EquationName,VariedVariable,DataFilePath,Degree,Lambda,Alpha,MaxInteractions,Runtime,Successful,RMSE_Training,RMSE_Test,RMSE_Full
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es2_ew0.15_Square.csv,5,0.001,0.5,3,839,True,0.09095159405506505,NaN,0.09095159405506505
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es0.5_ew0.1_None.csv,5,0.001,0.5,3,2630,True,0.02907603355485977,NaN,0.02907603355485977
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.05_Square.csv,5,0.001,0.5,3,2050,True,0.09038156340557417,NaN,0.09038156340557417
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es2_ew0.1_None.csv,5,0.001,0.5,3,800,True,0.05129454947860792,NaN,0.05129454947860792
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.075_None.csv,5,0.001,0.5,3,1864,True,0.019894411097388074,NaN,0.019894411097388074
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es2_ew0.15_Square.csv,5,0.001,0.5,3,7158,True,0.48925389968796584,NaN,0.48925389968796584
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.075_Square.csv,5,0.001,0.5,3,2777,True,0.036372658346987295,NaN,0.036372658346987295
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es1_ew0.1_None.csv,5,0.001,0.5,3,2024,True,0.021504176052592378,NaN,0.021504176052592378
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.075_None.csv,5,0.001,0.5,3,935,True,0.06931905150311748,NaN,0.06931905150311748
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es2_ew0.1_Normal.csv,5,0.001,0.5,3,975,True,0.052476626968804764,NaN,0.052476626968804764
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.03_es0.5_ew0.075_Normal.csv,5,0.001,0.5,3,7685,True,0.1197254035930155,NaN,0.1197254035930155
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s500_n0.1_es1_ew0.1_Spike.csv,5,0.001,0.5,3,18016,True,1.3020540103036737,NaN,1.3020540103036737
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.075_Normal.csv,5,0.001,0.5,3,1871,True,0.019909303004642647,NaN,0.019909303004642647
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.075_Normal.csv,5,0.001,0.5,3,936,True,0.07057979965197926,NaN,0.07057979965197926
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es0.5_ew0.1_Normal.csv,5,0.001,0.5,3,2315,True,0.02916419053234467,NaN,0.02916419053234467
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es2_ew0.1_Spike.csv,5,0.001,0.5,3,985,True,0.06401827827354993,NaN,0.06401827827354993
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.075_Spike.csv,5,0.001,0.5,3,975,True,0.08196535678594662,NaN,0.08196535678594662
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es2_ew0.1_Square.csv,5,0.001,0.5,3,982,True,0.09395592262545902,NaN,0.09395592262545902
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es1_ew0.1_Normal.csv,5,0.001,0.5,3,2162,True,0.02184146458134871,NaN,0.02184146458134871
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.125_None.csv,5,0.001,0.5,3,2550,True,0.019709792846149182,NaN,0.019709792846149182
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s200_n0.05_es1_ew0.125_Spike.csv,5,0.001,0.5,3,21152,True,1.2571799469116267,NaN,1.2571799469116267
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.075_Spike.csv,5,0.001,0.5,3,1919,True,0.020240000573450014,NaN,0.020240000573450014
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.075_Square.csv,5,0.001,0.5,3,863,True,0.10305853907523721,NaN,0.10305853907523721
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.05_None.csv,5,0.001,0.5,3,961,True,0.042532181544669735,NaN,0.042532181544669735
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es0.5_ew0.1_Spike.csv,5,0.001,0.5,3,2731,True,0.03422144365458427,NaN,0.03422144365458427
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s200_n0.02_es1_ew0.1_Normal.csv,5,0.001,0.5,3,9130,True,0.10154114345484758,NaN,0.10154114345484758
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.125_None.csv,5,0.001,0.5,3,856,True,0.06742588416644281,NaN,0.06742588416644281
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.05_Normal.csv,5,0.001,0.5,3,851,True,0.04285601211402489,NaN,0.04285601211402489
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es1_ew0.1_Spike.csv,5,0.001,0.5,3,2159,True,0.0229900083839693,NaN,0.0229900083839693
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.125_Normal.csv,5,0.001,0.5,3,906,True,0.0680898519524845,NaN,0.0680898519524845
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.05_Spike.csv,5,0.001,0.5,3,815,True,0.048278256027876845,NaN,0.048278256027876845
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.125_Normal.csv,5,0.001,0.5,3,2766,True,0.01974224103357521,NaN,0.01974224103357521
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.01_es1.5_ew0.05_Normal.csv,5,0.001,0.5,3,9500,True,0.15159985862380412,NaN,0.15159985862380412
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.125_Spike.csv,5,0.001,0.5,3,947,True,0.07456394610213277,NaN,0.07456394610213277
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.05_Square.csv,5,0.001,0.5,3,946,True,0.05618170923357715,NaN,0.05618170923357715
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.075_Square.csv,5,0.001,0.5,3,2926,True,0.021696730570850822,NaN,0.021696730570850822
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es2_ew0.1_None.csv,5,0.001,0.5,3,8005,True,0.14980128908030288,NaN,0.14980128908030288
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.125_Square.csv,5,0.001,0.5,3,1544,True,0.09830319917392949,NaN,0.09830319917392949
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.075_None.csv,5,0.001,0.5,3,1516,True,0.05680006554721535,NaN,0.05680006554721535
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.03_es0.5_ew0.075_Spike.csv,5,0.001,0.5,3,7145,True,0.13984425112317309,NaN,0.13984425112317309
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es0.5_ew0.1_Square.csv,5,0.001,0.5,3,3725,True,0.043133598934402384,NaN,0.043133598934402384
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es1_ew0.1_Square.csv,5,0.001,0.5,3,3343,True,0.026057623028604437,NaN,0.026057623028604437
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.075_Normal.csv,5,0.001,0.5,3,1121,True,0.05829884469915942,NaN,0.05829884469915942
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.125_None.csv,5,0.001,0.5,3,2709,True,0.020634226023050106,NaN,0.020634226023050106
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.15_None.csv,5,0.001,0.5,3,1337,True,0.06525563840204339,NaN,0.06525563840204339
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.125_Spike.csv,5,0.001,0.5,3,3972,True,0.029969847777735877,NaN,0.029969847777735877
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.075_Spike.csv,5,0.001,0.5,3,1267,True,0.07067490202346671,NaN,0.07067490202346671
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.05_None.csv,5,0.001,0.5,3,2625,True,0.021666162848603978,NaN,0.021666162848603978
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.15_Normal.csv,5,0.001,0.5,3,1953,True,0.06719006011303358,NaN,0.06719006011303358
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.125_Normal.csv,5,0.001,0.5,3,2368,True,0.020805588112505637,NaN,0.020805588112505637
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es1.5_ew0.05_None.csv,5,0.001,0.5,3,3858,True,0.030649097195400956,NaN,0.030649097195400956
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.075_Square.csv,5,0.001,0.5,3,1633,True,0.08709088700080315,NaN,0.08709088700080315
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.125_None.csv,5,0.001,0.5,3,862,True,0.05825555961609371,NaN,0.05825555961609371
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.05_Normal.csv,5,0.001,0.5,3,2603,True,0.021840185894701644,NaN,0.021840185894701644
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.15_Spike.csv,5,0.001,0.5,3,2293,True,0.08267421649623144,NaN,0.08267421649623144
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.125_Normal.csv,5,0.001,0.5,3,1005,True,0.059307488550576846,NaN,0.059307488550576846
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.125_Square.csv,5,0.001,0.5,3,4402,True,0.04122662577288067,NaN,0.04122662577288067
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.125_Spike.csv,5,0.001,0.5,3,3168,True,0.02182399740119848,NaN,0.02182399740119848
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es1.5_ew0.05_Normal.csv,5,0.001,0.5,3,2987,True,0.0305610037046909,NaN,0.0305610037046909
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.125_Spike.csv,5,0.001,0.5,3,1114,True,0.0762906354050981,NaN,0.0762906354050981
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es2_ew0.1_Normal.csv,5,0.001,0.5,3,7630,True,0.14977864448048506,NaN,0.14977864448048506
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.05_Spike.csv,5,0.001,0.5,3,2153,True,0.02269421699878901,NaN,0.02269421699878901
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.15_Square.csv,5,0.001,0.5,3,2333,True,0.11907881064162323,NaN,0.11907881064162323
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s200_n0.02_es1_ew0.1_Spike.csv,5,0.001,0.5,3,11643,True,0.15173225595264794,NaN,0.15173225595264794
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.125_Square.csv,5,0.001,0.5,3,1013,True,0.10463563976496151,NaN,0.10463563976496151
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.15_None.csv,5,0.001,0.5,3,2662,True,0.019999319422306594,NaN,0.019999319422306594
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.1_None.csv,5,0.001,0.5,3,903,True,0.06642392578450167,NaN,0.06642392578450167
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.03_es0.5_ew0.075_Square.csv,5,0.001,0.5,3,8950,True,0.19843732178110077,NaN,0.19843732178110077
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.125_Square.csv,5,0.001,0.5,3,2228,True,0.025480950996070287,NaN,0.025480950996070287
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.15_None.csv,5,0.001,0.5,3,890,True,0.05516994633944788,NaN,0.05516994633944788
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.05_Square.csv,5,0.001,0.5,3,1896,True,0.02387971225415989,NaN,0.02387971225415989
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.1_Normal.csv,5,0.001,0.5,3,941,True,0.06764610919638196,NaN,0.06764610919638196
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es1.5_ew0.05_Spike.csv,5,0.001,0.5,3,2943,True,0.03255147959347958,NaN,0.03255147959347958
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.15_Normal.csv,5,0.001,0.5,3,994,True,0.057892998900818324,NaN,0.057892998900818324
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s200_n0.1_es0.5_ew0.075_Square.csv,5,0.001,0.5,3,26678,True,1.1797639082817821,NaN,1.1797639082817821
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.01_es1.5_ew0.05_Spike.csv,5,0.001,0.5,3,12732,True,0.20391216628687148,NaN,0.20391216628687148
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.1_Spike.csv,5,0.001,0.5,3,1003,True,0.0750975315588946,NaN,0.0750975315588946
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.15_None.csv,5,0.001,0.5,3,2389,True,0.01935475790541492,NaN,0.01935475790541492
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.15_Spike.csv,5,0.001,0.5,3,1271,True,0.0815545435007088,NaN,0.0815545435007088
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.15_Normal.csv,5,0.001,0.5,3,2750,True,0.01997568769765962,NaN,0.01997568769765962
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.075_None.csv,5,0.001,0.5,3,2031,True,0.02149887067050534,NaN,0.02149887067050534
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1.5_ew0.1_Square.csv,5,0.001,0.5,3,1064,True,0.09759126470931831,NaN,0.09759126470931831
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.15_Square.csv,5,0.001,0.5,3,1139,True,0.1143344330998237,NaN,0.1143344330998237
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es1.5_ew0.05_Square.csv,5,0.001,0.5,3,2755,True,0.03732001515514364,NaN,0.03732001515514364
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1_ew0.05_None.csv,5,0.001,0.5,3,952,True,0.06887304804646989,NaN,0.06887304804646989
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.15_Normal.csv,5,0.001,0.5,3,1916,True,0.01915053217710824,NaN,0.01915053217710824
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.1_None.csv,5,0.001,0.5,3,935,True,0.05221590346510469,NaN,0.05221590346510469
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.075_Normal.csv,5,0.001,0.5,3,2100,True,0.021525983364946395,NaN,0.021525983364946395
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1_ew0.05_Normal.csv,5,0.001,0.5,3,904,True,0.06938105134766526,NaN,0.06938105134766526
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es2_ew0.1_Spike.csv,5,0.001,0.5,3,6470,True,0.28992280402687537,NaN,0.28992280402687537
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.15_Spike.csv,5,0.001,0.5,3,2852,True,0.028110338014223423,NaN,0.028110338014223423
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.1_Normal.csv,5,0.001,0.5,3,874,True,0.053848326680940764,NaN,0.053848326680940764
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1_ew0.05_Spike.csv,5,0.001,0.5,3,1014,True,0.0762295865294371,NaN,0.0762295865294371
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.15_Spike.csv,5,0.001,0.5,3,1813,True,0.02002431172882936,NaN,0.02002431172882936
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.1_Spike.csv,5,0.001,0.5,3,894,True,0.06797034354827021,NaN,0.06797034354827021
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es1.5_ew0.075_None.csv,5,0.001,0.5,3,2654,True,0.02774455458745395,NaN,0.02774455458745395
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.075_Spike.csv,5,0.001,0.5,3,1699,True,0.022261401635298366,NaN,0.022261401635298366
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1_ew0.05_Square.csv,5,0.001,0.5,3,844,True,0.08926406834723813,NaN,0.08926406834723813
Feynman44,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman44_s500_n0.1_es1_ew0.1_Square.csv,5,0.001,0.5,3,23022,True,1.5026777170428762,NaN,1.5026777170428762
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.03_es3_ew0.1_Square.csv,5,0.001,0.5,3,831,True,0.09286780344828445,NaN,0.09286780344828445
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s500_n0.03_es0.5_ew0.125_None.csv,5,0.001,0.5,3,7345,True,0.12207934402356059,NaN,0.12207934402356059
Feynman64,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman64_s200_n0.02_es1_ew0.1_Square.csv,5,0.001,0.5,3,8386,True,0.22619741023740658,NaN,0.22619741023740658
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.15_Square.csv,5,0.001,0.5,3,1727,True,0.021322691201594003,NaN,0.021322691201594003
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1_ew0.075_None.csv,5,0.001,0.5,3,964,True,0.06731061684817999,NaN,0.06731061684817999
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.05_es0.5_ew0.05_None.csv,5,0.001,0.5,3,731,True,0.07016692975328795,NaN,0.07016692975328795
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.075_Square.csv,5,0.001,0.5,3,1746,True,0.02397090052051177,NaN,0.02397090052051177
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.15_Square.csv,5,0.001,0.5,3,3010,True,0.04266919695293651,NaN,0.04266919695293651
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.05_es0.5_ew0.05_Normal.csv,5,0.001,0.5,3,605,True,0.07164676697094852,NaN,0.07164676697094852
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1_ew0.075_Normal.csv,5,0.001,0.5,3,774,True,0.06809916250642498,NaN,0.06809916250642498
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es1.5_ew0.075_Normal.csv,5,0.001,0.5,3,2384,True,0.027751951199288135,NaN,0.027751951199288135
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.05_es0.5_ew0.05_Spike.csv,5,0.001,0.5,3,961,True,0.07927969614815684,NaN,0.07927969614815684
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1_ew0.075_Spike.csv,5,0.001,0.5,3,956,True,0.07319458111888312,NaN,0.07319458111888312
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.1_None.csv,5,0.001,0.5,3,1912,True,0.01990662982382098,NaN,0.01990662982382098
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.125_None.csv,5,0.001,0.5,3,1990,True,0.02003682783857688,NaN,0.02003682783857688
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.05_es0.5_ew0.05_Square.csv,5,0.001,0.5,3,945,True,0.09461076287054987,NaN,0.09461076287054987
Feynman81,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman81_s200_n0.05_es1_ew0.125_Square.csv,5,0.001,0.5,3,24576,True,1.625492503856757,NaN,1.625492503856757
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1_ew0.075_Square.csv,5,0.001,0.5,3,1060,True,0.09533988820444562,NaN,0.09533988820444562
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s500_n0.01_es2_ew0.1_Square.csv,5,0.001,0.5,3,6279,True,0.41056086532886027,NaN,0.41056086532886027
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s200_n0.03_es2_ew0.1_None.csv,5,0.001,0.5,3,3048,True,0.021158869065283723,NaN,0.021158869065283723
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.05_es0.5_ew0.075_None.csv,5,0.001,0.5,3,897,True,0.0600795443310763,NaN,0.0600795443310763
Feynman17,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman17_s200_n0.01_es1.5_ew0.05_Square.csv,5,0.001,0.5,3,9893,True,0.2852230662658608,NaN,0.2852230662658608
Feynman31,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman31_s500_n0.05_es1.5_ew0.075_Spike.csv,5,0.001,0.5,3,2751,True,0.03241559753465223,NaN,0.03241559753465223
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s200_n0.03_es0.5_ew0.1_Normal.csv,5,0.001,0.5,3,1862,True,0.02003663845000193,NaN,0.02003663845000193
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s500_n0.05_es1_ew0.125_None.csv,5,0.001,0.5,3,895,True,0.06849775962969305,NaN,0.06849775962969305
Feynman65,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman65_s200_n0.05_es0.5_ew0.075_Normal.csv,5,0.001,0.5,3,812,True,0.06034268911527066,NaN,0.06034268911527066
Feynman2,,D:\src\SC-DataValidation-Datasets\data\2.2.1-multivariate_error\Feynman2_s500_n0.03_es2_ew0.125_Normal.csv,5,0.001,0.5,3,2320,True,0.020303304419898662,NaN,0.020303304419898662
