,filename,equation_name,errorfunction,RMSE,ConstraintsViolated,DataSize,ErrorWidthPercentage,NoiseLevelPercentage,ErrorScaling
3479,Feynman33,Feynman33_s200_n0.1_es2_ew0.1_Square,n0.1,0.04713550234212439,True,200,0.1,0.1,2.0
3480,Feynman33,Feynman33_s200_n0.1_es3_ew0.05_None,n0.1,0.040116115348801884,False,200,0.05,0.1,3.0
3481,Feynman33,Feynman33_s200_n0.1_es3_ew0.05_Normal,n0.1,0.040131876347827736,True,200,0.05,0.1,3.0
3482,Feynman33,Feynman33_s200_n0.1_es3_ew0.05_Spike,n0.1,0.04697393774502216,True,200,0.05,0.1,3.0
3483,Feynman33,Feynman33_s200_n0.1_es3_ew0.05_Square,n0.1,0.051651616081388414,True,200,0.05,0.1,3.0
3484,Feynman33,Feynman33_s200_n0.1_es3_ew0.075_None,n0.1,0.03819432397953034,False,200,0.075,0.1,3.0
3485,Feynman33,Feynman33_s200_n0.1_es3_ew0.075_Normal,n0.1,0.03819755136532403,True,200,0.075,0.1,3.0
3486,Feynman33,Feynman33_s200_n0.1_es3_ew0.075_Spike,n0.1,0.0423504023230987,True,200,0.075,0.1,3.0
3487,Feynman33,Feynman33_s200_n0.1_es3_ew0.075_Square,n0.1,0.05020595089777114,True,200,0.075,0.1,3.0
3488,Feynman33,Feynman33_s200_n0.1_es3_ew0.125_None,n0.1,0.04596965466838187,False,200,0.125,0.1,3.0
3489,Feynman33,Feynman33_s200_n0.1_es3_ew0.125_Normal,n0.1,0.0459895709249425,True,200,0.125,0.1,3.0
3490,Feynman33,Feynman33_s200_n0.1_es3_ew0.125_Spike,n0.1,0.056208879958039026,True,200,0.125,0.1,3.0
3491,Feynman33,Feynman33_s200_n0.1_es3_ew0.125_Square,n0.1,0.06616323309077721,True,200,0.125,0.1,3.0
3492,Feynman33,Feynman33_s200_n0.1_es3_ew0.15_None,n0.1,0.034733382346889136,False,200,0.15,0.1,3.0
3493,Feynman33,Feynman33_s200_n0.1_es3_ew0.15_Normal,n0.1,0.034743514740237055,True,200,0.15,0.1,3.0
3494,Feynman33,Feynman33_s200_n0.1_es3_ew0.15_Spike,n0.1,0.03905923971367324,True,200,0.15,0.1,3.0
3495,Feynman33,Feynman33_s200_n0.1_es3_ew0.15_Square,n0.1,0.04848822936971935,True,200,0.15,0.1,3.0
3496,Feynman33,Feynman33_s200_n0.1_es3_ew0.1_None,n0.1,0.04896195529436718,False,200,0.1,0.1,3.0
3497,Feynman33,Feynman33_s200_n0.1_es3_ew0.1_Normal,n0.1,0.048969497163178735,True,200,0.1,0.1,3.0
3498,Feynman33,Feynman33_s200_n0.1_es3_ew0.1_Spike,n0.1,0.055472843175013525,True,200,0.1,0.1,3.0
3499,Feynman33,Feynman33_s200_n0.1_es3_ew0.1_Square,n0.1,0.06886818657030082,True,200,0.1,0.1,3.0
3500,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.05_None,n0.01,0.016913803833652118,False,500,0.05,0.01,0.5
3501,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.05_Normal,n0.01,0.016919078041962528,True,500,0.05,0.01,0.5
3502,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.05_Spike,n0.01,0.020021540227256773,True,500,0.05,0.01,0.5
3503,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.05_Square,n0.01,0.02480202226411988,True,500,0.05,0.01,0.5
3504,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.075_None,n0.01,0.017966854822488654,False,500,0.075,0.01,0.5
3505,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.075_Normal,n0.01,0.01797357541305025,True,500,0.075,0.01,0.5
3506,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.075_Spike,n0.01,0.02216522041988018,True,500,0.075,0.01,0.5
3507,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.075_Square,n0.01,0.028971882802229086,True,500,0.075,0.01,0.5
3508,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.125_None,n0.01,0.020153637477399424,False,500,0.125,0.01,0.5
3509,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.125_Normal,n0.01,0.020158129262971225,True,500,0.125,0.01,0.5
3510,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.125_Spike,n0.01,0.025697416635999806,True,500,0.125,0.01,0.5
3511,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.125_Square,n0.01,0.03962065830271472,True,500,0.125,0.01,0.5
3512,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.15_None,n0.01,0.01650933480590293,False,500,0.15,0.01,0.5
3513,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.15_Normal,n0.01,0.016513104963109853,True,500,0.15,0.01,0.5
3514,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.15_Spike,n0.01,0.024044302409890566,True,500,0.15,0.01,0.5
3515,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.15_Square,n0.01,0.033315363040704836,True,500,0.15,0.01,0.5
3516,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.1_None,n0.01,0.02055179191645225,False,500,0.1,0.01,0.5
3517,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.1_Normal,n0.01,0.02056441156098204,True,500,0.1,0.01,0.5
3518,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.1_Spike,n0.01,0.02966638395851524,True,500,0.1,0.01,0.5
3519,Feynman33,Feynman33_s500_n0.01_es0.5_ew0.1_Square,n0.01,0.03910099762348989,True,500,0.1,0.01,0.5
3520,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.05_None,n0.01,0.01991302118287256,False,500,0.05,0.01,1.5
3521,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.05_Normal,n0.01,0.019914552382708343,True,500,0.05,0.01,1.5
3522,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.05_Spike,n0.01,0.024632105855921824,True,500,0.05,0.01,1.5
3523,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.05_Square,n0.01,0.02850796277084427,True,500,0.05,0.01,1.5
3524,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.075_None,n0.01,0.016956149009638443,False,500,0.075,0.01,1.5
3525,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.075_Normal,n0.01,0.016954357693399376,True,500,0.075,0.01,1.5
3526,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.075_Spike,n0.01,0.022093651798206507,True,500,0.075,0.01,1.5
3527,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.075_Square,n0.01,0.03094373014354978,True,500,0.075,0.01,1.5
3528,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.125_None,n0.01,0.01591166429635114,False,500,0.125,0.01,1.5
3529,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.125_Normal,n0.01,0.015921600743558067,True,500,0.125,0.01,1.5
3530,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.125_Spike,n0.01,0.022805856134957846,True,500,0.125,0.01,1.5
3531,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.125_Square,n0.01,0.03132353787867859,True,500,0.125,0.01,1.5
3532,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.15_None,n0.01,0.014870458657004825,False,500,0.15,0.01,1.5
3533,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.15_Normal,n0.01,0.014878686900424213,True,500,0.15,0.01,1.5
3534,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.15_Spike,n0.01,0.021314438348940205,True,500,0.15,0.01,1.5
3535,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.15_Square,n0.01,0.031049391998551768,True,500,0.15,0.01,1.5
3536,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.1_None,n0.01,0.018094724958236188,False,500,0.1,0.01,1.5
3537,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.1_Normal,n0.01,0.01809838695836987,True,500,0.1,0.01,1.5
3538,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.1_Spike,n0.01,0.024918981063208664,True,500,0.1,0.01,1.5
3539,Feynman33,Feynman33_s500_n0.01_es1.5_ew0.1_Square,n0.01,0.036634917562414826,True,500,0.1,0.01,1.5
3540,Feynman33,Feynman33_s500_n0.01_es1_ew0.05_None,n0.01,0.01873649796228134,False,500,0.05,0.01,1.0
3541,Feynman33,Feynman33_s500_n0.01_es1_ew0.05_Normal,n0.01,0.01874236701863016,True,500,0.05,0.01,1.0
3542,Feynman33,Feynman33_s500_n0.01_es1_ew0.05_Spike,n0.01,0.023833182987033973,True,500,0.05,0.01,1.0
3543,Feynman33,Feynman33_s500_n0.01_es1_ew0.05_Square,n0.01,0.029050214291600582,True,500,0.05,0.01,1.0
3544,Feynman33,Feynman33_s500_n0.01_es1_ew0.075_None,n0.01,0.017726840990896286,False,500,0.075,0.01,1.0
3545,Feynman33,Feynman33_s500_n0.01_es1_ew0.075_Normal,n0.01,0.017733337603716808,True,500,0.075,0.01,1.0
3546,Feynman33,Feynman33_s500_n0.01_es1_ew0.075_Spike,n0.01,0.023988299328187534,True,500,0.075,0.01,1.0
3547,Feynman33,Feynman33_s500_n0.01_es1_ew0.075_Square,n0.01,0.0322652173873687,True,500,0.075,0.01,1.0
3548,Feynman33,Feynman33_s500_n0.01_es1_ew0.125_None,n0.01,0.016988391713981872,False,500,0.125,0.01,1.0
3549,Feynman33,Feynman33_s500_n0.01_es1_ew0.125_Normal,n0.01,0.016993604578122483,True,500,0.125,0.01,1.0
3550,Feynman33,Feynman33_s500_n0.01_es1_ew0.125_Spike,n0.01,0.024268277327991774,True,500,0.125,0.01,1.0
3551,Feynman33,Feynman33_s500_n0.01_es1_ew0.125_Square,n0.01,0.03626067528722487,True,500,0.125,0.01,1.0
3552,Feynman33,Feynman33_s500_n0.01_es1_ew0.15_None,n0.01,0.014323241217876597,False,500,0.15,0.01,1.0
3553,Feynman33,Feynman33_s500_n0.01_es1_ew0.15_Normal,n0.01,0.014332869602410451,True,500,0.15,0.01,1.0
3554,Feynman33,Feynman33_s500_n0.01_es1_ew0.15_Spike,n0.01,0.0204990458131395,True,500,0.15,0.01,1.0
3555,Feynman33,Feynman33_s500_n0.01_es1_ew0.15_Square,n0.01,0.030767747593122244,True,500,0.15,0.01,1.0
3556,Feynman33,Feynman33_s500_n0.01_es1_ew0.1_None,n0.01,0.019229555568805415,False,500,0.1,0.01,1.0
3557,Feynman33,Feynman33_s500_n0.01_es1_ew0.1_Normal,n0.01,0.019240209772787474,True,500,0.1,0.01,1.0
3558,Feynman33,Feynman33_s500_n0.01_es1_ew0.1_Spike,n0.01,0.024274679280211344,True,500,0.1,0.01,1.0
3559,Feynman33,Feynman33_s500_n0.01_es1_ew0.1_Square,n0.01,0.03489537503543372,True,500,0.1,0.01,1.0
3560,Feynman33,Feynman33_s500_n0.01_es2_ew0.05_None,n0.01,0.019331426991472205,False,500,0.05,0.01,2.0
3561,Feynman33,Feynman33_s500_n0.01_es2_ew0.05_Normal,n0.01,0.019338132839389142,True,500,0.05,0.01,2.0
3562,Feynman33,Feynman33_s500_n0.01_es2_ew0.05_Spike,n0.01,0.022745976343275652,True,500,0.05,0.01,2.0
3563,Feynman33,Feynman33_s500_n0.01_es2_ew0.05_Square,n0.01,0.03166144169583902,True,500,0.05,0.01,2.0
3564,Feynman33,Feynman33_s500_n0.01_es2_ew0.075_None,n0.01,0.01520380583286072,False,500,0.075,0.01,2.0
3565,Feynman33,Feynman33_s500_n0.01_es2_ew0.075_Normal,n0.01,0.015208197111376958,True,500,0.075,0.01,2.0
3566,Feynman33,Feynman33_s500_n0.01_es2_ew0.075_Spike,n0.01,0.019525177695995904,True,500,0.075,0.01,2.0
3567,Feynman33,Feynman33_s500_n0.01_es2_ew0.075_Square,n0.01,0.02562658373876929,True,500,0.075,0.01,2.0
3568,Feynman33,Feynman33_s500_n0.01_es2_ew0.125_None,n0.01,0.01809859322509687,False,500,0.125,0.01,2.0
3569,Feynman33,Feynman33_s500_n0.01_es2_ew0.125_Normal,n0.01,0.018108677222475854,True,500,0.125,0.01,2.0
3570,Feynman33,Feynman33_s500_n0.01_es2_ew0.125_Spike,n0.01,0.025507751070270437,True,500,0.125,0.01,2.0
3571,Feynman33,Feynman33_s500_n0.01_es2_ew0.125_Square,n0.01,0.03574025097487183,True,500,0.125,0.01,2.0
3572,Feynman33,Feynman33_s500_n0.01_es2_ew0.15_None,n0.01,0.01881754997594307,False,500,0.15,0.01,2.0
3573,Feynman33,Feynman33_s500_n0.01_es2_ew0.15_Normal,n0.01,0.018824166660128417,True,500,0.15,0.01,2.0
3574,Feynman33,Feynman33_s500_n0.01_es2_ew0.15_Spike,n0.01,0.02565656458180912,True,500,0.15,0.01,2.0
3575,Feynman33,Feynman33_s500_n0.01_es2_ew0.15_Square,n0.01,0.03847063045836936,True,500,0.15,0.01,2.0
3576,Feynman33,Feynman33_s500_n0.01_es2_ew0.1_None,n0.01,0.018102541795635953,False,500,0.1,0.01,2.0
3577,Feynman33,Feynman33_s500_n0.01_es2_ew0.1_Normal,n0.01,0.01811305234227938,True,500,0.1,0.01,2.0
3578,Feynman33,Feynman33_s500_n0.01_es2_ew0.1_Spike,n0.01,0.026136204964269865,True,500,0.1,0.01,2.0
3579,Feynman33,Feynman33_s500_n0.01_es2_ew0.1_Square,n0.01,0.03601300883713093,True,500,0.1,0.01,2.0
3580,Feynman33,Feynman33_s500_n0.01_es3_ew0.05_None,n0.01,0.016400139751436657,False,500,0.05,0.01,3.0
3581,Feynman33,Feynman33_s500_n0.01_es3_ew0.05_Normal,n0.01,0.016403362445911278,True,500,0.05,0.01,3.0
3582,Feynman33,Feynman33_s500_n0.01_es3_ew0.05_Spike,n0.01,0.019261856939084977,True,500,0.05,0.01,3.0
3583,Feynman33,Feynman33_s500_n0.01_es3_ew0.05_Square,n0.01,0.024819051652705298,True,500,0.05,0.01,3.0
3584,Feynman33,Feynman33_s500_n0.01_es3_ew0.075_None,n0.01,0.019999226036204135,False,500,0.075,0.01,3.0
3585,Feynman33,Feynman33_s500_n0.01_es3_ew0.075_Normal,n0.01,0.02001206313130741,True,500,0.075,0.01,3.0
3586,Feynman33,Feynman33_s500_n0.01_es3_ew0.075_Spike,n0.01,0.028757702578863648,True,500,0.075,0.01,3.0
3587,Feynman33,Feynman33_s500_n0.01_es3_ew0.075_Square,n0.01,0.03933546645639647,True,500,0.075,0.01,3.0
3588,Feynman33,Feynman33_s500_n0.01_es3_ew0.125_None,n0.01,0.018987388372881733,False,500,0.125,0.01,3.0
3589,Feynman33,Feynman33_s500_n0.01_es3_ew0.125_Normal,n0.01,0.018997938294816177,True,500,0.125,0.01,3.0
3590,Feynman33,Feynman33_s500_n0.01_es3_ew0.125_Spike,n0.01,0.028391240405123037,True,500,0.125,0.01,3.0
3591,Feynman33,Feynman33_s500_n0.01_es3_ew0.125_Square,n0.01,0.041478497249857825,True,500,0.125,0.01,3.0
3592,Feynman33,Feynman33_s500_n0.01_es3_ew0.15_None,n0.01,0.022980508050606207,False,500,0.15,0.01,3.0
3593,Feynman33,Feynman33_s500_n0.01_es3_ew0.15_Normal,n0.01,0.02299057451397555,True,500,0.15,0.01,3.0
3594,Feynman33,Feynman33_s500_n0.01_es3_ew0.15_Spike,n0.01,0.03409998887196123,True,500,0.15,0.01,3.0
3595,Feynman33,Feynman33_s500_n0.01_es3_ew0.15_Square,n0.01,0.0529765487179424,True,500,0.15,0.01,3.0
3596,Feynman33,Feynman33_s500_n0.01_es3_ew0.1_None,n0.01,0.020938937012591054,False,500,0.1,0.01,3.0
3597,Feynman33,Feynman33_s500_n0.01_es3_ew0.1_Normal,n0.01,0.020950418652938518,True,500,0.1,0.01,3.0
3598,Feynman33,Feynman33_s500_n0.01_es3_ew0.1_Spike,n0.01,0.02861506408421874,True,500,0.1,0.01,3.0
3599,Feynman33,Feynman33_s500_n0.01_es3_ew0.1_Square,n0.01,0.04091286434345393,True,500,0.1,0.01,3.0
3600,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.05_None,n0.02,0.022143351368110034,False,500,0.05,0.02,0.5
3601,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.05_Normal,n0.02,0.022147872126759723,True,500,0.05,0.02,0.5
3602,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.05_Spike,n0.02,0.02489696228196313,True,500,0.05,0.02,0.5
3603,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.05_Square,n0.02,0.03155650251667348,True,500,0.05,0.02,0.5
3604,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.075_None,n0.02,0.019220219403289687,False,500,0.075,0.02,0.5
3605,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.075_Normal,n0.02,0.01922605665684762,True,500,0.075,0.02,0.5
3606,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.075_Spike,n0.02,0.02307920975492841,True,500,0.075,0.02,0.5
3607,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.075_Square,n0.02,0.03145976747374713,True,500,0.075,0.02,0.5
3608,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.125_None,n0.02,0.023034782549045,False,500,0.125,0.02,0.5
3609,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.125_Normal,n0.02,0.023040059589663712,True,500,0.125,0.02,0.5
3610,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.125_Spike,n0.02,0.02885417698180368,True,500,0.125,0.02,0.5
3611,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.125_Square,n0.02,0.039151864122740195,True,500,0.125,0.02,0.5
3612,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.15_None,n0.02,0.014934432456343268,False,500,0.15,0.02,0.5
3613,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.15_Normal,n0.02,0.014945130194169992,True,500,0.15,0.02,0.5
3614,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.15_Spike,n0.02,0.02099031362836754,True,500,0.15,0.02,0.5
3615,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.15_Square,n0.02,0.026467924825217787,True,500,0.15,0.02,0.5
3616,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.1_None,n0.02,0.017185339071541843,False,500,0.1,0.02,0.5
3617,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.1_Normal,n0.02,0.01719055079371878,True,500,0.1,0.02,0.5
3618,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.1_Spike,n0.02,0.022300385444441906,True,500,0.1,0.02,0.5
3619,Feynman33,Feynman33_s500_n0.02_es0.5_ew0.1_Square,n0.02,0.029738473808797312,True,500,0.1,0.02,0.5
3620,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.05_None,n0.02,0.017011042200250404,False,500,0.05,0.02,1.5
3621,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.05_Normal,n0.02,0.017014054516025393,True,500,0.05,0.02,1.5
3622,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.05_Spike,n0.02,0.019853983753704292,True,500,0.05,0.02,1.5
3623,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.05_Square,n0.02,0.024780254449535372,True,500,0.05,0.02,1.5
3624,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.075_None,n0.02,0.020680228018202376,False,500,0.075,0.02,1.5
3625,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.075_Normal,n0.02,0.0206895999625673,True,500,0.075,0.02,1.5
3626,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.075_Spike,n0.02,0.02649341298294685,True,500,0.075,0.02,1.5
3627,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.075_Square,n0.02,0.035970345594430075,True,500,0.075,0.02,1.5
3628,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.125_None,n0.02,0.02108175866878034,False,500,0.125,0.02,1.5
3629,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.125_Normal,n0.02,0.021094482049256503,True,500,0.125,0.02,1.5
3630,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.125_Spike,n0.02,0.02852887189746741,True,500,0.125,0.02,1.5
3631,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.125_Square,n0.02,0.04032627775361288,True,500,0.125,0.02,1.5
3632,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.15_None,n0.02,0.018170637094945003,False,500,0.15,0.02,1.5
3633,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.15_Normal,n0.02,0.018172971578886414,True,500,0.15,0.02,1.5
3634,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.15_Spike,n0.02,0.024638487846684674,True,500,0.15,0.02,1.5
3635,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.15_Square,n0.02,0.03383313621527474,True,500,0.15,0.02,1.5
3636,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.1_None,n0.02,0.020627263180643764,False,500,0.1,0.02,1.5
3637,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.1_Normal,n0.02,0.02063403199112036,True,500,0.1,0.02,1.5
3638,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.1_Spike,n0.02,0.02656487627666185,True,500,0.1,0.02,1.5
3639,Feynman33,Feynman33_s500_n0.02_es1.5_ew0.1_Square,n0.02,0.0340678752294226,True,500,0.1,0.02,1.5
3640,Feynman33,Feynman33_s500_n0.02_es1_ew0.05_None,n0.02,0.02345052269258562,False,500,0.05,0.02,1.0
3641,Feynman33,Feynman33_s500_n0.02_es1_ew0.05_Normal,n0.02,0.023452724241687466,True,500,0.05,0.02,1.0
3642,Feynman33,Feynman33_s500_n0.02_es1_ew0.05_Spike,n0.02,0.02640131045874947,True,500,0.05,0.02,1.0
3643,Feynman33,Feynman33_s500_n0.02_es1_ew0.05_Square,n0.02,0.03218869267331858,True,500,0.05,0.02,1.0
3644,Feynman33,Feynman33_s500_n0.02_es1_ew0.075_None,n0.02,0.02367078221426847,False,500,0.075,0.02,1.0
3645,Feynman33,Feynman33_s500_n0.02_es1_ew0.075_Normal,n0.02,0.02368098471966941,True,500,0.075,0.02,1.0
3646,Feynman33,Feynman33_s500_n0.02_es1_ew0.075_Spike,n0.02,0.030404477154500772,True,500,0.075,0.02,1.0
3647,Feynman33,Feynman33_s500_n0.02_es1_ew0.075_Square,n0.02,0.04210507299233115,True,500,0.075,0.02,1.0
3648,Feynman33,Feynman33_s500_n0.02_es1_ew0.125_None,n0.02,0.016242112194416555,False,500,0.125,0.02,1.0
3649,Feynman33,Feynman33_s500_n0.02_es1_ew0.125_Normal,n0.02,0.016252524004507492,True,500,0.125,0.02,1.0
3650,Feynman33,Feynman33_s500_n0.02_es1_ew0.125_Spike,n0.02,0.022556655670339345,True,500,0.125,0.02,1.0
3651,Feynman33,Feynman33_s500_n0.02_es1_ew0.125_Square,n0.02,0.029342166211516103,True,500,0.125,0.02,1.0
3652,Feynman33,Feynman33_s500_n0.02_es1_ew0.15_None,n0.02,0.021851158143973395,False,500,0.15,0.02,1.0
3653,Feynman33,Feynman33_s500_n0.02_es1_ew0.15_Normal,n0.02,0.021861612695141867,True,500,0.15,0.02,1.0
3654,Feynman33,Feynman33_s500_n0.02_es1_ew0.15_Spike,n0.02,0.02980006387288389,True,500,0.15,0.02,1.0
3655,Feynman33,Feynman33_s500_n0.02_es1_ew0.15_Square,n0.02,0.042083735967267576,True,500,0.15,0.02,1.0
3656,Feynman33,Feynman33_s500_n0.02_es1_ew0.1_None,n0.02,0.018224176610645727,False,500,0.1,0.02,1.0
3657,Feynman33,Feynman33_s500_n0.02_es1_ew0.1_Normal,n0.02,0.018228005443520108,True,500,0.1,0.02,1.0
3658,Feynman33,Feynman33_s500_n0.02_es1_ew0.1_Spike,n0.02,0.022278227671960308,True,500,0.1,0.02,1.0
3659,Feynman33,Feynman33_s500_n0.02_es1_ew0.1_Square,n0.02,0.029515681316600154,True,500,0.1,0.02,1.0
3660,Feynman33,Feynman33_s500_n0.02_es2_ew0.05_None,n0.02,0.01886765157124077,False,500,0.05,0.02,2.0
3661,Feynman33,Feynman33_s500_n0.02_es2_ew0.05_Normal,n0.02,0.01886871273935528,True,500,0.05,0.02,2.0
3662,Feynman33,Feynman33_s500_n0.02_es2_ew0.05_Spike,n0.02,0.020964604130009872,True,500,0.05,0.02,2.0
3663,Feynman33,Feynman33_s500_n0.02_es2_ew0.05_Square,n0.02,0.026642549808907113,True,500,0.05,0.02,2.0
3664,Feynman33,Feynman33_s500_n0.02_es2_ew0.075_None,n0.02,0.024114315763924442,False,500,0.075,0.02,2.0
3665,Feynman33,Feynman33_s500_n0.02_es2_ew0.075_Normal,n0.02,0.02412575273506545,True,500,0.075,0.02,2.0
3666,Feynman33,Feynman33_s500_n0.02_es2_ew0.075_Spike,n0.02,0.030969676653824406,True,500,0.075,0.02,2.0
3667,Feynman33,Feynman33_s500_n0.02_es2_ew0.075_Square,n0.02,0.04229338504445434,True,500,0.075,0.02,2.0
3668,Feynman33,Feynman33_s500_n0.02_es2_ew0.125_None,n0.02,0.018831837605673713,False,500,0.125,0.02,2.0
3669,Feynman33,Feynman33_s500_n0.02_es2_ew0.125_Normal,n0.02,0.0188406506304434,True,500,0.125,0.02,2.0
3670,Feynman33,Feynman33_s500_n0.02_es2_ew0.125_Spike,n0.02,0.02347801688166567,True,500,0.125,0.02,2.0
3671,Feynman33,Feynman33_s500_n0.02_es2_ew0.125_Square,n0.02,0.0332422371932518,True,500,0.125,0.02,2.0
3672,Feynman33,Feynman33_s500_n0.02_es2_ew0.15_None,n0.02,0.0204339490378323,False,500,0.15,0.02,2.0
3673,Feynman33,Feynman33_s500_n0.02_es2_ew0.15_Normal,n0.02,0.02044760607313716,True,500,0.15,0.02,2.0
3674,Feynman33,Feynman33_s500_n0.02_es2_ew0.15_Spike,n0.02,0.02996940490446656,True,500,0.15,0.02,2.0
3675,Feynman33,Feynman33_s500_n0.02_es2_ew0.15_Square,n0.02,0.0434785460563303,True,500,0.15,0.02,2.0
3676,Feynman33,Feynman33_s500_n0.02_es2_ew0.1_None,n0.02,0.012294013209124184,False,500,0.1,0.02,2.0
3677,Feynman33,Feynman33_s500_n0.02_es2_ew0.1_Normal,n0.02,0.012302347404264436,True,500,0.1,0.02,2.0
3678,Feynman33,Feynman33_s500_n0.02_es2_ew0.1_Spike,n0.02,0.01569123896564049,True,500,0.1,0.02,2.0
3679,Feynman33,Feynman33_s500_n0.02_es2_ew0.1_Square,n0.02,0.021991910308257756,True,500,0.1,0.02,2.0
3680,Feynman33,Feynman33_s500_n0.02_es3_ew0.05_None,n0.02,0.01835388991627815,False,500,0.05,0.02,3.0
3681,Feynman33,Feynman33_s500_n0.02_es3_ew0.05_Normal,n0.02,0.018352699005951868,True,500,0.05,0.02,3.0
3682,Feynman33,Feynman33_s500_n0.02_es3_ew0.05_Spike,n0.02,0.020056560404605156,True,500,0.05,0.02,3.0
3683,Feynman33,Feynman33_s500_n0.02_es3_ew0.05_Square,n0.02,0.024162052272776926,True,500,0.05,0.02,3.0
3684,Feynman33,Feynman33_s500_n0.02_es3_ew0.075_None,n0.02,0.021566288756118428,False,500,0.075,0.02,3.0
3685,Feynman33,Feynman33_s500_n0.02_es3_ew0.075_Normal,n0.02,0.021578284903861406,True,500,0.075,0.02,3.0
3686,Feynman33,Feynman33_s500_n0.02_es3_ew0.075_Spike,n0.02,0.02646216269600798,True,500,0.075,0.02,3.0
3687,Feynman33,Feynman33_s500_n0.02_es3_ew0.075_Square,n0.02,0.03312791077686912,True,500,0.075,0.02,3.0
3688,Feynman33,Feynman33_s500_n0.02_es3_ew0.125_None,n0.02,0.023129346782539757,False,500,0.125,0.02,3.0
3689,Feynman33,Feynman33_s500_n0.02_es3_ew0.125_Normal,n0.02,0.023132131682369148,True,500,0.125,0.02,3.0
