,filename,equation_name,errorfunction,RMSE,ConstraintsViolated,DataSize,ErrorWidthPercentage,NoiseLevelPercentage,ErrorScaling
900,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.05_None,n0.01,0.018356145357939745,False,500,0.05,0.01,0.5
901,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.05_Normal,n0.01,0.02767844250782125,True,500,0.05,0.01,0.5
902,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.05_Spike,n0.01,0.025071346297722077,True,500,0.05,0.01,0.5
903,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.05_Square,n0.01,0.037381537064807464,True,500,0.05,0.01,0.5
904,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.075_None,n0.01,0.017970219771475428,False,500,0.075,0.01,0.5
905,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.075_Normal,n0.01,0.03021369931545987,True,500,0.075,0.01,0.5
906,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.075_Spike,n0.01,0.026566016182082926,True,500,0.075,0.01,0.5
907,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.075_Square,n0.01,0.04114850062233286,True,500,0.075,0.01,0.5
908,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.125_None,n0.01,0.0172606052742451,False,500,0.125,0.01,0.5
909,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.125_Normal,n0.01,0.030668881319274224,True,500,0.125,0.01,0.5
910,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.125_Spike,n0.01,0.026546274763000113,True,500,0.125,0.01,0.5
911,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.125_Square,n0.01,0.0421353620312627,True,500,0.125,0.01,0.5
912,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.15_None,n0.01,0.01755893809318045,False,500,0.15,0.01,0.5
913,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.15_Normal,n0.01,0.031096790580667888,True,500,0.15,0.01,0.5
914,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.15_Spike,n0.01,0.02706538455683739,True,500,0.15,0.01,0.5
915,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.15_Square,n0.01,0.04464528383899557,True,500,0.15,0.01,0.5
916,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.1_None,n0.01,0.017913560937788998,False,500,0.1,0.01,0.5
917,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.1_Normal,n0.01,0.0307931624551618,True,500,0.1,0.01,0.5
918,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.1_Spike,n0.01,0.028019450274196243,True,500,0.1,0.01,0.5
919,Feynman2,Feynman2_s500_n0.01_es0.5_ew0.1_Square,n0.01,0.03832794353507316,True,500,0.1,0.01,0.5
920,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.05_None,n0.01,0.017863499067272443,False,500,0.05,0.01,1.5
921,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.05_Normal,n0.01,0.024231564629149976,True,500,0.05,0.01,1.5
922,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.05_Spike,n0.01,0.02286225585194782,True,500,0.05,0.01,1.5
923,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.05_Square,n0.01,0.032432181342598884,True,500,0.05,0.01,1.5
924,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.075_None,n0.01,0.01707688460846399,False,500,0.075,0.01,1.5
925,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.075_Normal,n0.01,0.028008319534554425,True,500,0.075,0.01,1.5
926,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.075_Spike,n0.01,0.02468145733254661,True,500,0.075,0.01,1.5
927,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.075_Square,n0.01,0.03518500792787581,True,500,0.075,0.01,1.5
928,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.125_None,n0.01,0.018809157416619298,False,500,0.125,0.01,1.5
929,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.125_Normal,n0.01,0.032454509663605836,True,500,0.125,0.01,1.5
930,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.125_Spike,n0.01,0.029867307369243052,True,500,0.125,0.01,1.5
931,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.125_Square,n0.01,0.04606948869545268,True,500,0.125,0.01,1.5
932,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.15_None,n0.01,0.019550023765141287,False,500,0.15,0.01,1.5
933,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.15_Normal,n0.01,0.031614448814746836,True,500,0.15,0.01,1.5
934,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.15_Spike,n0.01,0.028700607345907778,True,500,0.15,0.01,1.5
935,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.15_Square,n0.01,0.04316376432124273,True,500,0.15,0.01,1.5
936,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.1_None,n0.01,0.01722177904104655,False,500,0.1,0.01,1.5
937,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.1_Normal,n0.01,0.02855141545898501,True,500,0.1,0.01,1.5
938,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.1_Spike,n0.01,0.02485702505971958,True,500,0.1,0.01,1.5
939,Feynman2,Feynman2_s500_n0.01_es1.5_ew0.1_Square,n0.01,0.03683594758717716,True,500,0.1,0.01,1.5
940,Feynman2,Feynman2_s500_n0.01_es1_ew0.05_None,n0.01,0.019803505702520874,False,500,0.05,0.01,1.0
941,Feynman2,Feynman2_s500_n0.01_es1_ew0.05_Normal,n0.01,0.02687849252337678,True,500,0.05,0.01,1.0
942,Feynman2,Feynman2_s500_n0.01_es1_ew0.05_Spike,n0.01,0.02563443019331433,True,500,0.05,0.01,1.0
943,Feynman2,Feynman2_s500_n0.01_es1_ew0.05_Square,n0.01,0.03603721033760922,True,500,0.05,0.01,1.0
944,Feynman2,Feynman2_s500_n0.01_es1_ew0.075_None,n0.01,0.017732727082009077,False,500,0.075,0.01,1.0
945,Feynman2,Feynman2_s500_n0.01_es1_ew0.075_Normal,n0.01,0.028459339814176813,True,500,0.075,0.01,1.0
946,Feynman2,Feynman2_s500_n0.01_es1_ew0.075_Spike,n0.01,0.02485594460951156,True,500,0.075,0.01,1.0
947,Feynman2,Feynman2_s500_n0.01_es1_ew0.075_Square,n0.01,0.03295921455578597,True,500,0.075,0.01,1.0
948,Feynman2,Feynman2_s500_n0.01_es1_ew0.125_None,n0.01,0.0179432882356296,False,500,0.125,0.01,1.0
949,Feynman2,Feynman2_s500_n0.01_es1_ew0.125_Normal,n0.01,0.031135399785096864,True,500,0.125,0.01,1.0
950,Feynman2,Feynman2_s500_n0.01_es1_ew0.125_Spike,n0.01,0.027267126553731355,True,500,0.125,0.01,1.0
951,Feynman2,Feynman2_s500_n0.01_es1_ew0.125_Square,n0.01,0.041368263617052016,True,500,0.125,0.01,1.0
952,Feynman2,Feynman2_s500_n0.01_es1_ew0.15_None,n0.01,0.019109325225592357,False,500,0.15,0.01,1.0
953,Feynman2,Feynman2_s500_n0.01_es1_ew0.15_Normal,n0.01,0.030418295850511683,True,500,0.15,0.01,1.0
954,Feynman2,Feynman2_s500_n0.01_es1_ew0.15_Spike,n0.01,0.0281367890831637,True,500,0.15,0.01,1.0
955,Feynman2,Feynman2_s500_n0.01_es1_ew0.15_Square,n0.01,0.03953470481064867,True,500,0.15,0.01,1.0
956,Feynman2,Feynman2_s500_n0.01_es1_ew0.1_None,n0.01,0.017264479718729703,False,500,0.1,0.01,1.0
957,Feynman2,Feynman2_s500_n0.01_es1_ew0.1_Normal,n0.01,0.02699641983787799,True,500,0.1,0.01,1.0
958,Feynman2,Feynman2_s500_n0.01_es1_ew0.1_Spike,n0.01,0.02381836798488181,True,500,0.1,0.01,1.0
959,Feynman2,Feynman2_s500_n0.01_es1_ew0.1_Square,n0.01,0.038244065967984076,True,500,0.1,0.01,1.0
960,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.05_None,n0.02,0.025897092782056527,False,500,0.05,0.02,0.5
961,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.05_Normal,n0.02,0.030974086014429858,True,500,0.05,0.02,0.5
962,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.05_Spike,n0.02,0.029401869139655944,True,500,0.05,0.02,0.5
963,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.05_Square,n0.02,0.037124633952287205,True,500,0.05,0.02,0.5
964,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.075_None,n0.02,0.0251677441244326,False,500,0.075,0.02,0.5
965,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.075_Normal,n0.02,0.03418648054332298,True,500,0.075,0.02,0.5
966,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.075_Spike,n0.02,0.032041526668361214,True,500,0.075,0.02,0.5
967,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.075_Square,n0.02,0.040404866205286945,True,500,0.075,0.02,0.5
968,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.125_None,n0.02,0.027077127900166795,False,500,0.125,0.02,0.5
969,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.125_Normal,n0.02,0.03523034009672253,True,500,0.125,0.02,0.5
970,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.125_Spike,n0.02,0.03251125853902294,True,500,0.125,0.02,0.5
971,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.125_Square,n0.02,0.04422741472668862,True,500,0.125,0.02,0.5
972,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.15_None,n0.02,0.025542977629474196,False,500,0.15,0.02,0.5
973,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.15_Normal,n0.02,0.03263727212942867,True,500,0.15,0.02,0.5
974,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.15_Spike,n0.02,0.02980522726880179,True,500,0.15,0.02,0.5
975,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.15_Square,n0.02,0.04487454533761491,True,500,0.15,0.02,0.5
976,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.1_None,n0.02,0.02505711351659463,False,500,0.1,0.02,0.5
977,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.1_Normal,n0.02,0.03506769694760167,True,500,0.1,0.02,0.5
978,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.1_Spike,n0.02,0.03282035783130848,True,500,0.1,0.02,0.5
979,Feynman2,Feynman2_s500_n0.02_es0.5_ew0.1_Square,n0.02,0.044158049413624056,True,500,0.1,0.02,0.5
980,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.05_None,n0.02,0.02498180846936648,False,500,0.05,0.02,1.5
981,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.05_Normal,n0.02,0.031645108565506466,True,500,0.05,0.02,1.5
982,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.05_Spike,n0.02,0.03017123974311658,True,500,0.05,0.02,1.5
983,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.05_Square,n0.02,0.03764325979396004,True,500,0.05,0.02,1.5
984,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.075_None,n0.02,0.02674129623963657,False,500,0.075,0.02,1.5
985,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.075_Normal,n0.02,0.030352823171838343,True,500,0.075,0.02,1.5
986,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.075_Spike,n0.02,0.029366847333019013,True,500,0.075,0.02,1.5
987,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.075_Square,n0.02,0.03398625838093702,True,500,0.075,0.02,1.5
988,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.125_None,n0.02,0.024360632953793607,False,500,0.125,0.02,1.5
989,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.125_Normal,n0.02,0.03149978045222886,True,500,0.125,0.02,1.5
990,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.125_Spike,n0.02,0.0289361797948957,True,500,0.125,0.02,1.5
991,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.125_Square,n0.02,0.03784109730941306,True,500,0.125,0.02,1.5
992,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.15_None,n0.02,0.025397836455320903,False,500,0.15,0.02,1.5
993,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.15_Normal,n0.02,0.03252923878297954,True,500,0.15,0.02,1.5
994,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.15_Spike,n0.02,0.02997302546610312,True,500,0.15,0.02,1.5
995,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.15_Square,n0.02,0.043692944372394876,True,500,0.15,0.02,1.5
996,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.1_None,n0.02,0.026181275078964783,False,500,0.1,0.02,1.5
997,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.1_Normal,n0.02,0.034130884563477085,True,500,0.1,0.02,1.5
998,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.1_Spike,n0.02,0.030987695416418104,True,500,0.1,0.02,1.5
999,Feynman2,Feynman2_s500_n0.02_es1.5_ew0.1_Square,n0.02,0.04356738440385981,True,500,0.1,0.02,1.5
1000,Feynman2,Feynman2_s500_n0.02_es1_ew0.05_None,n0.02,0.025821402811985895,False,500,0.05,0.02,1.0
1001,Feynman2,Feynman2_s500_n0.02_es1_ew0.05_Normal,n0.02,0.03151059623341479,True,500,0.05,0.02,1.0
1002,Feynman2,Feynman2_s500_n0.02_es1_ew0.05_Spike,n0.02,0.030118610338063918,True,500,0.05,0.02,1.0
1003,Feynman2,Feynman2_s500_n0.02_es1_ew0.05_Square,n0.02,0.03841444557370302,True,500,0.05,0.02,1.0
1004,Feynman2,Feynman2_s500_n0.02_es1_ew0.075_None,n0.02,0.024626201574967733,False,500,0.075,0.02,1.0
1005,Feynman2,Feynman2_s500_n0.02_es1_ew0.075_Normal,n0.02,0.03485580011210226,True,500,0.075,0.02,1.0
1006,Feynman2,Feynman2_s500_n0.02_es1_ew0.075_Spike,n0.02,0.03257360971730285,True,500,0.075,0.02,1.0
1007,Feynman2,Feynman2_s500_n0.02_es1_ew0.075_Square,n0.02,0.04555751524802043,True,500,0.075,0.02,1.0
1008,Feynman2,Feynman2_s500_n0.02_es1_ew0.125_None,n0.02,0.024253868845782404,False,500,0.125,0.02,1.0
1009,Feynman2,Feynman2_s500_n0.02_es1_ew0.125_Normal,n0.02,0.035610095923786986,True,500,0.125,0.02,1.0
1010,Feynman2,Feynman2_s500_n0.02_es1_ew0.125_Spike,n0.02,0.032160844859032076,True,500,0.125,0.02,1.0
1011,Feynman2,Feynman2_s500_n0.02_es1_ew0.125_Square,n0.02,0.04389643752256798,True,500,0.125,0.02,1.0
1012,Feynman2,Feynman2_s500_n0.02_es1_ew0.15_None,n0.02,0.0246551154245846,False,500,0.15,0.02,1.0
1013,Feynman2,Feynman2_s500_n0.02_es1_ew0.15_Normal,n0.02,0.0321033926093287,True,500,0.15,0.02,1.0
1014,Feynman2,Feynman2_s500_n0.02_es1_ew0.15_Spike,n0.02,0.029836967314398118,True,500,0.15,0.02,1.0
1015,Feynman2,Feynman2_s500_n0.02_es1_ew0.15_Square,n0.02,0.039971491469593806,True,500,0.15,0.02,1.0
1016,Feynman2,Feynman2_s500_n0.02_es1_ew0.1_None,n0.02,0.025430087314254515,False,500,0.1,0.02,1.0
1017,Feynman2,Feynman2_s500_n0.02_es1_ew0.1_Normal,n0.02,0.0343064807290219,True,500,0.1,0.02,1.0
1018,Feynman2,Feynman2_s500_n0.02_es1_ew0.1_Spike,n0.02,0.03110717161899427,True,500,0.1,0.02,1.0
1019,Feynman2,Feynman2_s500_n0.02_es1_ew0.1_Square,n0.02,0.043142335582285876,True,500,0.1,0.02,1.0
1020,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.05_None,n0.03,0.030030330174275362,False,500,0.05,0.03,0.5
1021,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.05_Normal,n0.03,0.03693173601962489,True,500,0.05,0.03,0.5
1022,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.05_Spike,n0.03,0.035984187807646416,True,500,0.05,0.03,0.5
1023,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.05_Square,n0.03,0.04141282218951339,True,500,0.05,0.03,0.5
1024,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.075_None,n0.03,0.031032481882930216,False,500,0.075,0.03,0.5
1025,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.075_Normal,n0.03,0.03592651637465016,True,500,0.075,0.03,0.5
1026,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.075_Spike,n0.03,0.03471301671207788,True,500,0.075,0.03,0.5
1027,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.075_Square,n0.03,0.03939187841867162,True,500,0.075,0.03,0.5
1028,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.125_None,n0.03,0.031063314741232556,False,500,0.125,0.03,0.5
1029,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.125_Normal,n0.03,0.03724809249369778,True,500,0.125,0.03,0.5
1030,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.125_Spike,n0.03,0.03566901250331379,True,500,0.125,0.03,0.5
1031,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.125_Square,n0.03,0.04455252443584254,True,500,0.125,0.03,0.5
1032,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.15_None,n0.03,0.03133967654928339,False,500,0.15,0.03,0.5
1033,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.15_Normal,n0.03,0.04100598503681635,True,500,0.15,0.03,0.5
1034,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.15_Spike,n0.03,0.038455150342923086,True,500,0.15,0.03,0.5
1035,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.15_Square,n0.03,0.04993181203531044,True,500,0.15,0.03,0.5
1036,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.1_None,n0.03,0.028146197063898454,False,500,0.1,0.03,0.5
1037,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.1_Normal,n0.03,0.03637235689242345,True,500,0.1,0.03,0.5
1038,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.1_Spike,n0.03,0.03443001146174105,True,500,0.1,0.03,0.5
1039,Feynman2,Feynman2_s500_n0.03_es0.5_ew0.1_Square,n0.03,0.04315100451697189,True,500,0.1,0.03,0.5
1040,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.05_None,n0.03,0.03537551655406604,False,500,0.05,0.03,1.5
1041,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.05_Normal,n0.03,0.03940700262015251,True,500,0.05,0.03,1.5
1042,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.05_Spike,n0.03,0.03851923100808036,True,500,0.05,0.03,1.5
1043,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.05_Square,n0.03,0.04165575688614763,True,500,0.05,0.03,1.5
1044,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.075_None,n0.03,0.03296201553511185,False,500,0.075,0.03,1.5
1045,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.075_Normal,n0.03,0.03623441167132937,True,500,0.075,0.03,1.5
1046,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.075_Spike,n0.03,0.03518360626063417,True,500,0.075,0.03,1.5
1047,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.075_Square,n0.03,0.04230003223837821,True,500,0.075,0.03,1.5
1048,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.125_None,n0.03,0.03229830256116091,False,500,0.125,0.03,1.5
1049,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.125_Normal,n0.03,0.04001960323372893,True,500,0.125,0.03,1.5
1050,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.125_Spike,n0.03,0.03772284410943766,True,500,0.125,0.03,1.5
1051,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.125_Square,n0.03,0.046840163343255664,True,500,0.125,0.03,1.5
1052,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.15_None,n0.03,0.032166552678055245,False,500,0.15,0.03,1.5
1053,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.15_Normal,n0.03,0.03808586484029314,True,500,0.15,0.03,1.5
1054,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.15_Spike,n0.03,0.03579096869665659,True,500,0.15,0.03,1.5
1055,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.15_Square,n0.03,0.04593215181234737,True,500,0.15,0.03,1.5
1056,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.1_None,n0.03,0.03216065786726608,False,500,0.1,0.03,1.5
1057,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.1_Normal,n0.03,0.03850777669315504,True,500,0.1,0.03,1.5
1058,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.1_Spike,n0.03,0.03623520780496095,True,500,0.1,0.03,1.5
1059,Feynman2,Feynman2_s500_n0.03_es1.5_ew0.1_Square,n0.03,0.04824965804890744,True,500,0.1,0.03,1.5
1060,Feynman2,Feynman2_s500_n0.03_es1_ew0.05_None,n0.03,0.02895047301610026,False,500,0.05,0.03,1.0
1061,Feynman2,Feynman2_s500_n0.03_es1_ew0.05_Normal,n0.03,0.034507507675126975,True,500,0.05,0.03,1.0
1062,Feynman2,Feynman2_s500_n0.03_es1_ew0.05_Spike,n0.03,0.03255359375397831,True,500,0.05,0.03,1.0
1063,Feynman2,Feynman2_s500_n0.03_es1_ew0.05_Square,n0.03,0.0415433994394786,True,500,0.05,0.03,1.0
1064,Feynman2,Feynman2_s500_n0.03_es1_ew0.075_None,n0.03,0.03056094630412244,False,500,0.075,0.03,1.0
1065,Feynman2,Feynman2_s500_n0.03_es1_ew0.075_Normal,n0.03,0.03677112140697239,True,500,0.075,0.03,1.0
1066,Feynman2,Feynman2_s500_n0.03_es1_ew0.075_Spike,n0.03,0.03479561133852098,True,500,0.075,0.03,1.0
1067,Feynman2,Feynman2_s500_n0.03_es1_ew0.075_Square,n0.03,0.04318080059744017,True,500,0.075,0.03,1.0
1068,Feynman2,Feynman2_s500_n0.03_es1_ew0.125_None,n0.03,0.029827241140974785,False,500,0.125,0.03,1.0
1069,Feynman2,Feynman2_s500_n0.03_es1_ew0.125_Normal,n0.03,0.039098537574899575,True,500,0.125,0.03,1.0
1070,Feynman2,Feynman2_s500_n0.03_es1_ew0.125_Spike,n0.03,0.03595469828319186,True,500,0.125,0.03,1.0
1071,Feynman2,Feynman2_s500_n0.03_es1_ew0.125_Square,n0.03,0.05011723598377675,True,500,0.125,0.03,1.0
1072,Feynman2,Feynman2_s500_n0.03_es1_ew0.15_None,n0.03,0.03287762270628393,False,500,0.15,0.03,1.0
1073,Feynman2,Feynman2_s500_n0.03_es1_ew0.15_Normal,n0.03,0.0438288993530132,True,500,0.15,0.03,1.0
1074,Feynman2,Feynman2_s500_n0.03_es1_ew0.15_Spike,n0.03,0.04087527998003353,True,500,0.15,0.03,1.0
1075,Feynman2,Feynman2_s500_n0.03_es1_ew0.15_Square,n0.03,0.05584916914150494,True,500,0.15,0.03,1.0
1076,Feynman2,Feynman2_s500_n0.03_es1_ew0.1_None,n0.03,0.030835748480081533,False,500,0.1,0.03,1.0
1077,Feynman2,Feynman2_s500_n0.03_es1_ew0.1_Normal,n0.03,0.04044998981092768,True,500,0.1,0.03,1.0
1078,Feynman2,Feynman2_s500_n0.03_es1_ew0.1_Spike,n0.03,0.037302491629747254,True,500,0.1,0.03,1.0
1079,Feynman2,Feynman2_s500_n0.03_es1_ew0.1_Square,n0.03,0.05026760309577214,True,500,0.1,0.03,1.0
1080,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.05_None,n0.05,0.040483255909218314,False,500,0.05,0.05,0.5
1081,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.05_Normal,n0.05,0.044304742944230174,True,500,0.05,0.05,0.5
1082,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.05_Spike,n0.05,0.04278732516360758,True,500,0.05,0.05,0.5
1083,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.05_Square,n0.05,0.04827228450740187,True,500,0.05,0.05,0.5
1084,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.075_None,n0.05,0.040464379152927624,False,500,0.075,0.05,0.5
1085,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.075_Normal,n0.05,0.043385501688484,True,500,0.075,0.05,0.5
1086,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.075_Spike,n0.05,0.04279912598570895,True,500,0.075,0.05,0.5
1087,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.075_Square,n0.05,0.046271720373691795,True,500,0.075,0.05,0.5
1088,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.125_None,n0.05,0.035716321441196706,False,500,0.125,0.05,0.5
1089,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.125_Normal,n0.05,0.04143700168678241,True,500,0.125,0.05,0.5
1090,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.125_Spike,n0.05,0.039362126283125805,True,500,0.125,0.05,0.5
1091,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.125_Square,n0.05,0.04960558091307619,True,500,0.125,0.05,0.5
1092,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.15_None,n0.05,0.04244666779350211,False,500,0.15,0.05,0.5
1093,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.15_Normal,n0.05,0.04898500179634291,True,500,0.15,0.05,0.5
1094,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.15_Spike,n0.05,0.04717512458861051,True,500,0.15,0.05,0.5
1095,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.15_Square,n0.05,0.05724548732649872,True,500,0.15,0.05,0.5
1096,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.1_None,n0.05,0.041168194881613565,False,500,0.1,0.05,0.5
1097,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.1_Normal,n0.05,0.046761932769672686,True,500,0.1,0.05,0.5
1098,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.1_Spike,n0.05,0.044503149016951564,True,500,0.1,0.05,0.5
1099,Feynman2,Feynman2_s500_n0.05_es0.5_ew0.1_Square,n0.05,0.05336509381312005,True,500,0.1,0.05,0.5
1100,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.05_None,n0.05,0.03659598362517758,False,500,0.05,0.05,1.5
1101,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.05_Normal,n0.05,0.03941669578030277,True,500,0.05,0.05,1.5
1102,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.05_Spike,n0.05,0.03878709957416998,True,500,0.05,0.05,1.5
1103,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.05_Square,n0.05,0.04196466714335009,True,500,0.05,0.05,1.5
1104,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.075_None,n0.05,0.03813676724367651,False,500,0.075,0.05,1.5
1105,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.075_Normal,n0.05,0.04262108447989522,True,500,0.075,0.05,1.5
1106,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.075_Spike,n0.05,0.041319467518749334,True,500,0.075,0.05,1.5
1107,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.075_Square,n0.05,0.04928251717685574,True,500,0.075,0.05,1.5
1108,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.125_None,n0.05,0.03981324223358601,False,500,0.125,0.05,1.5
1109,Feynman2,Feynman2_s500_n0.05_es1.5_ew0.125_Normal,n0.05,0.04757145003515825,True,500,0.125,0.05,1.5
