x,u,c,t,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
5.0,1.2150402520295056,3.0,1.0,4.139686407191866,4.164945973503167,Feynman17,u,4.164945973503167,4.139686407191866,4.133850819186672
5.0,1.2161983055899004,3.0,1.0,4.139194376257961,4.135064590270063,Feynman17,u,4.135064590270063,4.139194376257961,4.133344514211817
5.0,1.2163157981501223,3.0,1.0,4.139144495361648,4.108427223732412,Feynman17,u,4.108427223732412,4.139144495361648,4.133293215797488
5.0,1.216746139134838,3.0,1.0,4.138961857642405,4.126648550523058,Feynman17,u,4.126648550523058,4.138961857642405,4.133105434300783
5.0,1.2172398449488258,3.0,1.0,4.138752446696822,4.1160212053992735,Feynman17,u,4.1160212053992735,4.138752446696822,4.132890215314271
5.0,1.2185004328515183,3.0,1.0,4.138218330904567,4.144557181973063,Feynman17,u,4.144557181973063,4.138218330904567,4.132341720092253
5.0,1.2187991142442012,3.0,1.0,4.1380919000443654,4.151112160725163,Feynman17,u,4.151112160725163,4.1380919000443654,4.132211976827024
5.0,1.2188335365044431,3.0,1.0,4.138077332207703,4.1695110525225685,Feynman17,u,4.1695110525225685,4.138077332207703,4.1321970295700075
5.0,1.2192417329983651,3.0,1.0,4.137904626649844,4.155447829922617,Feynman17,u,4.155447829922617,4.137904626649844,4.132019861272924
5.0,1.2199069086221428,3.0,1.0,4.137623381228745,4.155814748938689,Feynman17,u,4.155814748938689,4.137623381228745,4.1317314881370475
5.0,1.2200936864539957,3.0,1.0,4.137544450567333,4.146204342564636,Feynman17,u,4.146204342564636,4.137544450567333,4.131650588218255
5.0,1.2212734850581746,3.0,1.0,4.137046299600215,4.171949456450039,Feynman17,u,4.171949456450039,4.137046299600215,4.131140323465713
5.0,1.222076878760435,3.0,1.0,4.136707496290495,4.107883450235526,Feynman17,u,4.107883450235526,4.136707496290495,4.130793591777517
5.0,1.2226728419201438,3.0,1.0,4.136456387857521,4.115264906449856,Feynman17,u,4.115264906449856,4.136456387857521,4.130536769353577
5.0,1.2243653551954303,3.0,1.0,4.135744263710455,4.108283099985796,Feynman17,u,4.108283099985796,4.135744263710455,4.129809192210681
5.0,1.2248608789292872,3.0,1.0,4.1355360565086015,4.133732248408263,Feynman17,u,4.133732248408263,4.1355360565086015,4.129596676914384
5.0,1.225334265927228,3.0,1.0,4.1353372709255245,4.146503090204123,Feynman17,u,4.146503090204123,4.1353372709255245,4.129393866858912
5.0,1.2269342340548937,3.0,1.0,4.134666279766795,4.153225312227732,Feynman17,u,4.153225312227732,4.134666279766795,4.128709931114435
5.0,1.2272405353347526,3.0,1.0,4.134537977118701,4.125096453002006,Feynman17,u,4.125096453002006,4.134537977118701,4.128579265739633
5.0,1.2275778480278854,3.0,1.0,4.1343967415305345,4.13462798751381,Feynman17,u,4.13462798751381,4.1343967415305345,4.128435471014441
5.0,1.2276712396457117,3.0,1.0,4.134357648264627,4.144202570947633,Feynman17,u,4.144202570947633,4.134357648264627,4.128395677125429
5.0,1.2281653216461192,3.0,1.0,4.134150904289133,4.119758716917016,Feynman17,u,4.119758716917016,4.134150904289133,4.128185283671725
5.0,1.229120634087559,3.0,1.0,4.133751526817826,4.131730295466054,Feynman17,u,4.131730295466054,4.133751526817826,4.127779121904694
5.0,1.2291755801582485,3.0,1.0,4.133728570689543,4.105975972034874,Feynman17,u,4.105975972034874,4.133728570689543,4.127755786454757
5.0,1.2292059430275273,3.0,1.0,4.133715885952125,4.098460079714449,Feynman17,u,4.098460079714449,4.133715885952125,4.127742892613844
5.0,1.230136896095158,3.0,1.0,4.133327195922662,4.152366408534652,Feynman17,u,4.152366408534652,4.133327195922662,4.127347966380991
5.0,1.230672961618795,3.0,1.0,4.133103585730576,4.18247961943427,Feynman17,u,4.18247961943427,4.133103585730576,4.127120918834445
5.0,1.2311117253743888,3.0,1.0,4.132920675888716,4.068396394289031,Feynman17,u,4.068396394289031,4.132920675888716,4.1269352789164175
5.0,1.231732558042031,3.0,1.0,4.132662039307963,4.1212413000607535,Feynman17,u,4.1212413000607535,4.132662039307963,4.126672907364674
5.0,1.2322069857014766,3.0,1.0,4.132464531468022,4.14696339141765,Feynman17,u,4.14696339141765,4.132464531468022,4.126472646245247
5.0,1.2323430995855122,3.0,1.0,4.132407888134181,4.133867121930763,Feynman17,u,4.133867121930763,4.132407888134181,4.126415229107667
5.0,1.232991569328601,3.0,1.0,4.132138163820141,4.116267146822027,Feynman17,u,4.116267146822027,4.132138163820141,4.126141916781172
5.0,1.2332506794791438,3.0,1.0,4.132030451657071,4.14238146553392,Feynman17,u,4.14238146553392,4.132030451657071,4.1260328164322955
5.0,1.2332925798815184,3.0,1.0,4.1320130369758985,4.135197304499102,Feynman17,u,4.135197304499102,4.1320130369758985,4.126015179705875
5.0,1.233398848459326,3.0,1.0,4.131968873693588,4.108848271762363,Feynman17,u,4.108848271762363,4.131968873693588,4.125970456308856
5.0,1.2340528674623543,3.0,1.0,4.131697206570561,4.14546363951791,Feynman17,u,4.14546363951791,4.131697206570561,4.125695437948168
5.0,1.2348891578140782,3.0,1.0,4.131350156466446,4.127123991820137,Feynman17,u,4.127123991820137,4.131350156466446,4.125344342639067
5.0,1.2351233861349424,3.0,1.0,4.131253020860552,4.128794226650603,Feynman17,u,4.128794226650603,4.131253020860552,4.125246122240393
5.0,1.235817862992624,3.0,1.0,4.130965188430512,4.142451558401614,Feynman17,u,4.142451558401614,4.130965188430512,4.124955197142169
5.0,1.2362007685817817,3.0,1.0,4.130806598685056,4.106343302314198,Feynman17,u,4.106343302314198,4.130806598685056,4.1247949812260485
5.0,1.237760169572553,3.0,1.0,4.130161535724794,4.12356613797931,Feynman17,u,4.12356613797931,4.130161535724794,4.124143873819281
5.0,1.237869264322843,3.0,1.0,4.130116455685937,4.15442945052706,Feynman17,u,4.15442945052706,4.130116455685937,4.124098405579572
5.0,1.239580471021101,3.0,1.0,4.129410177432851,4.130710005550359,Feynman17,u,4.130710005550359,4.129410177432851,4.12338662904392
5.0,1.2396098339174404,3.0,1.0,4.129398071824472,4.137796620429413,Feynman17,u,4.137796620429413,4.129398071824472,4.123374438762649
5.0,1.239765575637707,3.0,1.0,4.129333870942617,4.135654505743223,Feynman17,u,4.135654505743223,4.129333870942617,4.123309794217143
5.0,1.2398870778944526,3.0,1.0,4.129283793410851,4.139998375793461,Feynman17,u,4.139998375793461,4.129283793410851,4.123259376919106
5.0,1.2399502090389503,3.0,1.0,4.129257776804905,4.108007729436246,Feynman17,u,4.108007729436246,4.129257776804905,4.123233185974061
5.0,1.2407127785062257,3.0,1.0,4.128943685781898,4.1475467783562925,Feynman17,u,4.1475467783562925,4.128943685781898,4.122917107764728
5.0,1.2417978152787854,3.0,1.0,4.128497307261673,4.1613661495410925,Feynman17,u,4.1613661495410925,4.128497307261673,4.122468278730745
5.0,1.2424246591203558,3.0,1.0,4.128239711883948,4.164733252008559,Feynman17,u,4.164733252008559,4.128239711883948,4.122209468848277
5.0,1.2426023247386324,3.0,1.0,4.128166739898362,4.126610532581131,Feynman17,u,4.126610532581131,4.128166739898362,4.122136179375589
5.0,1.2428673523916403,3.0,1.0,4.128057917183145,4.1020646256928766,Feynman17,u,4.1020646256928766,4.128057917183145,4.122026904977832
5.0,1.2429528486814032,3.0,1.0,4.128022819609555,4.121944888936878,Feynman17,u,4.121944888936878,4.128022819609555,4.121991667289641
5.0,1.2429722079455496,3.0,1.0,4.128014872866232,4.149502630757711,Feynman17,u,4.149502630757711,4.128014872866232,4.121983689198449
5.0,1.2449558474360403,3.0,1.0,4.127201669495125,4.149429515972619,Feynman17,u,4.149429515972619,4.127201669495125,4.121168013416245
5.0,1.2453063222131098,3.0,1.0,4.127058208202116,4.17025304499651,Feynman17,u,4.17025304499651,4.127058208202116,4.121024267140127
5.0,1.245832544878425,3.0,1.0,4.126842930142698,4.168392194536031,Feynman17,u,4.168392194536031,4.126842930142698,4.120808646528187
5.0,1.2459348441259412,3.0,1.0,4.126801096574508,4.169763198163741,Feynman17,u,4.169763198163741,4.126801096574508,4.120766758246109
5.0,1.2474339720116365,3.0,1.0,4.126188693043728,4.104886772038729,Feynman17,u,4.104886772038729,4.126188693043728,4.120153995317153
5.0,1.2474646048844722,3.0,1.0,4.126176191808251,4.1269217816551675,Feynman17,u,4.1269217816551675,4.126176191808251,4.120141495355821
5.0,1.2476018006578333,3.0,1.0,4.126120208533118,4.135065678820549,Feynman17,u,4.135065678820549,4.126120208533118,4.120085522013022
5.0,1.2484988378250723,3.0,1.0,4.125754416495576,4.128688304972189,Feynman17,u,4.128688304972189,4.125754416495576,4.119719964960949
5.0,1.2485415318767414,3.0,1.0,4.125737017506405,4.170461391232003,Feynman17,u,4.170461391232003,4.125737017506405,4.119702584499677
5.0,1.248633593049561,3.0,1.0,4.125699503381887,4.168703602011459,Feynman17,u,4.168703602011459,4.125699503381887,4.119665112594748
5.0,1.2489432804097977,3.0,1.0,4.125573341699122,4.104449229425908,Feynman17,u,4.104449229425908,4.125573341699122,4.119539115667749
5.0,1.2495838223366833,3.0,1.0,4.125312557681976,4.104366284591344,Feynman17,u,4.104366284591344,4.125312557681976,4.1192787834874
5.0,1.249650234498854,3.0,1.0,4.125285531819811,4.120732837636115,Feynman17,u,4.120732837636115,4.125285531819811,4.119251813028556
5.0,1.2499052072529424,3.0,1.0,4.125181794727811,4.066625240681905,Feynman17,u,4.066625240681905,4.125181794727811,4.119148303559483
5.0,1.250187369614237,3.0,1.0,4.12506703588928,4.175245887347859,Feynman17,u,4.175245887347859,4.12506703588928,4.119033824183657
5.0,1.250715519911385,3.0,1.0,4.1248523451735215,4.135897052044598,Feynman17,u,4.135897052044598,4.1248523451735215,4.118819734303163
5.0,1.2509546199577857,3.0,1.0,4.124755201127175,4.1439882585669015,Feynman17,u,4.1439882585669015,4.124755201127175,4.118722895541281
5.0,1.2513065182564205,3.0,1.0,4.124612283853998,4.124797544414667,Feynman17,u,4.124797544414667,4.124612283853998,4.118580465248705
5.0,1.251554301593007,3.0,1.0,4.1245116907777,4.133260988939681,Feynman17,u,4.133260988939681,4.1245116907777,4.118480241961106
5.0,1.2519394385612745,3.0,1.0,4.124355401202499,4.103996614087183,Feynman17,u,4.103996614087183,4.124355401202499,4.1183245712164425
5.0,1.252538462331457,3.0,1.0,4.12411247359163,4.154087100187596,Feynman17,u,4.154087100187596,4.12411247359163,4.118082712492012
5.0,1.252653768433134,3.0,1.0,4.12406573449965,4.122948347711759,Feynman17,u,4.122948347711759,4.12406573449965,4.11803619399318
5.0,1.252971438043185,3.0,1.0,4.1239370046058195,4.135399908245975,Feynman17,u,4.135399908245975,4.1239370046058195,4.1179080965901464
5.0,1.2533959205605743,3.0,1.0,4.123765075080992,4.115974531494265,Feynman17,u,4.115974531494265,4.123765075080992,4.117737068860009
5.0,1.2534591132521455,3.0,1.0,4.1237394881969305,4.153670535391083,Feynman17,u,4.153670535391083,4.1237394881969305,4.117711621760765
5.0,1.2536586323802252,3.0,1.0,4.123658716431073,4.150255630392403,Feynman17,u,4.150255630392403,4.123658716431073,4.117631300744867
5.0,1.25687579046929,3.0,1.0,4.122359255142991,4.125759104475922,Feynman17,u,4.125759104475922,4.122359255142991,4.11634107128045
5.0,1.2569621738850791,3.0,1.0,4.12232444010945,4.114453780499722,Feynman17,u,4.114453780499722,4.12232444010945,4.116306554881783
5.0,1.259181948147964,3.0,1.0,4.121431182485363,4.143976419408818,Feynman17,u,4.143976419408818,4.121431182485363,4.115421875181507
5.0,1.259873016434919,3.0,1.0,4.121153631395419,4.100296262140063,Feynman17,u,4.100296262140063,4.121153631395419,4.115147348444271
5.0,1.2600817086248257,3.0,1.0,4.121069865712099,4.1180373230737795,Feynman17,u,4.1180373230737795,4.121069865712099,4.115064528965352
5.0,1.2607882012999865,3.0,1.0,4.120786465087897,4.0867909691736175,Feynman17,u,4.0867909691736175,4.120786465087897,4.114784444592309
5.0,1.2622144488539337,3.0,1.0,4.1202151636936115,4.136573533515366,Feynman17,u,4.136573533515366,4.1202151636936115,4.114220368091009
5.0,1.2622792377715997,3.0,1.0,4.120189237728847,4.107324543348959,Feynman17,u,4.107324543348959,4.120189237728847,4.114194787112805
5.0,1.262457367312496,3.0,1.0,4.120117968999288,4.083038038796163,Feynman17,u,4.083038038796163,4.120117968999288,4.114124474386445
5.0,1.262479304615686,3.0,1.0,4.120109193179259,4.119503324463292,Feynman17,u,4.119503324463292,4.120109193179259,4.114115817062457
5.0,1.262931962760641,3.0,1.0,4.119928169348976,4.069397534501948,Feynman17,u,4.069397534501948,4.119928169348976,4.113937275505726
5.0,1.2633804005665643,3.0,1.0,4.119748942357465,4.101556780938711,Feynman17,u,4.101556780938711,4.119748942357465,4.113760577540824
5.0,1.263427419649557,3.0,1.0,4.119730156545518,4.13209704782621,Feynman17,u,4.13209704782621,4.119730156545518,4.11374206092398
5.0,1.264446924292337,3.0,1.0,4.119323121514965,4.093403596580026,Feynman17,u,4.093403596580026,4.119323121514965,4.113341050257211
5.0,1.265193760981934,3.0,1.0,4.1190253050476215,4.122130264158517,Feynman17,u,4.122130264158517,4.1190253050476215,4.113047873815294
5.0,1.266105128332219,3.0,1.0,4.11866228726009,4.068634957433587,Feynman17,u,4.068634957433587,4.11866228726009,4.112690777255644
5.0,1.2666064247738635,3.0,1.0,4.118462801398894,4.1240403591170605,Feynman17,u,4.1240403591170605,4.118462801398894,4.112494669368485
5.0,1.2677563449287148,3.0,1.0,4.118005716371276,4.177907346072065,Feynman17,u,4.177907346072065,4.118005716371276,4.112045656388947
5.0,1.2682575938337193,3.0,1.0,4.117806697736025,4.118132232759382,Feynman17,u,4.118132232759382,4.117806697736025,4.111850296878718
5.0,1.2684223595322341,3.0,1.0,4.1177413079952405,4.118022997397336,Feynman17,u,4.118022997397336,4.1177413079952405,4.111786128516639
5.0,1.2687933885022404,3.0,1.0,4.117594113474776,4.128368548796109,Feynman17,u,4.128368548796109,4.117594113474776,4.111641717990852
5.0,1.2701361800733646,3.0,1.0,4.11706202576124,4.1486643733829505,Feynman17,u,4.1486643733829505,4.11706202576124,4.11112009406922
5.0,1.270442205720269,3.0,1.0,4.116940898545095,4.12691547844237,Feynman17,u,4.12691547844237,4.116940898545095,4.1110014364658864
5.0,1.2706613000790625,3.0,1.0,4.1168542106158625,4.081340366447665,Feynman17,u,4.081340366447665,4.1168542106158625,4.110916535923837
5.0,1.2710697193304443,3.0,1.0,4.11669268309493,4.135429686313163,Feynman17,u,4.135429686313163,4.11669268309493,4.110758383266494
5.0,1.2715346369902256,3.0,1.0,4.116508921079222,4.061309375724461,Feynman17,u,4.061309375724461,4.116508921079222,4.110578530916583
5.0,1.2718034488184697,3.0,1.0,4.116402724890329,4.108715460549769,Feynman17,u,4.108715460549769,4.116402724890329,4.110474628218573
5.0,1.2718549545878908,3.0,1.0,4.116382381622797,4.078388160903714,Feynman17,u,4.078388160903714,4.116382381622797,4.110454727149392
5.0,1.2720633645759696,3.0,1.0,4.116300080519204,4.1085743687805,Feynman17,u,4.1085743687805,4.116300080519204,4.110374224365369
5.0,1.2721210274669004,3.0,1.0,4.11627731361506,4.0823646795237725,Feynman17,u,4.0823646795237725,4.11627731361506,4.110351957577898
5.0,1.2735008138190165,3.0,1.0,4.115733075274767,4.131183730022298,Feynman17,u,4.131183730022298,4.115733075274767,4.109820016135387
5.0,1.2738323899872086,3.0,1.0,4.115602443891176,4.17747589145928,Feynman17,u,4.17747589145928,4.115602443891176,4.109692433956914
5.0,1.2738337913466444,3.0,1.0,4.115601891923283,4.094696441339566,Feynman17,u,4.094696441339566,4.115601891923283,4.109691894953281
5.0,1.2742626003718014,3.0,1.0,4.115433042724997,4.083648518473481,Feynman17,u,4.083648518473481,4.115433042724997,4.109527043253114
5.0,1.2751443866594514,3.0,1.0,4.1150861425745155,4.0973092571884715,Feynman17,u,4.0973092571884715,4.1150861425745155,4.1091885541146596
5.0,1.2757892402910853,3.0,1.0,4.114832721500446,4.136856866630618,Feynman17,u,4.136856866630618,4.114832721500446,4.10894144605719
5.0,1.2760297964240617,3.0,1.0,4.114738243406582,4.103311456570169,Feynman17,u,4.103311456570169,4.114738243406582,4.108849357934738
5.0,1.2760818727834127,3.0,1.0,4.114717794643762,4.137816092993054,Feynman17,u,4.137816092993054,4.114717794643762,4.108829429058894
5.0,1.2763725764189495,3.0,1.0,4.114603671571616,4.0974531908582925,Feynman17,u,4.0974531908582925,4.114603671571616,4.108718224452404
5.0,1.2766619415896532,3.0,1.0,4.1144901197437145,4.1384292095223145,Feynman17,u,4.1384292095223145,4.1144901197437145,4.108607605123274
5.0,1.2773992583922795,3.0,1.0,4.114200990663638,4.134935060335822,Feynman17,u,4.134935060335822,4.114200990663638,4.108326071851568
5.0,1.2778869262113628,3.0,1.0,4.114009921259975,4.084809481742991,Feynman17,u,4.084809481742991,4.114009921259975,4.108140123756305
5.0,1.2792639123603657,3.0,1.0,4.113471116399809,4.137412768794898,Feynman17,u,4.137412768794898,4.113471116399809,4.107616196463648
5.0,1.279627590602281,3.0,1.0,4.113328984772977,4.106441584384356,Feynman17,u,4.106441584384356,4.113328984772977,4.107478096651344
5.0,1.279680813007861,3.0,1.0,4.1133081906233,4.134415322798375,Feynman17,u,4.134415322798375,4.1133081906233,4.107457896119094
5.0,1.2800224272836174,3.0,1.0,4.113174757828373,4.125371332154461,Feynman17,u,4.125371332154461,4.113174757828373,4.107328295281307
5.0,1.2801628340429854,3.0,1.0,4.113119934183016,4.073182550269138,Feynman17,u,4.073182550269138,4.113119934183016,4.10727505751412
5.0,1.2806679565229815,3.0,1.0,4.112922791788832,4.0909263744066715,Feynman17,u,4.0909263744066715,4.112922791788832,4.10708367289332
5.0,1.28093335687021,3.0,1.0,4.112819265649905,4.123865306989837,Feynman17,u,4.123865306989837,4.112819265649905,4.106983204856375
5.0,1.2813427367286496,3.0,1.0,4.112659652301941,4.079131158695785,Feynman17,u,4.079131158695785,4.112659652301941,4.106828352948153
5.0,1.2815761111570905,3.0,1.0,4.112568702902351,4.108633309962868,Feynman17,u,4.108633309962868,4.112568702902351,4.10674014192802
5.0,1.2816053176976987,3.0,1.0,4.1125573227910515,4.082429341276143,Feynman17,u,4.082429341276143,4.1125573227910515,4.106729105749328
5.0,1.2821970317693445,3.0,1.0,4.1123268664905455,4.089760624573307,Feynman17,u,4.089760624573307,4.1123268664905455,4.106505676137576
5.0,1.2827582388959726,3.0,1.0,4.112108469175152,4.12226975872661,Feynman17,u,4.12226975872661,4.112108469175152,4.10629404649748
5.0,1.283155695872892,3.0,1.0,4.111953900766698,4.1432422876467525,Feynman17,u,4.1432422876467525,4.111953900766698,4.106144331749479
5.0,1.283188545408048,3.0,1.0,4.1119411296758575,4.116662879952513,Feynman17,u,4.116662879952513,4.1119411296758575,4.106131964057707
5.0,1.2837420624132259,3.0,1.0,4.11172602494614,4.0838950023230405,Feynman17,u,4.0838950023230405,4.11172602494614,4.105923708161423
5.0,1.2846631072095795,3.0,1.0,4.111368466415724,4.058131995765842,Feynman17,u,4.058131995765842,4.111368466415724,4.105577761146889
5.0,1.285416809897589,3.0,1.0,4.111076218434472,4.087668319119654,Feynman17,u,4.087668319119654,4.111076218434472,4.105295214319979
5.0,1.2854250789861523,3.0,1.0,4.111073013829481,4.091230934915869,Feynman17,u,4.091230934915869,4.111073013829481,4.105292117141514
5.0,1.2855529414201912,3.0,1.0,4.111023466769046,4.057879991917198,Feynman17,u,4.057879991917198,4.111023466769046,4.105244233922963
5.0,1.2855970741466343,3.0,1.0,4.111006367297364,4.104402033608657,Feynman17,u,4.104402033608657,4.111006367297364,4.105227709933027
5.0,1.2857116452026913,3.0,1.0,4.110961981099586,4.111236600598041,Feynman17,u,4.111236600598041,4.110961981099586,4.105184820576445
5.0,1.2860083429977105,3.0,1.0,4.110847070373733,4.100802099582306,Feynman17,u,4.100802099582306,4.110847070373733,4.105073805297117
5.0,1.2866502152924197,3.0,1.0,4.110598639634653,4.087649069651276,Feynman17,u,4.087649069651276,4.110598639634653,4.1048338963977065
5.0,1.2877335170763022,3.0,1.0,4.110179871967932,4.130048432705954,Feynman17,u,4.130048432705954,4.110179871967932,4.104429803429969
5.0,1.2882343830092458,3.0,1.0,4.109986472690268,4.13024780699749,Feynman17,u,4.13024780699749,4.109986472690268,4.104243312662057
5.0,1.288294706259319,3.0,1.0,4.109963189409478,4.109044100976769,Feynman17,u,4.109044100976769,4.109963189409478,4.104220866689999
5.0,1.2891484257484453,3.0,1.0,4.109633889872536,4.117946989856482,Feynman17,u,4.117946989856482,4.109633889872536,4.103903538130081
5.0,1.2899709259683994,3.0,1.0,4.109317012460867,4.093977204195695,Feynman17,u,4.093977204195695,4.109317012460867,4.103598407221678
5.0,1.2900502555500308,3.0,1.0,4.109286469586711,4.12208414811579,Feynman17,u,4.12208414811579,4.109286469586711,4.103569008327857
5.0,1.2903458585284007,3.0,1.0,4.109172689351606,4.119730703891778,Feynman17,u,4.119730703891778,4.109172689351606,4.103459507934553
5.0,1.2903685005391066,3.0,1.0,4.109163976227369,4.105740487871436,Feynman17,u,4.105740487871436,4.109163976227369,4.10345112373821
5.0,1.2906894667751785,3.0,1.0,4.109040492077708,4.110185634929742,Feynman17,u,4.110185634929742,4.109040492077708,4.103332319328098
5.0,1.2908050686282384,3.0,1.0,4.1089960309374804,4.102408817773229,Feynman17,u,4.102408817773229,4.1089960309374804,4.103289551436249
5.0,1.2908427118170502,3.0,1.0,4.108981554742365,4.138923017692137,Feynman17,u,4.138923017692137,4.108981554742365,4.103275627495788
5.0,1.2915529067060074,3.0,1.0,4.108708586405761,4.1571827659903935,Feynman17,u,4.1571827659903935,4.108708586405761,4.103013159707329
5.0,1.291606537281977,3.0,1.0,4.108687984436701,4.106693145577608,Feynman17,u,4.106693145577608,4.108687984436701,4.1029933569639985
5.0,1.2920489212798545,3.0,1.0,4.108518105042426,4.10773819010491,Feynman17,u,4.10773819010491,4.108518105042426,4.102830103708267
5.0,1.2922102171086056,3.0,1.0,4.108456192917779,4.1506657707545305,Feynman17,u,4.1506657707545305,4.108456192917779,4.102770622382728
5.0,1.29221593394383,3.0,1.0,4.108453998819829,4.107548348381481,Feynman17,u,4.107548348381481,4.108453998819829,4.102768514585669
5.0,1.2922711113819734,3.0,1.0,4.108432822873814,4.130322514292914,Feynman17,u,4.130322514292914,4.108432822873814,4.102748172106343
5.0,1.2930381548603531,3.0,1.0,4.10813862201698,4.097890680048888,Feynman17,u,4.097890680048888,4.10813862201698,4.102465653666093
5.0,1.2932510038379326,3.0,1.0,4.108057041106712,4.064504800709025,Feynman17,u,4.064504800709025,4.108057041106712,4.102387346259656
5.0,1.293720369005314,3.0,1.0,4.107877231081783,4.111118241725924,Feynman17,u,4.111118241725924,4.107877231081783,4.10221480340711
5.0,1.2939113289633748,3.0,1.0,4.107804110753143,4.097058810201759,Feynman17,u,4.097058810201759,4.107804110753143,4.1021446588149875
5.0,1.2945666881800424,3.0,1.0,4.107553321221595,4.114340206570705,Feynman17,u,4.114340206570705,4.107553321221595,4.101904165642992
5.0,1.2950917276880385,3.0,1.0,4.107352573421191,4.121652950735941,Feynman17,u,4.121652950735941,4.107352573421191,4.101711760263408
5.0,1.295136229651777,3.0,1.0,4.107335565206994,4.075948927701928,Feynman17,u,4.075948927701928,4.107335565206994,4.101695462963812
5.0,1.2952662378123618,3.0,1.0,4.107285883649758,4.12478365097603,Feynman17,u,4.12478365097603,4.107285883649758,4.101647861687542
5.0,1.296268377392193,3.0,1.0,4.106903238695439,4.101541519768622,Feynman17,u,4.101541519768622,4.106903238695439,4.101281422491252
5.0,1.2966849390525135,3.0,1.0,4.106744347679944,4.060504169058932,Feynman17,u,4.060504169058932,4.106744347679944,4.101129356283904
5.0,1.296809978123281,3.0,1.0,4.106696672245264,4.093930296180986,Feynman17,u,4.093930296180986,4.106696672245264,4.101083739567239
5.0,1.297572924682925,3.0,1.0,4.106405960732848,4.087053903295757,Feynman17,u,4.087053903295757,4.106405960732848,4.100805690687775
5.0,1.298775010159928,3.0,1.0,4.105948576661973,4.098261440751522,Feynman17,u,4.098261440751522,4.105948576661973,4.100368608707717
5.0,1.298953743912254,3.0,1.0,4.10588063845478,4.126834586657714,Feynman17,u,4.126834586657714,4.10588063845478,4.100303725699248
5.0,1.2991001281538024,3.0,1.0,4.10582500980009,4.125546390059676,Feynman17,u,4.125546390059676,4.10582500980009,4.10025060630626
5.0,1.2991105114829509,3.0,1.0,4.105821064400107,4.109242061476756,Feynman17,u,4.109242061476756,4.105821064400107,4.1002468391336375
5.0,1.299937143532869,3.0,1.0,4.105507157745552,4.080071807820325,Feynman17,u,4.080071807820325,4.105507157745552,4.099947223432678
5.0,1.300226522985429,3.0,1.0,4.105397358144188,4.126793582577516,Feynman17,u,4.126793582577516,4.105397358144188,4.0998424742003
5.0,1.3007210541186889,3.0,1.0,4.105209825483613,4.115356548077417,Feynman17,u,4.115356548077417,4.105209825483613,4.099663629204491
5.0,1.3014515567252158,3.0,1.0,4.104933058531989,4.073405848076333,Feynman17,u,4.073405848076333,4.104933058531989,4.099399826376725
5.0,1.302281006800436,3.0,1.0,4.104619163642012,4.092959280695701,Feynman17,u,4.092959280695701,4.104619163642012,4.099100840445721
5.0,1.3031114620970334,3.0,1.0,4.104305272645685,4.0774862641475265,Feynman17,u,4.0774862641475265,4.104305272645685,4.098802076863279
5.0,1.3032228733504811,3.0,1.0,4.104263191292958,4.114966286283591,Feynman17,u,4.114966286283591,4.104263191292958,4.098762040166342
5.0,1.3043162527151466,3.0,1.0,4.103850576578958,4.090531262545244,Feynman17,u,4.090531262545244,4.103850576578958,4.098369681805355
5.0,1.3050109194199735,3.0,1.0,4.103588773151977,4.12671097297995,Feynman17,u,4.12671097297995,4.103588773151977,4.098120926903288
5.0,1.3056349169263273,3.0,1.0,4.103353833206605,4.118942954597738,Feynman17,u,4.118942954597738,4.103353833206605,4.097897826063837
5.0,1.307526239048367,3.0,1.0,4.102643066220203,4.113488552439767,Feynman17,u,4.113488552439767,4.102643066220203,4.097223621829584
5.0,1.3084675317757855,3.0,1.0,4.102290070869405,4.119873763381998,Feynman17,u,4.119873763381998,4.102290070869405,4.096889201590363
5.0,1.3085585324540792,3.0,1.0,4.102255970915298,4.1173819756080245,Feynman17,u,4.1173819756080245,4.102255970915298,4.096856910667266
5.0,1.3104525488774506,3.0,1.0,4.101547295726119,4.092778086471767,Feynman17,u,4.092778086471767,4.101547295726119,4.096186415213652
5.0,1.310752391943517,3.0,1.0,4.1014352894657335,4.1140653045165925,Feynman17,u,4.1140653045165925,4.1014352894657335,4.096080545233757
5.0,1.3124034313643689,3.0,1.0,4.100819449261086,4.070188920615614,Feynman17,u,4.070188920615614,4.100819449261086,4.095498941108337
5.0,1.3151273322260422,3.0,1.0,4.099806782696844,4.081082249037664,Feynman17,u,4.081082249037664,4.099806782696844,4.094544400179511
5.0,1.3151808414771013,3.0,1.0,4.099786931388963,4.076221277987542,Feynman17,u,4.076221277987542,4.099786931388963,4.094525711038532
5.0,1.3155655855593285,3.0,1.0,4.099644243364881,4.109002361520195,Feynman17,u,4.109002361520195,4.099644243364881,4.0943914022008725
5.0,1.317629277124614,3.0,1.0,4.098880318584153,4.045873509474409,Feynman17,u,4.045873509474409,4.098880318584153,4.0936731059116935
5.0,1.3178758779172781,3.0,1.0,4.098789194284099,4.165457197589334,Feynman17,u,4.165457197589334,4.098789194284099,4.093587510760379
5.0,1.3183636925898508,3.0,1.0,4.098609037514213,4.081972525196931,Feynman17,u,4.081972525196931,4.098609037514213,4.093418339540465
5.0,1.3190776346688011,3.0,1.0,4.0983456113204255,4.09992905617864,Feynman17,u,4.09992905617864,4.0983456113204255,4.093171106005833
