epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
1.0,1.0,1.0,1.2918609964162298,1.0,1.0,0.39001196867394705,0.3552834568526352,Feynman56,x,0.3552834568526352,0.39001196867394705,0.3912737504087041
1.0,1.0,1.0,1.2919674085812394,1.0,1.0,0.39003205768758353,0.36580652567508243,Feynman56,x,0.36580652567508243,0.39003205768758353,0.3912936805707437
1.0,1.0,1.0,1.2922007349501718,1.0,1.0,0.39007610836062134,0.37725091878990785,Feynman56,x,0.37725091878990785,0.39007610836062134,0.3913373820976241
1.0,1.0,1.0,1.2924971397215408,1.0,1.0,0.3901320721686172,0.4978033844996622,Feynman56,x,0.4978033844996622,0.3901320721686172,0.39139290071205884
1.0,1.0,1.0,1.2935568329262792,1.0,1.0,0.3903321907860276,0.35018765829323073,Feynman56,x,0.35018765829323073,0.3903321907860276,0.39159141255025814
1.0,1.0,1.0,1.2936355587438015,1.0,1.0,0.3903470602752077,0.3378001120952734,Feynman56,x,0.3378001120952734,0.3903470602752077,0.3916061617272517
1.0,1.0,1.0,1.2963386160091206,1.0,1.0,0.39085781044436424,0.37875797533197986,Feynman56,x,0.37875797533197986,0.39085781044436424,0.392112702250089
1.0,1.0,1.0,1.2979752009110883,1.0,1.0,0.3911672409770058,0.45097070866352656,Feynman56,x,0.45097070866352656,0.3911672409770058,0.3924195100799801
1.0,1.0,1.0,1.3007489784091792,1.0,1.0,0.3916920132730468,0.35894650868233113,Feynman56,x,0.35894650868233113,0.3916920132730468,0.3929397110325999
1.0,1.0,1.0,1.302645900770388,1.0,1.0,0.3920511324756151,0.3498127920961421,Feynman56,x,0.3498127920961421,0.3920511324756151,0.393295613294005
1.0,1.0,1.0,1.3036912150555617,1.0,1.0,0.39224911091922593,0.4096278513950621,Feynman56,x,0.4096278513950621,0.39224911091922593,0.3934917877562207
1.0,1.0,1.0,1.3039590303443231,1.0,1.0,0.392299843556595,0.46861454553247506,Feynman56,x,0.46861454553247506,0.392299843556595,0.3935420546436436
1.0,1.0,1.0,1.3043091715433701,1.0,1.0,0.39236617713047506,0.3660428528198866,Feynman56,x,0.3660428528198866,0.39236617713047506,0.3936077771112493
1.0,1.0,1.0,1.3062898219834556,1.0,1.0,0.39274153155615843,0.39867053386892704,Feynman56,x,0.39867053386892704,0.39274153155615843,0.39397962820053695
1.0,1.0,1.0,1.307058004788777,1.0,1.0,0.39288716705247234,0.4336759048512993,Feynman56,x,0.4336759048512993,0.39288716705247234,0.3941238837734135
1.0,1.0,1.0,1.307133496265914,1.0,1.0,0.3929014807670436,0.31511471297607563,Feynman56,x,0.31511471297607563,0.3929014807670436,0.394138061242614
1.0,1.0,1.0,1.3106100167316237,1.0,1.0,0.39356098359779335,0.4684251728034552,Feynman56,x,0.4684251728034552,0.39356098359779335,0.3947911670101056
1.0,1.0,1.0,1.3114384891330608,1.0,1.0,0.3937182416010668,0.36578175362711346,Feynman56,x,0.36578175362711346,0.3937182416010668,0.3949468653165306
1.0,1.0,1.0,1.3137243293731566,1.0,1.0,0.3941523218496174,0.3529709026469719,Feynman56,x,0.3529709026469719,0.3941523218496174,0.3953765724490135
1.0,1.0,1.0,1.3145867063152696,1.0,1.0,0.3943161589823709,0.4255795458762865,Feynman56,x,0.4255795458762865,0.3943161589823709,0.39553873327447947
1.0,1.0,1.0,1.3146134246153305,1.0,1.0,0.39432123564009347,0.46239795123317706,Feynman56,x,0.46239795123317706,0.39432123564009347,0.3955437577659659
1.0,1.0,1.0,1.315146113108499,1.0,1.0,0.3944224579481825,0.4479639573617663,Feynman56,x,0.4479639573617663,0.3944224579481825,0.3956439371370208
1.0,1.0,1.0,1.3158670783832496,1.0,1.0,0.39455948082863695,0.4106359302743956,Feynman56,x,0.4106359302743956,0.39455948082863695,0.39577953971438895
1.0,1.0,1.0,1.3181148564673488,1.0,1.0,0.39498685806057915,0.3907357453629378,Feynman56,x,0.3907357453629378,0.39498685806057915,0.3962024245566513
1.0,1.0,1.0,1.319653489792127,1.0,1.0,0.3952795569284585,0.3593280572751674,Feynman56,x,0.3593280572751674,0.3952795569284585,0.3964919925507527
1.0,1.0,1.0,1.3205471860904,1.0,1.0,0.39544962465721956,0.28967527912446633,Feynman56,x,0.28967527912446633,0.39544962465721956,0.39666022106644383
1.0,1.0,1.0,1.3212047201427743,1.0,1.0,0.3955747782087604,0.3986116739814553,Feynman56,x,0.3986116739814553,0.3955747782087604,0.39678401175726685
1.0,1.0,1.0,1.3226378904669598,1.0,1.0,0.3958476432108238,0.3675013177710251,Feynman56,x,0.3675013177710251,0.3958476432108238,0.3970538779659428
1.0,1.0,1.0,1.3243735280505449,1.0,1.0,0.3961782397231589,0.41322040403921223,Feynman56,x,0.41322040403921223,0.3961782397231589,0.3973807911429402
1.0,1.0,1.0,1.3244658168591008,1.0,1.0,0.3961958228936977,0.37231677457109436,Feynman56,x,0.37231677457109436,0.3961958228936977,0.39739817688248713
1.0,1.0,1.0,1.3258387462701837,1.0,1.0,0.3964574504693656,0.3983800967491086,Feynman56,x,0.3983800967491086,0.3964574504693656,0.3976568486551925
1.0,1.0,1.0,1.3277010351804124,1.0,1.0,0.3968124881474041,0.4546513889881157,Feynman56,x,0.4546513889881157,0.3968124881474041,0.3980078211261368
1.0,1.0,1.0,1.3295883996854205,1.0,1.0,0.3971724903346165,0.44418316809207337,Feynman56,x,0.44418316809207337,0.3971724903346165,0.39836363820884974
1.0,1.0,1.0,1.3299114036090918,1.0,1.0,0.3972341196995779,0.32686263646634117,Feynman56,x,0.32686263646634117,0.3972341196995779,0.3984245447963887
1.0,1.0,1.0,1.3311795856310245,1.0,1.0,0.3974761419401377,0.418843038582126,Feynman56,x,0.418843038582126,0.3974761419401377,0.398663710867047
1.0,1.0,1.0,1.3312047439562487,1.0,1.0,0.39748094404425427,0.43037138616607823,Feynman56,x,0.43037138616607823,0.39748094404425427,0.3986684560142475
1.0,1.0,1.0,1.3313381559520048,1.0,1.0,0.39750640965264616,0.3654337608298392,Feynman56,x,0.3654337608298392,0.39750640965264616,0.3986936193939774
1.0,1.0,1.0,1.3317059745778796,1.0,1.0,0.39757662343626976,0.432313990834271,Feynman56,x,0.432313990834271,0.39757662343626976,0.39876299825691186
1.0,1.0,1.0,1.3373576662609592,1.0,1.0,0.39865636546207583,0.4306948126114086,Feynman56,x,0.4306948126114086,0.39865636546207583,0.39982960533283035
1.0,1.0,1.0,1.338470540765814,1.0,1.0,0.3988691708425413,0.5246908919583426,Feynman56,x,0.5246908919583426,0.3988691708425413,0.400039757244383
1.0,1.0,1.0,1.3386600478969772,1.0,1.0,0.39890541497406157,0.4345305219869614,Feynman56,x,0.4345305219869614,0.39890541497406157,0.4000755473489124
1.0,1.0,1.0,1.3399874240043061,1.0,1.0,0.39915933339634746,0.4499043024203817,Feynman56,x,0.4499043024203817,0.39915933339634746,0.40032626789925757
1.0,1.0,1.0,1.3408904920946294,1.0,1.0,0.399332135901702,0.4168787479351083,Feynman56,x,0.4168787479351083,0.399332135901702,0.40049687711045084
1.0,1.0,1.0,1.341145551323654,1.0,1.0,0.3993809491416424,0.40261947005613546,Feynman56,x,0.40261947005613546,0.3993809491416424,0.4005450683047032
1.0,1.0,1.0,1.3422979727959883,1.0,1.0,0.3996015409194614,0.3640667619905647,Feynman56,x,0.3640667619905647,0.3996015409194614,0.40076283540387087
1.0,1.0,1.0,1.3429405699737742,1.0,1.0,0.399724573594168,0.4123631394406202,Feynman56,x,0.4123631394406202,0.399724573594168,0.4008842830075446
1.0,1.0,1.0,1.3430448229719782,1.0,1.0,0.39974453601899596,0.39000852442322953,Feynman56,x,0.39000852442322953,0.39974453601899596,0.40090398760117607
1.0,1.0,1.0,1.3440243831606438,1.0,1.0,0.3999321297563904,0.377425526018732,Feynman56,x,0.377425526018732,0.3999321297563904,0.4010891495891925
1.0,1.0,1.0,1.3444882931788633,1.0,1.0,0.40002098930138824,0.39353625968280403,Feynman56,x,0.39353625968280403,0.40002098930138824,0.40117685171027384
1.0,1.0,1.0,1.346368119729366,1.0,1.0,0.40038117198696316,0.4455679597683913,Feynman56,x,0.4455679597683913,0.40038117198696316,0.4015323065592985
1.0,1.0,1.0,1.3472205646225317,1.0,1.0,0.40054456298486996,0.3670519267535962,Feynman56,x,0.3670519267535962,0.40054456298486996,0.40169353373298416
1.0,1.0,1.0,1.347554394482688,1.0,1.0,0.40060855929515515,0.36477935412841167,Feynman56,x,0.36477935412841167,0.40060855929515515,0.4017566792903728
1.0,1.0,1.0,1.3495604739391909,1.0,1.0,0.4009932499766078,0.39788193767863594,Feynman56,x,0.39788193767863594,0.4009932499766078,0.40213621781320524
1.0,1.0,1.0,1.3506360446864762,1.0,1.0,0.40119958756787927,0.4682347397038542,Feynman56,x,0.4682347397038542,0.40119958756787927,0.4023397651191916
1.0,1.0,1.0,1.351889472702456,1.0,1.0,0.4014401187257821,0.47796176451323746,Feynman56,x,0.47796176451323746,0.4014401187257821,0.40257702014216046
1.0,1.0,1.0,1.3536865653720462,1.0,1.0,0.40178511599214767,0.3978910406324362,Feynman56,x,0.3978910406324362,0.40178511599214767,0.4029172746362448
1.0,1.0,1.0,1.354247658737013,1.0,1.0,0.4018928651676819,0.41193890239953995,Feynman56,x,0.41193890239953995,0.4018928651676819,0.4030235320508488
1.0,1.0,1.0,1.3559153397602552,1.0,1.0,0.402213210084126,0.4051723147669521,Feynman56,x,0.4051723147669521,0.402213210084126,0.4033394125484449
1.0,1.0,1.0,1.3566541740468885,1.0,1.0,0.4023551771918703,0.4405174312907522,Feynman56,x,0.4405174312907522,0.4023551771918703,0.4034793872005115
1.0,1.0,1.0,1.3587886427481008,1.0,1.0,0.40276546845641775,0.39360868890154477,Feynman56,x,0.39360868890154477,0.40276546845641775,0.4038838723597016
1.0,1.0,1.0,1.3592810375655882,1.0,1.0,0.4028601496170223,0.412885175043788,Feynman56,x,0.412885175043788,0.4028601496170223,0.4039772036389745
1.0,1.0,1.0,1.3598606717800497,1.0,1.0,0.40297162122093616,0.3971777552883425,Feynman56,x,0.3971777552883425,0.40297162122093616,0.4040870811836031
1.0,1.0,1.0,1.3612547210287416,1.0,1.0,0.4032397842603253,0.34049978450231677,Feynman56,x,0.34049978450231677,0.4032397842603253,0.4043513883062943
1.0,1.0,1.0,1.364222696713145,1.0,1.0,0.40381103243667393,0.4278542118457843,Feynman56,x,0.4278542118457843,0.40381103243667393,0.4049143237535036
1.0,1.0,1.0,1.3651603552853504,1.0,1.0,0.4039915945956915,0.4476285312242437,Feynman56,x,0.4476285312242437,0.4039915945956915,0.40509223069958117
1.0,1.0,1.0,1.3668768946881094,1.0,1.0,0.40432225573242403,0.4348919965148303,Feynman56,x,0.4348919965148303,0.40432225573242403,0.40541799523277616
1.0,1.0,1.0,1.3670616305002592,1.0,1.0,0.4043578504753761,0.41380236698333484,Feynman56,x,0.41380236698333484,0.4043578504753761,0.40545306024992317
1.0,1.0,1.0,1.369484588018877,1.0,1.0,0.4048248589638013,0.4290006390812134,Feynman56,x,0.4290006390812134,0.4048248589638013,0.4059130718418332
1.0,1.0,1.0,1.369675654601265,1.0,1.0,0.4048616979803254,0.3782732039002187,Feynman56,x,0.3782732039002187,0.4048616979803254,0.40594935523899267
1.0,1.0,1.0,1.3706534650211857,1.0,1.0,0.4050502548499957,0.40375473759787833,Feynman56,x,0.40375473759787833,0.4050502548499957,0.4061350598460282
1.0,1.0,1.0,1.3722358276491298,1.0,1.0,0.4053554900158207,0.38609099392049473,Feynman56,x,0.38609099392049473,0.4053554900158207,0.4064356482079849
1.0,1.0,1.0,1.3724939154732143,1.0,1.0,0.40540528632516676,0.4354886152190523,Feynman56,x,0.4354886152190523,0.40540528632516676,0.406484682982943
1.0,1.0,1.0,1.3737764759466071,1.0,1.0,0.40565279588116837,0.4677388642330364,Feynman56,x,0.4677388642330364,0.40565279588116837,0.40672839309453734
1.0,1.0,1.0,1.3748699954406371,1.0,1.0,0.4058638873798507,0.3473732391358228,Feynman56,x,0.3473732391358228,0.4058638873798507,0.40693622548984776
1.0,1.0,1.0,1.3750455524254344,1.0,1.0,0.405897782073312,0.3903123209794102,Feynman56,x,0.3903123209794102,0.405897782073312,0.4069695952764835
1.0,1.0,1.0,1.375167745322428,1.0,1.0,0.4059213746744281,0.43761600402494233,Feynman56,x,0.43761600402494233,0.4059213746744281,0.4069928222529684
1.0,1.0,1.0,1.3753048654644413,1.0,1.0,0.4059478502421291,0.3493576229689776,Feynman56,x,0.3493576229689776,0.4059478502421291,0.4070188872634167
1.0,1.0,1.0,1.376000211373597,1.0,1.0,0.406082123762235,0.37828083266169277,Feynman56,x,0.37828083266169277,0.406082123762235,0.4071510744713131
1.0,1.0,1.0,1.3760551489958586,1.0,1.0,0.406092733392893,0.388031646867738,Feynman56,x,0.388031646867738,0.406092733392893,0.40716151895826247
1.0,1.0,1.0,1.3787601007664367,1.0,1.0,0.40661529829136195,0.3085204371636403,Feynman56,x,0.3085204371636403,0.40661529829136195,0.40767589701171275
1.0,1.0,1.0,1.3790946364099936,1.0,1.0,0.40667995123901374,0.44851199167887384,Feynman56,x,0.44851199167887384,0.40667995123901374,0.4077395298981342
1.0,1.0,1.0,1.3795517391630756,1.0,1.0,0.40676830045932355,0.36578415093324124,Feynman56,x,0.36578415093324124,0.40676830045932355,0.4078264826544807
1.0,1.0,1.0,1.3808666967144125,1.0,1.0,0.40702251281272167,0.3635079230493302,Feynman56,x,0.3635079230493302,0.40702251281272167,0.4080766606127725
1.0,1.0,1.0,1.3811861405425925,1.0,1.0,0.4070842814309427,0.4378669654386218,Feynman56,x,0.4378669654386218,0.4070842814309427,0.4081374453199874
1.0,1.0,1.0,1.381269991953621,1.0,1.0,0.40710049600589293,0.4366691642903286,Feynman56,x,0.4366691642903286,0.40710049600589293,0.4081534013787565
1.0,1.0,1.0,1.3813456481741746,1.0,1.0,0.40711512614511147,0.44416745369596644,Feynman56,x,0.44416745369596644,0.40711512614511147,0.4081677981795214
1.0,1.0,1.0,1.3813609551750834,1.0,1.0,0.40711808619371354,0.4411144598794685,Feynman56,x,0.4411144598794685,0.40711808619371354,0.40817071100818303
1.0,1.0,1.0,1.3818787348410493,1.0,1.0,0.4072182204168338,0.3617639784338881,Feynman56,x,0.3617639784338881,0.4072182204168338,0.4082692459375251
1.0,1.0,1.0,1.3853423992066245,1.0,1.0,0.40788839512032155,0.5068045224868604,Feynman56,x,0.5068045224868604,0.40788839512032155,0.40892862210857134
1.0,1.0,1.0,1.3873610999426798,1.0,1.0,0.4082792529151245,0.45834358199527353,Feynman56,x,0.45834358199527353,0.4082792529151245,0.4093131066672898
1.0,1.0,1.0,1.3876032013460111,1.0,1.0,0.40832614129687794,0.38472022882625206,Feynman56,x,0.38472022882625206,0.40832614129687794,0.40935922680896897
1.0,1.0,1.0,1.387938575686025,1.0,1.0,0.4083910987005432,0.391725362666721,Feynman56,x,0.391725362666721,0.4083910987005432,0.4094231186222316
1.0,1.0,1.0,1.3892880232735878,1.0,1.0,0.40865252235119637,0.41915225726658384,Feynman56,x,0.41915225726658384,0.40865252235119637,0.40968023855629304
1.0,1.0,1.0,1.3909723216738845,1.0,1.0,0.40897893703687166,0.44376838276329844,Feynman56,x,0.44376838276329844,0.40897893703687166,0.4100012456244132
1.0,1.0,1.0,1.391065394106276,1.0,1.0,0.4089969782751504,0.3659136289586733,Feynman56,x,0.3659136289586733,0.4089969782751504,0.410018986884741
1.0,1.0,1.0,1.3912374704692931,1.0,1.0,0.40903033478459133,0.4436523293116256,Feynman56,x,0.4436523293116256,0.40903033478459133,0.4100517884631877
1.0,1.0,1.0,1.3925345130945137,1.0,1.0,0.4092818079764519,0.426972384556399,Feynman56,x,0.426972384556399,0.4092818079764519,0.41029906553031303
1.0,1.0,1.0,1.3947108095784897,1.0,1.0,0.4097039316387358,0.37996270478458594,Feynman56,x,0.37996270478458594,0.4097039316387358,0.4107140961856226
1.0,1.0,1.0,1.395657403714206,1.0,1.0,0.4098876068892747,0.35588716332173115,Feynman56,x,0.35588716332173115,0.4098876068892747,0.41089466595255
1.0,1.0,1.0,1.3988233593533959,1.0,1.0,0.41050222939625125,0.3961235416229379,Feynman56,x,0.3961235416229379,0.41050222939625125,0.4114988132714446
1.0,1.0,1.0,1.3998623455817762,1.0,1.0,0.410704035569916,0.438935594930681,Feynman56,x,0.438935594930681,0.410704035569916,0.41169715225039677
1.0,1.0,1.0,1.401416518194781,1.0,1.0,0.4110060027789934,0.369567057453172,Feynman56,x,0.369567057453172,0.4110060027789934,0.41199390607610115
1.0,1.0,1.0,1.4027167708430643,1.0,1.0,0.4112587215624938,0.3971175374580668,Feynman56,x,0.3971175374580668,0.4112587215624938,0.41224223856297315
1.0,1.0,1.0,1.4052585171215537,1.0,1.0,0.4117529665303045,0.33986630435765464,Feynman56,x,0.33986630435765464,0.4117529665303045,0.4127278448103513
1.0,1.0,1.0,1.4052866832251665,1.0,1.0,0.41175844514182536,0.4655152990285922,Feynman56,x,0.4655152990285922,0.41175844514182536,0.4127332272188512
1.0,1.0,1.0,1.4057894857809152,1.0,1.0,0.4118562518818024,0.3620778207968918,Feynman56,x,0.3620778207968918,0.4118562518818024,0.41282931486741964
1.0,1.0,1.0,1.4066587408856506,1.0,1.0,0.4120253698500282,0.4112291345370706,Feynman56,x,0.4112291345370706,0.4120253698500282,0.41299545308513735
1.0,1.0,1.0,1.4084235145443371,1.0,1.0,0.41236882336023906,0.4187307327681744,Feynman56,x,0.4187307327681744,0.41236882336023906,0.41333282701277835
1.0,1.0,1.0,1.4089706406301654,1.0,1.0,0.41247533226299166,0.45515461737401064,Feynman56,x,0.45515461737401064,0.41247533226299166,0.4134374429514293
1.0,1.0,1.0,1.4127197581077113,1.0,1.0,0.4132055442615961,0.41895727633457597,Feynman56,x,0.41895727633457597,0.4132055442615961,0.4141545811043222
1.0,1.0,1.0,1.4140342932429641,1.0,1.0,0.41346172841283774,0.4345724209855014,Feynman56,x,0.4345724209855014,0.41346172841283774,0.41440613926428255
1.0,1.0,1.0,1.4151818088351342,1.0,1.0,0.4136854277601453,0.42763062751589875,Feynman56,x,0.42763062751589875,0.4136854277601453,0.4146257827531684
1.0,1.0,1.0,1.415346505408313,1.0,1.0,0.4137175390517249,0.44443483434185677,Feynman56,x,0.44443483434185677,0.4137175390517249,0.41465731058746924
1.0,1.0,1.0,1.4153596950054477,1.0,1.0,0.4137201107133842,0.43304888389844876,Feynman56,x,0.43304888389844876,0.4137201107133842,0.41465983550886576
1.0,1.0,1.0,1.415385953361263,1.0,1.0,0.413725230499799,0.41411914655366544,Feynman56,x,0.41411914655366544,0.413725230499799,0.414664862236556
1.0,1.0,1.0,1.4156616151894341,1.0,1.0,0.4137789802397881,0.5274400132199977,Feynman56,x,0.5274400132199977,0.4137789802397881,0.4147176345250497
1.0,1.0,1.0,1.4170068077875024,1.0,1.0,0.41404132169216723,0.3336591780838377,Feynman56,x,0.3336591780838377,0.41404132169216723,0.41497519268423194
1.0,1.0,1.0,1.4178207329124484,1.0,1.0,0.4142000947963726,0.40902904483458247,Feynman56,x,0.40902904483458247,0.4142000947963726,0.41513106079426654
1.0,1.0,1.0,1.4184537493512306,1.0,1.0,0.41432359881662045,0.4136647787855199,Feynman56,x,0.4136647787855199,0.41432359881662045,0.41525229990044116
1.0,1.0,1.0,1.419605191464447,1.0,1.0,0.414548296651236,0.3815022733261213,Feynman56,x,0.3815022733261213,0.414548296651236,0.4154728653939969
1.0,1.0,1.0,1.4216296201259444,1.0,1.0,0.4149434997039874,0.45973270592573734,Feynman56,x,0.45973270592573734,0.4149434997039874,0.4158607641943655
1.0,1.0,1.0,1.4224232672412545,1.0,1.0,0.4150984840488949,0.4169196474007501,Feynman56,x,0.4169196474007501,0.4150984840488949,0.4160128715764908
1.0,1.0,1.0,1.4227667313042152,1.0,1.0,0.4151655649865802,0.4290935805549924,Feynman56,x,0.4290935805549924,0.4151655649865802,0.4160787051265691
1.0,1.0,1.0,1.4255247434855738,1.0,1.0,0.4157044180075338,0.45976915519748274,Feynman56,x,0.45976915519748274,0.4157044180075338,0.41660749087472077
1.0,1.0,1.0,1.4257858632610476,1.0,1.0,0.4157554527328057,0.46596597553061164,Feynman56,x,0.46596597553061164,0.4157554527328057,0.41665756781184243
1.0,1.0,1.0,1.4260595684593902,1.0,1.0,0.4158089505324961,0.46521758338316993,Feynman56,x,0.46521758338316993,0.4158089505324961,0.4167100608014526
1.0,1.0,1.0,1.426536416877671,1.0,1.0,0.4159021623315257,0.40511747326952807,Feynman56,x,0.40511747326952807,0.4159021623315257,0.41680151992787723
1.0,1.0,1.0,1.4270406142624081,1.0,1.0,0.41600073132816484,0.3938013493464778,Feynman56,x,0.3938013493464778,0.41600073132816484,0.41689823284044125
1.0,1.0,1.0,1.4270783125671356,1.0,1.0,0.4160081016886641,0.4066545264328153,Feynman56,x,0.4066545264328153,0.4160081016886641,0.4169054643043842
1.0,1.0,1.0,1.4273557214931216,1.0,1.0,0.41606233962150035,0.4650783800680841,Feynman56,x,0.4650783800680841,0.41606233962150035,0.4169586796360408
1.0,1.0,1.0,1.4286576462994056,1.0,1.0,0.4163169333268717,0.38064929850549684,Feynman56,x,0.38064929850549684,0.4163169333268717,0.4172084621723035
1.0,1.0,1.0,1.4290850238416428,1.0,1.0,0.4164005244053472,0.4382918306363283,Feynman56,x,0.4382918306363283,0.4164005244053472,0.4172904696327961
1.0,1.0,1.0,1.4294083752033737,1.0,1.0,0.41646377438979854,0.43797312268864763,Feynman56,x,0.43797312268864763,0.41646377438979854,0.4173525200620907
1.0,1.0,1.0,1.4309860071693385,1.0,1.0,0.41677243858798635,0.44807391112920825,Feynman56,x,0.44807391112920825,0.41677243858798635,0.41765531441664155
1.0,1.0,1.0,1.4326281359263007,1.0,1.0,0.41709384021807927,0.4101923420071585,Feynman56,x,0.4101923420071585,0.41709384021807927,0.41797057608266847
1.0,1.0,1.0,1.4331938081860722,1.0,1.0,0.4172045830038543,0.4335229877450062,Feynman56,x,0.4335229877450062,0.4172045830038543,0.4180791967319124
1.0,1.0,1.0,1.4334004479184024,1.0,1.0,0.4172450408459553,0.38160823604800526,Feynman56,x,0.38160823604800526,0.4172450408459553,0.41811887845903845
1.0,1.0,1.0,1.433670491314161,1.0,1.0,0.41729791532297,0.34756344166377834,Feynman56,x,0.34756344166377834,0.41729791532297,0.41817073795985443
1.0,1.0,1.0,1.43391632985025,1.0,1.0,0.41734605332477986,0.41507210738261185,Feynman56,x,0.41507210738261185,0.41734605332477986,0.4182179512483137
1.0,1.0,1.0,1.4346392995607373,1.0,1.0,0.4174876347222045,0.46484510324365486,Feynman56,x,0.46484510324365486,0.4174876347222045,0.4183568092922363
1.0,1.0,1.0,1.4351853022921355,1.0,1.0,0.4175945755936885,0.3729845814790345,Feynman56,x,0.3729845814790345,0.4175945755936885,0.41846168955269086
1.0,1.0,1.0,1.436142703846578,1.0,1.0,0.4177821257187209,0.4240155931766433,Feynman56,x,0.4240155931766433,0.4177821257187209,0.4186456184347286
1.0,1.0,1.0,1.436761853161729,1.0,1.0,0.41790343568382127,0.41248955969957607,Feynman56,x,0.41248955969957607,0.41790343568382127,0.41876458113620924
1.0,1.0,1.0,1.4368384964051566,1.0,1.0,0.4179184535864338,0.4268450072807261,Feynman56,x,0.4268450072807261,0.4179184535864338,0.4187793081809038
1.0,1.0,1.0,1.4372990373086552,1.0,1.0,0.41800870003151314,0.3499872007088247,Feynman56,x,0.3499872007088247,0.41800870003151314,0.4188678055273077
1.0,1.0,1.0,1.4382926156144673,1.0,1.0,0.41820343127284376,0.40347157426984287,Feynman56,x,0.40347157426984287,0.41820343127284376,0.4190587552856013
1.0,1.0,1.0,1.4387456707721347,1.0,1.0,0.4182922400323205,0.5115342520107429,Feynman56,x,0.5115342520107429,0.4182922400323205,0.4191458361583784
1.0,1.0,1.0,1.4395809345927395,1.0,1.0,0.4184559939577133,0.5099231132904896,Feynman56,x,0.5099231132904896,0.4184559939577133,0.41930639863384034
1.0,1.0,1.0,1.4399059358978954,1.0,1.0,0.4185197190001107,0.4471206114400429,Feynman56,x,0.4471206114400429,0.4185197190001107,0.4193688798300281
1.0,1.0,1.0,1.4419395351584015,1.0,1.0,0.41891856572923625,0.42831590688831084,Feynman56,x,0.42831590688831084,0.41891856572923625,0.419759917610087
1.0,1.0,1.0,1.4430681027615402,1.0,1.0,0.41913998884837866,0.36525194097678776,Feynman56,x,0.36525194097678776,0.41913998884837866,0.4199769878884388
1.0,1.0,1.0,1.4435362072085518,1.0,1.0,0.4192318466661834,0.40412730710016864,Feynman56,x,0.40412730710016864,0.4192318466661834,0.420067036256233
1.0,1.0,1.0,1.444439581991698,1.0,1.0,0.41940914644992483,0.40234022363364785,Feynman56,x,0.40234022363364785,0.41940914644992483,0.4202408374776578
1.0,1.0,1.0,1.4445481635531348,1.0,1.0,0.4194304595015129,0.4028208950309862,Feynman56,x,0.4028208950309862,0.4194304595015129,0.4202617294357945
1.0,1.0,1.0,1.4461904374527657,1.0,1.0,0.41975287828996377,0.5042882461770004,Feynman56,x,0.5042882461770004,0.41975287828996377,0.420577764116808
1.0,1.0,1.0,1.4466306547622396,1.0,1.0,0.4198393239262918,0.39708370106681024,Feynman56,x,0.39708370106681024,0.4198393239262918,0.4206624936590753
1.0,1.0,1.0,1.451879735679668,1.0,1.0,0.42087074182443857,0.40344463019300525,Feynman56,x,0.40344463019300525,0.42087074182443857,0.42167329459370095
1.0,1.0,1.0,1.4519495913742684,1.0,1.0,0.4208844762299708,0.42295205348926096,Feynman56,x,0.42295205348926096,0.4208844762299708,0.42168675272388834
1.0,1.0,1.0,1.4520225072189434,1.0,1.0,0.4208988125217728,0.43267458233563894,Feynman56,x,0.43267458233563894,0.4208988125217728,0.4217008005849196
1.0,1.0,1.0,1.452714478794791,1.0,1.0,0.42103487549728524,0.40679887604110687,Feynman56,x,0.40679887604110687,0.42103487549728524,0.42183412367643347
1.0,1.0,1.0,1.4527332434569054,1.0,1.0,0.421038565499491,0.44167297574632086,Feynman56,x,0.44167297574632086,0.421038565499491,0.4218377393120446
1.0,1.0,1.0,1.4530022923206705,1.0,1.0,0.42109147465974595,0.4189420332989587,Feynman56,x,0.4189420332989587,0.42109147465974595,0.4218895818095326
1.0,1.0,1.0,1.453241437951647,1.0,1.0,0.421138505914872,0.4248802464804426,Feynman56,x,0.4248802464804426,0.421138505914872,0.4219356643438352
1.0,1.0,1.0,1.4532859206914686,1.0,1.0,0.4211472543276647,0.40124033613802923,Feynman56,x,0.40124033613802923,0.4211472543276647,0.4219442362245892
1.0,1.0,1.0,1.4545237651581133,1.0,1.0,0.42139073547954126,0.40687736254937334,Feynman56,x,0.40687736254937334,0.42139073547954126,0.4221827969734348
1.0,1.0,1.0,1.454641206277757,1.0,1.0,0.421413839333451,0.4274972062385185,Feynman56,x,0.4274972062385185,0.421413839333451,0.4222054332062985
1.0,1.0,1.0,1.455246153390834,1.0,1.0,0.42153285832175413,0.405571856115244,Feynman56,x,0.405571856115244,0.42153285832175413,0.4223220412720159
1.0,1.0,1.0,1.4565817777796046,1.0,1.0,0.42179568898318887,0.37051321868878984,Feynman56,x,0.37051321868878984,0.42179568898318887,0.4225795361628887
1.0,1.0,1.0,1.4568690525936172,1.0,1.0,0.4218522304130113,0.37423801193132267,Feynman56,x,0.37423801193132267,0.4218522304130113,0.42263492763971405
1.0,1.0,1.0,1.4579894695505284,1.0,1.0,0.4220727849898356,0.44173738973108284,Feynman56,x,0.44173738973108284,0.4220727849898356,0.422850989478973
1.0,1.0,1.0,1.4581252986959314,1.0,1.0,0.4220995267049889,0.45641043134043047,Feynman56,x,0.45641043134043047,0.4220995267049889,0.4228771857007816
