sigma,theta,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
1.4882361397042267,1.0,0.21389299753943813,0.22127212498684404,Feynman2,sigma,0.22127212498684404,0.21389299753943813,0.21210808656647573
1.4883171013975014,1.0,0.21388661515029336,0.22066778559537675,Feynman2,sigma,0.22066778559537675,0.21388661515029336,0.21210232907875773
1.4919458853239502,1.0,0.21360051733565505,0.22704179176585484,Feynman2,sigma,0.22704179176585484,0.21360051733565505,0.21184433368523292
1.492303602007299,1.0,0.21357231127761298,0.21850581813034295,Feynman2,sigma,0.21850581813034295,0.21357231127761298,0.21181890760244548
1.4927775949189634,1.0,0.21353493598556966,0.23327738623501112,Feynman2,sigma,0.23327738623501112,0.21353493598556966,0.21178521853695403
1.49288931382955,1.0,0.21352612659145137,0.2011602695607356,Feynman2,sigma,0.2011602695607356,0.21352612659145137,0.21177727840903288
1.4942028230116968,1.0,0.21342254849689,0.21417298751347746,Feynman2,sigma,0.21417298751347746,0.21342254849689,0.21168393273856664
1.4964151822058969,1.0,0.21324807645914623,0.21712444535558145,Feynman2,sigma,0.21712444535558145,0.21324807645914623,0.21152674519262224
1.4972240663064234,1.0,0.21318428185805383,0.21337714872806784,Feynman2,sigma,0.21337714872806784,0.21318428185805383,0.21146928539871337
1.4994835138690805,1.0,0.21300607508406794,0.22061202491037463,Feynman2,sigma,0.22061202491037463,0.21300607508406794,0.2113088154700632
1.5006648288140343,1.0,0.2129128974386178,0.2129419586686606,Feynman2,sigma,0.2129419586686606,0.2129128974386178,0.21122493517701432
1.501026610163658,1.0,0.2128843608702301,0.20986691280759714,Feynman2,sigma,0.20986691280759714,0.2128843608702301,0.21119924916228242
1.5026887511084417,1.0,0.21275325125560204,0.22290710747865722,Feynman2,sigma,0.22290710747865722,0.21275325125560204,0.2110812548779469
1.5038825689520872,1.0,0.21265907997125438,0.22423185393506667,Feynman2,sigma,0.22423185393506667,0.21265907997125438,0.2109965223892435
1.5040915315270957,1.0,0.21264259626854368,0.21951393555118687,Feynman2,sigma,0.21951393555118687,0.21264259626854368,0.21098169241404105
1.504483092642554,1.0,0.21261170838942314,0.20987482726420173,Feynman2,sigma,0.20987482726420173,0.21261170838942314,0.21095390460328695
1.5054495387697724,1.0,0.21253547049947144,0.20860202794386215,Feynman2,sigma,0.20860202794386215,0.21253547049947144,0.210885325211762
1.506671883781621,1.0,0.2124390446684722,0.21819027555056913,Feynman2,sigma,0.21819027555056913,0.2124390446684722,0.21079859964739794
1.5070545377832965,1.0,0.21240885838454673,0.21380489355006715,Feynman2,sigma,0.21380489355006715,0.21240885838454673,0.21077145316465995
1.5085648191227292,1.0,0.21228971648642567,0.22878589104194716,Feynman2,sigma,0.22878589104194716,0.21228971648642567,0.21066432324748235
1.5120159063115621,1.0,0.2120174678679172,0.22002802202696944,Feynman2,sigma,0.22002802202696944,0.2120174678679172,0.210419605345471
1.5128225849973727,1.0,0.21195383112107655,0.20011105970038623,Feynman2,sigma,0.20011105970038623,0.21195383112107655,0.21036241969299216
1.5128497388889228,1.0,0.21195168902828948,0.1841390327585333,Feynman2,sigma,0.1841390327585333,0.21195168902828948,0.21036049485422387
1.5134457203798901,1.0,0.21190467386981734,0.19659309456916377,Feynman2,sigma,0.19659309456916377,0.21190467386981734,0.210318249696844
1.513915287284178,1.0,0.21186763134746706,0.20825363916489054,Feynman2,sigma,0.20825363916489054,0.21186763134746706,0.21028496760348883
1.5153043692932537,1.0,0.2117580525701973,0.2321546731832046,Feynman2,sigma,0.2321546731832046,0.2117580525701973,0.2101865241440562
1.5167061063649085,1.0,0.2116474776747898,0.20275847321782411,Feynman2,sigma,0.20275847321782411,0.2116474776747898,0.21008720247464396
1.5174092775247126,1.0,0.211592009600049,0.21973036349107156,Feynman2,sigma,0.21973036349107156,0.211592009600049,0.21003738555604654
1.5179979564271664,1.0,0.2115455735836958,0.19963257824519196,Feynman2,sigma,0.19963257824519196,0.2115455735836958,0.20999568360429247
1.5197716106899277,1.0,0.2114056683811064,0.20768902549941345,Feynman2,sigma,0.20768902549941345,0.2114056683811064,0.20987005821390275
1.5209922182972186,1.0,0.21130939101777413,0.20169613138393888,Feynman2,sigma,0.20169613138393888,0.21130939101777413,0.20978362189174968
1.5240771981625412,1.0,0.2110660746936063,0.21753009417760216,Feynman2,sigma,0.21753009417760216,0.2110660746936063,0.20956522567270572
1.5242130215165721,1.0,0.21105536273790174,0.20008154535629888,Feynman2,sigma,0.20008154535629888,0.21105536273790174,0.20955561239216713
1.524750109895891,1.0,0.2110130048348964,0.19971584101441126,Feynman2,sigma,0.19971584101441126,0.2110130048348964,0.2095176002019261
1.5250874000984538,1.0,0.2109864046320112,0.2184328161931921,Feynman2,sigma,0.2184328161931921,0.2109864046320112,0.20949373006979438
1.5256441171545594,1.0,0.21094250025018482,0.2179066661321788,Feynman2,sigma,0.2179066661321788,0.21094250025018482,0.20945433344902745
1.525873705936492,1.0,0.2109243944841988,0.19575977138294007,Feynman2,sigma,0.19575977138294007,0.2109243944841988,0.20943808725447313
1.527138940647601,1.0,0.21082461913434566,0.22166190946910144,Feynman2,sigma,0.22166190946910144,0.21082461913434566,0.20934856573915023
1.5364700498720332,1.0,0.21008898088717584,0.19352252172284337,Feynman2,sigma,0.19352252172284337,0.21008898088717584,0.20868882892167237
1.5364718398520385,1.0,0.210088839810782,0.21706711909688953,Feynman2,sigma,0.21706711909688953,0.210088839810782,0.20868870244725085
1.5365397310957638,1.0,0.2100834890087429,0.22299562907072357,Feynman2,sigma,0.22299562907072357,0.2100834890087429,0.2086839054865425
1.5369836440537414,1.0,0.2100485029374973,0.18998369143485913,Feynman2,sigma,0.18998369143485913,0.2100485029374973,0.20865254125856306
1.537473098194133,1.0,0.21000992890590506,0.20622096867967657,Feynman2,sigma,0.20622096867967657,0.21000992890590506,0.2086179616329577
1.5414344661909325,1.0,0.20969778416735452,0.2079156990590342,Feynman2,sigma,0.2079156990590342,0.20969778416735452,0.20833818133457283
1.543433749117553,1.0,0.2095402837794777,0.21704415213736145,Feynman2,sigma,0.21704415213736145,0.2095402837794777,0.2081970372076844
1.544759902430895,1.0,0.20943582639229766,0.20030688510386624,Feynman2,sigma,0.20030688510386624,0.20943582639229766,0.2081034364240159
1.5458694567471365,1.0,0.20934843940772085,0.20794251076283018,Feynman2,sigma,0.20794251076283018,0.20934843940772085,0.20802513695835675
1.5474976653496153,1.0,0.20922022015843714,0.19456054431932257,Feynman2,sigma,0.19456054431932257,0.20922022015843714,0.20791025940831234
1.5489438188474431,1.0,0.20910635427402172,0.2088073382985522,Feynman2,sigma,0.2088073382985522,0.20910635427402172,0.207808249190943
1.549163006676854,1.0,0.2090890974807792,0.22040587276879914,Feynman2,sigma,0.22040587276879914,0.2090890974807792,0.2077927897534129
1.549686607155188,1.0,0.20904787562354732,0.19727730426284912,Feynman2,sigma,0.19727730426284912,0.20904787562354732,0.20775586190123732
1.5502833554778197,1.0,0.20900089766594196,0.22531346888354714,Feynman2,sigma,0.22531346888354714,0.20900089766594196,0.2077137785672272
1.55031316910672,1.0,0.20899855071565762,0.21649628896278963,Feynman2,sigma,0.21649628896278963,0.20899855071565762,0.20771167617308037
1.550334100757359,1.0,0.20899690296536735,0.20528613503379545,Feynman2,sigma,0.20528613503379545,0.20899690296536735,0.2077102001226897
1.5516122012645157,1.0,0.20889629700084833,0.2084408547008721,Feynman2,sigma,0.2084408547008721,0.20889629700084833,0.20762007996271545
1.5524067412304559,1.0,0.20883376142396765,0.22520307312257543,Feynman2,sigma,0.22520307312257543,0.20883376142396765,0.2075640645460705
1.5539152570359898,1.0,0.20871504594674373,0.2237747280311221,Feynman2,sigma,0.2237747280311221,0.20871504594674373,0.20745773127928369
1.5546634370197805,1.0,0.2086561738400652,0.20950504824271324,Feynman2,sigma,0.20950504824271324,0.2086561738400652,0.20740500171740656
1.5548194091649246,1.0,0.20864390146700376,0.20555373199230528,Feynman2,sigma,0.20555373199230528,0.20864390146700376,0.2073940099749017
1.5549404175034596,1.0,0.20863438030358936,0.19542131407973684,Feynman2,sigma,0.19542131407973684,0.20863438030358936,0.20738548239026106
1.555504688151887,1.0,0.20858998415392205,0.2128486054558164,Feynman2,sigma,0.2128486054558164,0.20858998415392205,0.20734571963081921
1.556351720097158,1.0,0.2085233460653919,0.20755909621083526,Feynman2,sigma,0.20755909621083526,0.2085233460653919,0.20728603752459546
1.5567705768530076,1.0,0.20849039599091565,0.21411399662028793,Feynman2,sigma,0.21411399662028793,0.20849039599091565,0.20725652748920728
1.5574120916657592,1.0,0.20843993328384589,0.21793645627552954,Feynman2,sigma,0.21793645627552954,0.20843993328384589,0.2072113338592914
1.5583682527753357,1.0,0.20836472707462683,0.19511315325344378,Feynman2,sigma,0.19511315325344378,0.20836472707462683,0.2071439818098869
1.558683145301565,1.0,0.20833996130774343,0.2141414647700692,Feynman2,sigma,0.2141414647700692,0.20833996130774343,0.20712180282676687
1.559317766561295,1.0,0.2082900522976842,0.2115298163483452,Feynman2,sigma,0.2115298163483452,0.2082900522976842,0.20707710734418527
1.5593638967281611,1.0,0.20828642459849112,0.19981950811179672,Feynman2,sigma,0.19981950811179672,0.20828642459849112,0.20707385862384112
1.5594802822975096,1.0,0.20827727207109578,0.19879676201625193,Feynman2,sigma,0.19879676201625193,0.20827727207109578,0.20706566225955753
1.5609669961889074,1.0,0.20816036896220488,0.22419416682924156,Feynman2,sigma,0.22419416682924156,0.20816036896220488,0.2069609739207714
1.5626106622174503,1.0,0.2080311500184519,0.21747845845212951,Feynman2,sigma,0.21747845845212951,0.2080311500184519,0.2068452603530727
1.5632937381870375,1.0,0.20797745719436156,0.20286444519819444,Feynman2,sigma,0.20286444519819444,0.20797745719436156,0.20679718028778532
1.5664530520153306,1.0,0.20772918461574227,0.1980320973201008,Feynman2,sigma,0.1980320973201008,0.20772918461574227,0.2065748671741485
1.568210940044223,1.0,0.20759108879689117,0.20677346409120806,Feynman2,sigma,0.20677346409120806,0.20759108879689117,0.20645121418841936
1.5685341026522608,1.0,0.20756570557954288,0.20372897023935704,Feynman2,sigma,0.20372897023935704,0.20756570557954288,0.20642848588479257
1.5720346588429397,1.0,0.20729082616687247,0.1782257334159216,Feynman2,sigma,0.1782257334159216,0.20729082616687247,0.20618235928677664
1.57392691818162,1.0,0.20714229714346624,0.20064755026355302,Feynman2,sigma,0.20064755026355302,0.20714229714346624,0.20604936713143432
1.5756317116061425,1.0,0.2070085199102789,0.2108574017326071,Feynman2,sigma,0.2108574017326071,0.2070085199102789,0.20592958304540204
1.576471685830189,1.0,0.20694261926369592,0.20607365467678782,Feynman2,sigma,0.20607365467678782,0.20694261926369592,0.20587057522101052
1.5775836437584518,1.0,0.2068553935579374,0.21982840778055912,Feynman2,sigma,0.21982840778055912,0.2068553935579374,0.20579247223522867
1.5780046569665303,1.0,0.20682237194771527,0.21971440867785616,Feynman2,sigma,0.21971440867785616,0.20682237194771527,0.20576290406988157
1.578529120714509,1.0,0.20678123949086877,0.21249694919073445,Feynman2,sigma,0.21249694919073445,0.20678123949086877,0.2057260731243033
1.5808287089696336,1.0,0.20660093011385228,0.2148743327278776,Feynman2,sigma,0.2148743327278776,0.20660093011385228,0.20556461722819694
1.58127676767267,1.0,0.20656580614170428,0.2176479019566882,Feynman2,sigma,0.2176479019566882,0.20656580614170428,0.2055331652824098
1.5825137448146729,1.0,0.206468851550566,0.20739537710437925,Feynman2,sigma,0.20739537710437925,0.206468851550566,0.2054463456002091
1.582672676621396,1.0,0.20645639591792525,0.21304263090226053,Feynman2,sigma,0.21304263090226053,0.20645639591792525,0.20543519185234788
1.5837228585450476,1.0,0.20637410076141038,0.20904171552634412,Feynman2,sigma,0.20904171552634412,0.20637410076141038,0.20536149750281868
1.5839370962773665,1.0,0.20635731433932747,0.19645162281165127,Feynman2,sigma,0.19645162281165127,0.20635731433932747,0.20534646527397066
1.584383934928111,1.0,0.20632230468028978,0.20515054000461114,Feynman2,sigma,0.20515054000461114,0.20632230468028978,0.2053151139386734
1.5880413274748426,1.0,0.20603585334723687,0.2079557962424951,Feynman2,sigma,0.2079557962424951,0.20603585334723687,0.20505858327425802
1.5888265186101087,1.0,0.20597438087251263,0.2247530917914596,Feynman2,sigma,0.2247530917914596,0.20597438087251263,0.2050035286643282
1.5889913821087058,1.0,0.20596147486219,0.21355878499104586,Feynman2,sigma,0.21355878499104586,0.20596147486219,0.20499196991694127
1.5891394453461731,1.0,0.20594988436048767,0.20907214456235487,Feynman2,sigma,0.20907214456235487,0.20594988436048767,0.20498158930536203
1.5905140560061417,1.0,0.20584229396326606,0.19385318372268287,Feynman2,sigma,0.19385318372268287,0.20584229396326606,0.20488522771336565
1.5955807750887205,1.0,0.20544596487130407,0.2183203187861547,Feynman2,sigma,0.2183203187861547,0.20544596487130407,0.20453022424402248
1.595707340279697,1.0,0.2054360696541806,0.22506496410296917,Feynman2,sigma,0.22506496410296917,0.2054360696541806,0.20452135997019646
1.596476106507553,1.0,0.20537597068399102,0.24129051509827018,Feynman2,sigma,0.24129051509827018,0.20537597068399102,0.20446752151673475
1.5970403514356217,1.0,0.20533186616496,0.2192858940860659,Feynman2,sigma,0.2192858940860659,0.20533186616496,0.2044280103061376
1.5972144539129227,1.0,0.20531825834716028,0.1910764387632524,Feynman2,sigma,0.1910764387632524,0.20531825834716028,0.2044158195024363
1.597659189178252,1.0,0.20528350006725568,0.21923327123361153,Feynman2,sigma,0.21923327123361153,0.20528350006725568,0.20438468028110984
1.5986617525979758,1.0,0.20520515610922854,0.1931718179433394,Feynman2,sigma,0.1931718179433394,0.20520515610922854,0.2043144913890411
1.601675292676785,1.0,0.20496976324775212,0.2149675500041406,Feynman2,sigma,0.2149675500041406,0.20496976324775212,0.20410358226638003
1.6054737105752144,1.0,0.2046732724127214,0.19835774533512562,Feynman2,sigma,0.19835774533512562,0.2046732724127214,0.20383788584126522
1.605551822513732,1.0,0.20466717778331686,0.21044026174279176,Feynman2,sigma,0.21044026174279176,0.20466717778331686,0.20383242366338358
1.607385580581184,1.0,0.20452412957509045,0.2134473923250846,Feynman2,sigma,0.2134473923250846,0.20452412957509045,0.203704213078753
1.6094264430077119,1.0,0.20436499272024375,0.18690812289644543,Feynman2,sigma,0.18690812289644543,0.20436499272024375,0.20356156684294757
1.6102369988504688,1.0,0.2043018092674272,0.19684175797325296,Feynman2,sigma,0.19684175797325296,0.2043018092674272,0.2035049260004479
1.6126596750003,1.0,0.2041130280767121,0.19692256773659808,Feynman2,sigma,0.19692256773659808,0.2041130280767121,0.20333567603644415
1.612852278356494,1.0,0.20409802435367574,0.18349293588067794,Feynman2,sigma,0.18349293588067794,0.20409802435367574,0.20332222347339096
1.6136288410953337,1.0,0.20403753710464392,0.18142181263887333,Feynman2,sigma,0.18142181263887333,0.20403753710464392,0.2032679879844582
1.6138673159512194,1.0,0.2040189642116534,0.21477860586781414,Feynman2,sigma,0.21477860586781414,0.2040189642116534,0.20325133416745694
1.613945345103077,1.0,0.20401288736729,0.1989317486817771,Feynman2,sigma,0.1989317486817771,0.20401288736729,0.20324588516625627
1.6156987544484789,1.0,0.20387636210035323,0.2260260032893642,Feynman2,sigma,0.2260260032893642,0.20387636210035323,0.20312345777739318
1.6160115241421098,1.0,0.20385201481238943,0.21864562673956683,Feynman2,sigma,0.21864562673956683,0.20385201481238943,0.20310162309937568
1.6160748608507636,1.0,0.20384708463633366,0.20479388429603054,Feynman2,sigma,0.20479388429603054,0.20384708463633366,0.2030972016537588
1.6166430055256527,1.0,0.2038028630905103,0.21736930862719914,Feynman2,sigma,0.21736930862719914,0.2038028630905103,0.20305754232657536
1.6184321285240284,1.0,0.20366364515505955,0.19963969547702587,Feynman2,sigma,0.19963969547702587,0.20366364515505955,0.20293267670526124
1.6190150968386778,1.0,0.2036182950449964,0.20431880230725324,Feynman2,sigma,0.20431880230725324,0.2036182950449964,0.20289199836351163
1.6208022805921738,1.0,0.20347930620789953,0.1805396195488483,Feynman2,sigma,0.1805396195488483,0.20347930620789953,0.20276731659123537
1.6208960095016869,1.0,0.2034720185771878,0.18765528371171888,Feynman2,sigma,0.18765528371171888,0.2034720185771878,0.20276077866313139
1.6210463111010054,1.0,0.20346033263773605,0.2111046658660144,Feynman2,sigma,0.2111046658660144,0.20346033263773605,0.20275029479737247
1.6217538353857388,1.0,0.203405328366083,0.20625546792005642,Feynman2,sigma,0.20625546792005642,0.203405328366083,0.20270094691654184
1.6218901845440727,1.0,0.20339472940746925,0.17905827106168717,Feynman2,sigma,0.17905827106168717,0.20339472940746925,0.2026914375977822
1.623149436924501,1.0,0.20329685934813002,0.20795210752961005,Feynman2,sigma,0.20795210752961005,0.20329685934813002,0.20260362441902802
1.6240947221572077,1.0,0.2032234108419011,0.20872126788902937,Feynman2,sigma,0.20872126788902937,0.2032234108419011,0.202537717553472
1.6241841709463185,1.0,0.20321646156888742,0.18480629192340778,Feynman2,sigma,0.18480629192340778,0.20321646156888742,0.20253148156854373
1.624915898751939,1.0,0.203159619418296,0.2182166974209672,Feynman2,sigma,0.2182166974209672,0.203159619418296,0.2024804721230471
1.6266141758080084,1.0,0.20302773342802533,0.1938942245119794,Feynman2,sigma,0.1938942245119794,0.20302773342802533,0.20236210747205002
1.6283550013732848,1.0,0.20289260131894624,0.19265554165456544,Feynman2,sigma,0.19265554165456544,0.20289260131894624,0.20224081202403796
1.6305615239323996,1.0,0.20272140490727178,0.18966763203486584,Feynman2,sigma,0.18966763203486584,0.20272140490727178,0.202087118858971
1.6307775301695413,1.0,0.20270465091828893,0.18865253740687207,Feynman2,sigma,0.18865253740687207,0.20270465091828893,0.2020720762053166
1.6310195860880294,1.0,0.2026858775544313,0.19193297199268333,Feynman2,sigma,0.19193297199268333,0.2026858775544313,0.20205522010129875
1.631168562834869,1.0,0.20267432380230133,0.20685455810140094,Feynman2,sigma,0.20685455810140094,0.20267432380230133,0.20204484611311663
1.6317609283754106,1.0,0.2026283878342275,0.19791916095197318,Feynman2,sigma,0.19791916095197318,0.2026283878342275,0.20200359933336115
1.6332432683801532,1.0,0.2025134681754711,0.17828644233768579,Feynman2,sigma,0.17828644233768579,0.2025134681754711,0.20190040106081758
1.6341177643664808,1.0,0.20244569293227963,0.20121180297859798,Feynman2,sigma,0.20121180297859798,0.20244569293227963,0.20183953203975735
1.6350841231096367,1.0,0.202370816198665,0.2076935985088333,Feynman2,sigma,0.2076935985088333,0.202370816198665,0.20177227937518766
1.6361406694996596,1.0,0.20228897324205325,0.19998024565963107,Feynman2,sigma,0.19998024565963107,0.20228897324205325,0.20169876275775495
1.6368253959239882,1.0,0.2022359447048972,0.19234562800558372,Feynman2,sigma,0.19234562800558372,0.2022359447048972,0.20165112513402772
1.6374991481141166,1.0,0.20218377549892813,0.19717298562543756,Feynman2,sigma,0.19717298562543756,0.20218377549892813,0.20160425639872168
1.6375457430903875,1.0,0.20218016795704719,0.20241517857148308,Feynman2,sigma,0.20241517857148308,0.20218016795704719,0.20160101527486277
1.6380963965369424,1.0,0.2021375378964536,0.2065721604194223,Feynman2,sigma,0.2065721604194223,0.2021375378964536,0.2015627140292977
1.6388255393939486,1.0,0.20208109936916338,0.1947217356651315,Feynman2,sigma,0.1947217356651315,0.20208109936916338,0.2015120032845359
1.638877356073528,1.0,0.20207708897532023,0.19685257742181494,Feynman2,sigma,0.19685257742181494,0.20207708897532023,0.20150839975459475
1.6392476998135088,1.0,0.20204842755229513,0.20995649009830497,Feynman2,sigma,0.20995649009830497,0.20204842755229513,0.20148264555956602
1.641069308659496,1.0,0.2019074924863884,0.19684541113726015,Feynman2,sigma,0.19684541113726015,0.2019074924863884,0.20135599209187582
1.641580193338438,1.0,0.20186797866306996,0.21010050043850928,Feynman2,sigma,0.21010050043850928,0.20186797866306996,0.201320478181775
1.6417611804736607,1.0,0.20185398173184016,0.22808763029503962,Feynman2,sigma,0.22808763029503962,0.20185398173184016,0.2013078976885256
1.642100631093161,1.0,0.20182773164220624,0.21149523117329522,Feynman2,sigma,0.21149523117329522,0.20182773164220624,0.2012843033794699
1.6431781631626712,1.0,0.2017444211095124,0.23730621180461792,Feynman2,sigma,0.23730621180461792,0.2017444211095124,0.20120941606554202
1.6434105793769085,1.0,0.2017264548447196,0.21136171638703583,Feynman2,sigma,0.21136171638703583,0.2017264548447196,0.2011932652004596
1.6440514528000503,1.0,0.20167691995149917,0.19563996776969697,Feynman2,sigma,0.19563996776969697,0.20167691995149917,0.20114873351450063
1.6451051826414604,1.0,0.20159549336887994,0.19539649572581821,Feynman2,sigma,0.19539649572581821,0.20159549336887994,0.2010755247566856
1.645170135436588,1.0,0.20159047494663956,0.20243267898713052,Feynman2,sigma,0.20243267898713052,0.20159047494663956,0.2010710125405523
1.645228039681597,1.0,0.20158600119035835,0.20408348189258088,Feynman2,sigma,0.20408348189258088,0.20158600119035835,0.2010669900237319
1.6462445295519008,1.0,0.20150747766118074,0.21320088476837004,Feynman2,sigma,0.21320088476837004,0.20150747766118074,0.20099638259275693
1.646742515184323,1.0,0.2014690165827332,0.18941704478978144,Feynman2,sigma,0.18941704478978144,0.2014690165827332,0.200961796016281
1.6469024408698056,1.0,0.20145666613408178,0.20043889390121927,Feynman2,sigma,0.20043889390121927,0.20145666613408178,0.20095068933330412
1.6470385496129536,1.0,0.2014461554143731,0.18501394907312163,Feynman2,sigma,0.18501394907312163,0.2014461554143731,0.20094123695486477
1.6479656944672099,1.0,0.20137456927502387,0.21800857035688712,Feynman2,sigma,0.21800857035688712,0.20137456927502387,0.20087685519334322
1.649174911981121,1.0,0.20128123213350768,0.21245580039343182,Feynman2,sigma,0.21245580039343182,0.20128123213350768,0.20079290154210142
1.6497509320572874,1.0,0.20123678154953473,0.19017405964282683,Feynman2,sigma,0.19017405964282683,0.20123678154953473,0.20075291574680118
1.6521723779416675,1.0,0.20105000246095628,0.2132786125499881,Feynman2,sigma,0.2132786125499881,0.20105000246095628,0.20058486902156228
1.6523085167799934,1.0,0.20103950520813815,0.1984344386953068,Feynman2,sigma,0.1984344386953068,0.20103950520813815,0.20057542317525853
1.6530091368566227,1.0,0.20098548905996952,0.20275320466312144,Feynman2,sigma,0.20275320466312144,0.20098548905996952,0.2005268149461416
1.654065854388984,1.0,0.20090403941978227,0.21868071131545744,Feynman2,sigma,0.21868071131545744,0.20090403941978227,0.200453512297142
1.656534091343077,1.0,0.20071389071037207,0.20338037098638007,Feynman2,sigma,0.20338037098638007,0.20071389071037207,0.20028234768907938
1.657348746105316,1.0,0.20065116143072603,0.1962899096077164,Feynman2,sigma,0.1962899096077164,0.20065116143072603,0.2002258701260994
1.6583545565894227,1.0,0.2005737338459603,0.19460511664807872,Feynman2,sigma,0.19460511664807872,0.2005737338459603,0.20015615144705107
1.6584807432173472,1.0,0.20056402159666536,0.21329841730894555,Feynman2,sigma,0.21329841730894555,0.20056402159666536,0.20014740557435184
1.658606238548369,1.0,0.2005543629166611,0.21175275983312358,Feynman2,sigma,0.21175275983312358,0.2005543629166611,0.2001387078071546
1.6596605763479206,1.0,0.2004732306647973,0.18642855020699112,Feynman2,sigma,0.18642855020699112,0.2004732306647973,0.20006564187585876
1.6597049866015872,1.0,0.2004698138167375,0.18713642780478099,Feynman2,sigma,0.18713642780478099,0.2004698138167375,0.20006256452932225
1.6597168186919389,1.0,0.20046890348385013,0.2029907590214317,Feynman2,sigma,0.2029907590214317,0.20046890348385013,0.20006174464519827
1.6601319501867917,1.0,0.20043696629768334,0.18584381281061563,Feynman2,sigma,0.18584381281061563,0.20043696629768334,0.200032979912069
1.6624239360557904,1.0,0.2002607094562294,0.21277637708170039,Feynman2,sigma,0.21277637708170039,0.2002607094562294,0.1998742046338431
1.663143083598018,1.0,0.20020543121472878,0.20227029487680193,Feynman2,sigma,0.20227029487680193,0.20020543121472878,0.19982439958713802
1.6650816844186636,1.0,0.20005647840069404,0.20619242908207416,Feynman2,sigma,0.20619242908207416,0.20005647840069404,0.19969017210797219
1.6684861170192047,1.0,0.19979511289063556,0.21445941628691093,Feynman2,sigma,0.21445941628691093,0.19979511289063556,0.19945456336398235
1.668758428582817,1.0,0.1997742188675344,0.19398316591273776,Feynman2,sigma,0.19398316591273776,0.1997742188675344,0.19943572382487473
1.6696229969816774,1.0,0.19970789370707462,0.21754315634511123,Feynman2,sigma,0.21754315634511123,0.19970789370707462,0.19937591581049108
1.670077018619523,1.0,0.19967307072556936,0.2018070126965205,Feynman2,sigma,0.2018070126965205,0.19967307072556936,0.19934451178585347
1.6702910951388292,1.0,0.1996566530010147,0.20595097155870304,Feynman2,sigma,0.20595097155870304,0.1996566530010147,0.19932970530686403
1.6710304755460181,1.0,0.19959995772826286,0.20426609043644647,Feynman2,sigma,0.20426609043644647,0.19959995772826286,0.19927857085957487
1.671588141184437,1.0,0.19955720496809826,0.2050017655171349,Feynman2,sigma,0.2050017655171349,0.19955720496809826,0.19924000802425648
1.6722450637195168,1.0,0.1995068524486824,0.17076996094223273,Feynman2,sigma,0.17076996094223273,0.1995068524486824,0.19919458648585572
1.6741527079326193,1.0,0.19936069264845854,0.20519225494750398,Feynman2,sigma,0.20519225494750398,0.19936069264845854,0.19906271684674
1.6751261736789607,1.0,0.19928614190177338,0.19600645011787005,Feynman2,sigma,0.19600645011787005,0.19928614190177338,0.1989954416039391
1.675521935185856,1.0,0.19925584000822733,0.19773845912343335,Feynman2,sigma,0.19773845912343335,0.19925584000822733,0.1989680943056789
1.6765488026881947,1.0,0.19917723476839613,0.2080784117117135,Feynman2,sigma,0.2080784117117135,0.19917723476839613,0.19889714643028747
1.6820468781142548,1.0,0.19875680932251116,0.1984786746578801,Feynman2,sigma,0.1984786746578801,0.19875680932251116,0.19851750083814226
1.682118461376598,1.0,0.19875134048909868,0.21273953323840852,Feynman2,sigma,0.21273953323840852,0.19875134048909868,0.19851256047721821
1.6861018908796286,1.0,0.19844721749438604,0.21776067478663125,Feynman2,sigma,0.21776067478663125,0.19844721749438604,0.1982377438630723
1.6873239097455575,1.0,0.19835400076986706,0.18443664833811108,Feynman2,sigma,0.18443664833811108,0.19835400076986706,0.19815347715608728
1.6879835932421656,1.0,0.19830369537243617,0.17060925555450684,Feynman2,sigma,0.17060925555450684,0.19830369537243617,0.19810799527710685
1.6880392142735834,1.0,0.19829945439642419,0.21269790902631375,Feynman2,sigma,0.21269790902631375,0.19829945439642419,0.19810416073819126
1.6882576307003905,1.0,0.1982828014125825,0.20619742904575095,Feynman2,sigma,0.20619742904575095,0.1982828014125825,0.19808910339248764
1.6888095866864625,1.0,0.19824072343209848,0.19082366005636042,Feynman2,sigma,0.19082366005636042,0.19824072343209848,0.1980510549689028
1.6909360397181163,1.0,0.1980786880935731,0.18023763480955327,Feynman2,sigma,0.18023763480955327,0.1980786880935731,0.19790450679783847
1.6919313829234093,1.0,0.19800288328386806,0.21484590791348757,Feynman2,sigma,0.21484590791348757,0.19800288328386806,0.19783593085593262
1.692350740984553,1.0,0.19797095289405028,0.1768566826305816,Feynman2,sigma,0.1768566826305816,0.19797095289405028,0.19780704223194717
1.6934814450883557,1.0,0.19788488262519197,0.2080967823382404,Feynman2,sigma,0.2080967823382404,0.19788488262519197,0.19772916182385003
1.697803861280331,1.0,0.1975561647156727,0.2035733423730858,Feynman2,sigma,0.2035733423730858,0.1975561647156727,0.19743159475031552
1.6996639582744737,1.0,0.1974148567786837,0.19292703550877344,Feynman2,sigma,0.19292703550877344,0.1974148567786837,0.19730361467688962
1.7010751994504727,1.0,0.1973077088824345,0.219102003068122,Feynman2,sigma,0.219102003068122,0.1973077088824345,0.19720654705934829
1.7016584189136947,1.0,0.1972634437023218,0.17736843155965284,Feynman2,sigma,0.17736843155965284,0.1972634437023218,0.19716643975286915
