epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise,Predicted
1.0,1.0,1.0,1.0,1.0,1.429177517384957,0.4825169390949686,0.4431102766148044,Feynman56,z,0.4431102766148044,0.4825169390949686,0.47721044936139806
1.0,1.0,1.0,1.0,1.0,1.429384424236653,0.48258679470040855,0.45136634589612473,Feynman56,z,0.45136634589612473,0.48258679470040855,0.4772790455615269
1.0,1.0,1.0,1.0,1.0,1.4305263484523905,0.48297232957662484,0.5220445324296337,Feynman56,z,0.5220445324296337,0.48297232957662484,0.47765766976368873
1.0,1.0,1.0,1.0,1.0,1.4327220477987799,0.48371363855672356,0.5126756384719539,Feynman56,z,0.5126756384719539,0.48371363855672356,0.4783858809139478
1.0,1.0,1.0,1.0,1.0,1.4331132565596216,0.48384571791812714,0.3622854444779227,Feynman56,z,0.3622854444779227,0.48384571791812714,0.47851565282690367
1.0,1.0,1.0,1.0,1.0,1.4349568314691825,0.4844681431323029,0.5190145640783776,Feynman56,z,0.5190145640783776,0.4844681431323029,0.4791273105877062
1.0,1.0,1.0,1.0,1.0,1.4374646787339485,0.48531483906138995,0.4321463670536554,Feynman56,z,0.4321463670536554,0.48531483906138995,0.47995964057067314
1.0,1.0,1.0,1.0,1.0,1.438839362837765,0.4857789580094754,0.44288609496391057,Feynman56,z,0.44288609496391057,0.4857789580094754,0.48041602192521626
1.0,1.0,1.0,1.0,1.0,1.4400594513032063,0.4861908825916974,0.450477410401407,Feynman56,z,0.450477410401407,0.4861908825916974,0.4808211602170441
1.0,1.0,1.0,1.0,1.0,1.4419801240493235,0.4868393374709452,0.44917799970220534,Feynman56,z,0.44917799970220534,0.4868393374709452,0.4814590863256053
1.0,1.0,1.0,1.0,1.0,1.4429130219270785,0.48715430116368935,0.40598550346003226,Feynman56,z,0.40598550346003226,0.48715430116368935,0.48176900398175904
1.0,1.0,1.0,1.0,1.0,1.4451573760358583,0.48791203689745266,0.3532286830292618,Feynman56,z,0.3532286830292618,0.48791203689745266,0.48251478153560096
1.0,1.0,1.0,1.0,1.0,1.4452454386983886,0.4879417684919227,0.5341292247217713,Feynman56,z,0.5341292247217713,0.4879417684919227,0.48254404914164906
1.0,1.0,1.0,1.0,1.0,1.445373873871275,0.487985130597567,0.47677649548671547,Feynman56,z,0.47677649548671547,0.487985130597567,0.48258673524815626
1.0,1.0,1.0,1.0,1.0,1.4460931717468415,0.48822797895264813,0.47287099767311874,Feynman56,z,0.47287099767311874,0.48822797895264813,0.4828258131567466
1.0,1.0,1.0,1.0,1.0,1.4483390885720664,0.48898624228857884,0.41138457449024635,Feynman56,z,0.41138457449024635,0.48898624228857884,0.4835724724323461
1.0,1.0,1.0,1.0,1.0,1.449061128265555,0.48923001633243907,0.45028251804422964,Feynman56,z,0.45028251804422964,0.48923001633243907,0.48381257006600553
1.0,1.0,1.0,1.0,1.0,1.449485287286819,0.48937322031524755,0.5376278119539023,Feynman56,z,0.5376278119539023,0.48937322031524755,0.48395362662805413
1.0,1.0,1.0,1.0,1.0,1.4501516503608263,0.4895981968957526,0.43238257087345144,Feynman56,z,0.43238257087345144,0.4895981968957526,0.48417524788709215
1.0,1.0,1.0,1.0,1.0,1.4506254362638145,0.4897581558378121,0.5037987325177651,Feynman56,z,0.5037987325177651,0.4897581558378121,0.4843328347967403
1.0,1.0,1.0,1.0,1.0,1.4507629912258095,0.48980459695405687,0.5824582287474647,Feynman56,z,0.5824582287474647,0.48980459695405687,0.4843785893546502
1.0,1.0,1.0,1.0,1.0,1.451946467773126,0.49020416067105865,0.5283394888656038,Feynman56,z,0.5283394888656038,0.49020416067105865,0.48477228548352613
1.0,1.0,1.0,1.0,1.0,1.4531161454664399,0.49059906563803457,0.5164672986159763,Feynman56,z,0.5164672986159763,0.49059906563803457,0.4851614604270868
1.0,1.0,1.0,1.0,1.0,1.453130398775129,0.490603877820424,0.4707848632181873,Feynman56,z,0.4707848632181873,0.490603877820424,0.485166203208737
1.0,1.0,1.0,1.0,1.0,1.4538338680612861,0.49084138214901507,0.4153996225050115,Feynman56,z,0.4153996225050115,0.49084138214901507,0.4854002949345392
1.0,1.0,1.0,1.0,1.0,1.4538840267262874,0.4908583166482015,0.4470756516173252,Feynman56,z,0.4470756516173252,0.4908583166482015,0.4854169870560767
1.0,1.0,1.0,1.0,1.0,1.4538970327025758,0.49086270770794904,0.4270849802556036,Feynman56,z,0.4270849802556036,0.49086270770794904,0.4854213152886785
1.0,1.0,1.0,1.0,1.0,1.4542894082581088,0.4909951810009644,0.4666251845243115,Feynman56,z,0.4666251845243115,0.4909951810009644,0.4855518971414081
1.0,1.0,1.0,1.0,1.0,1.4550011482660117,0.49123547767920567,0.34831377239752087,Feynman56,z,0.34831377239752087,0.49123547767920567,0.4857887825569421
1.0,1.0,1.0,1.0,1.0,1.456226481528784,0.4916491730026571,0.48243435193178574,Feynman56,z,0.48243435193178574,0.4916491730026571,0.48619666437973097
1.0,1.0,1.0,1.0,1.0,1.4569700445499327,0.4919002137226689,0.5056258209120056,Feynman56,z,0.5056258209120056,0.4919002137226689,0.48644421386990583
1.0,1.0,1.0,1.0,1.0,1.457045384329714,0.4919256498350411,0.45778778245213547,Feynman56,z,0.45778778245213547,0.4919256498350411,0.48646929778021064
1.0,1.0,1.0,1.0,1.0,1.4576332362384437,0.4921241195843837,0.4708304611167579,Feynman56,z,0.4708304611167579,0.4921241195843837,0.4866650291263457
1.0,1.0,1.0,1.0,1.0,1.4577683486143607,0.49216973603809094,0.45715534532473495,Feynman56,z,0.45715534532473495,0.49216973603809094,0.4867100186164356
1.0,1.0,1.0,1.0,1.0,1.458677008516085,0.492476516538851,0.42240577113219663,Feynman56,z,0.42240577113219663,0.492476516538851,0.4870126062574158
1.0,1.0,1.0,1.0,1.0,1.4595793678695907,0.4927811698572253,0.47720970897991555,Feynman56,z,0.47720970897991555,0.4927811698572253,0.4873131364219801
1.0,1.0,1.0,1.0,1.0,1.4600707025985882,0.4929470536096795,0.5625882507968076,Feynman56,z,0.5625882507968076,0.4929470536096795,0.48747679212306816
1.0,1.0,1.0,1.0,1.0,1.460367994101011,0.4930474247560368,0.5439568685753633,Feynman56,z,0.5439568685753633,0.4930474247560368,0.4875758209616963
1.0,1.0,1.0,1.0,1.0,1.460764640728171,0.4931813400423546,0.5102033517264929,Feynman56,z,0.5102033517264929,0.4931813400423546,0.48770795216525265
1.0,1.0,1.0,1.0,1.0,1.462230012733174,0.4936760769143586,0.5852139768403859,Feynman56,z,0.5852139768403859,0.4936760769143586,0.48819616550551154
1.0,1.0,1.0,1.0,1.0,1.4637029763573084,0.4941733768583264,0.5140212698013573,Feynman56,z,0.5140212698013573,0.4941733768583264,0.48868701514322266
1.0,1.0,1.0,1.0,1.0,1.4648435291196222,0.49455844870633237,0.480534702358857,Feynman56,z,0.480534702358857,0.49455844870633237,0.4890671659097255
1.0,1.0,1.0,1.0,1.0,1.4654181063619642,0.49475243668114727,0.3529460468649439,Feynman56,z,0.3529460468649439,0.49475243668114727,0.4892586990634378
1.0,1.0,1.0,1.0,1.0,1.466101097840212,0.4949830273205208,0.4464126592149966,Feynman56,z,0.4464126592149966,0.4949830273205208,0.4894863928253018
1.0,1.0,1.0,1.0,1.0,1.466873978245034,0.495243966135108,0.5313966609900218,Feynman56,z,0.5313966609900218,0.495243966135108,0.48974408115733303
1.0,1.0,1.0,1.0,1.0,1.4672141835025192,0.4953588257641666,0.5382060441269952,Feynman56,z,0.5382060441269952,0.4953588257641666,0.4898575192923475
1.0,1.0,1.0,1.0,1.0,1.4674107360731672,0.495425185571543,0.43916907881145634,Feynman56,z,0.43916907881145634,0.495425185571543,0.48992306042451983
1.0,1.0,1.0,1.0,1.0,1.4676983167793558,0.4955222781722906,0.4933232864130351,Feynman56,z,0.4933232864130351,0.4955222781722906,0.49001895861706485
1.0,1.0,1.0,1.0,1.0,1.4680264343732063,0.49563305678105135,0.43864525687512257,Feynman56,z,0.43864525687512257,0.49563305678105135,0.49012837940872545
1.0,1.0,1.0,1.0,1.0,1.4681774028320758,0.4956840265435808,0.47404853620653953,Feynman56,z,0.47404853620653953,0.4956840265435808,0.4901787262056651
1.0,1.0,1.0,1.0,1.0,1.4697444990155635,0.4962131073921988,0.38140291465392856,Feynman56,z,0.38140291465392856,0.4962131073921988,0.4907014064019098
1.0,1.0,1.0,1.0,1.0,1.4710123584176378,0.49664116033205413,0.3993080757087648,Feynman56,z,0.3993080757087648,0.49664116033205413,0.4911243687456902
1.0,1.0,1.0,1.0,1.0,1.4714350818166462,0.49678387962205983,0.4602675861650384,Feynman56,z,0.4602675861650384,0.49678387962205983,0.49126540819198905
1.0,1.0,1.0,1.0,1.0,1.4718406007946985,0.4969207903792293,0.589370702537622,Feynman56,z,0.589370702537622,0.4969207903792293,0.49140071565964405
1.0,1.0,1.0,1.0,1.0,1.4723273759335793,0.4970851347291671,0.4030196044700686,Feynman56,z,0.4030196044700686,0.4970851347291671,0.49156314603891177
1.0,1.0,1.0,1.0,1.0,1.4725962747281882,0.49717591996873506,0.5501163180638812,Feynman56,z,0.5501163180638812,0.49717591996873506,0.4916528789307389
1.0,1.0,1.0,1.0,1.0,1.4727963446037675,0.4972434672837434,0.5162213274185432,Feynman56,z,0.5162213274185432,0.4972434672837434,0.49171964554586495
1.0,1.0,1.0,1.0,1.0,1.474131112469049,0.4976941097665166,0.46092678423192407,Feynman56,z,0.46092678423192407,0.4976941097665166,0.492165129377637
1.0,1.0,1.0,1.0,1.0,1.474145070965883,0.49769882241493485,0.45113071123686477,Feynman56,z,0.45113071123686477,0.49769882241493485,0.49216978853605503
1.0,1.0,1.0,1.0,1.0,1.478060016116248,0.49902058078833506,0.4881775150850499,Feynman56,z,0.4881775150850499,0.49902058078833506,0.493476917066843
1.0,1.0,1.0,1.0,1.0,1.4803357707804845,0.49978891793425356,0.4279645831182707,Feynman56,z,0.4279645831182707,0.49978891793425356,0.4942370899804026
1.0,1.0,1.0,1.0,1.0,1.4820086440662663,0.5003537111020233,0.4885527293127652,Feynman56,z,0.4885527293127652,0.5003537111020233,0.4947960405283935
1.0,1.0,1.0,1.0,1.0,1.4822029153923941,0.5004193007187762,0.5480912697914987,Feynman56,z,0.5480912697914987,0.5004193007187762,0.4948609603399368
1.0,1.0,1.0,1.0,1.0,1.4824299231473828,0.5004959427634176,0.4672594994904201,Feynman56,z,0.4672594994904201,0.5004959427634176,0.4949368220024982
1.0,1.0,1.0,1.0,1.0,1.4826533460843467,0.5005713745067497,0.45084848054456156,Feynman56,z,0.45084848054456156,0.5005713745067497,0.49501148809747286
1.0,1.0,1.0,1.0,1.0,1.4829342400240113,0.5006662095306209,0.5030509897417972,Feynman56,z,0.5030509897417972,0.5006662095306209,0.49510536391693094
1.0,1.0,1.0,1.0,1.0,1.4838546048499908,0.5009769418317382,0.4807788842168725,Feynman56,z,0.4807788842168725,0.5009769418317382,0.4954129797790263
1.0,1.0,1.0,1.0,1.0,1.4844337358319457,0.5011724672338306,0.3919921436816657,Feynman56,z,0.3919921436816657,0.5011724672338306,0.4956065649452428
1.0,1.0,1.0,1.0,1.0,1.485738496993365,0.5016129788946982,0.5384411434566019,Feynman56,z,0.5384411434566019,0.5016129788946982,0.49604276398170544
1.0,1.0,1.0,1.0,1.0,1.4861851932266288,0.5017637918598883,0.482247080514406,Feynman56,z,0.482247080514406,0.5017637918598883,0.4961921191293189
1.0,1.0,1.0,1.0,1.0,1.4870747848287098,0.5020641345476644,0.4860796908024797,Feynman56,z,0.4860796908024797,0.5020641345476644,0.4964895868780183
1.0,1.0,1.0,1.0,1.0,1.4871933486143922,0.5021041638891977,0.4570913803396145,Feynman56,z,0.4570913803396145,0.5021041638891977,0.4965292358933961
1.0,1.0,1.0,1.0,1.0,1.4874099454334324,0.5021772910080263,0.3205360855387567,Feynman56,z,0.3205360855387567,0.5021772910080263,0.49660166994321103
1.0,1.0,1.0,1.0,1.0,1.4874347314635556,0.5021856592332761,0.4235155535836186,Feynman56,z,0.4235155535836186,0.5021856592332761,0.49660995899999183
1.0,1.0,1.0,1.0,1.0,1.4876213230009683,0.502248656010372,0.5189312785635996,Feynman56,z,0.5189312785635996,0.502248656010372,0.49667236072642773
1.0,1.0,1.0,1.0,1.0,1.4880209868820489,0.5023835899777904,0.47833254032603456,Feynman56,z,0.47833254032603456,0.5023835899777904,0.4968060257078775
1.0,1.0,1.0,1.0,1.0,1.4884723123227073,0.502535965849586,0.5046296611670853,Feynman56,z,0.5046296611670853,0.502535965849586,0.49695697767694097
1.0,1.0,1.0,1.0,1.0,1.4899449391230097,0.503033152075557,0.5931881394884002,Feynman56,z,0.5931881394884002,0.503033152075557,0.4974495850200335
1.0,1.0,1.0,1.0,1.0,1.4903304762362601,0.5031633165831357,0.41945273108064574,Feynman56,z,0.41945273108064574,0.5031633165831357,0.4975785677256205
1.0,1.0,1.0,1.0,1.0,1.4920005201505129,0.5037271545023985,0.501933698379765,Feynman56,z,0.501933698379765,0.5037271545023985,0.49813736751080523
1.0,1.0,1.0,1.0,1.0,1.4937978953197126,0.5043339818240558,0.3312578455604206,Feynman56,z,0.3312578455604206,0.5043339818240558,0.49873891952444876
1.0,1.0,1.0,1.0,1.0,1.4965340658564146,0.5052577639407988,0.4320140303322473,Feynman56,z,0.4320140303322473,0.5052577639407988,0.499654962471057
1.0,1.0,1.0,1.0,1.0,1.4975914498922016,0.5056147564782474,0.5114066762064263,Feynman56,z,0.5114066762064263,0.5056147564782474,0.500009058208762
1.0,1.0,1.0,1.0,1.0,1.4983648342431246,0.5058758654344211,0.4951586937165125,Feynman56,z,0.4951586937165125,0.5058758654344211,0.5002680814971142
1.0,1.0,1.0,1.0,1.0,1.4998920142126757,0.5063914698260318,0.5170895295805737,Feynman56,z,0.5170895295805737,0.5063914698260318,0.5007796493354486
1.0,1.0,1.0,1.0,1.0,1.5001966688199186,0.5064943268936668,0.5362309617504507,Feynman56,z,0.5362309617504507,0.5064943268936668,0.5008817141571585
1.0,1.0,1.0,1.0,1.0,1.5006082213229164,0.5066332746811932,0.44478449069647635,Feynman56,z,0.44478449069647635,0.5066332746811932,0.5010195985710761
1.0,1.0,1.0,1.0,1.0,1.5006688998972337,0.5066537608976305,0.342938948397627,Feynman56,z,0.342938948397627,0.5066537608976305,0.5010399286719273
1.0,1.0,1.0,1.0,1.0,1.500886616135213,0.5067272659531349,0.5824772267056013,Feynman56,z,0.5824772267056013,0.5067272659531349,0.5011128749897567
1.0,1.0,1.0,1.0,1.0,1.503107038974718,0.5074769220448252,0.6401097765764481,Feynman56,z,0.6401097765764481,0.5074769220448252,0.5018569583540954
1.0,1.0,1.0,1.0,1.0,1.5044524999837012,0.507931174732003,0.4396015823090057,Feynman56,z,0.4396015823090057,0.507931174732003,0.5023079453977406
1.0,1.0,1.0,1.0,1.0,1.5055471211487619,0.5083007392175961,0.46683802576016403,Feynman56,z,0.46683802576016403,0.5083007392175961,0.5026749147803503
1.0,1.0,1.0,1.0,1.0,1.5061299997799364,0.5084975298958407,0.4951198635132573,Feynman56,z,0.4951198635132573,0.5084975298958407,0.5028703461370106
1.0,1.0,1.0,1.0,1.0,1.5066829830172999,0.5086842273325256,0.6383616261758577,Feynman56,z,0.6383616261758577,0.5086842273325256,0.5030557684409757
1.0,1.0,1.0,1.0,1.0,1.5081443224665252,0.5091776027386188,0.575435430500196,Feynman56,z,0.575435430500196,0.5091776027386188,0.5035458418375889
1.0,1.0,1.0,1.0,1.0,1.5083056849606133,0.50923208172096,0.5360474716797994,Feynman56,z,0.5360474716797994,0.50923208172096,0.5035999622251434
1.0,1.0,1.0,1.0,1.0,1.5091773849218657,0.5095263838576759,0.5877946548712129,Feynman56,z,0.5877946548712129,0.5095263838576759,0.5038923478508874
1.0,1.0,1.0,1.0,1.0,1.5092275016075871,0.509543304183876,0.48238501558929103,Feynman56,z,0.48238501558929103,0.509543304183876,0.5039091590503916
1.0,1.0,1.0,1.0,1.0,1.5105645266546952,0.5099947087332592,0.506449578999318,Feynman56,z,0.506449578999318,0.5099947087332592,0.5043576947657551
1.0,1.0,1.0,1.0,1.0,1.5108509989552987,0.5100914271156444,0.5072722169069435,Feynman56,z,0.5072722169069435,0.5100914271156444,0.5044538091101994
1.0,1.0,1.0,1.0,1.0,1.5113184228230994,0.5102492381161726,0.4845707830920924,Feynman56,z,0.4845707830920924,0.5102492381161726,0.5046106425826543
1.0,1.0,1.0,1.0,1.0,1.5114967042599976,0.510309429248613,0.5567680988389938,Feynman56,z,0.5567680988389938,0.510309429248613,0.5046704635028274
1.0,1.0,1.0,1.0,1.0,1.512026269906007,0.510488220470455,0.4554224588856697,Feynman56,z,0.4554224588856697,0.510488220470455,0.504848163605795
1.0,1.0,1.0,1.0,1.0,1.512132176100102,0.5105239763734021,0.5058834047083272,Feynman56,z,0.5058834047083272,0.5105239763734021,0.5048837028347702
1.0,1.0,1.0,1.0,1.0,1.5136708102592797,0.5110434479126913,0.45693157220212266,Feynman56,z,0.45693157220212266,0.5110434479126913,0.5054000841366334
1.0,1.0,1.0,1.0,1.0,1.5154629278845297,0.5116485001896233,0.5289814962833341,Feynman56,z,0.5289814962833341,0.5116485001896233,0.5060016728326736
1.0,1.0,1.0,1.0,1.0,1.5158462271170645,0.5117779091470064,0.48884396012528736,Feynman56,z,0.48884396012528736,0.5117779091470064,0.5061303599220791
1.0,1.0,1.0,1.0,1.0,1.5163484630319148,0.5119474733427688,0.543040068617163,Feynman56,z,0.543040068617163,0.5119474733427688,0.506298988335019
1.0,1.0,1.0,1.0,1.0,1.5164485382167614,0.5119812605884287,0.4103400831060974,Feynman56,z,0.4103400831060974,0.5119812605884287,0.5063325904824424
1.0,1.0,1.0,1.0,1.0,1.5173204424646205,0.5122756316961066,0.4841033265721413,Feynman56,z,0.4841033265721413,0.5122756316961066,0.5066253681017133
1.0,1.0,1.0,1.0,1.0,1.517552743449382,0.5123540608336716,0.533268524128966,Feynman56,z,0.533268524128966,0.5123540608336716,0.506703378487877
1.0,1.0,1.0,1.0,1.0,1.51786520688906,0.5124595543085257,0.5417905486685489,Feynman56,z,0.5417905486685489,0.5124595543085257,0.506808312554908
1.0,1.0,1.0,1.0,1.0,1.5181044226858527,0.5125403180153765,0.5161862870107626,Feynman56,z,0.5161862870107626,0.5125403180153765,0.506888650971004
1.0,1.0,1.0,1.0,1.0,1.5188994388069366,0.5128087302599088,0.5548793704390994,Feynman56,z,0.5548793704390994,0.5128087302599088,0.5071556683500975
1.0,1.0,1.0,1.0,1.0,1.519320341494733,0.5129508348439104,0.4871211645672488,Feynman56,z,0.4871211645672488,0.5129508348439104,0.5072970459962302
1.0,1.0,1.0,1.0,1.0,1.5202490321720343,0.5132643781074494,0.4724581740460244,Feynman56,z,0.4724581740460244,0.5132643781074494,0.5076090135544452
1.0,1.0,1.0,1.0,1.0,1.5209604479456469,0.5135045653181576,0.4113361054472807,Feynman56,z,0.4113361054472807,0.5135045653181576,0.5078480199581611
1.0,1.0,1.0,1.0,1.0,1.5213006393328403,0.5136194202643475,0.4836512191486773,Feynman56,z,0.4836512191486773,0.5136194202643475,0.507962318294135
1.0,1.0,1.0,1.0,1.0,1.5219001323260868,0.5138218202605631,0.5556301837475054,Feynman56,z,0.5556301837475054,0.5138218202605631,0.5081637500660271
1.0,1.0,1.0,1.0,1.0,1.5227666711773447,0.5141143799104524,0.6270662816831497,Feynman56,z,0.6270662816831497,0.5141143799104524,0.5084549386837469
1.0,1.0,1.0,1.0,1.0,1.5238549774366543,0.5144818123662895,0.5763072578379714,Feynman56,z,0.5763072578379714,0.5144818123662895,0.5088206968710919
1.0,1.0,1.0,1.0,1.0,1.5244342445468904,0.514677383727824,0.49212500225574324,Feynman56,z,0.49212500225574324,0.514677383727824,0.5090153986790054
1.0,1.0,1.0,1.0,1.0,1.5261524234753596,0.5152574729240909,0.5320993951456224,Feynman56,z,0.5320993951456224,0.5152574729240909,0.5095929967689716
1.0,1.0,1.0,1.0,1.0,1.5267259517667755,0.5154511067535431,0.48790626155518535,Feynman56,z,0.48790626155518535,0.5154511067535431,0.5097858283524195
1.0,1.0,1.0,1.0,1.0,1.5267746066912773,0.5154675335619395,0.6024658195408545,Feynman56,z,0.6024658195408545,0.5154675335619395,0.509802187776357
1.0,1.0,1.0,1.0,1.0,1.5284321728472887,0.5160271587577021,0.4416723983088321,Feynman56,z,0.4416723983088321,0.5160271587577021,0.5103595801794474
1.0,1.0,1.0,1.0,1.0,1.5287808129868696,0.5161448661600015,0.5945587449946447,Feynman56,z,0.5945587449946447,0.5161448661600015,0.510476833477289
1.0,1.0,1.0,1.0,1.0,1.530987341283969,0.5168898311954795,0.5738174761556256,Feynman56,z,0.5738174761556256,0.5168898311954795,0.5112190493402641
1.0,1.0,1.0,1.0,1.0,1.532035243731685,0.5172436225722619,0.4445239433353465,Feynman56,z,0.4445239433353465,0.5172436225722619,0.5115716104594364
1.0,1.0,1.0,1.0,1.0,1.5367045797890493,0.5188200773615365,0.4848825931281978,Feynman56,z,0.4848825931281978,0.5188200773615365,0.5131431704923055
1.0,1.0,1.0,1.0,1.0,1.5375413317927056,0.5191025804170873,0.4575973789745987,Feynman56,z,0.4575973789745987,0.5191025804170873,0.513424897342109
1.0,1.0,1.0,1.0,1.0,1.5401792405589492,0.519993187530631,0.4443725699610731,Feynman56,z,0.4443725699610731,0.519993187530631,0.5143132572830345
1.0,1.0,1.0,1.0,1.0,1.540263989839566,0.5200218004656767,0.4530199841636585,Feynman56,z,0.4530199841636585,0.5200218004656767,0.5143418030429605
1.0,1.0,1.0,1.0,1.0,1.5412241125146877,0.5203459557568983,0.5634364683529287,Feynman56,z,0.5634364683529287,0.5203459557568983,0.5146652190903747
1.0,1.0,1.0,1.0,1.0,1.5414703736855533,0.5204290981132107,0.45739291607390314,Feynman56,z,0.45739291607390314,0.5204290981132107,0.5147481782839765
1.0,1.0,1.0,1.0,1.0,1.5418528268140357,0.5205582214101124,0.5596910348674978,Feynman56,z,0.5596910348674978,0.5205582214101124,0.5148770223339464
1.0,1.0,1.0,1.0,1.0,1.5428434163980638,0.5208926628970308,0.476929992692418,Feynman56,z,0.476929992692418,0.5208926628970308,0.5152107699974763
1.0,1.0,1.0,1.0,1.0,1.54407836990968,0.5213096061956073,0.5812804171238617,Feynman56,z,0.5812804171238617,0.5213096061956073,0.5156269077401137
1.0,1.0,1.0,1.0,1.0,1.5446693090900987,0.5215091182653525,0.4826470493649363,Feynman56,z,0.4826470493649363,0.5215091182653525,0.515826057631914
1.0,1.0,1.0,1.0,1.0,1.5462059876412766,0.5220279295549702,0.5557830664443263,Feynman56,z,0.5557830664443263,0.5220279295549702,0.5163439975429812
1.0,1.0,1.0,1.0,1.0,1.5483759777936166,0.5227605586324898,0.5750393290213219,Feynman56,z,0.5750393290213219,0.5227605586324898,0.5170755689445732
1.0,1.0,1.0,1.0,1.0,1.5486519513390957,0.5228537324396733,0.5247339207987012,Feynman56,z,0.5247339207987012,0.5228537324396733,0.5171686227086002
1.0,1.0,1.0,1.0,1.0,1.548736526325272,0.5228822865296707,0.47279779707915903,Feynman56,z,0.47279779707915903,0.5228822865296707,0.5171971406627566
1.0,1.0,1.0,1.0,1.0,1.5501861990554548,0.5233717230341977,0.4599024741004567,Feynman56,z,0.4599024741004567,0.5233717230341977,0.5176860053258479
1.0,1.0,1.0,1.0,1.0,1.5510467424747292,0.5236622585146229,0.5371935574466058,Feynman56,z,0.5371935574466058,0.5236622585146229,0.5179762437965112
1.0,1.0,1.0,1.0,1.0,1.5520082991774111,0.5239868979602484,0.4729353123586767,Feynman56,z,0.4729353123586767,0.5239868979602484,0.5183005886990881
1.0,1.0,1.0,1.0,1.0,1.552672939958967,0.5242112930627553,0.6185392222043975,Feynman56,z,0.6185392222043975,0.5242112930627553,0.5185248032042223
1.0,1.0,1.0,1.0,1.0,1.5548018724367065,0.524930060304895,0.50327322732034,Feynman56,z,0.50327322732034,0.524930060304895,0.5192431182112545
1.0,1.0,1.0,1.0,1.0,1.5560542495894258,0.5253528861491108,0.6748580548709746,Feynman56,z,0.6748580548709746,0.5253528861491108,0.5196657676895649
1.0,1.0,1.0,1.0,1.0,1.5568494692074892,0.5256213670980123,0.5088696626974074,Feynman56,z,0.5088696626974074,0.5256213670980123,0.5199341710431291
1.0,1.0,1.0,1.0,1.0,1.5568563114340621,0.5256236771610957,0.43375337995301533,Feynman56,z,0.43375337995301533,0.5256236771610957,0.5199364805543324
1.0,1.0,1.0,1.0,1.0,1.5578057631999749,0.5259442297546915,0.4375710751939541,Feynman56,z,0.4375710751939541,0.5259442297546915,0.5202569756998904
1.0,1.0,1.0,1.0,1.0,1.5588872529885403,0.5263093608430925,0.6410918801762994,Feynman56,z,0.6410918801762994,0.5263093608430925,0.5206220875778402
1.0,1.0,1.0,1.0,1.0,1.5621657101272532,0.5274162290132693,0.5198655469196692,Feynman56,z,0.5198655469196692,0.5274162290132693,0.521729197371145
1.0,1.0,1.0,1.0,1.0,1.5625781356192925,0.5275554715381502,0.5864715423053799,Feynman56,z,0.5864715423053799,0.5275554715381502,0.5218685021317528
1.0,1.0,1.0,1.0,1.0,1.5625859084867462,0.5275580958029221,0.4956087336163991,Feynman56,z,0.4956087336163991,0.5275580958029221,0.5218711276376262
1.0,1.0,1.0,1.0,1.0,1.563091164237809,0.5277286795516148,0.5626815822081381,Feynman56,z,0.5626815822081381,0.5277286795516148,0.5220417974674936
1.0,1.0,1.0,1.0,1.0,1.564824358610683,0.5283138382414787,0.40505363599626754,Feynman56,z,0.40505363599626754,0.5283138382414787,0.5226273322525026
1.0,1.0,1.0,1.0,1.0,1.5654232773728345,0.5285160443665853,0.5639445730864682,Feynman56,z,0.5639445730864682,0.5285160443665853,0.5228296973816742
1.0,1.0,1.0,1.0,1.0,1.5659168799592986,0.5286826937899444,0.493239477006721,Feynman56,z,0.493239477006721,0.5286826937899444,0.5229964890423107
1.0,1.0,1.0,1.0,1.0,1.5660798016201638,0.528737699176019,0.586883124684372,Feynman56,z,0.586883124684372,0.528737699176019,0.523051543594517
1.0,1.0,1.0,1.0,1.0,1.566323639186939,0.5288200232784664,0.46174312804669426,Feynman56,z,0.46174312804669426,0.5288200232784664,0.5231339433376155
1.0,1.0,1.0,1.0,1.0,1.5673484396028914,0.5291660149791989,0.6382625109453073,Feynman56,z,0.6382625109453073,0.5291660149791989,0.5234802798658346
1.0,1.0,1.0,1.0,1.0,1.5676671920737464,0.5292736317480712,0.5366158482631466,Feynman56,z,0.5366158482631466,0.5292736317480712,0.5235880127498873
1.0,1.0,1.0,1.0,1.0,1.567895409580942,0.5293506822275816,0.5035941614736071,Feynman56,z,0.5035941614736071,0.5293506822275816,0.5236651489446128
1.0,1.0,1.0,1.0,1.0,1.5679365611871914,0.5293645757760349,0.6948816266780924,Feynman56,z,0.6948816266780924,0.5293645757760349,0.5236790581780539
1.0,1.0,1.0,1.0,1.0,1.5694045582949567,0.5298601989316072,0.47786331829202294,Feynman56,z,0.47786331829202294,0.5298601989316072,0.5241752865879951
1.0,1.0,1.0,1.0,1.0,1.5721977668685643,0.5308032381515755,0.5112771670133354,Feynman56,z,0.5112771670133354,0.5308032381515755,0.5251197224499377
1.0,1.0,1.0,1.0,1.0,1.5722695308971995,0.5308274670237855,0.4848663877367045,Feynman56,z,0.4848663877367045,0.5308274670237855,0.5251439914258763
1.0,1.0,1.0,1.0,1.0,1.5726371527945906,0.5309515830209347,0.3940475704533297,Feynman56,z,0.3940475704533297,0.5309515830209347,0.5252683161695944
1.0,1.0,1.0,1.0,1.0,1.5728541509204323,0.5310248456284112,0.4323740775653372,Feynman56,z,0.4323740775653372,0.5310248456284112,0.525341704592987
