epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.0,1.0,1.0,1.4352302442368225,1.0,1.0,0.4176033785793404,0.3892904481424389,Feynman56,x,0.3892904481424389,0.4176033785793404
1.0,1.0,1.0,1.4402183621918787,1.0,1.0,0.41858098279340605,0.40602917924532567,Feynman56,x,0.40602917924532567,0.41858098279340605
1.0,1.0,1.0,1.442061193707084,1.0,1.0,0.41894243223302763,0.4950277961707076,Feynman56,x,0.4950277961707076,0.41894243223302763
1.0,1.0,1.0,1.4426017074310296,1.0,1.0,0.4190484760299212,0.4403074887129829,Feynman56,x,0.4403074887129829,0.4190484760299212
1.0,1.0,1.0,1.4433001937393888,1.0,1.0,0.4191855316872091,0.4114236703026506,Feynman56,x,0.4114236703026506,0.4191855316872091
1.0,1.0,1.0,1.444409878387888,1.0,1.0,0.41940331613569937,0.40762169494867023,Feynman56,x,0.40762169494867023,0.41940331613569937
1.0,1.0,1.0,1.4458241550446498,1.0,1.0,0.41968095776457487,0.4356359917577498,Feynman56,x,0.4356359917577498,0.41968095776457487
1.0,1.0,1.0,1.4468952252937712,1.0,1.0,0.41989128183231533,0.46023607408427814,Feynman56,x,0.46023607408427814,0.41989128183231533
1.0,1.0,1.0,1.4478039797901863,1.0,1.0,0.42006977173236604,0.4410983840038197,Feynman56,x,0.4410983840038197,0.42006977173236604
1.0,1.0,1.0,1.4492522634611817,1.0,1.0,0.42035430618221276,0.4630511059698229,Feynman56,x,0.4630511059698229,0.42035430618221276
1.0,1.0,1.0,1.4493147292827364,1.0,1.0,0.4203665804824714,0.4317292514391042,Feynman56,x,0.4317292514391042,0.4203665804824714
1.0,1.0,1.0,1.4498270002731959,1.0,1.0,0.4204672462516423,0.507785515681028,Feynman56,x,0.507785515681028,0.4204672462516423
1.0,1.0,1.0,1.4498529507195863,1.0,1.0,0.42047234604853506,0.38815093505180776,Feynman56,x,0.38815093505180776,0.42047234604853506
1.0,1.0,1.0,1.450319361127438,1.0,1.0,0.4205640103105976,0.44118601286274917,Feynman56,x,0.44118601286274917,0.4205640103105976
1.0,1.0,1.0,1.452985805870217,1.0,1.0,0.42108823246571564,0.39306972540111473,Feynman56,x,0.39306972540111473,0.42108823246571564
1.0,1.0,1.0,1.4538225071313884,1.0,1.0,0.42125279146823175,0.40543228532041437,Feynman56,x,0.40543228532041437,0.42125279146823175
1.0,1.0,1.0,1.4541820308565945,1.0,1.0,0.4213235104788657,0.3676477782485744,Feynman56,x,0.3676477782485744,0.4213235104788657
1.0,1.0,1.0,1.4543353439129127,1.0,1.0,0.4213536691604709,0.42789289835039607,Feynman56,x,0.42789289835039607,0.4213536691604709
1.0,1.0,1.0,1.456206040346308,1.0,1.0,0.4217217417321448,0.47731026671387095,Feynman56,x,0.47731026671387095,0.4217217417321448
1.0,1.0,1.0,1.456243075991377,1.0,1.0,0.4217290302848935,0.4322619423603141,Feynman56,x,0.4322619423603141,0.4217290302848935
1.0,1.0,1.0,1.456874741358974,1.0,1.0,0.42185335011188696,0.393447635624943,Feynman56,x,0.393447635624943,0.42185335011188696
1.0,1.0,1.0,1.4570685322726618,1.0,1.0,0.42189149410477056,0.4277506425614594,Feynman56,x,0.4277506425614594,0.42189149410477056
1.0,1.0,1.0,1.4583412000657738,1.0,1.0,0.42214203448683546,0.3996046726191079,Feynman56,x,0.3996046726191079,0.42214203448683546
1.0,1.0,1.0,1.4595457793445774,1.0,1.0,0.42237923522904475,0.39166031129212175,Feynman56,x,0.39166031129212175,0.42237923522904475
1.0,1.0,1.0,1.4597224333398355,1.0,1.0,0.42241402646062015,0.3899662883895901,Feynman56,x,0.3899662883895901,0.42241402646062015
1.0,1.0,1.0,1.4599192273254409,1.0,1.0,0.4224527857587643,0.4418644411021496,Feynman56,x,0.4418644411021496,0.4224527857587643
1.0,1.0,1.0,1.4600835400291439,1.0,1.0,0.42248514902734474,0.4497043855465173,Feynman56,x,0.4497043855465173,0.42248514902734474
1.0,1.0,1.0,1.4609480005395727,1.0,1.0,0.4226554335711855,0.49581691225870417,Feynman56,x,0.49581691225870417,0.4226554335711855
1.0,1.0,1.0,1.4620236511885167,1.0,1.0,0.422867363994952,0.3109265320571578,Feynman56,x,0.3109265320571578,0.422867363994952
1.0,1.0,1.0,1.462316193862246,1.0,1.0,0.422925010911696,0.4348950554644656,Feynman56,x,0.4348950554644656,0.422925010911696
1.0,1.0,1.0,1.4628464429255514,1.0,1.0,0.4230295083620237,0.36026820471157545,Feynman56,x,0.36026820471157545,0.4230295083620237
1.0,1.0,1.0,1.463658221978851,1.0,1.0,0.42318951096972546,0.46327397187997,Feynman56,x,0.46327397187997,0.42318951096972546
1.0,1.0,1.0,1.4656544390025181,1.0,1.0,0.4235830877504316,0.4743591173941066,Feynman56,x,0.4743591173941066,0.4235830877504316
1.0,1.0,1.0,1.4702391507730763,1.0,1.0,0.424487659555013,0.41191199272707335,Feynman56,x,0.41191199272707335,0.424487659555013
1.0,1.0,1.0,1.47311762584734,1.0,1.0,0.42505604433082794,0.43303942972870546,Feynman56,x,0.43303942972870546,0.42505604433082794
1.0,1.0,1.0,1.4734975857670536,1.0,1.0,0.4251310975738482,0.4672571595128415,Feynman56,x,0.4672571595128415,0.4251310975738482
1.0,1.0,1.0,1.4747519973077614,1.0,1.0,0.4253789240107008,0.40292403195953513,Feynman56,x,0.40292403195953513,0.4253789240107008
1.0,1.0,1.0,1.4774816716771784,1.0,1.0,0.42591843843997546,0.4545189075942352,Feynman56,x,0.4545189075942352,0.42591843843997546
1.0,1.0,1.0,1.4776860101669427,1.0,1.0,0.42595883813209834,0.3223268673023647,Feynman56,x,0.3223268673023647,0.42595883813209834
1.0,1.0,1.0,1.4784709053208063,1.0,1.0,0.42611403579340545,0.41319056691833517,Feynman56,x,0.41319056691833517,0.42611403579340545
1.0,1.0,1.0,1.4792669450677207,1.0,1.0,0.4262714634970267,0.383736377288583,Feynman56,x,0.383736377288583,0.4262714634970267
1.0,1.0,1.0,1.4793975708949858,1.0,1.0,0.4262972990726407,0.44600759006254437,Feynman56,x,0.44600759006254437,0.4262972990726407
1.0,1.0,1.0,1.480367469219066,1.0,1.0,0.42648915089783085,0.45302909215450066,Feynman56,x,0.45302909215450066,0.42648915089783085
1.0,1.0,1.0,1.4838829978594879,1.0,1.0,0.4271848737228363,0.4298008241580388,Feynman56,x,0.4298008241580388,0.4271848737228363
1.0,1.0,1.0,1.4850866255807857,1.0,1.0,0.42742319001367346,0.4258024372109566,Feynman56,x,0.4258024372109566,0.42742319001367346
1.0,1.0,1.0,1.4855992770116335,1.0,1.0,0.4275247124518741,0.44213976117676607,Feynman56,x,0.44213976117676607,0.4275247124518741
1.0,1.0,1.0,1.4864964952661062,1.0,1.0,0.4277024185014187,0.4138498998748221,Feynman56,x,0.4138498998748221,0.4277024185014187
1.0,1.0,1.0,1.4868810138398338,1.0,1.0,0.4277785877698788,0.48759183173949516,Feynman56,x,0.48759183173949516,0.4277785877698788
1.0,1.0,1.0,1.4872332204188077,1.0,1.0,0.42784836174016627,0.5012009117694416,Feynman56,x,0.5012009117694416,0.42784836174016627
1.0,1.0,1.0,1.4874651170763855,1.0,1.0,0.4278943044931289,0.43127872021701785,Feynman56,x,0.43127872021701785,0.4278943044931289
1.0,1.0,1.0,1.487812586157714,1.0,1.0,0.42796314832229276,0.4353190039216615,Feynman56,x,0.4353190039216615,0.42796314832229276
1.0,1.0,1.0,1.4878964837651538,1.0,1.0,0.42797977165212736,0.38219845212642833,Feynman56,x,0.38219845212642833,0.42797977165212736
1.0,1.0,1.0,1.488280997554369,1.0,1.0,0.4280559622940395,0.4071756419565789,Feynman56,x,0.4071756419565789,0.4280559622940395
1.0,1.0,1.0,1.489843661483116,1.0,1.0,0.42836566401297343,0.44335010993635765,Feynman56,x,0.44335010993635765,0.42836566401297343
1.0,1.0,1.0,1.4900043084306565,1.0,1.0,0.42839750808344845,0.5116260803866206,Feynman56,x,0.5116260803866206,0.42839750808344845
1.0,1.0,1.0,1.4938030763019745,1.0,1.0,0.4291508249911904,0.41157391832968704,Feynman56,x,0.41157391832968704,0.4291508249911904
1.0,1.0,1.0,1.4949014131629277,1.0,1.0,0.42936874199475183,0.5423209602061403,Feynman56,x,0.5423209602061403,0.42936874199475183
1.0,1.0,1.0,1.49610111609718,1.0,1.0,0.42960682723392907,0.5038631304122607,Feynman56,x,0.5038631304122607,0.42960682723392907
1.0,1.0,1.0,1.4970527381580325,1.0,1.0,0.4297957218963841,0.44397883003764654,Feynman56,x,0.44397883003764654,0.4297957218963841
1.0,1.0,1.0,1.4973764617303262,1.0,1.0,0.42985998868548364,0.3764344424229334,Feynman56,x,0.3764344424229334,0.42985998868548364
1.0,1.0,1.0,1.499510076927096,1.0,1.0,0.4302836689036007,0.38668743073466155,Feynman56,x,0.38668743073466155,0.4302836689036007
1.0,1.0,1.0,1.5004049061391653,1.0,1.0,0.43046141387851183,0.4025621857451396,Feynman56,x,0.4025621857451396,0.43046141387851183
1.0,1.0,1.0,1.5029194811140474,1.0,1.0,0.4309610725268874,0.4723915392425935,Feynman56,x,0.4723915392425935,0.4309610725268874
1.0,1.0,1.0,1.503865517605312,1.0,1.0,0.4311491211962124,0.4255253351193452,Feynman56,x,0.4255253351193452,0.4311491211962124
1.0,1.0,1.0,1.5040039867428745,1.0,1.0,0.43117664848217707,0.39111751544571494,Feynman56,x,0.39111751544571494,0.43117664848217707
1.0,1.0,1.0,1.5062615798681143,1.0,1.0,0.4316255613118329,0.4907272734212168,Feynman56,x,0.4907272734212168,0.4316255613118329
1.0,1.0,1.0,1.506720468224172,1.0,1.0,0.43171683451567133,0.4742261665951948,Feynman56,x,0.4742261665951948,0.43171683451567133
1.0,1.0,1.0,1.5101970653131045,1.0,1.0,0.43240860780715024,0.40074140636973216,Feynman56,x,0.40074140636973216,0.43240860780715024
1.0,1.0,1.0,1.5106146205369184,1.0,1.0,0.4324917256552263,0.4751120378848786,Feynman56,x,0.4751120378848786,0.4324917256552263
1.0,1.0,1.0,1.5107455892094128,1.0,1.0,0.4325177975037079,0.3414304392352433,Feynman56,x,0.3414304392352433,0.4325177975037079
1.0,1.0,1.0,1.5107486571083324,1.0,1.0,0.4325184082366057,0.5211790504107419,Feynman56,x,0.5211790504107419,0.4325184082366057
1.0,1.0,1.0,1.5107509409944249,1.0,1.0,0.43251886289471564,0.41401272224045355,Feynman56,x,0.41401272224045355,0.43251886289471564
1.0,1.0,1.0,1.5109275771575494,1.0,1.0,0.432554026869415,0.4603565076413662,Feynman56,x,0.4603565076413662,0.432554026869415
1.0,1.0,1.0,1.5111817468313484,1.0,1.0,0.4326046280823198,0.3970682170614129,Feynman56,x,0.3970682170614129,0.4326046280823198
1.0,1.0,1.0,1.5169703355703732,1.0,1.0,0.43375774561950714,0.46207561921469936,Feynman56,x,0.46207561921469936,0.43375774561950714
1.0,1.0,1.0,1.517187053229017,1.0,1.0,0.4338009428916796,0.3637543999617481,Feynman56,x,0.3637543999617481,0.4338009428916796
1.0,1.0,1.0,1.5175267585813574,1.0,1.0,0.43386865846034733,0.4195131765815474,Feynman56,x,0.4195131765815474,0.43386865846034733
1.0,1.0,1.0,1.5175737558210032,1.0,1.0,0.4338780270722138,0.3860639298979146,Feynman56,x,0.3860639298979146,0.4338780270722138
1.0,1.0,1.0,1.5204253921976574,1.0,1.0,0.43444664746763795,0.39196308382209905,Feynman56,x,0.39196308382209905,0.43444664746763795
1.0,1.0,1.0,1.5213799736137035,1.0,1.0,0.434637064401463,0.42196285408741363,Feynman56,x,0.42196285408741363,0.434637064401463
1.0,1.0,1.0,1.521611345239307,1.0,1.0,0.4346832231236503,0.48114472118870055,Feynman56,x,0.48114472118870055,0.4346832231236503
1.0,1.0,1.0,1.5218369745654883,1.0,1.0,0.43472823829401547,0.4317092915956737,Feynman56,x,0.4317092915956737,0.43472823829401547
1.0,1.0,1.0,1.523084556400513,1.0,1.0,0.43497717890669235,0.41845090689946096,Feynman56,x,0.41845090689946096,0.43497717890669235
1.0,1.0,1.0,1.523107719069234,1.0,1.0,0.43498180133212705,0.3677514664083288,Feynman56,x,0.3677514664083288,0.43498180133212705
1.0,1.0,1.0,1.52397595357514,1.0,1.0,0.4351550845978383,0.4649133799494549,Feynman56,x,0.4649133799494549,0.4351550845978383
1.0,1.0,1.0,1.5253562244928223,1.0,1.0,0.435430621850031,0.4594122174698781,Feynman56,x,0.4594122174698781,0.435430621850031
1.0,1.0,1.0,1.525400954342926,1.0,1.0,0.43543955232277076,0.4773255092830884,Feynman56,x,0.4773255092830884,0.43543955232277076
1.0,1.0,1.0,1.5259663178464757,1.0,1.0,0.43555243592887916,0.45420867038402174,Feynman56,x,0.45420867038402174,0.43555243592887916
1.0,1.0,1.0,1.5280960605803016,1.0,1.0,0.4359777848921842,0.41276956136562293,Feynman56,x,0.41276956136562293,0.4359777848921842
1.0,1.0,1.0,1.5287259467405403,1.0,1.0,0.436103618883812,0.4619309472162486,Feynman56,x,0.4619309472162486,0.436103618883812
1.0,1.0,1.0,1.5300820851291246,1.0,1.0,0.4363745908882448,0.4351473726789757,Feynman56,x,0.4351473726789757,0.4363745908882448
1.0,1.0,1.0,1.5324422906646413,1.0,1.0,0.43684635838256675,0.4434680678181358,Feynman56,x,0.4434680678181358,0.43684635838256675
1.0,1.0,1.0,1.5338761674305188,1.0,1.0,0.4371330735408509,0.40600879877366636,Feynman56,x,0.40600879877366636,0.4371330735408509
1.0,1.0,1.0,1.5359398801145219,1.0,1.0,0.4375458697451758,0.5144038277176392,Feynman56,x,0.5144038277176392,0.4375458697451758
1.0,1.0,1.0,1.536390943090429,1.0,1.0,0.4376361160794649,0.3946482458482647,Feynman56,x,0.3946482458482647,0.4376361160794649
1.0,1.0,1.0,1.5373173464774696,1.0,1.0,0.4378214907718404,0.4891316444843349,Feynman56,x,0.4891316444843349,0.4378214907718404
1.0,1.0,1.0,1.5376143820420511,1.0,1.0,0.4378809350636752,0.43279432080051267,Feynman56,x,0.43279432080051267,0.4378809350636752
1.0,1.0,1.0,1.5391965456185217,1.0,1.0,0.4381976232929208,0.5280267192708786,Feynman56,x,0.5280267192708786,0.4381976232929208
1.0,1.0,1.0,1.5398167385525974,1.0,1.0,0.4383217884148731,0.46644124958986366,Feynman56,x,0.46644124958986366,0.4383217884148731
1.0,1.0,1.0,1.5445553442901139,1.0,1.0,0.4392709651664466,0.43835503366376277,Feynman56,x,0.43835503366376277,0.4392709651664466
1.0,1.0,1.0,1.5482547762529002,1.0,1.0,0.4400125863641054,0.3640265882970149,Feynman56,x,0.3640265882970149,0.4400125863641054
1.0,1.0,1.0,1.5487009571974564,1.0,1.0,0.4401020670997501,0.45697381044778096,Feynman56,x,0.45697381044778096,0.4401020670997501
1.0,1.0,1.0,1.5490887743177926,1.0,1.0,0.4401798492445265,0.39869529410953464,Feynman56,x,0.39869529410953464,0.4401798492445265
1.0,1.0,1.0,1.5495132332370827,1.0,1.0,0.4402649869796378,0.3913075280620196,Feynman56,x,0.3913075280620196,0.4402649869796378
1.0,1.0,1.0,1.5499723491374073,1.0,1.0,0.44035708391308415,0.41211925755231854,Feynman56,x,0.41211925755231854,0.44035708391308415
1.0,1.0,1.0,1.553761484703081,1.0,1.0,0.4411174760419629,0.47266832851585605,Feynman56,x,0.47266832851585605,0.4411174760419629
1.0,1.0,1.0,1.553951198102547,1.0,1.0,0.4411555614524241,0.4533422431493243,Feynman56,x,0.4533422431493243,0.4411555614524241
1.0,1.0,1.0,1.555797583086871,1.0,1.0,0.44152629863547727,0.40375465517294296,Feynman56,x,0.40375465517294296,0.44152629863547727
1.0,1.0,1.0,1.5565330449044845,1.0,1.0,0.44167400847533966,0.4381329034518256,Feynman56,x,0.4381329034518256,0.44167400847533966
1.0,1.0,1.0,1.5583458299547135,1.0,1.0,0.4420381744900752,0.44098856054547964,Feynman56,x,0.44098856054547964,0.4420381744900752
1.0,1.0,1.0,1.5584290839555974,1.0,1.0,0.4420549021559363,0.49092395774548386,Feynman56,x,0.49092395774548386,0.4420549021559363
1.0,1.0,1.0,1.5585353711853147,1.0,1.0,0.4420762581121503,0.441942152008096,Feynman56,x,0.441942152008096,0.4420762581121503
1.0,1.0,1.0,1.5595338576041566,1.0,1.0,0.4422769015520992,0.4061288613023643,Feynman56,x,0.4061288613023643,0.4422769015520992
1.0,1.0,1.0,1.559537041897042,1.0,1.0,0.44227754148798737,0.47735508831770473,Feynman56,x,0.47735508831770473,0.44227754148798737
1.0,1.0,1.0,1.560239642900899,1.0,1.0,0.4424187499909063,0.3942446108410683,Feynman56,x,0.3942446108410683,0.4424187499909063
1.0,1.0,1.0,1.5603303399035477,1.0,1.0,0.44243697959242156,0.42122353075251695,Feynman56,x,0.42122353075251695,0.44243697959242156
1.0,1.0,1.0,1.5612364844293294,1.0,1.0,0.44261912661906255,0.3921353151177194,Feynman56,x,0.3921353151177194,0.44261912661906255
1.0,1.0,1.0,1.561354639581753,1.0,1.0,0.4426428796339819,0.48789373149094795,Feynman56,x,0.48789373149094795,0.4426428796339819
1.0,1.0,1.0,1.5619311577864265,1.0,1.0,0.4427587859756841,0.37795110510168195,Feynman56,x,0.37795110510168195,0.4427587859756841
1.0,1.0,1.0,1.562631259463926,1.0,1.0,0.44289955493089567,0.40811215703662046,Feynman56,x,0.40811215703662046,0.44289955493089567
1.0,1.0,1.0,1.5629606633050859,1.0,1.0,0.44296579427171884,0.45971104826765147,Feynman56,x,0.45971104826765147,0.44296579427171884
1.0,1.0,1.0,1.565028126826608,1.0,1.0,0.44338163003554715,0.45049721546575106,Feynman56,x,0.45049721546575106,0.44338163003554715
1.0,1.0,1.0,1.5651064129418124,1.0,1.0,0.4433973791132016,0.3246956516165487,Feynman56,x,0.3246956516165487,0.4433973791132016
1.0,1.0,1.0,1.5666500660890466,1.0,1.0,0.44370796755641284,0.39765475696182667,Feynman56,x,0.39765475696182667,0.44370796755641284
1.0,1.0,1.0,1.566872976149496,1.0,1.0,0.4437528251702845,0.3903015075269769,Feynman56,x,0.3903015075269769,0.4437528251702845
1.0,1.0,1.0,1.567157143593505,1.0,1.0,0.4438100126764506,0.44505177777650395,Feynman56,x,0.44505177777650395,0.4438100126764506
1.0,1.0,1.0,1.5673421386988142,1.0,1.0,0.4438472437780345,0.49141783806356254,Feynman56,x,0.49141783806356254,0.4438472437780345
1.0,1.0,1.0,1.5687069712698312,1.0,1.0,0.4441219617740156,0.43707445399514694,Feynman56,x,0.43707445399514694,0.4441219617740156
1.0,1.0,1.0,1.570142308992835,1.0,1.0,0.4444109457925224,0.49813563948609174,Feynman56,x,0.49813563948609174,0.4444109457925224
1.0,1.0,1.0,1.5702152157053324,1.0,1.0,0.4444256265165797,0.4669637393620661,Feynman56,x,0.4669637393620661,0.4444256265165797
1.0,1.0,1.0,1.571147613097778,1.0,1.0,0.4446133943128305,0.41201336354605284,Feynman56,x,0.41201336354605284,0.4446133943128305
1.0,1.0,1.0,1.5715016837082456,1.0,1.0,0.44468470608270433,0.4741813062656077,Feynman56,x,0.4741813062656077,0.44468470608270433
1.0,1.0,1.0,1.573631849247146,1.0,1.0,0.44511383080724154,0.523773095907064,Feynman56,x,0.523773095907064,0.44511383080724154
1.0,1.0,1.0,1.5736383877989335,1.0,1.0,0.44511514826487,0.3854278266628072,Feynman56,x,0.3854278266628072,0.44511514826487
1.0,1.0,1.0,1.5768318197633435,1.0,1.0,0.4457587831510175,0.45529387710384134,Feynman56,x,0.45529387710384134,0.4457587831510175
1.0,1.0,1.0,1.5773969537610113,1.0,1.0,0.44587272466828526,0.4874842168593387,Feynman56,x,0.4874842168593387,0.44587272466828526
1.0,1.0,1.0,1.5801811500520337,1.0,1.0,0.44643424107528873,0.42085591726712945,Feynman56,x,0.42085591726712945,0.44643424107528873
1.0,1.0,1.0,1.581371104623401,1.0,1.0,0.4466743173681539,0.435726786290748,Feynman56,x,0.435726786290748,0.4466743173681539
1.0,1.0,1.0,1.582504501735722,1.0,1.0,0.44690303104307527,0.3869936642994076,Feynman56,x,0.3869936642994076,0.44690303104307527
1.0,1.0,1.0,1.5826647583007853,1.0,1.0,0.44693537376298664,0.4653659623984115,Feynman56,x,0.4653659623984115,0.44693537376298664
1.0,1.0,1.0,1.583640562901328,1.0,1.0,0.4471323292238137,0.4133018053892453,Feynman56,x,0.4133018053892453,0.4471323292238137
1.0,1.0,1.0,1.5837068761630095,1.0,1.0,0.4471457150847271,0.4630379031203796,Feynman56,x,0.4630379031203796,0.4471457150847271
1.0,1.0,1.0,1.5840673334083457,1.0,1.0,0.44721847904961193,0.3428243697349654,Feynman56,x,0.3428243697349654,0.44721847904961193
1.0,1.0,1.0,1.5842063285225945,1.0,1.0,0.44724653866043246,0.46102298427917227,Feynman56,x,0.46102298427917227,0.44724653866043246
1.0,1.0,1.0,1.589744233652566,1.0,1.0,0.4483650714913696,0.40168926152523354,Feynman56,x,0.40168926152523354,0.4483650714913696
1.0,1.0,1.0,1.5906528330288714,1.0,1.0,0.4485486939806216,0.4945545362384386,Feynman56,x,0.4945545362384386,0.4485486939806216
1.0,1.0,1.0,1.5911250648657445,1.0,1.0,0.44864414094234345,0.3737501732926746,Feynman56,x,0.3737501732926746,0.44864414094234345
1.0,1.0,1.0,1.5934528037431905,1.0,1.0,0.44911473799745155,0.4088106911017527,Feynman56,x,0.4088106911017527,0.44911473799745155
1.0,1.0,1.0,1.5944523263116404,1.0,1.0,0.4493168703133453,0.4006736109548126,Feynman56,x,0.4006736109548126,0.4493168703133453
1.0,1.0,1.0,1.595148484488414,1.0,1.0,0.4494576747304614,0.44780288608898555,Feynman56,x,0.44780288608898555,0.4494576747304614
1.0,1.0,1.0,1.595696745690702,1.0,1.0,0.44956857782417803,0.43986188273996474,Feynman56,x,0.43986188273996474,0.44956857782417803
1.0,1.0,1.0,1.5975756482054417,1.0,1.0,0.44994872649221257,0.4279243179201978,Feynman56,x,0.4279243179201978,0.44994872649221257
1.0,1.0,1.0,1.5980750081529465,1.0,1.0,0.4500497806053136,0.41577948709315116,Feynman56,x,0.41577948709315116,0.4500497806053136
1.0,1.0,1.0,1.5985073264527063,1.0,1.0,0.4501372748592415,0.5189110323787828,Feynman56,x,0.5189110323787828,0.4501372748592415
1.0,1.0,1.0,1.5988431405131935,1.0,1.0,0.4502052428044077,0.5082736001952585,Feynman56,x,0.5082736001952585,0.4502052428044077
1.0,1.0,1.0,1.5990877674455617,1.0,1.0,0.450254757225032,0.39894226135150634,Feynman56,x,0.39894226135150634,0.450254757225032
1.0,1.0,1.0,1.5995819102085156,1.0,1.0,0.4503547821124568,0.3829119714453512,Feynman56,x,0.3829119714453512,0.4503547821124568
1.0,1.0,1.0,1.6001723222294557,1.0,1.0,0.45047430530747484,0.4562127562836167,Feynman56,x,0.4562127562836167,0.45047430530747484
1.0,1.0,1.0,1.6005948588718626,1.0,1.0,0.45055985136295884,0.5127663112450097,Feynman56,x,0.5127663112450097,0.45055985136295884
1.0,1.0,1.0,1.602265800005577,1.0,1.0,0.45089820936366326,0.4622334140145683,Feynman56,x,0.4622334140145683,0.45089820936366326
1.0,1.0,1.0,1.6041506307979738,1.0,1.0,0.4512799977758379,0.5161297030839906,Feynman56,x,0.5161297030839906,0.4512799977758379
1.0,1.0,1.0,1.6043006841114582,1.0,1.0,0.451310397743189,0.46420801172100834,Feynman56,x,0.46420801172100834,0.451310397743189
1.0,1.0,1.0,1.605101282084146,1.0,1.0,0.45147260788599153,0.45430773789694406,Feynman56,x,0.45430773789694406,0.45147260788599153
1.0,1.0,1.0,1.6069274366079451,1.0,1.0,0.451842691927688,0.4127675332108844,Feynman56,x,0.4127675332108844,0.451842691927688
1.0,1.0,1.0,1.6093897024771076,1.0,1.0,0.4523418746000709,0.45950674150790993,Feynman56,x,0.45950674150790993,0.4523418746000709
1.0,1.0,1.0,1.610393294600178,1.0,1.0,0.45254539696884366,0.4399676862763967,Feynman56,x,0.4399676862763967,0.45254539696884366
1.0,1.0,1.0,1.610960869677922,1.0,1.0,0.4526605133670255,0.49580274057605406,Feynman56,x,0.49580274057605406,0.4526605133670255
1.0,1.0,1.0,1.6110722771378563,1.0,1.0,0.4526831105140115,0.45483174880331395,Feynman56,x,0.45483174880331395,0.4526831105140115
1.0,1.0,1.0,1.6116913919530758,1.0,1.0,0.4528086955552379,0.39891740774921075,Feynman56,x,0.39891740774921075,0.4528086955552379
1.0,1.0,1.0,1.611824308213838,1.0,1.0,0.452835658852649,0.41155623891871146,Feynman56,x,0.41155623891871146,0.452835658852649
1.0,1.0,1.0,1.6119222610272397,1.0,1.0,0.45285552988571653,0.48616621335649096,Feynman56,x,0.48616621335649096,0.45285552988571653
1.0,1.0,1.0,1.6148908289557207,1.0,1.0,0.45345790242603834,0.4064039975720824,Feynman56,x,0.4064039975720824,0.45345790242603834
1.0,1.0,1.0,1.615916937655772,1.0,1.0,0.45366618866048486,0.42253118307542015,Feynman56,x,0.42253118307542015,0.45366618866048486
1.0,1.0,1.0,1.617289320169013,1.0,1.0,0.45394482105829664,0.49403306941796726,Feynman56,x,0.49403306941796726,0.45394482105829664
1.0,1.0,1.0,1.6191837584223099,1.0,1.0,0.4543295529373535,0.4890369944654748,Feynman56,x,0.4890369944654748,0.4543295529373535
1.0,1.0,1.0,1.620217473852052,1.0,1.0,0.4545395374136602,0.48920715616189075,Feynman56,x,0.48920715616189075,0.4545395374136602
1.0,1.0,1.0,1.622157707850871,1.0,1.0,0.4549337678966771,0.42241534729634445,Feynman56,x,0.42241534729634445,0.4549337678966771
1.0,1.0,1.0,1.6224007394631428,1.0,1.0,0.45498315794006605,0.37192666964223386,Feynman56,x,0.37192666964223386,0.45498315794006605
1.0,1.0,1.0,1.622631054426023,1.0,1.0,0.4550299655252079,0.4519451927163102,Feynman56,x,0.4519451927163102,0.4550299655252079
1.0,1.0,1.0,1.6234420170752595,1.0,1.0,0.45519479439491356,0.43644979937700046,Feynman56,x,0.43644979937700046,0.45519479439491356
1.0,1.0,1.0,1.6250646609381394,1.0,1.0,0.45552466615672704,0.4213222847119564,Feynman56,x,0.4213222847119564,0.45552466615672704
1.0,1.0,1.0,1.6267087148935904,1.0,1.0,0.45585898271410724,0.502586003611569,Feynman56,x,0.502586003611569,0.45585898271410724
1.0,1.0,1.0,1.6269144566629483,1.0,1.0,0.45590082660487474,0.45109440246050314,Feynman56,x,0.45109440246050314,0.45590082660487474
1.0,1.0,1.0,1.6288029178160202,1.0,1.0,0.45628497075860563,0.4021587804514908,Feynman56,x,0.4021587804514908,0.45628497075860563
1.0,1.0,1.0,1.6312072447932537,1.0,1.0,0.4567742269485907,0.41905122251289706,Feynman56,x,0.41905122251289706,0.4567742269485907
1.0,1.0,1.0,1.6332127404870391,1.0,1.0,0.45718247575250637,0.46782669934133225,Feynman56,x,0.46782669934133225,0.45718247575250637
1.0,1.0,1.0,1.6342880162009332,1.0,1.0,0.45740142061800737,0.4052065506181022,Feynman56,x,0.4052065506181022,0.45740142061800737
1.0,1.0,1.0,1.6374160400299727,1.0,1.0,0.4580385636958883,0.4472957799212974,Feynman56,x,0.4472957799212974,0.4580385636958883
1.0,1.0,1.0,1.638032536459239,1.0,1.0,0.45816417610537585,0.4352621518522682,Feynman56,x,0.4352621518522682,0.45816417610537585
1.0,1.0,1.0,1.640690639617499,1.0,1.0,0.458705916920056,0.43367749550083806,Feynman56,x,0.43367749550083806,0.458705916920056
1.0,1.0,1.0,1.641405537057801,1.0,1.0,0.4588516588450166,0.44512697641142523,Feynman56,x,0.44512697641142523,0.4588516588450166
1.0,1.0,1.0,1.6417707221987548,1.0,1.0,0.45892611361785274,0.48514382004025924,Feynman56,x,0.48514382004025924,0.45892611361785274
