n,alpha,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
0.0,0.15013193098018673,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15024187837564684,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15035154688176955,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1508377946988455,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15136835690031614,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15210783061891964,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15269343798518265,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15413536967105168,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1551208234294873,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.155606855238844,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15578056816386443,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15598195084293975,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1567590849104884,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15726550353276103,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1574985457924547,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15786966160907823,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1586258941245976,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15935430479786683,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1605123878073047,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16104117606699664,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1620083164852546,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16253813425122632,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16258850343141618,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1627973543575595,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16317474400811416,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16327444184566542,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16336093497279103,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1634315004520489,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16364014512708647,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16372028894714452,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1637437931603053,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16378428766726894,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1643479091754062,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16476067769021274,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1650299219810435,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16517582861426383,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16611503388132887,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16717554747004748,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16806752594036056,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.168103469632232,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16955500975667614,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1700969160000242,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1702905281903796,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1704534024026002,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17086129102826186,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1717563329504469,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17191221005023327,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17249184498643977,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17282167589660513,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17359088529041444,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17451593885347816,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17484453898226782,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17505496618393335,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17526349446615297,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1759494524672549,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1761627033318106,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17633398569460468,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17656097974987695,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17707496648058985,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1771478709935871,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17976619777237102,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17986287008385216,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1800849387043758,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1813632116639976,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18142329765946041,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1821220909812723,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18276694803828586,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1832030405383247,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18420314840024243,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18498667159328286,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1852249404591051,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1854317456119361,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18554286356170235,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1860757246219641,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1873499562640939,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18760238577914579,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18765536424606788,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18800754590929858,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1882395471570717,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1893958096261803,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1895833254205691,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18959793455105423,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.190337769418488,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19034235822734547,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19108463562485822,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19202561555015019,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19293695248342402,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.193707224548625,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1938888371038472,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19506524049309593,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19548618987354338,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19563407241169495,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19581741461216806,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19633192869715,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19679288393363403,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19722540245483866,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1974681638927891,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19803103548006507,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.198662774340989,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19916737319928268,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19939789401763652,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.199843870271876,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20019993465691832,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20118026841585757,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2033307909100468,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20394537520804568,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2040279453933117,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20452756357712842,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20490047432183678,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20505080959388156,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20556139592976286,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20583970833358056,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20626122724416263,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2062690260553628,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2068492356725623,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20690285959905763,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20748429702683224,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2076894483729832,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2078317205917981,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.207893468922,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20856468300820852,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20906769768020594,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20928719583039523,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20964315876182027,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2100511995094907,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21014040380183108,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21043034091673796,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2108470573822182,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21094467490809599,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21150542681084394,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.212101959790008,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21348512347537596,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2137334453572799,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21407320905964944,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21455418207676902,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21462378447746622,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21476627468476628,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21561982809479785,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21609137149982838,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21634367400752186,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21651630368462838,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21710665021764608,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21777435498437636,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21779753553567138,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21842323249040252,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2184446268316549,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2191483749391424,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21929665497854123,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22007189801142146,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22018064277989946,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2203786166312518,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22086702761339405,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22143188314823659,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22149107557508696,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.222596938528984,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22408742687746008,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22521588173863338,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22693814168753612,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22728445572066036,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22816176286763623,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22821885842971823,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22832217095113794,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22890626644733847,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22916381545272246,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23011635018193355,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.230226049697541,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2302696304613796,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23247071128333807,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.232536809956029,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23274724491359633,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23354306763668664,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23378954981329791,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23485953109808289,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23496431484473068,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23503050459549757,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23532528008505038,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23724258420411937,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23779769238263648,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2382684108760772,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2394675786051873,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23991911223218032,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24017207947578456,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2413622120099811,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24190525391898599,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2428121784913555,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2428731543130649,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24358347376248435,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24411648040751588,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24492885298145584,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24536648426882712,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24616544718146083,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24638416772725036,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24696719072463758,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2479185819295261,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2492631013905292,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24935234647802862,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2496370933546056,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24988960490165346,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24997018104528756,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2503914263230864,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2508900593250841,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25110044403113274,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.251160887316467,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25122096697356333,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25149136658812954,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25241807003938976,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25252258055196464,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25267925219623366,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25272634908416103,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25335651790446156,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25349407234903,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2540144598010723,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2544952780925339,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2547774543897203,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2560587029074638,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2565599720064119,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25672172997046594,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25738861551735326,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2575189087971883,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25757930456985667,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2579304346463659,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2582256407983631,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2582923142514497,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2614021193641919,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26196479579051335,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2626227060233133,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26374915583042613,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26376886132211097,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2639692001750913,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26552010247407365,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2661382894672021,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2663918011229801,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2667837987178009,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26715356401288604,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2679202485379588,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2691061261781976,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2694803165912395,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2700207479807938,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27067868048929555,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2708832991862127,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2709049987801776,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27111073691272236,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2735830045782338,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2741045961018814,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27458131558219556,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2750031277810555,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27517932886292595,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2755965647574484,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27704954237539614,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27732304895447535,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2775122666576615,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2776089169131305,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27817255152685116,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2782410460470153,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27870372623958195,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27883448330394145,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27899854479805664,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27906872823002016,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27916333166501617,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2798155154861235,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28036595073951276,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2805842951925729,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2808766741844967,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28230624636001467,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2828147267911434,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28290774363601046,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2856449394495588,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2857836869221847,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28613191304230823,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2861962360956024,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2862226320717445,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28624365352055614,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28664378641016075,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2867107162874497,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28782033666218376,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28806333904908377,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2883041168575097,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2895604437319039,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28963729813339734,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28965859182644993,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2907370390445462,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29101880670660774,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2916645517543853,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2921002185597801,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2922019926623598,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2927931965247522,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2936400473816888,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29379988564530046,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2942897555903289,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29456150475858756,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2957494454237376,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29674389417746516,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29694711883587077,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2979061343276057,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2988160462082976,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2989570921154461,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2990530472594961,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29905690987243616,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2990646464084957,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2998247377837151,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.299844569941505,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2998897669830789,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29992626149629553,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3012955404522045,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3021681794964808,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3034207817785336,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30368389017107456,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30428511368737465,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30446835819142204,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30452770193571865,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3051761858194413,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3052861205642413,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3059238937914802,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3059419198311306,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3061712289609465,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3063151008641839,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30636858642316656,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3076064289069057,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3078161923975753,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3093168682311396,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3102000357638558,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3107881740341135,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.31137857046629347,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3114541046729915,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
