n,alpha,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
0.0,0.15811267177493193,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1582678305968157,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15876765197852916,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15886040345112185,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15972407560593427,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15982457621802548,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.15996819962404685,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16049495917550516,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16056692054257238,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16077166634295814,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16171000042190087,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16197326527538736,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.163093990964418,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1646149933712694,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16494659671399403,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16634189328414684,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16682611973502892,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16792840873947923,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.16909364180523934,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1694851168292485,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1697191677063925,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17008754837864004,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1701541379674143,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17023578362463387,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17041660075160792,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17168142528281738,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17289762490202043,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17340466149196054,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17343316721237256,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1736691325211288,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1740870859292536,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1740915663172573,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17429120955369282,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17514319780553567,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1757776268305904,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17591225225383744,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17599539077805082,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1760081364190178,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17651086668265792,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17778940937877075,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1777982166572457,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17876506316541796,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17892584265722444,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.17926673790949998,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18127111244218475,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18269096968936627,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1840704883315767,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1841741996564289,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1849799829549681,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1858377177269257,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1860088328790982,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18728591474604006,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18775988267050814,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18777399116902538,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1883208452864008,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.18899045465893372,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19049754963295207,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19073441430686033,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19123867223771462,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1919860810134546,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19212877468967626,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19252609045668323,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19281411963268968,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1929936746004015,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19358829535437794,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19427392897849705,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19462634408271196,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1954253460949844,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19556030171062955,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1957071152464428,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19621604511014878,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19646250420685873,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1965014690952075,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19657122315196784,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1971213888106207,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19776218075492402,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19776717727507953,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1980622666701508,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19811825391228044,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19865759945174455,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19897432083331534,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19915395402708447,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19952752900606996,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.1996038609126931,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.19970714691612979,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20006597501089218,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20026260911203475,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20063912351447477,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20068496090795696,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20117838793162723,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20137096957042488,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2028874337202109,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20313219709740415,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20321443844638365,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20328460249043911,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20368482132214305,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20422917327339063,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20446869473358564,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20468298848329747,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20479819526961884,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20548438438570416,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20560830368832472,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20567462571395334,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20588073488422975,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2064406745941363,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2065344256884969,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20722672139081155,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20761143060552245,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20806879303528225,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20823908759382026,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20828128796456802,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2083543309299133,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.20879727066397413,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21025426673378644,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2103814743004676,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21088796836875645,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21114513004396152,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21183195872589278,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21239113402782173,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21269157275554196,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21287620208778668,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2134955469044535,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21414395440162792,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21421923674078724,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21449013915017656,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2148161323871346,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21503688940261756,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21518900606197555,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2152522226745196,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21574279862961954,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21581563086680766,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21653394082782285,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21720036231774997,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21821274080482367,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2192343463232983,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.21975129966766505,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2203649489330135,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22069505912660803,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22077804930077605,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22098194759660272,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22130591740467698,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2221924865201641,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2229836214569787,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.223327826614239,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22353386605852377,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22356145977321795,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2238698490849702,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22410743913931186,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22412009392267151,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.224603717204105,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2248982666735574,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2249874621421427,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22553852294624888,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22578772711913964,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22654009432727984,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22756515873984062,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2277442353719732,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.22840988076124324,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2284743795187092,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23061354720287375,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23073288575704887,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23076747522648555,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23097124521633605,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2313779852008928,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23138560598062952,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23224492121735163,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23305024318912115,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23334167131533934,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23353726017108767,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23359561296194808,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23375487605850453,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23404509654631211,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23420894703950623,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2344108003201134,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23566450059230615,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23698360241755745,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23748593033485388,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23800245769256745,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23838186199206335,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23954317696417204,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23957238710507478,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.23961956813509078,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24049686394671843,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24122819954147678,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24166227630621362,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24224827621519118,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24232765752640417,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24247139227371284,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24348360145854742,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24357649470978593,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2436810524982883,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24392078453607424,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24429949110063554,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24431862684544026,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2454680253443372,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24559556657127302,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2457583042656748,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24581100636717557,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24610171866722896,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24612501039255175,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.246266947770568,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24672881440012862,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2477930891909189,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.24839603830741974,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2497001598240649,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2499119673554907,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2507025022972865,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2509474343587993,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2511154388272393,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2516139340435247,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2524350180165652,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25338107362177786,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25415496536086957,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25501905353230214,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2550840476915789,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25557561997095524,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2559740267457632,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.256214089503102,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2564501469332896,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25665313369680764,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25710810889175917,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2580143316881782,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25853265994477526,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25869333575759224,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.25878352924324177,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2604662461062207,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26156799933359454,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2618422826221778,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2624862437205149,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26377382456873255,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26395734676957294,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2649665006922386,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2650313412554003,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2652849355063983,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26595450768586293,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26844782374251375,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26856479399879485,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2691457666729211,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.26973906464984165,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2707123609927251,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2709229868373544,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27222806473952565,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2723606598457513,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27237606314003693,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2725702848281395,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2727733044290498,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2733267411049173,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27425133417832337,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2744357963831985,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27456751892380693,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2753080195599953,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27586527432577257,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27681120497418255,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.276947072535093,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2775992269500449,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.27821785167698354,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2790949801632796,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28090015747023855,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28123117381100005,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2816878122116143,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2824923375445615,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2832266950406732,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28357559149185696,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28364751828412815,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2836505970420451,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28422453470407383,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2843704161110979,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2851011936550728,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28526912025567497,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2853043882220425,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2861048107508548,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28688282923278596,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.28855025059248807,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2887876083445865,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2888922957895492,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2889771293277651,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2894915115379407,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29014306147113933,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29020731188289994,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2904576512537492,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29074807767039634,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29102027124949215,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29163167571771575,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2927010424591864,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29276188160727545,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29382501043527176,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29462091654591593,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29537551074560775,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2957672340726415,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29585391904942515,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2980492272892944,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29836073084678705,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.29900035995993757,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.299197092911469,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2995216592122032,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.2996251895362373,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3003960472346878,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3012040924932935,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30129471102554983,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30186389569276106,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3020526822796896,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30339441138887013,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30342178234506634,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3035405275787454,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3042193082303225,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3043823340372497,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30467683934705947,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3047194031965438,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30476584141214536,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30527422706314566,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30586296553767767,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30625619346480215,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30630518595721556,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3077568678392314,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3078957447494084,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3078972732120754,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3083553671868574,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3089624770760764,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3091728323107833,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.30944818413612774,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3099496005657789,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.3099929145920668,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.31125719641505933,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
0.0,0.31151478221342543,1.0,1.0,Feynman65,alpha,1.0,0.0,1.0
