n_rho,mom,B,kb,T,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.0,1.9429078086475768,1.0,1.0,1.0,1.8647328473234248,1.4500951028792146,Feynman81,mom,1.4500951028792146,1.8647328473234248
1.0,1.9442405737242403,1.0,1.0,1.0,1.8662160516635693,2.1474665747064208,Feynman81,mom,2.1474665747064208,1.8662160516635693
1.0,1.9464090497078579,1.0,1.0,1.0,1.8686287827439365,2.2072154686334997,Feynman81,mom,2.2072154686334997,1.8686287827439365
1.0,1.947432113269167,1.0,1.0,1.0,1.869766861023849,1.9018437009605065,Feynman81,mom,1.9018437009605065,1.869766861023849
1.0,1.9480521429615747,1.0,1.0,1.0,1.8704565263410247,1.8066428289205836,Feynman81,mom,1.8066428289205836,1.8704565263410247
1.0,1.9504168988267585,1.0,1.0,1.0,1.8730863887529472,1.7824002710375153,Feynman81,mom,1.7824002710375153,1.8730863887529472
1.0,1.950626063444226,1.0,1.0,1.0,1.8733189657133087,1.5872573671230161,Feynman81,mom,1.5872573671230161,1.8733189657133087
1.0,1.956541346300563,1.0,1.0,1.0,1.8798939066015365,2.1010686645030003,Feynman81,mom,2.1010686645030003,1.8798939066015365
1.0,1.9571679687220263,1.0,1.0,1.0,1.880590131049556,1.7164121513001318,Feynman81,mom,1.7164121513001318,1.880590131049556
1.0,1.9582110056080078,1.0,1.0,1.0,1.8817489055111993,1.9529797876932145,Feynman81,mom,1.9529797876932145,1.8817489055111993
1.0,1.9607913965613437,1.0,1.0,1.0,1.8846149910550138,2.347867575344503,Feynman81,mom,2.347867575344503,1.8846149910550138
1.0,1.9615128444453345,1.0,1.0,1.0,1.885416155270463,1.6770262026537728,Feynman81,mom,1.6770262026537728,1.885416155270463
1.0,1.961902798316956,1.0,1.0,1.0,1.885849167868202,1.8328015802360564,Feynman81,mom,1.8328015802360564,1.885849167868202
1.0,1.9650464016545914,1.0,1.0,1.0,1.889339140383916,2.0652452584891994,Feynman81,mom,2.0652452584891994,1.889339140383916
1.0,1.974265029492424,1.0,1.0,1.0,1.8995658484815097,2.165037298379127,Feynman81,mom,2.165037298379127,1.8995658484815097
1.0,1.975259353559164,1.0,1.0,1.0,1.9006682249183429,2.048112121953971,Feynman81,mom,2.048112121953971,1.9006682249183429
1.0,1.9756948101450202,1.0,1.0,1.0,1.9011509606520043,2.2336842150208476,Feynman81,mom,2.2336842150208476,1.9011509606520043
1.0,1.9767456996647206,1.0,1.0,1.0,1.9023158449726316,1.8134880664774222,Feynman81,mom,1.8134880664774222,1.9023158449726316
1.0,1.978591917672638,1.0,1.0,1.0,1.9043619741747733,2.5852466164642083,Feynman81,mom,2.5852466164642083,1.9043619741747733
1.0,1.9795897933939877,1.0,1.0,1.0,1.9054677123363097,1.3679309454535573,Feynman81,mom,1.3679309454535573,1.9054677123363097
1.0,1.9823874140613476,1.0,1.0,1.0,1.9085670273554922,1.4863108105946239,Feynman81,mom,1.4863108105946239,1.9085670273554922
1.0,1.9837125339474073,1.0,1.0,1.0,1.9100346847534484,2.3558150722504023,Feynman81,mom,2.3558150722504023,1.9100346847534484
1.0,1.9843695684323222,1.0,1.0,1.0,1.910762307227256,1.334863077349651,Feynman81,mom,1.334863077349651,1.910762307227256
1.0,1.988569527615447,1.0,1.0,1.0,1.9154121341518884,2.1609475874065183,Feynman81,mom,2.1609475874065183,1.9154121341518884
1.0,1.9990776230740468,1.0,1.0,1.0,1.9270355741780913,1.583248512040242,Feynman81,mom,1.583248512040242,1.9270355741780913
1.0,1.9991917006765418,1.0,1.0,1.0,1.9271616804358795,2.652594451525264,Feynman81,mom,2.652594451525264,1.9271616804358795
1.0,1.9995614687192549,1.0,1.0,1.0,1.9275704260981592,1.2226036947296945,Feynman81,mom,1.2226036947296945,1.9275704260981592
1.0,1.9999747057745938,1.0,1.0,1.0,1.9280272016629973,2.0191350501527716,Feynman81,mom,2.0191350501527716,1.9280272016629973
1.0,2.0030148464598216,1.0,1.0,1.0,1.9313869625430047,2.142170214324669,Feynman81,mom,2.142170214324669,1.9313869625430047
1.0,2.0031109462872543,1.0,1.0,1.0,1.9314931459358948,1.7660880977766757,Feynman81,mom,1.7660880977766757,1.9314931459358948
1.0,2.00388234442777,1.0,1.0,1.0,1.9323454415937402,1.0667268698863874,Feynman81,mom,1.0667268698863874,1.9323454415937402
1.0,2.0038931952312216,1.0,1.0,1.0,1.9323574297798876,1.8215508577882094,Feynman81,mom,1.8215508577882094,1.9323574297798876
1.0,2.0051125310187405,1.0,1.0,1.0,1.9337044784706818,1.7933761606798813,Feynman81,mom,1.7933761606798813,1.9337044784706818
1.0,2.0061017583922367,1.0,1.0,1.0,1.934797174536912,2.1001106394420845,Feynman81,mom,2.1001106394420845,1.934797174536912
1.0,2.0064896255810165,1.0,1.0,1.0,1.9352255760042163,1.3022314218484032,Feynman81,mom,1.3022314218484032,1.9352255760042163
1.0,2.006806029363234,1.0,1.0,1.0,1.935575031200725,1.4930453145509304,Feynman81,mom,1.4930453145509304,1.935575031200725
1.0,2.009236536702467,1.0,1.0,1.0,1.93825899305892,1.940066902310837,Feynman81,mom,1.940066902310837,1.93825899305892
1.0,2.0125014537265353,1.0,1.0,1.0,1.94186316663398,1.884337424564472,Feynman81,mom,1.884337424564472,1.94186316663398
1.0,2.013196491789347,1.0,1.0,1.0,1.9426302469929548,2.380978436340211,Feynman81,mom,2.380978436340211,1.9426302469929548
1.0,2.0135949308433148,1.0,1.0,1.0,1.9430699568842908,1.3836034017158345,Feynman81,mom,1.3836034017158345,1.9430699568842908
1.0,2.018605596705868,1.0,1.0,1.0,1.9485978770077017,2.464691838668254,Feynman81,mom,2.464691838668254,1.9485978770077017
1.0,2.0202133528238675,1.0,1.0,1.0,1.9503709142327097,1.9349928863767512,Feynman81,mom,1.9349928863767512,1.9503709142327097
1.0,2.022356212681683,1.0,1.0,1.0,1.9527335461891568,1.5820621412798475,Feynman81,mom,1.5820621412798475,1.9527335461891568
1.0,2.024509431264669,1.0,1.0,1.0,1.9551070028977142,1.7744678499082835,Feynman81,mom,1.7744678499082835,1.9551070028977142
1.0,2.0448281202718546,1.0,1.0,1.0,1.9774747044510175,1.7348693905314505,Feynman81,mom,1.7348693905314505,1.9774747044510175
1.0,2.046060897790089,1.0,1.0,1.0,1.9788301086213993,2.189015544488229,Feynman81,mom,2.189015544488229,1.9788301086213993
1.0,2.050412521198168,1.0,1.0,1.0,1.9836130598106858,1.9959570037398033,Feynman81,mom,1.9959570037398033,1.9836130598106858
1.0,2.0512407502290104,1.0,1.0,1.0,1.9845231111957238,1.6488811142794209,Feynman81,mom,1.6488811142794209,1.9845231111957238
1.0,2.053681797963172,1.0,1.0,1.0,1.9872048122065917,2.3854071657051477,Feynman81,mom,2.3854071657051477,1.9872048122065917
1.0,2.054861803631654,1.0,1.0,1.0,1.9885008812280183,2.8942559896319344,Feynman81,mom,2.8942559896319344,1.9885008812280183
1.0,2.056476135604856,1.0,1.0,1.0,1.9902737128254384,1.555222036026478,Feynman81,mom,1.555222036026478,1.9902737128254384
1.0,2.057571671655697,1.0,1.0,1.0,1.9914766254048053,2.2383115546280106,Feynman81,mom,2.2383115546280106,1.9914766254048053
1.0,2.062850524587895,1.0,1.0,1.0,1.9972707668210472,1.9129315202798018,Feynman81,mom,1.9129315202798018,1.9972707668210472
1.0,2.067640302979998,1.0,1.0,1.0,2.0025250835587105,2.01143373937789,Feynman81,mom,2.01143373937789,2.0025250835587105
1.0,2.067804333114906,1.0,1.0,1.0,2.0027049716471694,1.6528229513681367,Feynman81,mom,1.6528229513681367,2.0027049716471694
1.0,2.070458232992209,1.0,1.0,1.0,2.005614978402372,2.321632135283911,Feynman81,mom,2.321632135283911,2.005614978402372
1.0,2.070631801622301,1.0,1.0,1.0,2.0058052663181924,1.9072080578774164,Feynman81,mom,1.9072080578774164,2.0058052663181924
1.0,2.075478683944479,1.0,1.0,1.0,2.0111175260944494,2.015944763812242,Feynman81,mom,2.015944763812242,2.0111175260944494
1.0,2.0757842315361925,1.0,1.0,1.0,2.0114523137733067,2.0972610796310818,Feynman81,mom,2.0972610796310818,2.0114523137733067
1.0,2.075880468543977,1.0,1.0,1.0,2.0115577580185846,1.9983266357328366,Feynman81,mom,1.9983266357328366,2.0115577580185846
1.0,2.078064949715506,1.0,1.0,1.0,2.013950926718504,1.974190419391901,Feynman81,mom,1.974190419391901,2.013950926718504
1.0,2.081634414841855,1.0,1.0,1.0,2.017860124758466,1.9612050091468087,Feynman81,mom,1.9612050091468087,2.017860124758466
1.0,2.0817556278909723,1.0,1.0,1.0,2.017992847067019,2.2042510058018316,Feynman81,mom,2.2042510058018316,2.017992847067019
1.0,2.0817662744633556,1.0,1.0,1.0,2.0180045044523065,2.6000755920401746,Feynman81,mom,2.6000755920401746,2.0180045044523065
1.0,2.0835175218272832,1.0,1.0,1.0,2.01992183036332,2.1381068609857414,Feynman81,mom,2.1381068609857414,2.01992183036332
1.0,2.085421376928222,1.0,1.0,1.0,2.0220058098382876,1.843677776025527,Feynman81,mom,1.843677776025527,2.0220058098382876
1.0,2.086509665638917,1.0,1.0,1.0,2.023196862541097,1.6770848287498996,Feynman81,mom,1.6770848287498996,2.023196862541097
1.0,2.0886339747046283,1.0,1.0,1.0,2.02552134682044,2.471365299715728,Feynman81,mom,2.471365299715728,2.02552134682044
1.0,2.0910960535103587,1.0,1.0,1.0,2.0282147399294863,1.6428455445771792,Feynman81,mom,1.6428455445771792,2.0282147399294863
1.0,2.091300897190047,1.0,1.0,1.0,2.028438795542552,2.339268471556848,Feynman81,mom,2.339268471556848,2.028438795542552
1.0,2.09415632368753,1.0,1.0,1.0,2.0315614957992443,1.6489413984069452,Feynman81,mom,1.6489413984069452,2.0315614957992443
1.0,2.096278337744779,1.0,1.0,1.0,2.03388149296647,1.8124593297400402,Feynman81,mom,1.8124593297400402,2.03388149296647
1.0,2.0967632899211024,1.0,1.0,1.0,2.0344116143064057,1.905308432952216,Feynman81,mom,1.905308432952216,2.0344116143064057
1.0,2.100340249601456,1.0,1.0,1.0,2.0383208575453735,1.2532844829537941,Feynman81,mom,1.2532844829537941,2.0383208575453735
1.0,2.1045817943731766,1.0,1.0,1.0,2.0429544197636385,1.9011085540968893,Feynman81,mom,1.9011085540968893,2.0429544197636385
1.0,2.104626112412211,1.0,1.0,1.0,2.0430028223747136,2.136984598266821,Feynman81,mom,2.136984598266821,2.0430028223747136
1.0,2.106660234939156,1.0,1.0,1.0,2.0452241655084262,2.0688251074147654,Feynman81,mom,2.0688251074147654,2.0452241655084262
1.0,2.1068386181385845,1.0,1.0,1.0,2.0454189433719168,2.352079123801478,Feynman81,mom,2.352079123801478,2.0454189433719168
1.0,2.108137196190666,1.0,1.0,1.0,2.0468367546697737,2.375818469309106,Feynman81,mom,2.375818469309106,2.0468367546697737
1.0,2.1090304156362634,1.0,1.0,1.0,2.0478118705485038,1.7280242547660443,Feynman81,mom,1.7280242547660443,2.0478118705485038
1.0,2.110221829480847,1.0,1.0,1.0,2.0491123724430245,2.506998638061886,Feynman81,mom,2.506998638061886,2.0491123724430245
1.0,2.113049721334845,1.0,1.0,1.0,2.0521985109967655,2.383017030720071,Feynman81,mom,2.383017030720071,2.0521985109967655
1.0,2.1140618781600615,1.0,1.0,1.0,2.0533028669979596,2.582744363526678,Feynman81,mom,2.582744363526678,2.0533028669979596
1.0,2.114581765797175,1.0,1.0,1.0,2.0538700645926142,2.2445951633949317,Feynman81,mom,2.2445951633949317,2.0538700645926142
1.0,2.1154224761820823,1.0,1.0,1.0,2.054787211696567,2.4295714495192144,Feynman81,mom,2.4295714495192144,2.054787211696567
1.0,2.1158034746250864,1.0,1.0,1.0,2.055202822468454,1.9085919503949658,Feynman81,mom,1.9085919503949658,2.055202822468454
1.0,2.1179789606192525,1.0,1.0,1.0,2.057575612305445,1.6184787464465173,Feynman81,mom,1.6184787464465173,2.057575612305445
1.0,2.119337391899417,1.0,1.0,1.0,2.059056959823835,2.316152684203397,Feynman81,mom,2.316152684203397,2.059056959823835
1.0,2.123241517751158,1.0,1.0,1.0,2.0633131271950433,2.506632833918572,Feynman81,mom,2.506632833918572,2.0633131271950433
1.0,2.124865277558609,1.0,1.0,1.0,2.065082772584691,2.600228471338423,Feynman81,mom,2.600228471338423,2.065082772584691
1.0,2.127721825375158,1.0,1.0,1.0,2.068195209031966,2.0242324480528406,Feynman81,mom,2.0242324480528406,2.068195209031966
1.0,2.1305863507304292,1.0,1.0,1.0,2.071315371841521,1.4895945054516124,Feynman81,mom,1.4895945054516124,2.071315371841521
1.0,2.1322072865807074,1.0,1.0,1.0,2.073080536577263,2.3817753131926636,Feynman81,mom,2.3817753131926636,2.073080536577263
1.0,2.1373938888333686,1.0,1.0,1.0,2.0787265664594305,1.7475341198345418,Feynman81,mom,1.7475341198345418,2.0787265664594305
1.0,2.1389522905994296,1.0,1.0,1.0,2.0804223963570605,1.7687306597558083,Feynman81,mom,1.7687306597558083,2.0804223963570605
1.0,2.139535948788023,1.0,1.0,1.0,2.0810574516840923,2.360006873996719,Feynman81,mom,2.360006873996719,2.0810574516840923
1.0,2.140161615756441,1.0,1.0,1.0,2.081738170996211,1.9606413956700013,Feynman81,mom,1.9606413956700013,2.081738170996211
1.0,2.1401621598042695,1.0,1.0,1.0,2.0817387628948767,1.925300012689764,Feynman81,mom,1.925300012689764,2.0817387628948767
1.0,2.140380165656964,1.0,1.0,1.0,2.0819759403206506,2.3101196640205393,Feynman81,mom,2.3101196640205393,2.0819759403206506
1.0,2.1413109061875617,1.0,1.0,1.0,2.0829884685069993,2.7306568676303047,Feynman81,mom,2.7306568676303047,2.0829884685069993
1.0,2.145324151837323,1.0,1.0,1.0,2.0873532196073707,2.3020086591852076,Feynman81,mom,2.3020086591852076,2.0873532196073707
1.0,2.1493013898561784,1.0,1.0,1.0,2.09167696696122,1.5353941793784882,Feynman81,mom,1.5353941793784882,2.09167696696122
1.0,2.1513844665142847,1.0,1.0,1.0,2.0939407982176195,1.0871490149385812,Feynman81,mom,1.0871490149385812,2.0939407982176195
1.0,2.1529028273090676,1.0,1.0,1.0,2.095590596339928,1.7567271398492468,Feynman81,mom,1.7567271398492468,2.095590596339928
1.0,2.153316257004399,1.0,1.0,1.0,2.0960397687097716,1.9143174560657739,Feynman81,mom,1.9143174560657739,2.0960397687097716
1.0,2.1536592956345513,1.0,1.0,1.0,2.0964124494914738,2.4007862797297834,Feynman81,mom,2.4007862797297834,2.0964124494914738
1.0,2.156697244313906,1.0,1.0,1.0,2.099712318715143,2.4922792803302536,Feynman81,mom,2.4922792803302536,2.099712318715143
1.0,2.158788038490735,1.0,1.0,1.0,2.1019827582093313,2.4308193626007646,Feynman81,mom,2.4308193626007646,2.1019827582093313
1.0,2.1606647069097606,1.0,1.0,1.0,2.1040202476727394,1.735142017130118,Feynman81,mom,1.735142017130118,2.1040202476727394
1.0,2.1611089835993784,1.0,1.0,1.0,2.1045025377061997,1.963146841580964,Feynman81,mom,1.963146841580964,2.1045025377061997
1.0,2.164386753612183,1.0,1.0,1.0,2.108060065297425,1.5448714032778337,Feynman81,mom,1.5448714032778337,2.108060065297425
1.0,2.1645034288924627,1.0,1.0,1.0,2.1081866762425316,2.330653588125982,Feynman81,mom,2.330653588125982,2.1081866762425316
1.0,2.176638158160448,1.0,1.0,1.0,2.1213463285233427,1.8901475732921882,Feynman81,mom,1.8901475732921882,2.1213463285233427
1.0,2.176814605607239,1.0,1.0,1.0,2.121537556406687,2.6260813224115185,Feynman81,mom,2.6260813224115185,2.121537556406687
1.0,2.1776617532187124,1.0,1.0,1.0,2.122455618101896,1.9766704794264554,Feynman81,mom,1.9766704794264554,2.122455618101896
1.0,2.1793358716716256,1.0,1.0,1.0,2.1242696386339035,2.1641855840265056,Feynman81,mom,2.1641855840265056,2.1242696386339035
1.0,2.180329612450916,1.0,1.0,1.0,2.125346275200238,2.4118098690840672,Feynman81,mom,2.4118098690840672,2.125346275200238
1.0,2.1811967716042315,1.0,1.0,1.0,2.126285680526195,2.6618285107245407,Feynman81,mom,2.6618285107245407,2.126285680526195
1.0,2.1818032582706635,1.0,1.0,1.0,2.126942645746561,2.272348609009585,Feynman81,mom,2.272348609009585,2.126942645746561
1.0,2.1822502449714745,1.0,1.0,1.0,2.127426809290727,1.9916019108944463,Feynman81,mom,1.9916019108944463,2.127426809290727
1.0,2.1827352310867014,1.0,1.0,1.0,2.1279521074598273,2.2443691902848797,Feynman81,mom,2.2443691902848797,2.1279521074598273
1.0,2.184125843410706,1.0,1.0,1.0,2.129458161723043,2.3378048827611413,Feynman81,mom,2.3378048827611413,2.129458161723043
1.0,2.1842573383845845,1.0,1.0,1.0,2.1296005615970848,1.9476102459048144,Feynman81,mom,1.9476102459048144,2.1296005615970848
1.0,2.1850623390931543,1.0,1.0,1.0,2.1304722790731603,2.5020394923709572,Feynman81,mom,2.5020394923709572,2.1304722790731603
1.0,2.189780188795311,1.0,1.0,1.0,2.1355796827191575,2.535088337956503,Feynman81,mom,2.535088337956503,2.1355796827191575
1.0,2.190715191762815,1.0,1.0,1.0,2.1365915952871197,2.3955779125942422,Feynman81,mom,2.3955779125942422,2.1365915952871197
1.0,2.191115839694329,1.0,1.0,1.0,2.137025169226076,1.7896294192374704,Feynman81,mom,1.7896294192374704,2.137025169226076
1.0,2.197137240137983,1.0,1.0,1.0,2.143539279753218,1.938859653470583,Feynman81,mom,1.938859653470583,2.143539279753218
1.0,2.204163782746943,1.0,1.0,1.0,2.151135728677365,2.2485562602425553,Feynman81,mom,2.2485562602425553,2.151135728677365
1.0,2.2050011653647243,1.0,1.0,1.0,2.1520406683220954,2.333370980527372,Feynman81,mom,2.333370980527372,2.1520406683220954
1.0,2.205054259765728,1.0,1.0,1.0,2.1520980436032744,1.9096695044881598,Feynman81,mom,1.9096695044881598,2.1520980436032744
1.0,2.2052636981358553,1.0,1.0,1.0,2.152324365504404,1.9195818414535417,Feynman81,mom,1.9195818414535417,2.152324365504404
1.0,2.205663345224991,1.0,1.0,1.0,2.152756216184026,2.3550982191455856,Feynman81,mom,2.3550982191455856,2.152756216184026
1.0,2.2062743268937592,1.0,1.0,1.0,2.153416397062734,1.7980454530491607,Feynman81,mom,1.7980454530491607,2.153416397062734
1.0,2.2115505161323923,1.0,1.0,1.0,2.1591157572167408,2.20123658734087,Feynman81,mom,2.20123658734087,2.1591157572167408
1.0,2.223012529231008,1.0,1.0,1.0,2.1714866702708204,2.8905160026283094,Feynman81,mom,2.8905160026283094,2.1714866702708204
1.0,2.2235283987897896,1.0,1.0,1.0,2.1720431136680993,2.52947422352658,Feynman81,mom,2.52947422352658,2.1720431136680993
1.0,2.2303726155584087,1.0,1.0,1.0,2.1794229407474575,2.3423362058613693,Feynman81,mom,2.3423362058613693,2.1794229407474575
1.0,2.2330708138968163,1.0,1.0,1.0,2.1823309194478937,2.0644911771471732,Feynman81,mom,2.0644911771471732,2.1823309194478937
1.0,2.233588536723375,1.0,1.0,1.0,2.182888805840842,2.628769109598591,Feynman81,mom,2.628769109598591,2.182888805840842
1.0,2.2340101193489916,1.0,1.0,1.0,2.183343072706172,2.2012506171536574,Feynman81,mom,2.2012506171536574,2.183343072706172
1.0,2.235678866751566,1.0,1.0,1.0,2.185141008862896,2.983740504553022,Feynman81,mom,2.983740504553022,2.185141008862896
1.0,2.236252182270781,1.0,1.0,1.0,2.1857586404011555,2.0298725082282605,Feynman81,mom,2.0298725082282605,2.1857586404011555
1.0,2.2432373412128954,1.0,1.0,1.0,2.193280947647853,1.9211172011684692,Feynman81,mom,1.9211172011684692,2.193280947647853
1.0,2.243577810249756,1.0,1.0,1.0,2.193647466856465,2.6079341636701434,Feynman81,mom,2.6079341636701434,2.193647466856465
1.0,2.24499418321701,1.0,1.0,1.0,2.1951720795221012,1.583656355791474,Feynman81,mom,1.583656355791474,2.1951720795221012
1.0,2.2454414043547333,1.0,1.0,1.0,2.195653433713146,2.0732278854256747,Feynman81,mom,2.0732278854256747,2.195653433713146
1.0,2.2479104308889495,1.0,1.0,1.0,2.198310525350074,2.313969895335738,Feynman81,mom,2.313969895335738,2.198310525350074
1.0,2.248992123183671,1.0,1.0,1.0,2.199474408899998,2.5337773170813116,Feynman81,mom,2.5337773170813116,2.199474408899998
1.0,2.2508397230500434,1.0,1.0,1.0,2.2014621140619437,2.415567641128976,Feynman81,mom,2.415567641128976,2.2014621140619437
1.0,2.251144285262021,1.0,1.0,1.0,2.2017897373308735,2.4350130119344207,Feynman81,mom,2.4350130119344207,2.2017897373308735
1.0,2.252641261718334,1.0,1.0,1.0,2.2033999224110024,2.254642618320989,Feynman81,mom,2.254642618320989,2.2033999224110024
1.0,2.2530291863052123,1.0,1.0,1.0,2.203817145673839,1.6569070881290915,Feynman81,mom,1.6569070881290915,2.203817145673839
1.0,2.2542140824990486,1.0,1.0,1.0,2.2050914362951715,2.9432944627413136,Feynman81,mom,2.9432944627413136,2.2050914362951715
1.0,2.2560176027678116,1.0,1.0,1.0,2.2070307431229095,2.095721349981691,Feynman81,mom,2.095721349981691,2.2070307431229095
1.0,2.257664525031987,1.0,1.0,1.0,2.208801367067239,1.552760850159277,Feynman81,mom,1.552760850159277,2.208801367067239
1.0,2.261962801214022,1.0,1.0,1.0,2.2134211688990484,2.2989017278004487,Feynman81,mom,2.2989017278004487,2.2134211688990484
1.0,2.262132263320025,1.0,1.0,1.0,2.2136032682810414,2.6382181855557283,Feynman81,mom,2.6382181855557283,2.2136032682810414
1.0,2.263150120406621,1.0,1.0,1.0,2.2146969676599655,2.378345537186018,Feynman81,mom,2.378345537186018,2.2146969676599655
1.0,2.263658071209856,1.0,1.0,1.0,2.215242726869093,2.7570191893864777,Feynman81,mom,2.7570191893864777,2.215242726869093
1.0,2.2647865773333304,1.0,1.0,1.0,2.216455136366532,1.5957232290940873,Feynman81,mom,1.5957232290940873,2.216455136366532
1.0,2.2649068610540066,1.0,1.0,1.0,2.216584355350934,1.4891723032105626,Feynman81,mom,1.4891723032105626,2.216584355350934
1.0,2.266926625171104,1.0,1.0,1.0,2.218753935594983,1.6265804839469828,Feynman81,mom,1.6265804839469828,2.218753935594983
1.0,2.2710215681181167,1.0,1.0,1.0,2.2231513389420616,1.7619015639024722,Feynman81,mom,1.7619015639024722,2.2231513389420616
1.0,2.2720609906823093,1.0,1.0,1.0,2.2242672626759377,1.8743795482903287,Feynman81,mom,1.8743795482903287,2.2242672626759377
1.0,2.2747247141318256,1.0,1.0,1.0,2.2271265328983434,2.7681914074559093,Feynman81,mom,2.7681914074559093,2.2271265328983434
1.0,2.2750084250914298,1.0,1.0,1.0,2.2274310288502868,2.137293516489835,Feynman81,mom,2.137293516489835,2.2274310288502868
1.0,2.2767410657200604,1.0,1.0,1.0,2.2292904273419207,2.3690143862455284,Feynman81,mom,2.3690143862455284,2.2292904273419207
1.0,2.2781370755214625,1.0,1.0,1.0,2.230788346013965,2.077687570920711,Feynman81,mom,2.077687570920711,2.230788346013965
1.0,2.2801968398291796,1.0,1.0,1.0,2.232998113045658,2.4827900713792825,Feynman81,mom,2.4827900713792825,2.232998113045658
1.0,2.280325448196102,1.0,1.0,1.0,2.2331360731137004,1.8374121964612158,Feynman81,mom,1.8374121964612158,2.2331360731137004
1.0,2.281631031746929,1.0,1.0,1.0,2.2345364970649766,2.164639569532669,Feynman81,mom,2.164639569532669,2.2345364970649766
1.0,2.284463455492133,1.0,1.0,1.0,2.237574083340528,1.8226864152973887,Feynman81,mom,1.8226864152973887,2.237574083340528
1.0,2.284549012652772,1.0,1.0,1.0,2.237665825145111,2.2489856031123963,Feynman81,mom,2.2489856031123963,2.237665825145111
1.0,2.2847760701595083,1.0,1.0,1.0,2.2379092923188715,1.5879833880100107,Feynman81,mom,1.5879833880100107,2.2379092923188715
1.0,2.2861927685031627,1.0,1.0,1.0,2.2394282598298236,2.4027953901445795,Feynman81,mom,2.4027953901445795,2.2394282598298236
1.0,2.2879089539959514,1.0,1.0,1.0,2.24126806417807,2.5691104889689003,Feynman81,mom,2.5691104889689003,2.24126806417807
1.0,2.2897340548628855,1.0,1.0,1.0,2.2432243054563346,1.644928530895272,Feynman81,mom,1.644928530895272,2.2432243054563346
1.0,2.2915312529909793,1.0,1.0,1.0,2.2451503136240887,2.86347899793801,Feynman81,mom,2.86347899793801,2.2451503136240887
1.0,2.2948763451072405,1.0,1.0,1.0,2.248734299757808,2.1485851034218415,Feynman81,mom,2.1485851034218415,2.248734299757808
1.0,2.296518274800653,1.0,1.0,1.0,2.2504930826508693,2.529486218423461,Feynman81,mom,2.529486218423461,2.2504930826508693
1.0,2.2970894707472636,1.0,1.0,1.0,2.2511048668397247,2.673815931869215,Feynman81,mom,2.673815931869215,2.2511048668397247
1.0,2.2972114241080512,1.0,1.0,1.0,2.2512354818126843,2.289739245637273,Feynman81,mom,2.289739245637273,2.2512354818126843
1.0,2.2982428582206795,1.0,1.0,1.0,2.25234011350753,2.2398218523503606,Feynman81,mom,2.2398218523503606,2.25234011350753
1.0,2.3005237533077922,1.0,1.0,1.0,2.254782502425581,2.2159029006892372,Feynman81,mom,2.2159029006892372,2.254782502425581
1.0,2.30441007400282,1.0,1.0,1.0,2.258942802286114,3.1077308798097696,Feynman81,mom,3.1077308798097696,2.258942802286114
1.0,2.3052188520834838,1.0,1.0,1.0,2.259808410882027,2.186874938400181,Feynman81,mom,2.186874938400181,2.259808410882027
1.0,2.30530252385119,1.0,1.0,1.0,2.2598979583540038,2.0250994841217014,Feynman81,mom,2.0250994841217014,2.2598979583540038
1.0,2.3072790053521266,1.0,1.0,1.0,2.262013034876183,2.4902523878784253,Feynman81,mom,2.4902523878784253,2.262013034876183
1.0,2.3090275484110245,1.0,1.0,1.0,2.263883870041616,2.661648571660636,Feynman81,mom,2.661648571660636,2.263883870041616
1.0,2.3112533176706442,1.0,1.0,1.0,2.2662648755201285,2.7053111793055993,Feynman81,mom,2.7053111793055993,2.2662648755201285
1.0,2.3125753426566575,1.0,1.0,1.0,2.267678876067787,2.0247980776377394,Feynman81,mom,2.0247980776377394,2.267678876067787
1.0,2.313218713359375,1.0,1.0,1.0,2.2683669455304827,2.0134182192898145,Feynman81,mom,2.0134182192898145,2.2683669455304827
1.0,2.3166563395514657,1.0,1.0,1.0,2.2720427212827725,1.7012323032998626,Feynman81,mom,1.7012323032998626,2.2720427212827725
1.0,2.3196057238898056,1.0,1.0,1.0,2.2751955168842612,2.7078742539998863,Feynman81,mom,2.7078742539998863,2.2751955168842612
1.0,2.3210278058944898,1.0,1.0,1.0,2.276715375322063,2.514516781788209,Feynman81,mom,2.514516781788209,2.276715375322063
1.0,2.321416378924411,1.0,1.0,1.0,2.2771306310299613,1.9405917815343836,Feynman81,mom,1.9405917815343836,2.2771306310299613
1.0,2.321518410856537,1.0,1.0,1.0,2.277239666912742,1.7062707575273977,Feynman81,mom,1.7062707575273977,2.277239666912742
1.0,2.323453303443564,1.0,1.0,1.0,2.279307189544527,2.470152260196234,Feynman81,mom,2.470152260196234,2.279307189544527
1.0,2.3267519196541038,1.0,1.0,1.0,2.2828310833865895,3.2387180087007765,Feynman81,mom,3.2387180087007765,2.2828310833865895
1.0,2.3279791039157574,1.0,1.0,1.0,2.2841418110380918,3.018885338746244,Feynman81,mom,3.018885338746244,2.2841418110380918
1.0,2.3328118231926047,1.0,1.0,1.0,2.2893021276991,1.5460827152579988,Feynman81,mom,1.5460827152579988,2.2893021276991
1.0,2.3329497779862667,1.0,1.0,1.0,2.2894494013570386,1.6755905919184213,Feynman81,mom,1.6755905919184213,2.2894494013570386
1.0,2.3331784136226843,1.0,1.0,1.0,2.2896934773677935,2.4389380705542485,Feynman81,mom,2.4389380705542485,2.2896934773677935
