epsilon,c,Ef,r,omega,omega_0,target,target_with_noise,equation_name,varied_variable_name,target_with_error,target_with_error_without_noise
1.0,1.241426925226007,1.0,1.0,1.0,3.0,0.08125120225538728,0.07502069494745099,Feynman33,c,0.07502069494745099,0.08125120225538728
1.0,1.242617057351131,1.0,1.0,1.0,3.0,0.08132909622082665,0.07379669581749833,Feynman33,c,0.07379669581749833,0.08132909622082665
1.0,1.242931544164275,1.0,1.0,1.0,3.0,0.08134967933461465,0.08375743815473684,Feynman33,c,0.08375743815473684,0.08134967933461465
1.0,1.244191361265385,1.0,1.0,1.0,3.0,0.08143213417106702,0.08855871901986291,Feynman33,c,0.08855871901986291,0.08143213417106702
1.0,1.2450633145680525,1.0,1.0,1.0,3.0,0.08148920338127398,0.0794265365044689,Feynman33,c,0.0794265365044689,0.08148920338127398
1.0,1.2453028183586183,1.0,1.0,1.0,3.0,0.0815048788677104,0.07142295636789595,Feynman33,c,0.07142295636789595,0.0815048788677104
1.0,1.2463176771376847,1.0,1.0,1.0,3.0,0.08157130121947595,0.08168789614186574,Feynman33,c,0.08168789614186574,0.08157130121947595
1.0,1.2467364690303075,1.0,1.0,1.0,3.0,0.08159871108475193,0.08478495117908719,Feynman33,c,0.08478495117908719,0.08159871108475193
1.0,1.248278214011206,1.0,1.0,1.0,3.0,0.08169961805778735,0.08037039332542559,Feynman33,c,0.08037039332542559,0.08169961805778735
1.0,1.2491942199692687,1.0,1.0,1.0,3.0,0.08175957050754763,0.08276717341746583,Feynman33,c,0.08276717341746583,0.08175957050754763
1.0,1.250901302588371,1.0,1.0,1.0,3.0,0.08187129880369852,0.08259131052111296,Feynman33,c,0.08259131052111296,0.08187129880369852
1.0,1.2512136913630034,1.0,1.0,1.0,3.0,0.08189174460118705,0.07631891532937828,Feynman33,c,0.07631891532937828,0.08189174460118705
1.0,1.2515777691899472,1.0,1.0,1.0,3.0,0.08191557343923833,0.0807495171574854,Feynman33,c,0.0807495171574854,0.08191557343923833
1.0,1.251606937861245,1.0,1.0,1.0,3.0,0.0819174825243105,0.07065951614057138,Feynman33,c,0.07065951614057138,0.0819174825243105
1.0,1.251916380056259,1.0,1.0,1.0,3.0,0.08193773546861396,0.08205716609535568,Feynman33,c,0.08205716609535568,0.08193773546861396
1.0,1.2526178595590376,1.0,1.0,1.0,3.0,0.08198364719470924,0.08708111249688716,Feynman33,c,0.08708111249688716,0.08198364719470924
1.0,1.2527748053782044,1.0,1.0,1.0,3.0,0.08199391927455311,0.07519386783124764,Feynman33,c,0.07519386783124764,0.08199391927455311
1.0,1.253100905948392,1.0,1.0,1.0,3.0,0.08201526250696213,0.08521319458372346,Feynman33,c,0.08521319458372346,0.08201526250696213
1.0,1.2534501120189558,1.0,1.0,1.0,3.0,0.08203811799083448,0.07950413890903354,Feynman33,c,0.07950413890903354,0.08203811799083448
1.0,1.2547498979159544,1.0,1.0,1.0,3.0,0.08212318877886052,0.07824151152332108,Feynman33,c,0.07824151152332108,0.08212318877886052
1.0,1.2552751086131713,1.0,1.0,1.0,3.0,0.08215756373860976,0.08472630537826048,Feynman33,c,0.08472630537826048,0.08215756373860976
1.0,1.2554542812599565,1.0,1.0,1.0,3.0,0.08216929056091944,0.09054005213432705,Feynman33,c,0.09054005213432705,0.08216929056091944
1.0,1.2560609949820756,1.0,1.0,1.0,3.0,0.08220899988117447,0.0828943064123697,Feynman33,c,0.0828943064123697,0.08220899988117447
1.0,1.2566131936723401,1.0,1.0,1.0,3.0,0.08224514120093815,0.07282990396367753,Feynman33,c,0.07282990396367753,0.08224514120093815
1.0,1.257731328452417,1.0,1.0,1.0,3.0,0.08231832295116341,0.08834597589925074,Feynman33,c,0.08834597589925074,0.08231832295116341
1.0,1.2579101418599148,1.0,1.0,1.0,3.0,0.08233002626131672,0.07081529493145856,Feynman33,c,0.07081529493145856,0.08233002626131672
1.0,1.2584766081739107,1.0,1.0,1.0,3.0,0.08236710139486997,0.08246288130299287,Feynman33,c,0.08246288130299287,0.08236710139486997
1.0,1.2594171146435302,1.0,1.0,1.0,3.0,0.08242865739936185,0.08601569679523084,Feynman33,c,0.08601569679523084,0.08242865739936185
1.0,1.2603407111594938,1.0,1.0,1.0,3.0,0.08248910664997501,0.08663165225890485,Feynman33,c,0.08663165225890485,0.08248910664997501
1.0,1.2607685494982896,1.0,1.0,1.0,3.0,0.08251710860376846,0.07341201316272339,Feynman33,c,0.07341201316272339,0.08251710860376846
1.0,1.2608616439978488,1.0,1.0,1.0,3.0,0.08252320162451647,0.0772827793969407,Feynman33,c,0.0772827793969407,0.08252320162451647
1.0,1.2608737640591643,1.0,1.0,1.0,3.0,0.08252399488067459,0.08615899773037122,Feynman33,c,0.08615899773037122,0.08252399488067459
1.0,1.2616957412147858,1.0,1.0,1.0,3.0,0.08257779315970624,0.08173453917206881,Feynman33,c,0.08173453917206881,0.08257779315970624
1.0,1.2617249059316697,1.0,1.0,1.0,3.0,0.08257970198596262,0.08645472639063334,Feynman33,c,0.08645472639063334,0.08257970198596262
1.0,1.2618882899705999,1.0,1.0,1.0,3.0,0.08259039544630464,0.09469587033632126,Feynman33,c,0.09469587033632126,0.08259039544630464
1.0,1.2619534980397522,1.0,1.0,1.0,3.0,0.08259466330445056,0.0861734043521315,Feynman33,c,0.0861734043521315,0.08259466330445056
1.0,1.2621783420229467,1.0,1.0,1.0,3.0,0.08260937930873821,0.08100819168121597,Feynman33,c,0.08100819168121597,0.08260937930873821
1.0,1.2622110274578873,1.0,1.0,1.0,3.0,0.08261151856545257,0.09666844172346128,Feynman33,c,0.09666844172346128,0.08261151856545257
1.0,1.2629252747087512,1.0,1.0,1.0,3.0,0.08265826593870591,0.08306196756955085,Feynman33,c,0.08306196756955085,0.08265826593870591
1.0,1.2632981735225766,1.0,1.0,1.0,3.0,0.08268267210899855,0.07596790843139872,Feynman33,c,0.07596790843139872,0.08268267210899855
1.0,1.2641725491325992,1.0,1.0,1.0,3.0,0.08273989985885115,0.08704261652183566,Feynman33,c,0.08704261652183566,0.08273989985885115
1.0,1.2642729817847305,1.0,1.0,1.0,3.0,0.0827464731605619,0.08385850429685293,Feynman33,c,0.08385850429685293,0.0827464731605619
1.0,1.2642956123079427,1.0,1.0,1.0,3.0,0.08274795432484254,0.07592711462975706,Feynman33,c,0.07592711462975706,0.08274795432484254
1.0,1.2643258635892551,1.0,1.0,1.0,3.0,0.08274993426657447,0.08917736373064575,Feynman33,c,0.08917736373064575,0.08274993426657447
1.0,1.2663133937158986,1.0,1.0,1.0,3.0,0.08288001780917137,0.0892770880478179,Feynman33,c,0.0892770880478179,0.08288001780917137
1.0,1.2663483606138393,1.0,1.0,1.0,3.0,0.0828823063872899,0.08764433553543376,Feynman33,c,0.08764433553543376,0.0828823063872899
1.0,1.2666977813900115,1.0,1.0,1.0,3.0,0.08290517592361145,0.08320570551942368,Feynman33,c,0.08320570551942368,0.08290517592361145
1.0,1.2669192403753646,1.0,1.0,1.0,3.0,0.08291967038030847,0.09031101956353524,Feynman33,c,0.09031101956353524,0.08291967038030847
1.0,1.267075311093885,1.0,1.0,1.0,3.0,0.08292988518494897,0.08151048478881871,Feynman33,c,0.08151048478881871,0.08292988518494897
1.0,1.2673982306269913,1.0,1.0,1.0,3.0,0.08295102021896787,0.08792023146545859,Feynman33,c,0.08792023146545859,0.08295102021896787
1.0,1.2689705411632497,1.0,1.0,1.0,3.0,0.08305392770292352,0.08041323494931082,Feynman33,c,0.08041323494931082,0.08305392770292352
1.0,1.2691322747621525,1.0,1.0,1.0,3.0,0.08306451314221835,0.08505822903415955,Feynman33,c,0.08505822903415955,0.08306451314221835
1.0,1.2696648772287793,1.0,1.0,1.0,3.0,0.08309937189214416,0.0741135030755637,Feynman33,c,0.0741135030755637,0.08309937189214416
1.0,1.2697380654787276,1.0,1.0,1.0,3.0,0.0831041620519018,0.0818194218193996,Feynman33,c,0.0818194218193996,0.0831041620519018
1.0,1.2705956019663707,1.0,1.0,1.0,3.0,0.08316028768377189,0.08969549118169828,Feynman33,c,0.08969549118169828,0.08316028768377189
1.0,1.2712058684102632,1.0,1.0,1.0,3.0,0.08320022952912325,0.08570742849030559,Feynman33,c,0.08570742849030559,0.08320022952912325
1.0,1.2719710448288548,1.0,1.0,1.0,3.0,0.08325031020860965,0.08492619052605747,Feynman33,c,0.08492619052605747,0.08325031020860965
1.0,1.272518422018048,1.0,1.0,1.0,3.0,0.08328613596186615,0.09271850518050549,Feynman33,c,0.09271850518050549,0.08328613596186615
1.0,1.2726847904779652,1.0,1.0,1.0,3.0,0.08329702475210501,0.08631446497351389,Feynman33,c,0.08631446497351389,0.08329702475210501
1.0,1.273204167040753,1.0,1.0,1.0,3.0,0.08333101786864877,0.0891111718234078,Feynman33,c,0.0891111718234078,0.08333101786864877
1.0,1.2734720574929639,1.0,1.0,1.0,3.0,0.08334855125774529,0.0838853891588396,Feynman33,c,0.0838853891588396,0.08334855125774529
1.0,1.2742400429287073,1.0,1.0,1.0,3.0,0.08339881578697436,0.0927168985582411,Feynman33,c,0.0927168985582411,0.08339881578697436
1.0,1.274588342713567,1.0,1.0,1.0,3.0,0.08342161195458607,0.09324826440360254,Feynman33,c,0.09324826440360254,0.08342161195458607
1.0,1.274950214023114,1.0,1.0,1.0,3.0,0.08344529637641143,0.08120033952052533,Feynman33,c,0.08120033952052533,0.08344529637641143
1.0,1.2749786943039494,1.0,1.0,1.0,3.0,0.0834471604064332,0.08565998908288297,Feynman33,c,0.08565998908288297,0.0834471604064332
1.0,1.275387643227233,1.0,1.0,1.0,3.0,0.08347392605087241,0.07317224888572717,Feynman33,c,0.07317224888572717,0.08347392605087241
1.0,1.2756851479283946,1.0,1.0,1.0,3.0,0.08349339768803027,0.08368126970983737,Feynman33,c,0.08368126970983737,0.08349339768803027
1.0,1.2759804179301386,1.0,1.0,1.0,3.0,0.08351272306445327,0.09041231262797439,Feynman33,c,0.09041231262797439,0.08351272306445327
1.0,1.276373127941813,1.0,1.0,1.0,3.0,0.083538425874613,0.0780489460076319,Feynman33,c,0.0780489460076319,0.083538425874613
1.0,1.276575852518308,1.0,1.0,1.0,3.0,0.08355169416711757,0.07499783441269642,Feynman33,c,0.07499783441269642,0.08355169416711757
1.0,1.2770041777479322,1.0,1.0,1.0,3.0,0.0835797279878412,0.08422163748832762,Feynman33,c,0.08422163748832762,0.0835797279878412
1.0,1.2770540772357712,1.0,1.0,1.0,3.0,0.08358299390168314,0.07470338348915855,Feynman33,c,0.07470338348915855,0.08358299390168314
1.0,1.277137178360527,1.0,1.0,1.0,3.0,0.08358843285757976,0.07450262594171096,Feynman33,c,0.07450262594171096,0.08358843285757976
1.0,1.277366303675266,1.0,1.0,1.0,3.0,0.08360342907436176,0.08220001566640424,Feynman33,c,0.08220001566640424,0.08360342907436176
1.0,1.278027044620003,1.0,1.0,1.0,3.0,0.08364667446806826,0.07440920711059737,Feynman33,c,0.07440920711059737,0.08364667446806826
1.0,1.2783216295590627,1.0,1.0,1.0,3.0,0.08366595500724341,0.08654330798726947,Feynman33,c,0.08654330798726947,0.08366595500724341
1.0,1.2784058194543522,1.0,1.0,1.0,3.0,0.08367146522300484,0.09283723613278382,Feynman33,c,0.09283723613278382,0.08367146522300484
1.0,1.2801540428185672,1.0,1.0,1.0,3.0,0.08378588617462675,0.09423698769510688,Feynman33,c,0.09423698769510688,0.08378588617462675
1.0,1.2805201697408344,1.0,1.0,1.0,3.0,0.08380984912565333,0.07680792306129358,Feynman33,c,0.07680792306129358,0.08380984912565333
1.0,1.2805237804949037,1.0,1.0,1.0,3.0,0.08381008544895455,0.08368389866784026,Feynman33,c,0.08368389866784026,0.08381008544895455
1.0,1.281969951745996,1.0,1.0,1.0,3.0,0.08390473713600172,0.08491483934884725,Feynman33,c,0.08491483934884725,0.08390473713600172
1.0,1.2832996453838446,1.0,1.0,1.0,3.0,0.083991765381089,0.0876681976807695,Feynman33,c,0.0876681976807695,0.083991765381089
1.0,1.2850940723113962,1.0,1.0,1.0,3.0,0.08410921034885983,0.0746479795308017,Feynman33,c,0.0746479795308017,0.08410921034885983
1.0,1.2854846620735265,1.0,1.0,1.0,3.0,0.08413477438901143,0.08971038251040991,Feynman33,c,0.08971038251040991,0.08413477438901143
1.0,1.2857948661721599,1.0,1.0,1.0,3.0,0.08415507719979018,0.09477291616045716,Feynman33,c,0.09477291616045716,0.08415507719979018
1.0,1.2858238040951986,1.0,1.0,1.0,3.0,0.0841569711824241,0.07116606210576616,Feynman33,c,0.07116606210576616,0.0841569711824241
1.0,1.2862232751639162,1.0,1.0,1.0,3.0,0.08418311650273254,0.08597853327285539,Feynman33,c,0.08597853327285539,0.08418311650273254
1.0,1.2862324201350943,1.0,1.0,1.0,3.0,0.0841837150396965,0.07317855539749304,Feynman33,c,0.07317855539749304,0.0841837150396965
1.0,1.2868988911663486,1.0,1.0,1.0,3.0,0.08422733546668856,0.08579489485668712,Feynman33,c,0.08579489485668712,0.08422733546668856
1.0,1.2869718492881717,1.0,1.0,1.0,3.0,0.08423211056459563,0.08493579998819543,Feynman33,c,0.08493579998819543,0.08423211056459563
1.0,1.2870262002505428,1.0,1.0,1.0,3.0,0.0842356678267644,0.07716567171274578,Feynman33,c,0.07716567171274578,0.0842356678267644
1.0,1.2871864686815004,1.0,1.0,1.0,3.0,0.08424615737104145,0.07492195707009836,Feynman33,c,0.07492195707009836,0.08424615737104145
1.0,1.287493887147454,1.0,1.0,1.0,3.0,0.08426627786258765,0.07342190862838248,Feynman33,c,0.07342190862838248,0.08426627786258765
1.0,1.2875467638392832,1.0,1.0,1.0,3.0,0.08426973863397509,0.08019869720722266,Feynman33,c,0.08019869720722266,0.08426973863397509
1.0,1.2885308922254404,1.0,1.0,1.0,3.0,0.08433414968622802,0.08959871305178614,Feynman33,c,0.08959871305178614,0.08433414968622802
1.0,1.288742674989876,1.0,1.0,1.0,3.0,0.08434801083574693,0.08191175846955447,Feynman33,c,0.08191175846955447,0.08434801083574693
1.0,1.2887900536736496,1.0,1.0,1.0,3.0,0.0843511117633486,0.07836754373366903,Feynman33,c,0.07836754373366903,0.0843511117633486
1.0,1.2889122956817607,1.0,1.0,1.0,3.0,0.0843591124840703,0.08410314286159923,Feynman33,c,0.08410314286159923,0.0843591124840703
1.0,1.2897314924444405,1.0,1.0,1.0,3.0,0.08441272878680946,0.08733576924484657,Feynman33,c,0.08733576924484657,0.08441272878680946
1.0,1.2899268734285165,1.0,1.0,1.0,3.0,0.08442551644231412,0.08998962747650742,Feynman33,c,0.08998962747650742,0.08442551644231412
1.0,1.2901106746351876,1.0,1.0,1.0,3.0,0.08443754620315994,0.0919167971376739,Feynman33,c,0.0919167971376739,0.08443754620315994
1.0,1.2902449640795166,1.0,1.0,1.0,3.0,0.08444633542673824,0.08106691107706833,Feynman33,c,0.08106691107706833,0.08444633542673824
1.0,1.2903474856522985,1.0,1.0,1.0,3.0,0.08445304544798587,0.08155585174553552,Feynman33,c,0.08155585174553552,0.08445304544798587
1.0,1.2904767688567298,1.0,1.0,1.0,3.0,0.08446150701392907,0.075140985484811,Feynman33,c,0.075140985484811,0.08446150701392907
1.0,1.2915728596257936,1.0,1.0,1.0,3.0,0.08453324598700737,0.09162044441606484,Feynman33,c,0.09162044441606484,0.08453324598700737
1.0,1.2928264649848424,1.0,1.0,1.0,3.0,0.08461529426589255,0.0883657979194315,Feynman33,c,0.0883657979194315,0.08461529426589255
1.0,1.2929794638940033,1.0,1.0,1.0,3.0,0.08462530802108062,0.08241905301592956,Feynman33,c,0.08241905301592956,0.08462530802108062
1.0,1.2930407124717966,1.0,1.0,1.0,3.0,0.08462931673112309,0.0803246003826612,Feynman33,c,0.0803246003826612,0.08462931673112309
1.0,1.2942523085257407,1.0,1.0,1.0,3.0,0.08470861550741869,0.07596883656571014,Feynman33,c,0.07596883656571014,0.08470861550741869
1.0,1.2950816130554277,1.0,1.0,1.0,3.0,0.08476289336196147,0.09739335864962279,Feynman33,c,0.09739335864962279,0.08476289336196147
1.0,1.2963434482163723,1.0,1.0,1.0,3.0,0.08484548028012115,0.08412671898767489,Feynman33,c,0.08412671898767489,0.08484548028012115
1.0,1.2968089840304624,1.0,1.0,1.0,3.0,0.08487594952790299,0.08078364255622524,Feynman33,c,0.08078364255622524,0.08487594952790299
1.0,1.2980550131212327,1.0,1.0,1.0,3.0,0.0849575019411889,0.09034778009022794,Feynman33,c,0.09034778009022794,0.0849575019411889
1.0,1.298551811497779,1.0,1.0,1.0,3.0,0.08499001731889876,0.0942688483948556,Feynman33,c,0.0942688483948556,0.08499001731889876
1.0,1.2991064494423317,1.0,1.0,1.0,3.0,0.08502631828748226,0.10135335779943526,Feynman33,c,0.10135335779943526,0.08502631828748226
1.0,1.2991859473359402,1.0,1.0,1.0,3.0,0.08503152141245178,0.08613422869434574,Feynman33,c,0.08613422869434574,0.08503152141245178
1.0,1.299493269161239,1.0,1.0,1.0,3.0,0.08505163557888192,0.08382144958408143,Feynman33,c,0.08382144958408143,0.08505163557888192
1.0,1.3001833011648585,1.0,1.0,1.0,3.0,0.08509679806790926,0.0911421055024153,Feynman33,c,0.0911421055024153,0.08509679806790926
1.0,1.3004040102559409,1.0,1.0,1.0,3.0,0.08511124344414103,0.08514781737406026,Feynman33,c,0.08514781737406026,0.08511124344414103
1.0,1.3004312162011473,1.0,1.0,1.0,3.0,0.08511302406909092,0.07526614991304065,Feynman33,c,0.07526614991304065,0.08511302406909092
1.0,1.3004972845032445,1.0,1.0,1.0,3.0,0.08511734822935141,0.08699502700369109,Feynman33,c,0.08699502700369109,0.08511734822935141
1.0,1.301840223217841,1.0,1.0,1.0,3.0,0.0852052433626847,0.08291214235432896,Feynman33,c,0.08291214235432896,0.0852052433626847
1.0,1.3018846255494623,1.0,1.0,1.0,3.0,0.08520814948849352,0.08976728374562862,Feynman33,c,0.08976728374562862,0.08520814948849352
1.0,1.3019977708806092,1.0,1.0,1.0,3.0,0.08521555483310017,0.08646236187261262,Feynman33,c,0.08646236187261262,0.08521555483310017
1.0,1.3024526873665085,1.0,1.0,1.0,3.0,0.08524532904747723,0.0922096856566333,Feynman33,c,0.0922096856566333,0.08524532904747723
1.0,1.3025475763733336,1.0,1.0,1.0,3.0,0.08525153951845114,0.08664653723320291,Feynman33,c,0.08664653723320291,0.08525153951845114
1.0,1.3026743202924735,1.0,1.0,1.0,3.0,0.08525983488856066,0.08433916993288837,Feynman33,c,0.08433916993288837,0.08525983488856066
1.0,1.3039828218894187,1.0,1.0,1.0,3.0,0.08534547611781428,0.08022471326302442,Feynman33,c,0.08022471326302442,0.08534547611781428
1.0,1.3041748665067896,1.0,1.0,1.0,3.0,0.08535804540862874,0.09247366667706718,Feynman33,c,0.09247366667706718,0.08535804540862874
1.0,1.3044489741183363,1.0,1.0,1.0,3.0,0.08537598570985223,0.08563251056380175,Feynman33,c,0.08563251056380175,0.08537598570985223
1.0,1.3047113360667493,1.0,1.0,1.0,3.0,0.08539315725922131,0.07899844247153154,Feynman33,c,0.07899844247153154,0.08539315725922131
1.0,1.3050056082446653,1.0,1.0,1.0,3.0,0.08541241732822749,0.07828272436969091,Feynman33,c,0.07828272436969091,0.08541241732822749
1.0,1.305965422401091,1.0,1.0,1.0,3.0,0.0854752370178658,0.08385699398741164,Feynman33,c,0.08385699398741164,0.0854752370178658
1.0,1.3060507252764426,1.0,1.0,1.0,3.0,0.08548082007800194,0.09821323923309996,Feynman33,c,0.09821323923309996,0.08548082007800194
1.0,1.3063795367481503,1.0,1.0,1.0,3.0,0.08550234073850053,0.0684066270502985,Feynman33,c,0.0684066270502985,0.08550234073850053
1.0,1.3071498887966477,1.0,1.0,1.0,3.0,0.08555276016217216,0.07920960427263007,Feynman33,c,0.07920960427263007,0.08555276016217216
1.0,1.3105344158678838,1.0,1.0,1.0,3.0,0.08577427694098196,0.09133851760391892,Feynman33,c,0.09133851760391892,0.08577427694098196
1.0,1.3107671200652855,1.0,1.0,1.0,3.0,0.08578950739508648,0.08064379645515042,Feynman33,c,0.08064379645515042,0.08578950739508648
1.0,1.3110582774980744,1.0,1.0,1.0,3.0,0.0858085636045008,0.08599118841227105,Feynman33,c,0.08599118841227105,0.0858085636045008
1.0,1.31287138783434,1.0,1.0,1.0,3.0,0.08592723139851247,0.07126879832717237,Feynman33,c,0.07126879832717237,0.08592723139851247
1.0,1.313631386161526,1.0,1.0,1.0,3.0,0.08597697317270889,0.09220641477615492,Feynman33,c,0.09220641477615492,0.08597697317270889
1.0,1.314785820271271,1.0,1.0,1.0,3.0,0.08605253070850531,0.09062224871227487,Feynman33,c,0.09062224871227487,0.08605253070850531
1.0,1.3150287984781597,1.0,1.0,1.0,3.0,0.0860684335949583,0.08848169110741352,Feynman33,c,0.08848169110741352,0.0860684335949583
1.0,1.3161144615882827,1.0,1.0,1.0,3.0,0.08613949007935488,0.08457534999479553,Feynman33,c,0.08457534999479553,0.08613949007935488
1.0,1.316686347823207,1.0,1.0,1.0,3.0,0.08617691994590337,0.07399672201830275,Feynman33,c,0.07399672201830275,0.08617691994590337
1.0,1.316959966369974,1.0,1.0,1.0,3.0,0.0861948282379119,0.08591332522784131,Feynman33,c,0.08591332522784131,0.0861948282379119
1.0,1.3171011091599107,1.0,1.0,1.0,3.0,0.08620406601191133,0.08299788961533484,Feynman33,c,0.08299788961533484,0.08620406601191133
1.0,1.3181231027541926,1.0,1.0,1.0,3.0,0.08627095533624074,0.07047946352037276,Feynman33,c,0.07047946352037276,0.08627095533624074
1.0,1.3181937658462615,1.0,1.0,1.0,3.0,0.08627558022480164,0.08421115755478689,Feynman33,c,0.08421115755478689,0.08627558022480164
1.0,1.3183458611082912,1.0,1.0,1.0,3.0,0.08628553483642327,0.0815158548059188,Feynman33,c,0.0815158548059188,0.08628553483642327
1.0,1.3192257782493202,1.0,1.0,1.0,3.0,0.08634312527863211,0.08122942395787733,Feynman33,c,0.08122942395787733,0.08634312527863211
1.0,1.31959870198934,1.0,1.0,1.0,3.0,0.08636753308034036,0.08685398924954799,Feynman33,c,0.08685398924954799,0.08636753308034036
1.0,1.3203836479443618,1.0,1.0,1.0,3.0,0.08641890767296039,0.08598791454770224,Feynman33,c,0.08598791454770224,0.08641890767296039
1.0,1.3204574710748491,1.0,1.0,1.0,3.0,0.08642373938555213,0.08277159929811093,Feynman33,c,0.08277159929811093,0.08642373938555213
1.0,1.3211094935577194,1.0,1.0,1.0,3.0,0.08646641415726382,0.07835312849845152,Feynman33,c,0.07835312849845152,0.08646641415726382
1.0,1.321249177673213,1.0,1.0,1.0,3.0,0.08647555646124418,0.08447147256840169,Feynman33,c,0.08447147256840169,0.08647555646124418
1.0,1.3219026077259506,1.0,1.0,1.0,3.0,0.08651832335818825,0.09019077336790537,Feynman33,c,0.09019077336790537,0.08651832335818825
1.0,1.3219046966357058,1.0,1.0,1.0,3.0,0.08651846007701203,0.08610570523864403,Feynman33,c,0.08610570523864403,0.08651846007701203
1.0,1.321921750878777,1.0,1.0,1.0,3.0,0.08651957627461088,0.08285411311735268,Feynman33,c,0.08285411311735268,0.08651957627461088
1.0,1.323247062436757,1.0,1.0,1.0,3.0,0.08660631771324145,0.08335427184017799,Feynman33,c,0.08335427184017799,0.08660631771324145
1.0,1.3237836146765871,1.0,1.0,1.0,3.0,0.0866414349752189,0.09140154234475134,Feynman33,c,0.09140154234475134,0.0866414349752189
1.0,1.3241051077906407,1.0,1.0,1.0,3.0,0.08666247665032913,0.09275975902934663,Feynman33,c,0.09275975902934663,0.08666247665032913
1.0,1.3241445221617718,1.0,1.0,1.0,3.0,0.08666505631488727,0.08486679054662863,Feynman33,c,0.08486679054662863,0.08666505631488727
1.0,1.3249286798647082,1.0,1.0,1.0,3.0,0.08671637931652895,0.0862536142190901,Feynman33,c,0.0862536142190901,0.08671637931652895
1.0,1.3254340183842994,1.0,1.0,1.0,3.0,0.08674945364529403,0.09286913209957086,Feynman33,c,0.09286913209957086,0.08674945364529403
1.0,1.3256298104804292,1.0,1.0,1.0,3.0,0.0867622682080197,0.09367525535528332,Feynman33,c,0.09367525535528332,0.0867622682080197
1.0,1.3257293061804658,1.0,1.0,1.0,3.0,0.08676878018635927,0.08129206009309922,Feynman33,c,0.08129206009309922,0.08676878018635927
1.0,1.3258538161817572,1.0,1.0,1.0,3.0,0.08677692934688751,0.08820012115494529,Feynman33,c,0.08820012115494529,0.08677692934688751
1.0,1.326170054488597,1.0,1.0,1.0,3.0,0.08679762709566984,0.09285809262265544,Feynman33,c,0.09285809262265544,0.08679762709566984
1.0,1.3262048624204976,1.0,1.0,1.0,3.0,0.08679990526948536,0.07340883999645094,Feynman33,c,0.07340883999645094,0.08679990526948536
1.0,1.3271681434897153,1.0,1.0,1.0,3.0,0.08686295186803529,0.0943825213367743,Feynman33,c,0.0943825213367743,0.08686295186803529
1.0,1.329655308324496,1.0,1.0,1.0,3.0,0.08702573642581057,0.09051936271161086,Feynman33,c,0.09051936271161086,0.08702573642581057
1.0,1.330491417816757,1.0,1.0,1.0,3.0,0.08708045966411232,0.08082726184794123,Feynman33,c,0.08082726184794123,0.08708045966411232
1.0,1.3306272814172662,1.0,1.0,1.0,3.0,0.0870893519159717,0.09135194585139414,Feynman33,c,0.09135194585139414,0.0870893519159717
1.0,1.3310898495624193,1.0,1.0,1.0,3.0,0.0871196269302758,0.07875843907878782,Feynman33,c,0.07875843907878782,0.0871196269302758
1.0,1.331785004507081,1.0,1.0,1.0,3.0,0.08716512471501031,0.08660209429069485,Feynman33,c,0.08660209429069485,0.08716512471501031
1.0,1.332136545867753,1.0,1.0,1.0,3.0,0.08718813304326281,0.08397360121711128,Feynman33,c,0.08397360121711128,0.08718813304326281
1.0,1.332165269703152,1.0,1.0,1.0,3.0,0.0871900130138935,0.09240669978113392,Feynman33,c,0.09240669978113392,0.0871900130138935
1.0,1.3325759733458868,1.0,1.0,1.0,3.0,0.0872168935044522,0.08657264406774605,Feynman33,c,0.08657264406774605,0.0872168935044522
1.0,1.3328894316465085,1.0,1.0,1.0,3.0,0.08723740930225303,0.08985297408648811,Feynman33,c,0.08985297408648811,0.08723740930225303
1.0,1.3341677120610809,1.0,1.0,1.0,3.0,0.08732107255974571,0.07459333026883287,Feynman33,c,0.07459333026883287,0.08732107255974571
1.0,1.3349665358650995,1.0,1.0,1.0,3.0,0.08737335545545857,0.08149671209552183,Feynman33,c,0.08149671209552183,0.08737335545545857
1.0,1.3358628237649124,1.0,1.0,1.0,3.0,0.08743201736132428,0.08664041225757199,Feynman33,c,0.08664041225757199,0.08743201736132428
1.0,1.3367588341468686,1.0,1.0,1.0,3.0,0.08749066110368872,0.09224780049644138,Feynman33,c,0.09224780049644138,0.08749066110368872
1.0,1.3382097273089295,1.0,1.0,1.0,3.0,0.08758562183908611,0.09097397456451144,Feynman33,c,0.09097397456451144,0.08758562183908611
1.0,1.3387544302687402,1.0,1.0,1.0,3.0,0.08762127256443882,0.09265111969063879,Feynman33,c,0.09265111969063879,0.08762127256443882
1.0,1.338768310883003,1.0,1.0,1.0,3.0,0.08762218104851788,0.09265445089443776,Feynman33,c,0.09265445089443776,0.08762218104851788
1.0,1.3389957736107134,1.0,1.0,1.0,3.0,0.0876370684492333,0.07775031267639658,Feynman33,c,0.07775031267639658,0.0876370684492333
1.0,1.3392211725752028,1.0,1.0,1.0,3.0,0.08765182077696178,0.08246363510585479,Feynman33,c,0.08246363510585479,0.08765182077696178
1.0,1.3393827799824645,1.0,1.0,1.0,3.0,0.08766239795703301,0.09562590617459236,Feynman33,c,0.09562590617459236,0.08766239795703301
1.0,1.3396767748293659,1.0,1.0,1.0,3.0,0.08768163987476672,0.0907779855895672,Feynman33,c,0.0907779855895672,0.08768163987476672
