omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name
1.0,4.765155204163506,1.0,1.0,1.0,0.4747931641180558,0.47125803449853215,Feynman44,T
1.0,3.4239278770886328,1.0,1.0,1.0,0.3389160040557645,0.33932317137173,Feynman44,T
1.0,2.1107133435551892,1.0,1.0,1.0,0.20589840921698377,0.1942001054390685,Feynman44,T
1.0,1.1533168832049059,1.0,1.0,1.0,0.10897793235771344,0.12859099558038622,Feynman44,T
1.0,4.391353655004756,1.0,1.0,1.0,0.4369229690195587,0.4422974490740282,Feynman44,T
1.0,3.315902835138843,1.0,1.0,1.0,0.32797281368205466,0.38357983369168647,Feynman44,T
1.0,2.1035342777352337,1.0,1.0,1.0,0.20517136349064358,0.1966318688763143,Feynman44,T
1.0,4.067923186263526,1.0,1.0,1.0,0.40415648312606745,0.40308758197878447,Feynman44,T
1.0,4.992919625538364,1.0,1.0,1.0,0.49786847754136615,0.5008768959568951,Feynman44,T
1.0,2.029097954865165,1.0,1.0,1.0,0.19763311589629906,0.23053564591482925,Feynman44,T
1.0,4.265435769905228,1.0,1.0,1.0,0.42416625751724796,0.43997466184755085,Feynman44,T
1.0,2.8821603716344257,1.0,1.0,1.0,0.28403521928175557,0.2873780995899745,Feynman44,T
1.0,4.5128157538622995,1.0,1.0,1.0,0.4492283418741469,0.4547053508691133,Feynman44,T
1.0,4.586330919873862,1.0,1.0,1.0,0.4566762258896544,0.41656080577672605,Feynman44,T
1.0,3.8325922185747525,1.0,1.0,1.0,0.3803156989629764,0.33409103887681596,Feynman44,T
1.0,3.1681870487430035,1.0,1.0,1.0,0.31300908227696644,0.24105676594314907,Feynman44,T
1.0,2.2619415855851615,1.0,1.0,1.0,0.22121426093235458,0.2423860628135376,Feynman44,T
1.0,3.222280976360291,1.0,1.0,1.0,0.31848880992115475,0.2828137672605036,Feynman44,T
1.0,4.768752867588918,1.0,1.0,1.0,0.47515764977569674,0.4341637901813008,Feynman44,T
1.0,3.22077430813854,1.0,1.0,1.0,0.3183361835591804,0.3333876027103958,Feynman44,T
1.0,3.8880583846443475,1.0,1.0,1.0,0.3859348005391705,0.3275109491159913,Feynman44,T
1.0,4.515892156279148,1.0,1.0,1.0,0.4495400143246091,0.42023385624558496,Feynman44,T
1.0,4.695881241898442,1.0,1.0,1.0,0.4677749063459092,0.48530120238891533,Feynman44,T
1.0,3.899663153988153,1.0,1.0,1.0,0.38711044582346726,0.41815763066916,Feynman44,T
1.0,4.008030746600685,1.0,1.0,1.0,0.39808889583422685,0.35394644689829646,Feynman44,T
1.0,3.262694986628591,1.0,1.0,1.0,0.3225827832257892,0.3185896384946394,Feynman44,T
1.0,4.093711635932339,1.0,1.0,1.0,0.406769068192806,0.3549684437165778,Feynman44,T
1.0,4.9502317163771234,1.0,1.0,1.0,0.49354365742808703,0.4850154690168251,Feynman44,T
1.0,4.634487819182504,1.0,1.0,1.0,0.46155505539356895,0.4201862894155706,Feynman44,T
1.0,2.673355406623876,1.0,1.0,1.0,0.2628846480803932,0.23891151396768126,Feynman44,T
1.0,1.5747971232128948,1.0,1.0,1.0,0.15163321270847233,0.20393008204028273,Feynman44,T
1.0,1.0095193512452139,1.0,1.0,1.0,0.09443458214077767,0.16453599764582308,Feynman44,T
1.0,2.634305481892142,1.0,1.0,1.0,0.25892924919556637,0.2727370560174043,Feynman44,T
1.0,1.610958754091659,1.0,1.0,1.0,0.1552941048885846,0.14539425406615109,Feynman44,T
1.0,4.62470787047212,1.0,1.0,1.0,0.4605642369995111,0.4846908568662562,Feynman44,T
1.0,3.1194555380602433,1.0,1.0,1.0,0.3080726023787717,0.31346718207814056,Feynman44,T
1.0,2.8076357340248084,1.0,1.0,1.0,0.27648626418102434,0.24765201442243523,Feynman44,T
1.0,1.980137179478675,1.0,1.0,1.0,0.19267495756977387,0.16067209622433815,Feynman44,T
1.0,2.5056918372679777,1.0,1.0,1.0,0.2459021289680326,0.2324894413730992,Feynman44,T
1.0,4.507405007882758,1.0,1.0,1.0,0.44868017557439277,0.42717129727993214,Feynman44,T
1.0,4.866214594066687,1.0,1.0,1.0,0.4850316890611263,0.43230480980472247,Feynman44,T
1.0,2.208398150149211,1.0,1.0,1.0,0.21579146858274714,0.1638361376996424,Feynman44,T
1.0,3.9477971788238793,1.0,1.0,1.0,0.3919867735510759,0.4625831446806294,Feynman44,T
1.0,1.0027169769892286,1.0,1.0,1.0,0.09374679296478322,0.0629227905143359,Feynman44,T
1.0,3.575749073207242,1.0,1.0,1.0,0.35429605546106985,0.374581060601824,Feynman44,T
1.0,3.5474450126794776,1.0,1.0,1.0,0.35142873172619743,0.3302317196294412,Feynman44,T
1.0,3.1848850503930053,1.0,1.0,1.0,0.3147005896815445,0.24825840551127654,Feynman44,T
1.0,2.0947018563499293,1.0,1.0,1.0,0.20427688069183803,0.2203184858254753,Feynman44,T
1.0,1.2422014259092293,1.0,1.0,1.0,0.11797056197266945,0.1523717538130297,Feynman44,T
1.0,3.4036496769861184,1.0,1.0,1.0,0.3368617649298206,0.39460950394027444,Feynman44,T
1.0,1.704505431306858,1.0,1.0,1.0,0.16476508205016074,0.13974864008262156,Feynman44,T
1.0,3.8886440131929088,1.0,1.0,1.0,0.38599412883337997,0.33888729661440353,Feynman44,T
1.0,3.984934156052085,1.0,1.0,1.0,0.39574903119943716,0.3974674706307132,Feynman44,T
1.0,4.64500294410108,1.0,1.0,1.0,0.4626203558339657,0.4890433610630684,Feynman44,T
1.0,3.5641369690608813,1.0,1.0,1.0,0.3531196981767181,0.42174495120174427,Feynman44,T
1.0,3.8332923141845026,1.0,1.0,1.0,0.3803866232878705,0.3372504183823088,Feynman44,T
1.0,1.4174217028165295,1.0,1.0,1.0,0.13570281925220257,0.14432688119445275,Feynman44,T
1.0,1.6447531016683383,1.0,1.0,1.0,0.15871546165340017,0.18971147783874773,Feynman44,T
1.0,3.2632113918384373,1.0,1.0,1.0,0.3226350956405553,0.28277439867304693,Feynman44,T
1.0,3.0048648222845737,1.0,1.0,1.0,0.29646474966679864,0.2783405700046536,Feynman44,T
1.0,3.395240889756324,1.0,1.0,1.0,0.33600993226186743,0.28209381919606896,Feynman44,T
1.0,2.9777937822085314,1.0,1.0,1.0,0.2937225268124363,0.32324653885690113,Feynman44,T
1.0,2.8060448780134344,1.0,1.0,1.0,0.2763251199471783,0.21714343510975082,Feynman44,T
1.0,4.552708412128981,1.0,1.0,1.0,0.45326989797989886,0.38231272766002117,Feynman44,T
1.0,3.3609277535893844,1.0,1.0,1.0,0.33253392773646745,0.31239819777715794,Feynman44,T
1.0,1.2924082728005133,1.0,1.0,1.0,0.12305089587591161,0.11556328751615051,Feynman44,T
1.0,4.027723420226778,1.0,1.0,1.0,0.4000839199560597,0.4171325729521673,Feynman44,T
1.0,3.2550598348005035,1.0,1.0,1.0,0.321809334346281,0.3484863793813939,Feynman44,T
1.0,2.546711580341285,1.0,1.0,1.0,0.25005692334511004,0.32801837366071107,Feynman44,T
1.0,4.59183803073312,1.0,1.0,1.0,0.45723415695548825,0.4680571536424473,Feynman44,T
1.0,3.4908536371367727,1.0,1.0,1.0,0.34569580384951576,0.39565398209502745,Feynman44,T
1.0,1.2475701277692877,1.0,1.0,1.0,0.118513784884453,0.08812271580439915,Feynman44,T
1.0,4.139224432891472,1.0,1.0,1.0,0.4113799042387721,0.39011012205964285,Feynman44,T
1.0,2.5368796062155248,1.0,1.0,1.0,0.2490610615024083,0.21885797763817594,Feynman44,T
1.0,1.426732354252267,1.0,1.0,1.0,0.13664520140657016,0.1285431709257921,Feynman44,T
1.0,2.0914139456073926,1.0,1.0,1.0,0.2039439061528356,0.2247693191076971,Feynman44,T
1.0,2.7905609550827397,1.0,1.0,1.0,0.2747566933960481,0.28959323282729615,Feynman44,T
1.0,3.8005217337463173,1.0,1.0,1.0,0.37706675033952786,0.41195056608293135,Feynman44,T
1.0,2.645557125739532,1.0,1.0,1.0,0.2600689338345129,0.26927513201413433,Feynman44,T
1.0,1.529275539859937,1.0,1.0,1.0,0.14702495252738135,0.111855946304713,Feynman44,T
1.0,3.7472407047115097,1.0,1.0,1.0,0.3716690535012992,0.30784525619054814,Feynman44,T
1.0,4.270292883543394,1.0,1.0,1.0,0.4246583289923969,0.4647681468318221,Feynman44,T
1.0,4.797784928614348,1.0,1.0,1.0,0.47809894118882695,0.5467213415905509,Feynman44,T
1.0,3.2233707450874363,1.0,1.0,1.0,0.3185992041413716,0.3663647018702649,Feynman44,T
1.0,4.243540980617379,1.0,1.0,1.0,0.42194811023993545,0.4162570331666076,Feynman44,T
1.0,4.301277243152011,1.0,1.0,1.0,0.4277973402236932,0.47314332442637597,Feynman44,T
1.0,1.8663461647199204,1.0,1.0,1.0,0.18115210037138355,0.18564464610755774,Feynman44,T
1.0,4.629902716233902,1.0,1.0,1.0,0.46109053303494907,0.5034777248482619,Feynman44,T
1.0,3.8903306157237982,1.0,1.0,1.0,0.3861649935556904,0.3536554983197671,Feynman44,T
1.0,2.5137268342353947,1.0,1.0,1.0,0.2467159715917092,0.24414961273453362,Feynman44,T
1.0,3.153979464042178,1.0,1.0,1.0,0.3115698570352396,0.27185436170786287,Feynman44,T
1.0,4.623566442174175,1.0,1.0,1.0,0.46044859754949935,0.48714470983820185,Feynman44,T
1.0,4.115032726241555,1.0,1.0,1.0,0.4089290756261368,0.4489149466747697,Feynman44,T
1.0,1.8539476987685264,1.0,1.0,1.0,0.17989663921372898,0.24984402172922726,Feynman44,T
1.0,4.114225359419459,1.0,1.0,1.0,0.40884728246258945,0.40383882687309824,Feynman44,T
1.0,4.928337461424775,1.0,1.0,1.0,0.49132549753049215,0.508739161870944,Feynman44,T
1.0,1.5015038141582888,1.0,1.0,1.0,0.14421367370440707,0.2134324796058567,Feynman44,T
1.0,4.768206430653958,1.0,1.0,1.0,0.47510228927809456,0.4699562097667731,Feynman44,T
1.0,1.4010910456692591,1.0,1.0,1.0,0.13404993534250925,0.12126478306124916,Feynman44,T
1.0,1.0358329401678135,1.0,1.0,1.0,0.0970953307377023,0.10256543340493214,Feynman44,T
1.0,3.9234957908800654,1.0,1.0,1.0,0.38952486368695055,0.4499467936613245,Feynman44,T
1.0,3.591472711743277,1.0,1.0,1.0,0.35588893129238536,0.34701107885142857,Feynman44,T
1.0,3.0425490617072493,1.0,1.0,1.0,0.30028207996250417,0.27892947204767143,Feynman44,T
1.0,1.8145866514479323,1.0,1.0,1.0,0.17591103273327147,0.1518315638065203,Feynman44,T
1.0,2.7303518927995647,1.0,1.0,1.0,0.26865792975311537,0.306943870577633,Feynman44,T
1.0,1.950593589669685,1.0,1.0,1.0,0.1896832014589454,0.2166688116015409,Feynman44,T
1.0,1.191397385060946,1.0,1.0,1.0,0.11283037204439779,0.09587941254383467,Feynman44,T
1.0,3.2631429137226924,1.0,1.0,1.0,0.3226281587320526,0.37481561368048427,Feynman44,T
1.0,4.768487815141626,1.0,1.0,1.0,0.47513079684077647,0.478991201136898,Feynman44,T
1.0,2.2935220419503066,1.0,1.0,1.0,0.22441272852184888,0.281228826579186,Feynman44,T
1.0,4.914543332873689,1.0,1.0,1.0,0.48992798189836523,0.49415160542994563,Feynman44,T
1.0,4.3308665853025605,1.0,1.0,1.0,0.4307950276957234,0.4499667494672828,Feynman44,T
1.0,4.524231669388364,1.0,1.0,1.0,0.45038489636978424,0.4811191533960334,Feynman44,T
1.0,4.322247816724543,1.0,1.0,1.0,0.42992186232884516,0.4148872204236107,Feynman44,T
1.0,4.694920331330788,1.0,1.0,1.0,0.46767755507102104,0.4232039254080684,Feynman44,T
1.0,2.1417830162355975,1.0,1.0,1.0,0.2090449557284683,0.24518383789593362,Feynman44,T
1.0,3.201925468972898,1.0,1.0,1.0,0.31642678772265964,0.3451233172724554,Feynman44,T
1.0,1.322898378490212,1.0,1.0,1.0,0.12613637819876342,0.14394194864512955,Feynman44,T
1.0,4.871961086748973,1.0,1.0,1.0,0.4856138786640097,0.5033434415469602,Feynman44,T
1.0,3.233634051169013,1.0,1.0,1.0,0.3196388838935041,0.3402192319540866,Feynman44,T
1.0,1.8346109321132822,1.0,1.0,1.0,0.1779386305864387,0.12204394687915432,Feynman44,T
1.0,1.4380622301185397,1.0,1.0,1.0,0.13779197752957956,0.11250124302291667,Feynman44,T
1.0,1.555730986593614,1.0,1.0,1.0,0.14970307273834343,0.19219131859523647,Feynman44,T
1.0,4.3844620595343775,1.0,1.0,1.0,0.43622478095764916,0.4168740129077753,Feynman44,T
1.0,2.193026100729941,1.0,1.0,1.0,0.2142346330069078,0.20728373636275535,Feynman44,T
1.0,1.4612121928373747,1.0,1.0,1.0,0.14013520433814433,0.1361864076180102,Feynman44,T
1.0,3.1965230553127997,1.0,1.0,1.0,0.315879521652794,0.34588655816879726,Feynman44,T
1.0,2.3200776389024336,1.0,1.0,1.0,0.22710230593388314,0.20837350083802253,Feynman44,T
1.0,4.885016080003705,1.0,1.0,1.0,0.4869365087208697,0.5007193086525773,Feynman44,T
1.0,1.899228645045255,1.0,1.0,1.0,0.1844818088497091,0.1538137219317449,Feynman44,T
1.0,1.7766313457068663,1.0,1.0,1.0,0.1720678732468687,0.1927338228353786,Feynman44,T
1.0,2.916648177390614,1.0,1.0,1.0,0.2875286872638451,0.23415235003646212,Feynman44,T
1.0,4.174641577663138,1.0,1.0,1.0,0.41496797293663257,0.3951935388288323,Feynman44,T
1.0,1.7304216916496156,1.0,1.0,1.0,0.16738906979464732,0.11416505202458932,Feynman44,T
1.0,1.6888005877659156,1.0,1.0,1.0,0.16317501505338752,0.1816425483743948,Feynman44,T
1.0,4.101547408318108,1.0,1.0,1.0,0.4075628981227436,0.3723892412658613,Feynman44,T
1.0,2.5322314001646533,1.0,1.0,1.0,0.2485902544868408,0.2747242015260021,Feynman44,T
1.0,2.876444053307999,1.0,1.0,1.0,0.28345618258961436,0.2698350337651298,Feynman44,T
1.0,4.0944464752321466,1.0,1.0,1.0,0.40684351360469145,0.3906626406441527,Feynman44,T
1.0,3.8474284009044943,1.0,1.0,1.0,0.38181870334772994,0.4031881323502039,Feynman44,T
1.0,1.08065508267459,1.0,1.0,1.0,0.101628208988032,0.10219212377386173,Feynman44,T
1.0,3.558215987112991,1.0,1.0,1.0,0.3525198771216556,0.3785935628042934,Feynman44,T
1.0,3.7612211172176377,1.0,1.0,1.0,0.37308535331535914,0.3545797814325235,Feynman44,T
1.0,3.357949147637537,1.0,1.0,1.0,0.33223218829625056,0.2942638444099791,Feynman44,T
1.0,2.612086345530223,1.0,1.0,1.0,0.2566786704826397,0.32653597064142925,Feynman44,T
1.0,1.163850332199071,1.0,1.0,1.0,0.11004351710411396,0.18564624340542987,Feynman44,T
1.0,4.411964829368902,1.0,1.0,1.0,0.4390110900909924,0.44474565384924886,Feynman44,T
1.0,2.5244339003824026,1.0,1.0,1.0,0.247800463411655,0.26095904337393616,Feynman44,T
1.0,4.406918258862689,1.0,1.0,1.0,0.4384998211025694,0.3926822712832297,Feynman44,T
1.0,1.8891309675517345,1.0,1.0,1.0,0.18345930192531437,0.23536591290899814,Feynman44,T
1.0,1.9406754921215543,1.0,1.0,1.0,0.18867884824949585,0.2142938737007929,Feynman44,T
1.0,2.5637033428919973,1.0,1.0,1.0,0.25177799233794584,0.26048041942324696,Feynman44,T
1.0,4.399152067548062,1.0,1.0,1.0,0.43771302707741233,0.44685909574372357,Feynman44,T
1.0,2.664458494864698,1.0,1.0,1.0,0.26198346953899343,0.26862277729051803,Feynman44,T
1.0,3.0646542473007394,1.0,1.0,1.0,0.30252129656950844,0.3307314543288307,Feynman44,T
1.0,1.4328242629271633,1.0,1.0,1.0,0.1372618038499598,0.1382252036645251,Feynman44,T
1.0,1.0301540034008618,1.0,1.0,1.0,0.09652107103445416,0.10954520723475603,Feynman44,T
1.0,2.8587922892318733,1.0,1.0,1.0,0.2816681439909936,0.175131765802646,Feynman44,T
1.0,2.4416316149476285,1.0,1.0,1.0,0.23941371039701473,0.20685171949741432,Feynman44,T
1.0,4.5930088174997685,1.0,1.0,1.0,0.4573527705843889,0.4814781062702861,Feynman44,T
1.0,4.31346800437307,1.0,1.0,1.0,0.4290323820606659,0.3581512715412272,Feynman44,T
1.0,2.3157996163605805,1.0,1.0,1.0,0.2266690218799624,0.259275817570684,Feynman44,T
1.0,4.662693171309465,1.0,1.0,1.0,0.4644125759131087,0.42410260896470653,Feynman44,T
1.0,4.3778541092344625,1.0,1.0,1.0,0.43555532923587753,0.42001960412259,Feynman44,T
1.0,3.820909830785537,1.0,1.0,1.0,0.37913219621025884,0.4056377675774974,Feynman44,T
1.0,2.555286929254922,1.0,1.0,1.0,0.25092550606916353,0.2305649289115238,Feynman44,T
1.0,2.163679299159634,1.0,1.0,1.0,0.21126250274968966,0.27700406488768853,Feynman44,T
1.0,3.6389411177331166,1.0,1.0,1.0,0.3606977096354632,0.379247657571992,Feynman44,T
1.0,2.680655921127783,1.0,1.0,1.0,0.263624127010831,0.2019222577351164,Feynman44,T
1.0,3.199293488101981,1.0,1.0,1.0,0.3161601672498397,0.3085460628573509,Feynman44,T
1.0,1.8305692612559872,1.0,1.0,1.0,0.17752938100329982,0.22054649322608022,Feynman44,T
1.0,1.2781014952094552,1.0,1.0,1.0,0.12160316722212429,0.16182733890511125,Feynman44,T
1.0,4.2823326934436015,1.0,1.0,1.0,0.4258780759796879,0.47112464490560424,Feynman44,T
1.0,2.5378477227819047,1.0,1.0,1.0,0.24915912006473803,0.3055785668136318,Feynman44,T
1.0,3.6311250126779457,1.0,1.0,1.0,0.35990589912017207,0.4273605637701743,Feynman44,T
1.0,3.257167168955949,1.0,1.0,1.0,0.32202280943206957,0.2365425328015059,Feynman44,T
1.0,3.4234306420646323,1.0,1.0,1.0,0.33886563268626846,0.29487275234577287,Feynman44,T
1.0,2.7602801667871724,1.0,1.0,1.0,0.27168944872492157,0.26705615934495003,Feynman44,T
1.0,2.68560475390582,1.0,1.0,1.0,0.2641254016105775,0.2555794997119802,Feynman44,T
1.0,4.463105413242386,1.0,1.0,1.0,0.44419215915313065,0.4891777519810042,Feynman44,T
1.0,4.430360604758871,1.0,1.0,1.0,0.4408747705579553,0.3928193271741978,Feynman44,T
1.0,4.432313721067549,1.0,1.0,1.0,0.441072641343047,0.41801769276420203,Feynman44,T
1.0,4.309129281593859,1.0,1.0,1.0,0.4285928274532826,0.36531899628123116,Feynman44,T
1.0,4.682286440626556,1.0,1.0,1.0,0.46639759722027735,0.460321051146218,Feynman44,T
1.0,3.7357153591102166,1.0,1.0,1.0,0.3705014679143881,0.38610322481148374,Feynman44,T
1.0,2.5727856158882094,1.0,1.0,1.0,0.2526979245465533,0.29875729776992266,Feynman44,T
1.0,1.6967145559142511,1.0,1.0,1.0,0.16397627723524366,0.18335061173093653,Feynman44,T
1.0,4.75369931050844,1.0,1.0,1.0,0.47363254757038825,0.43700728970301506,Feynman44,T
1.0,4.800992524432929,1.0,1.0,1.0,0.4784239088125378,0.5358505067763653,Feynman44,T
1.0,1.929502883421995,1.0,1.0,1.0,0.18754746423522475,0.17294176617981313,Feynman44,T
1.0,1.134410359162609,1.0,1.0,1.0,0.10706538863972788,0.18060022203660325,Feynman44,T
1.0,1.2739622188789625,1.0,1.0,1.0,0.12118431412533233,0.13840869207015344,Feynman44,T
1.0,2.7808449155067234,1.0,1.0,1.0,0.27377252050350365,0.26331900879932946,Feynman44,T
1.0,3.6853325115001336,1.0,1.0,1.0,0.36539740078039795,0.28171218163905004,Feynman44,T
1.0,2.65821210609122,1.0,1.0,1.0,0.2613507666220977,0.21377449248235944,Feynman44,T
1.0,1.656287342959724,1.0,1.0,1.0,0.1598832195054152,0.11903492840453894,Feynman44,T
1.0,3.388543898095796,1.0,1.0,1.0,0.33533150962225444,0.38236363916213006,Feynman44,T
1.0,3.6090192097426437,1.0,1.0,1.0,0.35766647374048893,0.3225341639302549,Feynman44,T
1.0,3.63511303837173,1.0,1.0,1.0,0.36030990599137946,0.33689956273835325,Feynman44,T
1.0,3.2124864422583497,1.0,1.0,1.0,0.317496618474334,0.3400806170348431,Feynman44,T
1.0,2.4022707255320985,1.0,1.0,1.0,0.23542705341426398,0.26281772880673343,Feynman44,T
1.0,2.959321948216226,1.0,1.0,1.0,0.29185138697802404,0.3398628546729128,Feynman44,T
1.0,2.356306720514149,1.0,1.0,1.0,0.2307716623265864,0.22379076021386438,Feynman44,T
1.0,1.1348799295863699,1.0,1.0,1.0,0.10711288813941126,0.1672663774631054,Feynman44,T
1.0,1.92055944469513,1.0,1.0,1.0,0.18664182042867994,0.23041359663691147,Feynman44,T
1.0,2.753034227308118,1.0,1.0,1.0,0.270955485460112,0.28575723440931117,Feynman44,T
1.0,4.459477969823158,1.0,1.0,1.0,0.44382466126954273,0.45449852049919287,Feynman44,T
1.0,3.737667522721679,1.0,1.0,1.0,0.3706992335428221,0.3311134094844915,Feynman44,T
1.0,4.149380336520919,1.0,1.0,1.0,0.41240878595825486,0.4394112204964767,Feynman44,T
1.0,4.424696679686733,1.0,1.0,1.0,0.44030095675671366,0.465815076768719,Feynman44,T
1.0,2.3421580515876297,1.0,1.0,1.0,0.22933865062902298,0.2127086728218013,Feynman44,T
1.0,4.009251358718071,1.0,1.0,1.0,0.39821255345415196,0.4288362750418629,Feynman44,T
1.0,2.9029064478624664,1.0,1.0,1.0,0.286136706033995,0.3460559975577803,Feynman44,T
1.0,4.744231690840895,1.0,1.0,1.0,0.47267336691908174,0.45244091758862565,Feynman44,T
1.0,4.813025487112064,1.0,1.0,1.0,0.47964299146631545,0.46083251293602867,Feynman44,T
1.0,1.5235225638204293,1.0,1.0,1.0,0.14644258199990218,0.15068158068878956,Feynman44,T
1.0,3.713876064534327,1.0,1.0,1.0,0.36828902137132513,0.34734977160050945,Feynman44,T
1.0,2.824947740897018,1.0,1.0,1.0,0.2782398704565689,0.2191380694837623,Feynman44,T
1.0,1.295593423503294,1.0,1.0,1.0,0.12337321258540956,0.07608494024362975,Feynman44,T
1.0,4.055566513770108,1.0,1.0,1.0,0.4029046506212752,0.3706667564987552,Feynman44,T
1.0,4.543648998079038,1.0,1.0,1.0,0.45235208108612146,0.44217754547910976,Feynman44,T
1.0,3.744622208666859,1.0,1.0,1.0,0.37140378428999743,0.4145933194461824,Feynman44,T
1.0,3.7611675762998624,1.0,1.0,1.0,0.37307992929558215,0.3361016503721197,Feynman44,T
1.0,3.4175369457060407,1.0,1.0,1.0,0.33826858412236127,0.32714429046534277,Feynman44,T
1.0,2.9870077590567927,1.0,1.0,1.0,0.29465587633242946,0.2878318784603187,Feynman44,T
1.0,1.2323881405423456,1.0,1.0,1.0,0.11697763813997598,0.11457091014563477,Feynman44,T
1.0,1.188940878012116,1.0,1.0,1.0,0.11258184641422246,0.0996683640038447,Feynman44,T
1.0,4.437999802614762,1.0,1.0,1.0,0.4416487000360363,0.4418625044804026,Feynman44,T
1.0,3.456803259890164,1.0,1.0,1.0,0.3422463827567801,0.31639173944341453,Feynman44,T
1.0,4.117862570752845,1.0,1.0,1.0,0.40921576310707114,0.42828028829988357,Feynman44,T
1.0,4.7503317723954375,1.0,1.0,1.0,0.47329137651555214,0.492556889256721,Feynman44,T
1.0,2.6475630258601828,1.0,1.0,1.0,0.26027211277021484,0.1945454059772225,Feynman44,T
1.0,4.210292790135304,1.0,1.0,1.0,0.4185797622013342,0.3805051095537845,Feynman44,T
1.0,4.029260755717427,1.0,1.0,1.0,0.40023966434904656,0.385889587431331,Feynman44,T
1.0,1.3483030408253671,1.0,1.0,1.0,0.12870736461661775,0.10299230053341107,Feynman44,T
1.0,4.709528456004986,1.0,1.0,1.0,0.46915752625997303,0.4535837466664202,Feynman44,T
1.0,1.8163267028126282,1.0,1.0,1.0,0.17608722392603207,0.16606189725997925,Feynman44,T
1.0,2.0938188023061852,1.0,1.0,1.0,0.2041874516595861,0.18186135181405277,Feynman44,T
1.0,1.8451797359801305,1.0,1.0,1.0,0.17900880682125078,0.16717493225453173,Feynman44,T
1.0,3.2888801300502246,1.0,1.0,1.0,0.3252353711098115,0.3435736241840553,Feynman44,T
1.0,1.8514749884251889,1.0,1.0,1.0,0.17964625528778974,0.15397479502643702,Feynman44,T
1.0,4.489022652236484,1.0,1.0,1.0,0.4468178478341573,0.47737189471148767,Feynman44,T
1.0,4.394639408052145,1.0,1.0,1.0,0.43725584899551695,0.470865670951213,Feynman44,T
1.0,2.247908564548522,1.0,1.0,1.0,0.21979300875344954,0.1972415153853349,Feynman44,T
1.0,4.473895992002989,1.0,1.0,1.0,0.445285357793126,0.46653385136106995,Feynman44,T
1.0,1.7210703035777097,1.0,1.0,1.0,0.16644224736095925,0.1982998013873386,Feynman44,T
1.0,4.970371219975624,1.0,1.0,1.0,0.4955840407169423,0.5270185537656095,Feynman44,T
1.0,4.905059034932358,1.0,1.0,1.0,0.4889671057472034,0.4946689977237688,Feynman44,T
1.0,3.605331384721417,1.0,1.0,1.0,0.35729287955547684,0.3716221241117417,Feynman44,T
1.0,2.892338315658582,1.0,1.0,1.0,0.2850661995298063,0.23150164276234067,Feynman44,T
1.0,1.1803904138977095,1.0,1.0,1.0,0.11171680515017608,0.154829982105738,Feynman44,T
1.0,4.109150066973573,1.0,1.0,1.0,0.40833311202651873,0.3903035343392582,Feynman44,T
1.0,4.099559356777847,1.0,1.0,1.0,0.40736149167290936,0.3805377715558099,Feynman44,T
1.0,3.414391640472032,1.0,1.0,1.0,0.33794995571637376,0.37621250197645734,Feynman44,T
1.0,2.5339612635009985,1.0,1.0,1.0,0.24876546863991894,0.31730482661025255,Feynman44,T
1.0,4.54984501732984,1.0,1.0,1.0,0.4529798049925467,0.4678371871404152,Feynman44,T
1.0,4.757441282236384,1.0,1.0,1.0,0.4740116531891123,0.4588606043180279,Feynman44,T
1.0,2.8238512172800316,1.0,1.0,1.0,0.2781287987796287,0.2759157120512,Feynman44,T
1.0,1.7610756893946187,1.0,1.0,1.0,0.1704928186469591,0.13134038839005133,Feynman44,T
1.0,2.3843231205036166,1.0,1.0,1.0,0.23360925084140258,0.27094991469380647,Feynman44,T
1.0,2.5610265905092042,1.0,1.0,1.0,0.2515068677951876,0.3174211949566417,Feynman44,T
1.0,2.1937040705653295,1.0,1.0,1.0,0.21430329558071978,0.21497138857708123,Feynman44,T
1.0,4.751146212597147,1.0,1.0,1.0,0.47337388884338316,0.4822621444730585,Feynman44,T
1.0,4.703735086614712,1.0,1.0,1.0,0.46857059114614447,0.4200708046261449,Feynman44,T
1.0,1.7357604719602957,1.0,1.0,1.0,0.16792962134116562,0.16905080988010035,Feynman44,T
1.0,4.6154597005650535,1.0,1.0,1.0,0.45962729413752157,0.45642306599742455,Feynman44,T
1.0,3.237446447784831,1.0,1.0,1.0,0.3200250825537505,0.27110869027632356,Feynman44,T
1.0,1.5168440435267816,1.0,1.0,1.0,0.14576652416730265,0.09184016150921351,Feynman44,T
1.0,3.3109928970022002,1.0,1.0,1.0,0.32747542857526396,0.34507682509150345,Feynman44,T
1.0,2.820228340867076,1.0,1.0,1.0,0.2777618219319518,0.23803759634906893,Feynman44,T
1.0,3.807408567895401,1.0,1.0,1.0,0.37776443074571825,0.40136763816230625,Feynman44,T
1.0,1.360243875977897,1.0,1.0,1.0,0.12991583264675793,0.08093498189738599,Feynman44,T
1.0,3.0913072499168153,1.0,1.0,1.0,0.30522120872020597,0.24255421683505532,Feynman44,T
1.0,1.6576639212291768,1.0,1.0,1.0,0.16002258886160953,0.19508742546442526,Feynman44,T
1.0,4.698043755070632,1.0,1.0,1.0,0.46799399377688927,0.45213695600950576,Feynman44,T
1.0,4.15023023251293,1.0,1.0,1.0,0.4124948878716378,0.3425361954757077,Feynman44,T
1.0,3.117585923073742,1.0,1.0,1.0,0.30788321188634826,0.19874368188825792,Feynman44,T
