epsilon,p_d,r,x,y,z,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,1.6476151247919708,1.0,1.0,1.0,0.027806577510465825,0.07774751491457207,Feynman56,r
1.0,1.0,2.5607697822453606,1.0,1.0,1.0,0.0030660109858232087,-0.002103420690559748,Feynman56,r
1.0,1.0,1.793744166052258,1.0,1.0,1.0,0.018181255944765502,0.03677824102920992,Feynman56,r
1.0,1.0,2.0501419441863153,1.0,1.0,1.0,0.009321949231701984,-0.00016485374904105614,Feynman56,r
1.0,1.0,2.591460489736681,1.0,1.0,1.0,0.002888706571402462,0.02449855917725104,Feynman56,r
1.0,1.0,2.7202354183832593,1.0,1.0,1.0,0.0022666994208101437,-0.006917508613499344,Feynman56,r
1.0,1.0,2.627151633865166,1.0,1.0,1.0,0.0026977437061352833,0.026248190543230583,Feynman56,r
1.0,1.0,2.1926093912201114,1.0,1.0,1.0,0.006662236400114725,0.005578629945045655,Feynman56,r
1.0,1.0,2.5711180132724865,1.0,1.0,1.0,0.003004805277257169,0.015047288160055756,Feynman56,r
1.0,1.0,1.6739282908592314,1.0,1.0,1.0,0.025688700866393535,-0.0009590725011128128,Feynman56,r
1.0,1.0,2.328390324635455,1.0,1.0,1.0,0.004933412828114397,0.015580216083385771,Feynman56,r
1.0,1.0,1.7041285045721093,1.0,1.0,1.0,0.023491712884313128,0.06650721351639172,Feynman56,r
1.0,1.0,1.612153972859029,1.0,1.0,1.0,0.031002291776793048,0.055323291446643434,Feynman56,r
1.0,1.0,2.0987257178570156,1.0,1.0,1.0,0.008291783736963373,0.0011101489013171885,Feynman56,r
1.0,1.0,2.8006058449276177,1.0,1.0,1.0,0.001959595503423111,0.018271003134078628,Feynman56,r
1.0,1.0,1.9323140015733244,1.0,1.0,1.0,0.012532504942976894,0.033905522649605446,Feynman56,r
1.0,1.0,2.609749390612504,1.0,1.0,1.0,0.0027888962882365274,-0.025450372006916595,Feynman56,r
1.0,1.0,2.7287128077270673,1.0,1.0,1.0,0.0022317073401887967,0.06262701731500013,Feynman56,r
1.0,1.0,1.986111401696469,1.0,1.0,1.0,0.010924670968170255,0.03537344980715093,Feynman56,r
1.0,1.0,2.0741466543025613,1.0,1.0,1.0,0.008794863168322644,-0.004356351012077044,Feynman56,r
1.0,1.0,2.609015473540916,1.0,1.0,1.0,0.0027928210837835647,-0.032703068272415856,Feynman56,r
1.0,1.0,2.2353961682443693,1.0,1.0,1.0,0.006048586248172381,0.02077621173848627,Feynman56,r
1.0,1.0,2.0808314702899136,1.0,1.0,1.0,0.008654497388387557,0.04670975310275623,Feynman56,r
1.0,1.0,2.26487168402092,1.0,1.0,1.0,0.005665110400945629,-0.003568507060972655,Feynman56,r
1.0,1.0,2.129455908142979,1.0,1.0,1.0,0.0077105104101475455,-0.00877889891473143,Feynman56,r
1.0,1.0,1.0613428858169254,1.0,1.0,1.0,0.2506962413208916,0.23330224693051957,Feynman56,r
1.0,1.0,1.3220726159144809,1.0,1.0,1.0,0.08358913664434436,0.08291409796377437,Feynman56,r
1.0,1.0,1.4153785374756036,1.0,1.0,1.0,0.059437886690258304,0.07026011466739773,Feynman56,r
1.0,1.0,2.951315351546464,1.0,1.0,1.0,0.0015078158499034623,-0.02250448533156213,Feynman56,r
1.0,1.0,2.40262729376265,1.0,1.0,1.0,0.004216910240093589,0.05925917153900219,Feynman56,r
1.0,1.0,1.852081395583906,1.0,1.0,1.0,0.015492661871431548,0.010811798126609186,Feynman56,r
1.0,1.0,2.873444518616352,1.0,1.0,1.0,0.0017235040499217259,-0.040046403236212856,Feynman56,r
1.0,1.0,2.0859000622404595,1.0,1.0,1.0,0.008549858027268006,0.026276710934733112,Feynman56,r
1.0,1.0,2.1952271839974946,1.0,1.0,1.0,0.006622607679607193,0.044222508394571425,Feynman56,r
1.0,1.0,2.6756448177568286,1.0,1.0,1.0,0.002461977497095635,0.010854638268882139,Feynman56,r
1.0,1.0,2.1125348665261647,1.0,1.0,1.0,0.00802429637523584,0.02533374248001834,Feynman56,r
1.0,1.0,2.279425480748595,1.0,1.0,1.0,0.005486550674007036,-0.017178311683732753,Feynman56,r
1.0,1.0,1.6271298354013133,1.0,1.0,1.0,0.029601610932172617,0.04971061885182715,Feynman56,r
1.0,1.0,2.0085407087695106,1.0,1.0,1.0,0.010328165694817103,0.019959960339210932,Feynman56,r
1.0,1.0,2.6720702316377642,1.0,1.0,1.0,0.0024784892789237504,-0.039239150758834315,Feynman56,r
1.0,1.0,2.8171350706859393,1.0,1.0,1.0,0.0019027776319271161,0.0018894937194206623,Feynman56,r
1.0,1.0,2.523843188176385,1.0,1.0,1.0,0.003296966616776809,-0.005892169237296005,Feynman56,r
1.0,1.0,2.950153087286571,1.0,1.0,1.0,0.0015107883428649395,0.03128303518544636,Feynman56,r
1.0,1.0,2.125418894756076,1.0,1.0,1.0,0.007784015697307755,0.004735751916096849,Feynman56,r
1.0,1.0,2.261352173951603,1.0,1.0,1.0,0.005709332997630629,0.0025240752429677303,Feynman56,r
1.0,1.0,2.7998153206546723,1.0,1.0,1.0,0.0019623635124832433,-0.0007857915465763307,Feynman56,r
1.0,1.0,1.0654754194061276,1.0,1.0,1.0,0.24587207914402784,0.2893700686420369,Feynman56,r
1.0,1.0,2.8471599979296998,1.0,1.0,1.0,0.0018045421145816273,0.004336874301899936,Feynman56,r
1.0,1.0,1.6338305314648158,1.0,1.0,1.0,0.028999556165582748,0.02650441494750022,Feynman56,r
1.0,1.0,1.4399152260521013,1.0,1.0,1.0,0.05454334494556738,0.06917357705630421,Feynman56,r
1.0,1.0,2.2901795812550216,1.0,1.0,1.0,0.005358937563623235,-0.03477489871976552,Feynman56,r
1.0,1.0,1.62953624969092,1.0,1.0,1.0,0.02938368493800648,0.04753250181230331,Feynman56,r
1.0,1.0,2.463209175282188,1.0,1.0,1.0,0.00372323047291089,0.044876537657121095,Feynman56,r
1.0,1.0,1.421943181186991,1.0,1.0,1.0,0.05807847091233757,0.04074994936981232,Feynman56,r
1.0,1.0,2.817306151101575,1.0,1.0,1.0,0.0019021999729191528,0.03422866449046365,Feynman56,r
1.0,1.0,1.4709028097602026,1.0,1.0,1.0,0.0490350362491432,0.07285520216317426,Feynman56,r
1.0,1.0,1.21274521956035,1.0,1.0,1.0,0.12869999546605534,0.13402770846935477,Feynman56,r
1.0,1.0,1.2646721436455457,1.0,1.0,1.0,0.10436061391745319,0.062233581606190386,Feynman56,r
1.0,1.0,2.121505861816383,1.0,1.0,1.0,0.007856067533317596,-0.010357361717791707,Feynman56,r
1.0,1.0,2.548244888489888,1.0,1.0,1.0,0.0031421041755458415,0.00593376536061756,Feynman56,r
1.0,1.0,2.9863707575940284,1.0,1.0,1.0,0.0014213720356385025,-0.013956723169879746,Feynman56,r
1.0,1.0,2.8356569164542007,1.0,1.0,1.0,0.0018414416613909104,0.01103511779049146,Feynman56,r
1.0,1.0,1.3530766067263322,1.0,1.0,1.0,0.07444138770494024,0.07316998251046805,Feynman56,r
1.0,1.0,2.635452248687203,1.0,1.0,1.0,0.0026555264405392956,0.007464594508782731,Feynman56,r
1.0,1.0,1.1429853264261645,1.0,1.0,1.0,0.17307052600113157,0.20943210403350546,Feynman56,r
1.0,1.0,2.5410355363584074,1.0,1.0,1.0,0.0031869312520300453,0.020579975238740635,Feynman56,r
1.0,1.0,2.271310762806876,1.0,1.0,1.0,0.005585262565205815,0.03153559298620131,Feynman56,r
1.0,1.0,2.18897045565758,1.0,1.0,1.0,0.006717797194525722,0.024221533369118635,Feynman56,r
1.0,1.0,2.023287590949785,1.0,1.0,1.0,0.009957224493131269,-0.004263550926223008,Feynman56,r
1.0,1.0,2.9533982389059306,1.0,1.0,1.0,0.0015025064002366852,-0.05515693216910011,Feynman56,r
1.0,1.0,1.4601812297621524,1.0,1.0,1.0,0.05086190021660697,0.01455979769382336,Feynman56,r
1.0,1.0,2.847227239390711,1.0,1.0,1.0,0.0018043290400587195,-0.013381582964675167,Feynman56,r
1.0,1.0,1.1053524542097921,1.0,1.0,1.0,0.20460794302396443,0.22055804549391864,Feynman56,r
1.0,1.0,1.398508407116994,1.0,1.0,1.0,0.06311040703135966,0.05344387701461549,Feynman56,r
1.0,1.0,2.019953852481339,1.0,1.0,1.0,0.010039663339022373,0.032775023262051,Feynman56,r
1.0,1.0,2.9465669784531485,1.0,1.0,1.0,0.0015200042457692913,-0.03750323781296977,Feynman56,r
1.0,1.0,1.1962904587732583,1.0,1.0,1.0,0.13779808867704005,0.08998369364270632,Feynman56,r
1.0,1.0,1.8988106416290298,1.0,1.0,1.0,0.013677858404755628,0.02496692108015231,Feynman56,r
1.0,1.0,2.562036076963307,1.0,1.0,1.0,0.0030584415421348477,0.0037652422161126922,Feynman56,r
1.0,1.0,2.8072319012317175,1.0,1.0,1.0,0.0019365777413868105,0.04046605980629955,Feynman56,r
1.0,1.0,2.9549882638768086,1.0,1.0,1.0,0.0014984683924907428,0.029211261034845833,Feynman56,r
1.0,1.0,1.6092155151235863,1.0,1.0,1.0,0.03128638122281365,0.02735458523918397,Feynman56,r
1.0,1.0,2.2589088060407274,1.0,1.0,1.0,0.005740277611101016,-0.031135212381387386,Feynman56,r
1.0,1.0,1.618979302718695,1.0,1.0,1.0,0.03035427784080632,0.03488167577000572,Feynman56,r
1.0,1.0,2.481135573800442,1.0,1.0,1.0,0.0035906569161964228,0.03249176294648873,Feynman56,r
1.0,1.0,1.9866066022571387,1.0,1.0,1.0,0.010911061814736903,0.011527985162088444,Feynman56,r
1.0,1.0,2.1634073478846587,1.0,1.0,1.0,0.007124180041649827,0.0008755296570163275,Feynman56,r
1.0,1.0,2.7116400140067896,1.0,1.0,1.0,0.002302853015196481,0.007286860068200278,Feynman56,r
1.0,1.0,2.532043426136675,1.0,1.0,1.0,0.0032439237650116817,0.01959936309171489,Feynman56,r
1.0,1.0,2.2985294685239284,1.0,1.0,1.0,0.00526230490814973,0.02915953712909932,Feynman56,r
1.0,1.0,1.96709708784371,1.0,1.0,1.0,0.011462976744026724,0.06750237256413269,Feynman56,r
1.0,1.0,1.2241569841841309,1.0,1.0,1.0,0.12281200313903684,0.1294344764937878,Feynman56,r
1.0,1.0,2.0930897963652404,1.0,1.0,1.0,0.008404020164058574,-0.02003443362067227,Feynman56,r
1.0,1.0,2.9312424804387307,1.0,1.0,1.0,0.0015601546819762162,0.038217206028062584,Feynman56,r
1.0,1.0,1.129735575195046,1.0,1.0,1.0,0.18346041194803483,0.19557780475910047,Feynman56,r
1.0,1.0,2.2181251393950285,1.0,1.0,1.0,0.006287763069622968,0.03674627941085466,Feynman56,r
1.0,1.0,2.5502226837659645,1.0,1.0,1.0,0.003129938949275137,0.005014563069495682,Feynman56,r
1.0,1.0,2.6728716651616695,1.0,1.0,1.0,0.00247477575685456,-0.015987144334633833,Feynman56,r
1.0,1.0,2.689889057693592,1.0,1.0,1.0,0.0023974775399287804,-0.028418547486153807,Feynman56,r
1.0,1.0,2.8396519384540717,1.0,1.0,1.0,0.0018285247095165772,0.03957656909582038,Feynman56,r
1.0,1.0,1.0771521040075775,1.0,1.0,1.0,0.23283122228530756,0.26087926389097343,Feynman56,r
1.0,1.0,2.5443633498533385,1.0,1.0,1.0,0.0031661445062025834,0.04378145725429899,Feynman56,r
1.0,1.0,2.8885868619330655,1.0,1.0,1.0,0.001678801043117375,-0.007951893146804632,Feynman56,r
1.0,1.0,2.912143575738888,1.0,1.0,1.0,0.0016119904843994678,-0.011777242785957705,Feynman56,r
1.0,1.0,2.554213165924982,1.0,1.0,1.0,0.0031055654941969154,-0.011071326949952583,Feynman56,r
1.0,1.0,2.357113032483438,1.0,1.0,1.0,0.004640067977871245,0.008593764905838975,Feynman56,r
1.0,1.0,2.318266800056385,1.0,1.0,1.0,0.0050420750985550895,0.00988949077476159,Feynman56,r
1.0,1.0,2.6427857339013903,1.0,1.0,1.0,0.00261888615491136,-0.023525605231668946,Feynman56,r
1.0,1.0,1.0094568834196638,1.0,1.0,1.0,0.3220976227394293,0.3063453203031718,Feynman56,r
1.0,1.0,2.835556315705957,1.0,1.0,1.0,0.0018417683407680164,0.0037372547054570814,Feynman56,r
1.0,1.0,2.853351777914753,1.0,1.0,1.0,0.0017850476017541089,0.0009037564904780346,Feynman56,r
1.0,1.0,1.766494532218579,1.0,1.0,1.0,0.019627496155412788,0.008172372840437113,Feynman56,r
1.0,1.0,1.2120519841187494,1.0,1.0,1.0,0.12906846775998349,0.15875011976297362,Feynman56,r
1.0,1.0,2.994343540614865,1.0,1.0,1.0,0.001402549705971293,0.00974582289788575,Feynman56,r
1.0,1.0,2.205389757030763,1.0,1.0,1.0,0.006471420536144771,0.04196366913841578,Feynman56,r
1.0,1.0,1.4860025822656535,1.0,1.0,1.0,0.04659384686288862,0.0015632185496808199,Feynman56,r
1.0,1.0,1.7104438524646552,1.0,1.0,1.0,0.023061219853826663,0.0635245519110342,Feynman56,r
1.0,1.0,1.9060251901067269,1.0,1.0,1.0,0.013420948460028786,0.016788107968108604,Feynman56,r
1.0,1.0,2.252157995289971,1.0,1.0,1.0,0.00582682691086801,0.004042338826757707,Feynman56,r
1.0,1.0,2.010430835371766,1.0,1.0,1.0,0.01027970625980202,-0.03316414450031494,Feynman56,r
1.0,1.0,1.773390204249768,1.0,1.0,1.0,0.01924885329322932,0.004643226037498983,Feynman56,r
1.0,1.0,1.4700960629791786,1.0,1.0,1.0,0.04916972914448061,0.05212556235643358,Feynman56,r
1.0,1.0,1.665167682742473,1.0,1.0,1.0,0.026371602474721867,0.07811500295789528,Feynman56,r
1.0,1.0,1.5236832700375655,1.0,1.0,1.0,0.04111051272801312,0.05816559309057972,Feynman56,r
1.0,1.0,1.1879777522920743,1.0,1.0,1.0,0.1426871458471795,0.14637239879099592,Feynman56,r
1.0,1.0,2.2640708776611267,1.0,1.0,1.0,0.0056751362947170675,0.02787868668042263,Feynman56,r
1.0,1.0,2.0580014912346103,1.0,1.0,1.0,0.009145300135056338,0.00013806091575946366,Feynman56,r
1.0,1.0,2.3026883580993545,1.0,1.0,1.0,0.005214954963295191,0.017252073885290396,Feynman56,r
1.0,1.0,2.046431937279971,1.0,1.0,1.0,0.009406755670738225,0.03548573922503157,Feynman56,r
1.0,1.0,1.0297615177513688,1.0,1.0,1.0,0.2915701750678634,0.2604805925172934,Feynman56,r
1.0,1.0,2.40975426508701,1.0,1.0,1.0,0.00415491937136774,-0.013000071218322492,Feynman56,r
1.0,1.0,2.8268504808984387,1.0,1.0,1.0,0.0018703039780356232,0.011933862185994829,Feynman56,r
1.0,1.0,1.362028157399554,1.0,1.0,1.0,0.07202710493130775,0.0896108541987951,Feynman56,r
1.0,1.0,1.2252337214934659,1.0,1.0,1.0,0.12227331387190148,0.11652598541216175,Feynman56,r
1.0,1.0,2.634899114470474,1.0,1.0,1.0,0.002658314933207575,0.016912497347142643,Feynman56,r
1.0,1.0,2.7389991748933062,1.0,1.0,1.0,0.0021901148070729,0.006947811848928127,Feynman56,r
1.0,1.0,2.61165301042041,1.0,1.0,1.0,0.0027787470371030674,-0.04076653393794672,Feynman56,r
1.0,1.0,1.224252206265454,1.0,1.0,1.0,0.12276424910823439,0.10053287690371342,Feynman56,r
1.0,1.0,1.2738100339939098,1.0,1.0,1.0,0.10067069357178884,0.14370242165524985,Feynman56,r
1.0,1.0,2.010330617788428,1.0,1.0,1.0,0.010282268798593203,-0.04644713430796388,Feynman56,r
1.0,1.0,1.9293644302691706,1.0,1.0,1.0,0.0126285954313276,0.018425684910260677,Feynman56,r
1.0,1.0,1.2824213644465772,1.0,1.0,1.0,0.09733581417788867,0.10200559569618169,Feynman56,r
1.0,1.0,2.5891367318024763,1.0,1.0,1.0,0.002901692974953097,0.009288589827048967,Feynman56,r
1.0,1.0,1.1646760598876398,1.0,1.0,1.0,0.1575435566377205,0.14440054818601206,Feynman56,r
1.0,1.0,2.352787676817816,1.0,1.0,1.0,0.004682876500959168,0.014396861851900557,Feynman56,r
1.0,1.0,1.8391756217305923,1.0,1.0,1.0,0.016043916014216723,-0.02233415221435689,Feynman56,r
1.0,1.0,1.4317792266092269,1.0,1.0,1.0,0.05611075382862072,0.055872378037936904,Feynman56,r
1.0,1.0,2.7581755907295378,1.0,1.0,1.0,0.002115031475492041,0.0076077799218796024,Feynman56,r
1.0,1.0,2.348747567287754,1.0,1.0,1.0,0.004723290662647414,0.04004682370218225,Feynman56,r
1.0,1.0,1.0782095271991816,1.0,1.0,1.0,0.23169174664590203,0.25741568129354125,Feynman56,r
1.0,1.0,1.676261701039232,1.0,1.0,1.0,0.02551040047013193,0.02208691567808527,Feynman56,r
1.0,1.0,1.5138557502079861,1.0,1.0,1.0,0.0424623391294702,0.024592130944895475,Feynman56,r
1.0,1.0,2.332207904756902,1.0,1.0,1.0,0.004893167398098646,-0.005610817858759306,Feynman56,r
1.0,1.0,2.750383766212974,1.0,1.0,1.0,0.002145161078644347,0.02646521841214935,Feynman56,r
1.0,1.0,2.59393314440449,1.0,1.0,1.0,0.0028749645650861686,0.022587762887101875,Feynman56,r
1.0,1.0,2.1576034718376262,1.0,1.0,1.0,0.00722051587475802,0.002480067652838421,Feynman56,r
1.0,1.0,1.2977822802263197,1.0,1.0,1.0,0.09171010448879306,0.08282368669234896,Feynman56,r
1.0,1.0,2.622635109241342,1.0,1.0,1.0,0.0027210532099145256,-0.013639654709771134,Feynman56,r
1.0,1.0,1.1174988029254989,1.0,1.0,1.0,0.19372740255823026,0.1728782403768253,Feynman56,r
1.0,1.0,2.124112858078882,1.0,1.0,1.0,0.0078079756278811125,0.004539632322397267,Feynman56,r
1.0,1.0,1.479514950463949,1.0,1.0,1.0,0.04762440888622442,0.04497597543806632,Feynman56,r
1.0,1.0,2.4073024289771423,1.0,1.0,1.0,0.004176121430668226,-0.018942939973850506,Feynman56,r
1.0,1.0,1.076406391812824,1.0,1.0,1.0,0.23363884391216092,0.23749097633777413,Feynman56,r
1.0,1.0,1.9915196547550555,1.0,1.0,1.0,0.010777137006513829,-0.0022827280742864046,Feynman56,r
1.0,1.0,1.3465571673468542,1.0,1.0,1.0,0.07626098478353915,0.11701071397555585,Feynman56,r
1.0,1.0,2.9722383311522806,1.0,1.0,1.0,0.0014554866788405191,0.03784246652603114,Feynman56,r
1.0,1.0,1.7222692942368523,1.0,1.0,1.0,0.022280303102231457,-0.00296182427786899,Feynman56,r
1.0,1.0,1.3474458697854919,1.0,1.0,1.0,0.0760098281902674,0.0481202408325263,Feynman56,r
1.0,1.0,2.566767722652619,1.0,1.0,1.0,0.003030355233924666,-0.04106734360631948,Feynman56,r
1.0,1.0,2.5829338593869995,1.0,1.0,1.0,0.0029367025569506304,-0.04038063183879531,Feynman56,r
1.0,1.0,2.4186984767469824,1.0,1.0,1.0,0.0040786621536717796,0.0015011638274353648,Feynman56,r
1.0,1.0,1.0993231788679785,1.0,1.0,1.0,0.21028072389601266,0.2042676235787376,Feynman56,r
1.0,1.0,1.5355226101695967,1.0,1.0,1.0,0.03954989274120722,0.0463388457585758,Feynman56,r
1.0,1.0,1.1196599463872203,1.0,1.0,1.0,0.1918649638719051,0.1891987475839448,Feynman56,r
1.0,1.0,1.9361785560330562,1.0,1.0,1.0,0.012407930705229754,0.008688825025323645,Feynman56,r
1.0,1.0,2.758748966050659,1.0,1.0,1.0,0.0021128344599682866,0.007721862168852925,Feynman56,r
1.0,1.0,1.0280092663130667,1.0,1.0,1.0,0.2940635811531765,0.3063175122721413,Feynman56,r
1.0,1.0,2.945505747212717,1.0,1.0,1.0,0.001522744418244553,0.00569001821244656,Feynman56,r
1.0,1.0,2.313662255416735,1.0,1.0,1.0,0.005092447733051961,0.026530962054881577,Feynman56,r
1.0,1.0,2.201314781164922,1.0,1.0,1.0,0.006531540735301576,-0.043735790409882194,Feynman56,r
1.0,1.0,1.8278892783974332,1.0,1.0,1.0,0.01654538819363538,-0.008888949698583962,Feynman56,r
1.0,1.0,2.002810154653603,1.0,1.0,1.0,0.01047677133299895,-0.01767273057078613,Feynman56,r
1.0,1.0,2.2359268528710166,1.0,1.0,1.0,0.006041411665531318,0.004591827806096235,Feynman56,r
1.0,1.0,1.9450610326488755,1.0,1.0,1.0,0.012127191124556682,0.0038738067880735756,Feynman56,r
1.0,1.0,1.5541049917990593,1.0,1.0,1.0,0.037241281032772966,0.05293366340566884,Feynman56,r
1.0,1.0,1.992469223210811,1.0,1.0,1.0,0.01075148070122938,0.05878812904079638,Feynman56,r
1.0,1.0,1.1403668278632584,1.0,1.0,1.0,0.1750666858942042,0.14461478216521356,Feynman56,r
1.0,1.0,2.906064883096483,1.0,1.0,1.0,0.0016289203770955393,0.0065521077086848276,Feynman56,r
1.0,1.0,1.8600488648070936,1.0,1.0,1.0,0.015163680337126857,0.026648317782705357,Feynman56,r
1.0,1.0,2.9525599017891184,1.0,1.0,1.0,0.001504640687809673,-0.0035272212766757705,Feynman56,r
1.0,1.0,1.7597519144721425,1.0,1.0,1.0,0.02000640963217304,0.0076200830624747595,Feynman56,r
1.0,1.0,2.8132771314529776,1.0,1.0,1.0,0.0019158601707660377,-0.014924234554026142,Feynman56,r
1.0,1.0,2.8925377955541447,1.0,1.0,1.0,0.0016673669028551624,0.009712309050623362,Feynman56,r
1.0,1.0,1.9293353930207748,1.0,1.0,1.0,0.0126295457863096,0.025012984148972135,Feynman56,r
1.0,1.0,2.4880106258073704,1.0,1.0,1.0,0.0035413205082103845,0.04068088778180162,Feynman56,r
1.0,1.0,2.371146481673871,1.0,1.0,1.0,0.00450437425975639,-0.011316288897180936,Feynman56,r
1.0,1.0,2.1015954853826626,1.0,1.0,1.0,0.008235325217295598,0.02052588185866379,Feynman56,r
1.0,1.0,2.278981545551802,1.0,1.0,1.0,0.005491896531367606,-0.0009355352927875489,Feynman56,r
1.0,1.0,1.7147326038477724,1.0,1.0,1.0,0.022774264518873658,-0.005121519148044935,Feynman56,r
1.0,1.0,2.7589950671547694,1.0,1.0,1.0,0.0021118923087018165,0.03856076159597741,Feynman56,r
1.0,1.0,2.4549672354393053,1.0,1.0,1.0,0.003786150620119725,0.03657413356069826,Feynman56,r
1.0,1.0,2.4896633427162453,1.0,1.0,1.0,0.0035295819032475826,-0.006780316431054312,Feynman56,r
1.0,1.0,1.787236128248949,1.0,1.0,1.0,0.018514701465626664,0.05686717407242278,Feynman56,r
1.0,1.0,1.3398436793866315,1.0,1.0,1.0,0.07819081309469332,0.08260329051014521,Feynman56,r
1.0,1.0,2.17778416888392,1.0,1.0,1.0,0.006892110096151492,0.046399225954950114,Feynman56,r
1.0,1.0,1.083165853392948,1.0,1.0,1.0,0.22643918652066705,0.21542723323626695,Feynman56,r
1.0,1.0,2.419672101203887,1.0,1.0,1.0,0.004070462921329705,-0.008941450914837282,Feynman56,r
1.0,1.0,1.8175715742751528,1.0,1.0,1.0,0.01702036144855161,0.01702054677785963,Feynman56,r
1.0,1.0,2.6814590131006586,1.0,1.0,1.0,0.0024354015235147596,-0.012259241119478546,Feynman56,r
1.0,1.0,2.917746765885977,1.0,1.0,1.0,0.0015965716259874704,0.07057204103951635,Feynman56,r
1.0,1.0,1.9101100599803498,1.0,1.0,1.0,0.013278053955796095,0.05969547623990705,Feynman56,r
1.0,1.0,2.934766915889866,1.0,1.0,1.0,0.0015508090107362498,0.05559922248430514,Feynman56,r
1.0,1.0,2.648062143488626,1.0,1.0,1.0,0.0025928985508163263,-0.012783804261109668,Feynman56,r
1.0,1.0,2.596640119310438,1.0,1.0,1.0,0.0028600101486191956,-0.010129146201128491,Feynman56,r
1.0,1.0,2.39179097807549,1.0,1.0,1.0,0.004313306021150697,0.007196678841310795,Feynman56,r
1.0,1.0,2.253859778693677,1.0,1.0,1.0,0.005804862291499542,0.017575749993115737,Feynman56,r
1.0,1.0,2.534401436588383,1.0,1.0,1.0,0.003228861064987063,-0.005957169125366411,Feynman56,r
1.0,1.0,2.198326283825008,1.0,1.0,1.0,0.006576057865658302,-0.0021509012313612134,Feynman56,r
1.0,1.0,2.049950356476111,1.0,1.0,1.0,0.009326306178117912,-0.00021772174453566807,Feynman56,r
1.0,1.0,2.0213881575077406,1.0,1.0,1.0,0.010004094913769902,-0.024874274445358214,Feynman56,r
1.0,1.0,2.5431095817003686,1.0,1.0,1.0,0.003173956845851918,-0.029991017861270158,Feynman56,r
1.0,1.0,1.1013651756900495,1.0,1.0,1.0,0.20833857387254343,0.1567817149545077,Feynman56,r
1.0,1.0,2.0979928750417227,1.0,1.0,1.0,0.00830627573278542,0.019981437708733285,Feynman56,r
1.0,1.0,1.9458192185879206,1.0,1.0,1.0,0.012103582808030712,0.02377877664129508,Feynman56,r
1.0,1.0,2.7897025971106952,1.0,1.0,1.0,0.0019981903386762662,-0.003426144879896601,Feynman56,r
1.0,1.0,2.5078754110574546,1.0,1.0,1.0,0.0034032715389856767,-0.00845099136569024,Feynman56,r
1.0,1.0,1.6601075423377152,1.0,1.0,1.0,0.02677597383980244,0.029319668179467556,Feynman56,r
1.0,1.0,1.014290952875667,1.0,1.0,1.0,0.31449491642923344,0.30560543978356913,Feynman56,r
1.0,1.0,2.3077387261201707,1.0,1.0,1.0,0.005158140868192018,-0.020360818158286092,Feynman56,r
1.0,1.0,2.1075558159513594,1.0,1.0,1.0,0.008119531342436228,-0.012965001565443387,Feynman56,r
1.0,1.0,1.752935346259847,1.0,1.0,1.0,0.020398437270091194,0.008563722190412761,Feynman56,r
1.0,1.0,2.560556782932868,1.0,1.0,1.0,0.0030672864250059235,0.030100012618111176,Feynman56,r
1.0,1.0,1.317799947364189,1.0,1.0,1.0,0.0849530467919933,0.03675995741205693,Feynman56,r
1.0,1.0,1.1948884049063795,1.0,1.0,1.0,0.13860843325836786,0.1565151569166499,Feynman56,r
1.0,1.0,2.5060658009619057,1.0,1.0,1.0,0.0034155766729949636,0.031205901159395324,Feynman56,r
1.0,1.0,2.7368758579274184,1.0,1.0,1.0,0.0021986236495491673,-0.035856567426460706,Feynman56,r
1.0,1.0,2.5599576325177855,1.0,1.0,1.0,0.0030708775515932334,0.012773411116611687,Feynman56,r
1.0,1.0,2.538118561095021,1.0,1.0,1.0,0.003205286564442447,-0.009928219357348226,Feynman56,r
1.0,1.0,2.9165147047444577,1.0,1.0,1.0,0.0015999467787204825,-0.01305899851229086,Feynman56,r
1.0,1.0,1.3402360265535305,1.0,1.0,1.0,0.07807643030305732,0.04238012419358615,Feynman56,r
1.0,1.0,1.2173602993502957,1.0,1.0,1.0,0.12627887859016784,0.11358198117196928,Feynman56,r
1.0,1.0,2.715234930847215,1.0,1.0,1.0,0.0022876486719443975,-0.0034144120350165534,Feynman56,r
1.0,1.0,1.5342953614759776,1.0,1.0,1.0,0.03970832137812918,0.08674975475307897,Feynman56,r
1.0,1.0,2.7220309937154004,1.0,1.0,1.0,0.0022592331877607833,0.00019473594162084003,Feynman56,r
1.0,1.0,1.8093518556906432,1.0,1.0,1.0,0.017410499767046155,-0.0005036162521951902,Feynman56,r
1.0,1.0,2.875876219792932,1.0,1.0,1.0,0.001716229805473226,0.012112759321555481,Feynman56,r
1.0,1.0,2.805981894337938,1.0,1.0,1.0,0.0019408951129068954,-0.003669509061858021,Feynman56,r
1.0,1.0,2.7076874292969153,1.0,1.0,1.0,0.0023197102686038423,-0.0009443530294825104,Feynman56,r
1.0,1.0,2.7728409536195633,1.0,1.0,1.0,0.002059688716231423,-0.021124806753286842,Feynman56,r
1.0,1.0,1.2641818990383937,1.0,1.0,1.0,0.10456312403332671,0.050566985277759456,Feynman56,r
1.0,1.0,2.7638752555218624,1.0,1.0,1.0,0.002093313141231815,0.01907676355353437,Feynman56,r
1.0,1.0,2.126047558857394,1.0,1.0,1.0,0.007772513983549202,0.036436550844044194,Feynman56,r
