n,alpha,target,target_with_noise,equation_name,varied_variable_name
0.08076481163562566,0.0,1.0,1.0,Feynman65,n
0.14483453219792852,0.0,1.0,1.0,Feynman65,n
0.5127065512030404,0.0,1.0,1.0,Feynman65,n
0.44857172908451515,0.0,1.0,1.0,Feynman65,n
0.2627857559329593,0.0,1.0,1.0,Feynman65,n
0.6054302594058526,0.0,1.0,1.0,Feynman65,n
0.05884892195018554,0.0,1.0,1.0,Feynman65,n
0.896783868752689,0.0,1.0,1.0,Feynman65,n
0.07492081553317742,0.0,1.0,1.0,Feynman65,n
0.8273764607392412,0.0,1.0,1.0,Feynman65,n
0.2734032080287351,0.0,1.0,1.0,Feynman65,n
0.1406692745923368,0.0,1.0,1.0,Feynman65,n
0.7147870603453705,0.0,1.0,1.0,Feynman65,n
0.9527427548556056,0.0,1.0,1.0,Feynman65,n
0.32023715353320037,0.0,1.0,1.0,Feynman65,n
0.4920729068139127,0.0,1.0,1.0,Feynman65,n
0.09205144274338029,0.0,1.0,1.0,Feynman65,n
0.6676248890809684,0.0,1.0,1.0,Feynman65,n
0.45585086168351063,0.0,1.0,1.0,Feynman65,n
0.09701359450343627,0.0,1.0,1.0,Feynman65,n
0.6550917580234782,0.0,1.0,1.0,Feynman65,n
0.8935144438229581,0.0,1.0,1.0,Feynman65,n
0.3614969276351153,0.0,1.0,1.0,Feynman65,n
0.5742569398155501,0.0,1.0,1.0,Feynman65,n
0.5338739756463117,0.0,1.0,1.0,Feynman65,n
0.358335134231471,0.0,1.0,1.0,Feynman65,n
0.3048857133139985,0.0,1.0,1.0,Feynman65,n
0.6693446336281453,0.0,1.0,1.0,Feynman65,n
0.988335663368043,0.0,1.0,1.0,Feynman65,n
0.28348300347078514,0.0,1.0,1.0,Feynman65,n
0.46950547444462365,0.0,1.0,1.0,Feynman65,n
0.8063009821046333,0.0,1.0,1.0,Feynman65,n
0.939401784211839,0.0,1.0,1.0,Feynman65,n
0.6064157899156155,0.0,1.0,1.0,Feynman65,n
0.3484390311919815,0.0,1.0,1.0,Feynman65,n
0.8074893314400118,0.0,1.0,1.0,Feynman65,n
0.08635052778851426,0.0,1.0,1.0,Feynman65,n
0.7976212431943561,0.0,1.0,1.0,Feynman65,n
0.5966425068491595,0.0,1.0,1.0,Feynman65,n
0.6856623881650358,0.0,1.0,1.0,Feynman65,n
0.015533172928669847,0.0,1.0,1.0,Feynman65,n
0.2857831383155264,0.0,1.0,1.0,Feynman65,n
0.24245779346776541,0.0,1.0,1.0,Feynman65,n
0.5370339877425045,0.0,1.0,1.0,Feynman65,n
0.08075440123583111,0.0,1.0,1.0,Feynman65,n
0.31741496349806464,0.0,1.0,1.0,Feynman65,n
0.24036861494800488,0.0,1.0,1.0,Feynman65,n
0.4012676735447682,0.0,1.0,1.0,Feynman65,n
0.6188642193417183,0.0,1.0,1.0,Feynman65,n
0.7987282171210998,0.0,1.0,1.0,Feynman65,n
0.6058838053419036,0.0,1.0,1.0,Feynman65,n
0.12659707313862023,0.0,1.0,1.0,Feynman65,n
0.8964322301571059,0.0,1.0,1.0,Feynman65,n
0.5532049028495458,0.0,1.0,1.0,Feynman65,n
0.8832336069124394,0.0,1.0,1.0,Feynman65,n
0.5385356580033015,0.0,1.0,1.0,Feynman65,n
0.5645780216993708,0.0,1.0,1.0,Feynman65,n
0.09699494456537194,0.0,1.0,1.0,Feynman65,n
0.2684517166890782,0.0,1.0,1.0,Feynman65,n
0.3056274628173352,0.0,1.0,1.0,Feynman65,n
0.3448045520527604,0.0,1.0,1.0,Feynman65,n
0.5259234827581384,0.0,1.0,1.0,Feynman65,n
0.7146577391595432,0.0,1.0,1.0,Feynman65,n
0.704307340636087,0.0,1.0,1.0,Feynman65,n
0.9039509156425232,0.0,1.0,1.0,Feynman65,n
0.32203588355720736,0.0,1.0,1.0,Feynman65,n
0.7820521990692167,0.0,1.0,1.0,Feynman65,n
0.41291512701297606,0.0,1.0,1.0,Feynman65,n
0.8656319975463581,0.0,1.0,1.0,Feynman65,n
0.6781718035926099,0.0,1.0,1.0,Feynman65,n
0.030783937564851316,0.0,1.0,1.0,Feynman65,n
0.25057336061772817,0.0,1.0,1.0,Feynman65,n
0.6074896006284236,0.0,1.0,1.0,Feynman65,n
0.41396015441889245,0.0,1.0,1.0,Feynman65,n
0.2955175973734643,0.0,1.0,1.0,Feynman65,n
0.48674783935454036,0.0,1.0,1.0,Feynman65,n
0.2923006033751504,0.0,1.0,1.0,Feynman65,n
0.7255682695474825,0.0,1.0,1.0,Feynman65,n
0.44223492913149054,0.0,1.0,1.0,Feynman65,n
0.8140553121289501,0.0,1.0,1.0,Feynman65,n
0.10715900484294005,0.0,1.0,1.0,Feynman65,n
0.8282008913581372,0.0,1.0,1.0,Feynman65,n
0.7954401909941101,0.0,1.0,1.0,Feynman65,n
0.8559074005391416,0.0,1.0,1.0,Feynman65,n
0.5886013036332953,0.0,1.0,1.0,Feynman65,n
0.9729567178546731,0.0,1.0,1.0,Feynman65,n
0.02344863243084061,0.0,1.0,1.0,Feynman65,n
0.4143410162087491,0.0,1.0,1.0,Feynman65,n
0.8598612610823718,0.0,1.0,1.0,Feynman65,n
0.6771767132044234,0.0,1.0,1.0,Feynman65,n
0.2566892829357048,0.0,1.0,1.0,Feynman65,n
0.19055520188058495,0.0,1.0,1.0,Feynman65,n
0.5740816893450364,0.0,1.0,1.0,Feynman65,n
0.7028916427095162,0.0,1.0,1.0,Feynman65,n
0.7358453083469831,0.0,1.0,1.0,Feynman65,n
0.7759993207951081,0.0,1.0,1.0,Feynman65,n
0.17238103817807615,0.0,1.0,1.0,Feynman65,n
0.5059327907121062,0.0,1.0,1.0,Feynman65,n
0.544551842910453,0.0,1.0,1.0,Feynman65,n
0.4760225917198827,0.0,1.0,1.0,Feynman65,n
0.06287873451389114,0.0,1.0,1.0,Feynman65,n
0.62955672949014,0.0,1.0,1.0,Feynman65,n
0.4966152584839265,0.0,1.0,1.0,Feynman65,n
0.16731346732126184,0.0,1.0,1.0,Feynman65,n
0.7493369470225859,0.0,1.0,1.0,Feynman65,n
0.01512292579755814,0.0,1.0,1.0,Feynman65,n
0.2258449704060208,0.0,1.0,1.0,Feynman65,n
0.35039381640082523,0.0,1.0,1.0,Feynman65,n
0.44008834504672134,0.0,1.0,1.0,Feynman65,n
0.7057244146024331,0.0,1.0,1.0,Feynman65,n
0.7787609739777122,0.0,1.0,1.0,Feynman65,n
0.9471571721685118,0.0,1.0,1.0,Feynman65,n
0.7908647262900452,0.0,1.0,1.0,Feynman65,n
0.933153737150403,0.0,1.0,1.0,Feynman65,n
0.9753883618973186,0.0,1.0,1.0,Feynman65,n
0.45901934786775667,0.0,1.0,1.0,Feynman65,n
0.3708230089667416,0.0,1.0,1.0,Feynman65,n
0.5655278856794044,0.0,1.0,1.0,Feynman65,n
0.41686263422479986,0.0,1.0,1.0,Feynman65,n
0.4185787911275137,0.0,1.0,1.0,Feynman65,n
0.19595303599342728,0.0,1.0,1.0,Feynman65,n
0.20449899757316914,0.0,1.0,1.0,Feynman65,n
0.7781440885423584,0.0,1.0,1.0,Feynman65,n
0.3278766976781301,0.0,1.0,1.0,Feynman65,n
0.05163029560226151,0.0,1.0,1.0,Feynman65,n
0.0076372257104184715,0.0,1.0,1.0,Feynman65,n
0.1990965600706941,0.0,1.0,1.0,Feynman65,n
0.1399463379429735,0.0,1.0,1.0,Feynman65,n
0.4872193584864033,0.0,1.0,1.0,Feynman65,n
0.38135160255487266,0.0,1.0,1.0,Feynman65,n
0.9038413502265408,0.0,1.0,1.0,Feynman65,n
0.3935889064301489,0.0,1.0,1.0,Feynman65,n
0.5447510628177974,0.0,1.0,1.0,Feynman65,n
0.8175346618476331,0.0,1.0,1.0,Feynman65,n
0.19674035448336769,0.0,1.0,1.0,Feynman65,n
0.5882141728596323,0.0,1.0,1.0,Feynman65,n
0.7212244659696968,0.0,1.0,1.0,Feynman65,n
0.8113668839177377,0.0,1.0,1.0,Feynman65,n
0.06424228468265869,0.0,1.0,1.0,Feynman65,n
0.36110864650655483,0.0,1.0,1.0,Feynman65,n
0.4094295615448462,0.0,1.0,1.0,Feynman65,n
0.8224229213878278,0.0,1.0,1.0,Feynman65,n
0.12401099167781016,0.0,1.0,1.0,Feynman65,n
0.6814262332681225,0.0,1.0,1.0,Feynman65,n
0.8174453206632254,0.0,1.0,1.0,Feynman65,n
0.23746691440472978,0.0,1.0,1.0,Feynman65,n
0.8891074707653963,0.0,1.0,1.0,Feynman65,n
0.7765602906175261,0.0,1.0,1.0,Feynman65,n
0.16210503082993422,0.0,1.0,1.0,Feynman65,n
0.10903746056993502,0.0,1.0,1.0,Feynman65,n
0.0878319876122009,0.0,1.0,1.0,Feynman65,n
0.403019598185548,0.0,1.0,1.0,Feynman65,n
0.10640000712617259,0.0,1.0,1.0,Feynman65,n
0.6372072983468383,0.0,1.0,1.0,Feynman65,n
0.9863338519463439,0.0,1.0,1.0,Feynman65,n
0.7929310745935398,0.0,1.0,1.0,Feynman65,n
0.5000529485505912,0.0,1.0,1.0,Feynman65,n
0.6695414295337156,0.0,1.0,1.0,Feynman65,n
0.9605885188644534,0.0,1.0,1.0,Feynman65,n
0.14707980381201236,0.0,1.0,1.0,Feynman65,n
0.9254527057478453,0.0,1.0,1.0,Feynman65,n
0.6796062794806804,0.0,1.0,1.0,Feynman65,n
0.7111813830196376,0.0,1.0,1.0,Feynman65,n
0.6257010685865309,0.0,1.0,1.0,Feynman65,n
0.33490191202349995,0.0,1.0,1.0,Feynman65,n
0.7209351871225042,0.0,1.0,1.0,Feynman65,n
0.10225213173614767,0.0,1.0,1.0,Feynman65,n
0.026581940505858603,0.0,1.0,1.0,Feynman65,n
0.14877670909768803,0.0,1.0,1.0,Feynman65,n
0.3354091244567001,0.0,1.0,1.0,Feynman65,n
0.6739404165657146,0.0,1.0,1.0,Feynman65,n
0.2990902017394136,0.0,1.0,1.0,Feynman65,n
0.8903192624265475,0.0,1.0,1.0,Feynman65,n
0.01745287273380136,0.0,1.0,1.0,Feynman65,n
0.27320089643904744,0.0,1.0,1.0,Feynman65,n
0.6395964498057792,0.0,1.0,1.0,Feynman65,n
0.1768084844621629,0.0,1.0,1.0,Feynman65,n
0.4561881605615954,0.0,1.0,1.0,Feynman65,n
0.605973466809927,0.0,1.0,1.0,Feynman65,n
0.6221169910234322,0.0,1.0,1.0,Feynman65,n
0.5220046660613841,0.0,1.0,1.0,Feynman65,n
0.8775188065918881,0.0,1.0,1.0,Feynman65,n
0.6886446327123996,0.0,1.0,1.0,Feynman65,n
0.2870297626015701,0.0,1.0,1.0,Feynman65,n
0.8498212314092309,0.0,1.0,1.0,Feynman65,n
0.023277782362839616,0.0,1.0,1.0,Feynman65,n
0.2053381294916785,0.0,1.0,1.0,Feynman65,n
0.36490446139890775,0.0,1.0,1.0,Feynman65,n
0.31692717978446905,0.0,1.0,1.0,Feynman65,n
0.14366613686765528,0.0,1.0,1.0,Feynman65,n
0.03513055831780809,0.0,1.0,1.0,Feynman65,n
0.046612967211114964,0.0,1.0,1.0,Feynman65,n
0.30867347021283786,0.0,1.0,1.0,Feynman65,n
0.647654969266618,0.0,1.0,1.0,Feynman65,n
0.8291971603208389,0.0,1.0,1.0,Feynman65,n
0.6693995931423907,0.0,1.0,1.0,Feynman65,n
0.645478851854205,0.0,1.0,1.0,Feynman65,n
0.5237630175237307,0.0,1.0,1.0,Feynman65,n
0.573243750007458,0.0,1.0,1.0,Feynman65,n
0.8194448147976277,0.0,1.0,1.0,Feynman65,n
0.7945549409134985,0.0,1.0,1.0,Feynman65,n
0.6437879230612061,0.0,1.0,1.0,Feynman65,n
0.4018000393978848,0.0,1.0,1.0,Feynman65,n
0.48712012210702804,0.0,1.0,1.0,Feynman65,n
0.9098273336246304,0.0,1.0,1.0,Feynman65,n
0.5928561102729495,0.0,1.0,1.0,Feynman65,n
0.6942933820309645,0.0,1.0,1.0,Feynman65,n
0.8692426619822425,0.0,1.0,1.0,Feynman65,n
0.17881224782445282,0.0,1.0,1.0,Feynman65,n
0.976196862277834,0.0,1.0,1.0,Feynman65,n
0.5661854528717134,0.0,1.0,1.0,Feynman65,n
0.6785672629608703,0.0,1.0,1.0,Feynman65,n
0.12823973717758674,0.0,1.0,1.0,Feynman65,n
0.3159691491911689,0.0,1.0,1.0,Feynman65,n
0.6236300075447989,0.0,1.0,1.0,Feynman65,n
0.5878414537458425,0.0,1.0,1.0,Feynman65,n
0.7687360157927172,0.0,1.0,1.0,Feynman65,n
0.8295518253846561,0.0,1.0,1.0,Feynman65,n
0.6473118110719163,0.0,1.0,1.0,Feynman65,n
0.34309602818668905,0.0,1.0,1.0,Feynman65,n
0.21155906022253335,0.0,1.0,1.0,Feynman65,n
0.03768739115753961,0.0,1.0,1.0,Feynman65,n
0.6959482562888766,0.0,1.0,1.0,Feynman65,n
0.48994987331995854,0.0,1.0,1.0,Feynman65,n
0.4421312277517181,0.0,1.0,1.0,Feynman65,n
0.1786035639190494,0.0,1.0,1.0,Feynman65,n
0.2008626831748368,0.0,1.0,1.0,Feynman65,n
0.2682994796743359,0.0,1.0,1.0,Feynman65,n
0.6906750772230669,0.0,1.0,1.0,Feynman65,n
0.3771475080229968,0.0,1.0,1.0,Feynman65,n
0.3584307464109274,0.0,1.0,1.0,Feynman65,n
0.5109179304544201,0.0,1.0,1.0,Feynman65,n
0.5592406109394281,0.0,1.0,1.0,Feynman65,n
0.6338885541402696,0.0,1.0,1.0,Feynman65,n
0.9595518960828524,0.0,1.0,1.0,Feynman65,n
0.06412268439008018,0.0,1.0,1.0,Feynman65,n
0.0010654927153007643,0.0,1.0,1.0,Feynman65,n
0.08245523918499309,0.0,1.0,1.0,Feynman65,n
0.3309151414861855,0.0,1.0,1.0,Feynman65,n
0.5035631640107356,0.0,1.0,1.0,Feynman65,n
0.7790123953002941,0.0,1.0,1.0,Feynman65,n
0.3449655244353428,0.0,1.0,1.0,Feynman65,n
0.32321156805382,0.0,1.0,1.0,Feynman65,n
0.6980958885514821,0.0,1.0,1.0,Feynman65,n
0.5610949208063257,0.0,1.0,1.0,Feynman65,n
0.6970762372038758,0.0,1.0,1.0,Feynman65,n
0.9414496749363356,0.0,1.0,1.0,Feynman65,n
0.008607073307868918,0.0,1.0,1.0,Feynman65,n
0.20022964353925288,0.0,1.0,1.0,Feynman65,n
0.16079346651403004,0.0,1.0,1.0,Feynman65,n
0.020426729894949203,0.0,1.0,1.0,Feynman65,n
0.808342819631506,0.0,1.0,1.0,Feynman65,n
0.3340104094051194,0.0,1.0,1.0,Feynman65,n
0.9858431593949499,0.0,1.0,1.0,Feynman65,n
0.19816221904011244,0.0,1.0,1.0,Feynman65,n
0.8931163430041951,0.0,1.0,1.0,Feynman65,n
0.21017225596920264,0.0,1.0,1.0,Feynman65,n
0.40323589897687806,0.0,1.0,1.0,Feynman65,n
0.9101159835093875,0.0,1.0,1.0,Feynman65,n
0.9160915042484016,0.0,1.0,1.0,Feynman65,n
0.15206214249418926,0.0,1.0,1.0,Feynman65,n
0.9165903191174509,0.0,1.0,1.0,Feynman65,n
0.4290207124938997,0.0,1.0,1.0,Feynman65,n
0.610099745674646,0.0,1.0,1.0,Feynman65,n
0.24054493353929718,0.0,1.0,1.0,Feynman65,n
0.6399290767327108,0.0,1.0,1.0,Feynman65,n
0.7055676181802525,0.0,1.0,1.0,Feynman65,n
0.5930590022097252,0.0,1.0,1.0,Feynman65,n
0.11026858929005268,0.0,1.0,1.0,Feynman65,n
0.273506965151998,0.0,1.0,1.0,Feynman65,n
0.7415447190471204,0.0,1.0,1.0,Feynman65,n
0.7854046221981731,0.0,1.0,1.0,Feynman65,n
0.13413092982095254,0.0,1.0,1.0,Feynman65,n
0.7055987032362239,0.0,1.0,1.0,Feynman65,n
0.3167876940288913,0.0,1.0,1.0,Feynman65,n
0.34757806925614976,0.0,1.0,1.0,Feynman65,n
0.26214292003907813,0.0,1.0,1.0,Feynman65,n
0.029438883998260557,0.0,1.0,1.0,Feynman65,n
0.6517512631284442,0.0,1.0,1.0,Feynman65,n
0.34109160447672715,0.0,1.0,1.0,Feynman65,n
0.5015805401498146,0.0,1.0,1.0,Feynman65,n
0.7231801864213654,0.0,1.0,1.0,Feynman65,n
0.00018910098047364432,0.0,1.0,1.0,Feynman65,n
0.43975401721852647,0.0,1.0,1.0,Feynman65,n
0.011981309494171977,0.0,1.0,1.0,Feynman65,n
0.006733185301568634,0.0,1.0,1.0,Feynman65,n
0.22500860780407161,0.0,1.0,1.0,Feynman65,n
0.08383749269381657,0.0,1.0,1.0,Feynman65,n
0.49961481336582314,0.0,1.0,1.0,Feynman65,n
0.7143206474256584,0.0,1.0,1.0,Feynman65,n
0.031672932633430184,0.0,1.0,1.0,Feynman65,n
0.4153787924408239,0.0,1.0,1.0,Feynman65,n
0.004372969717492015,0.0,1.0,1.0,Feynman65,n
0.8920525969772556,0.0,1.0,1.0,Feynman65,n
0.09206732302080989,0.0,1.0,1.0,Feynman65,n
0.8442961552703647,0.0,1.0,1.0,Feynman65,n
0.8729102941228419,0.0,1.0,1.0,Feynman65,n
0.6309733462799444,0.0,1.0,1.0,Feynman65,n
0.4587743431203407,0.0,1.0,1.0,Feynman65,n
0.9102954216741624,0.0,1.0,1.0,Feynman65,n
0.9014835482197606,0.0,1.0,1.0,Feynman65,n
0.48738995672044405,0.0,1.0,1.0,Feynman65,n
0.11331130244196685,0.0,1.0,1.0,Feynman65,n
0.07121421674584427,0.0,1.0,1.0,Feynman65,n
0.6860281679240937,0.0,1.0,1.0,Feynman65,n
0.1969036983880461,0.0,1.0,1.0,Feynman65,n
0.48499979319894015,0.0,1.0,1.0,Feynman65,n
0.7305177172004772,0.0,1.0,1.0,Feynman65,n
0.05398865834367372,0.0,1.0,1.0,Feynman65,n
0.4507716764906444,0.0,1.0,1.0,Feynman65,n
0.18021194779116934,0.0,1.0,1.0,Feynman65,n
0.8221239534017226,0.0,1.0,1.0,Feynman65,n
0.6798141957091687,0.0,1.0,1.0,Feynman65,n
0.4054413393658314,0.0,1.0,1.0,Feynman65,n
0.3169133382360083,0.0,1.0,1.0,Feynman65,n
0.7285816912751749,0.0,1.0,1.0,Feynman65,n
0.8435857082653628,0.0,1.0,1.0,Feynman65,n
0.4955599291706543,0.0,1.0,1.0,Feynman65,n
0.874651095642975,0.0,1.0,1.0,Feynman65,n
0.2520951072926706,0.0,1.0,1.0,Feynman65,n
0.29750297137142123,0.0,1.0,1.0,Feynman65,n
0.32903758029671737,0.0,1.0,1.0,Feynman65,n
0.06160990304906411,0.0,1.0,1.0,Feynman65,n
0.6367158603833234,0.0,1.0,1.0,Feynman65,n
0.058999783663249095,0.0,1.0,1.0,Feynman65,n
0.20152631641445373,0.0,1.0,1.0,Feynman65,n
0.4465358678519864,0.0,1.0,1.0,Feynman65,n
0.08794338439658755,0.0,1.0,1.0,Feynman65,n
0.4558387997493988,0.0,1.0,1.0,Feynman65,n
0.4713408378412257,0.0,1.0,1.0,Feynman65,n
0.6417920053957414,0.0,1.0,1.0,Feynman65,n
0.9712341407496323,0.0,1.0,1.0,Feynman65,n
0.9368695912772957,0.0,1.0,1.0,Feynman65,n
0.43931096407702375,0.0,1.0,1.0,Feynman65,n
0.2627035138585384,0.0,1.0,1.0,Feynman65,n
0.021818753405568714,0.0,1.0,1.0,Feynman65,n
0.41850052702227236,0.0,1.0,1.0,Feynman65,n
0.6403586460927432,0.0,1.0,1.0,Feynman65,n
0.8328879933523495,0.0,1.0,1.0,Feynman65,n
0.21625661251710104,0.0,1.0,1.0,Feynman65,n
0.2583563123291881,0.0,1.0,1.0,Feynman65,n
0.2697019439979408,0.0,1.0,1.0,Feynman65,n
0.6136002564629159,0.0,1.0,1.0,Feynman65,n
0.22219718877710626,0.0,1.0,1.0,Feynman65,n
0.2534542731977458,0.0,1.0,1.0,Feynman65,n
0.8358030626435732,0.0,1.0,1.0,Feynman65,n
0.7164054278224283,0.0,1.0,1.0,Feynman65,n
0.9410078535525566,0.0,1.0,1.0,Feynman65,n
0.5479331483340742,0.0,1.0,1.0,Feynman65,n
0.45518287261731416,0.0,1.0,1.0,Feynman65,n
0.8793171510588761,0.0,1.0,1.0,Feynman65,n
0.3125864390777163,0.0,1.0,1.0,Feynman65,n
0.33499261351829634,0.0,1.0,1.0,Feynman65,n
0.11862282630543186,0.0,1.0,1.0,Feynman65,n
0.6171913084759237,0.0,1.0,1.0,Feynman65,n
0.6258504384231534,0.0,1.0,1.0,Feynman65,n
0.9188335450112153,0.0,1.0,1.0,Feynman65,n
0.9527322768650692,0.0,1.0,1.0,Feynman65,n
0.1666692189863157,0.0,1.0,1.0,Feynman65,n
0.4185922956633744,0.0,1.0,1.0,Feynman65,n
0.7268264891070505,0.0,1.0,1.0,Feynman65,n
0.12172907432065638,0.0,1.0,1.0,Feynman65,n
0.3348230985473556,0.0,1.0,1.0,Feynman65,n
0.1738375247855647,0.0,1.0,1.0,Feynman65,n
0.07302052888161914,0.0,1.0,1.0,Feynman65,n
0.8032112820513776,0.0,1.0,1.0,Feynman65,n
0.644453266092002,0.0,1.0,1.0,Feynman65,n
0.7304728044667022,0.0,1.0,1.0,Feynman65,n
0.8210965091826264,0.0,1.0,1.0,Feynman65,n
0.15169164405266566,0.0,1.0,1.0,Feynman65,n
0.2719305303431122,0.0,1.0,1.0,Feynman65,n
0.7690046608365805,0.0,1.0,1.0,Feynman65,n
0.6074602309882273,0.0,1.0,1.0,Feynman65,n
0.38755725266144725,0.0,1.0,1.0,Feynman65,n
0.675160075473095,0.0,1.0,1.0,Feynman65,n
0.8444875324476193,0.0,1.0,1.0,Feynman65,n
0.7989459939765635,0.0,1.0,1.0,Feynman65,n
0.349134879107733,0.0,1.0,1.0,Feynman65,n
0.7711988372740415,0.0,1.0,1.0,Feynman65,n
0.9582756005291333,0.0,1.0,1.0,Feynman65,n
0.009599603306996496,0.0,1.0,1.0,Feynman65,n
0.6977155653161616,0.0,1.0,1.0,Feynman65,n
0.33808541632526234,0.0,1.0,1.0,Feynman65,n
0.24358460321312192,0.0,1.0,1.0,Feynman65,n
0.32469797012188806,0.0,1.0,1.0,Feynman65,n
0.38315600381199566,0.0,1.0,1.0,Feynman65,n
0.27945217394766464,0.0,1.0,1.0,Feynman65,n
0.1042798089552226,0.0,1.0,1.0,Feynman65,n
0.39126484912048953,0.0,1.0,1.0,Feynman65,n
0.9559237583153805,0.0,1.0,1.0,Feynman65,n
0.7332613034053602,0.0,1.0,1.0,Feynman65,n
0.5041548382738262,0.0,1.0,1.0,Feynman65,n
0.3340776295067953,0.0,1.0,1.0,Feynman65,n
0.8160190309793086,0.0,1.0,1.0,Feynman65,n
0.07400555093038197,0.0,1.0,1.0,Feynman65,n
0.4063888744886789,0.0,1.0,1.0,Feynman65,n
0.35363137820605806,0.0,1.0,1.0,Feynman65,n
0.8903173292108115,0.0,1.0,1.0,Feynman65,n
0.5698542305600215,0.0,1.0,1.0,Feynman65,n
0.0917701038690033,0.0,1.0,1.0,Feynman65,n
0.6978494474429834,0.0,1.0,1.0,Feynman65,n
0.39274233781206425,0.0,1.0,1.0,Feynman65,n
0.7704295698512241,0.0,1.0,1.0,Feynman65,n
0.957036606072478,0.0,1.0,1.0,Feynman65,n
0.9874205190717726,0.0,1.0,1.0,Feynman65,n
0.8682182451388558,0.0,1.0,1.0,Feynman65,n
0.413693786702659,0.0,1.0,1.0,Feynman65,n
0.38014052756295724,0.0,1.0,1.0,Feynman65,n
0.7609960732782799,0.0,1.0,1.0,Feynman65,n
0.7688774887987587,0.0,1.0,1.0,Feynman65,n
0.5529177224739653,0.0,1.0,1.0,Feynman65,n
0.49597937851077467,0.0,1.0,1.0,Feynman65,n
0.5751896264895503,0.0,1.0,1.0,Feynman65,n
0.7523137296078263,0.0,1.0,1.0,Feynman65,n
0.9388885914332813,0.0,1.0,1.0,Feynman65,n
0.8819725188759961,0.0,1.0,1.0,Feynman65,n
0.13953377265230205,0.0,1.0,1.0,Feynman65,n
0.7852126115381488,0.0,1.0,1.0,Feynman65,n
0.7964582528972215,0.0,1.0,1.0,Feynman65,n
0.776953914581935,0.0,1.0,1.0,Feynman65,n
0.6055168080035352,0.0,1.0,1.0,Feynman65,n
0.4835294340436581,0.0,1.0,1.0,Feynman65,n
0.8875423432991301,0.0,1.0,1.0,Feynman65,n
0.8597651797956949,0.0,1.0,1.0,Feynman65,n
0.9611348826322477,0.0,1.0,1.0,Feynman65,n
0.4464403723274828,0.0,1.0,1.0,Feynman65,n
0.7215148076937132,0.0,1.0,1.0,Feynman65,n
0.39115287011702093,0.0,1.0,1.0,Feynman65,n
0.02929290829890463,0.0,1.0,1.0,Feynman65,n
0.4805954602113839,0.0,1.0,1.0,Feynman65,n
0.1746965435004394,0.0,1.0,1.0,Feynman65,n
0.38765814877652005,0.0,1.0,1.0,Feynman65,n
0.3177223099138812,0.0,1.0,1.0,Feynman65,n
0.572456027127031,0.0,1.0,1.0,Feynman65,n
0.9291312770449063,0.0,1.0,1.0,Feynman65,n
0.8773081525249701,0.0,1.0,1.0,Feynman65,n
0.9531517730995528,0.0,1.0,1.0,Feynman65,n
0.5821008547719778,0.0,1.0,1.0,Feynman65,n
0.525172173375549,0.0,1.0,1.0,Feynman65,n
0.1334056873842825,0.0,1.0,1.0,Feynman65,n
0.20542578576912351,0.0,1.0,1.0,Feynman65,n
0.9787747012022667,0.0,1.0,1.0,Feynman65,n
0.6166823296835712,0.0,1.0,1.0,Feynman65,n
0.35369536496544596,0.0,1.0,1.0,Feynman65,n
0.33358767123860633,0.0,1.0,1.0,Feynman65,n
0.6768795316441133,0.0,1.0,1.0,Feynman65,n
0.20446172206223856,0.0,1.0,1.0,Feynman65,n
0.28000495918098145,0.0,1.0,1.0,Feynman65,n
0.6243250039295691,0.0,1.0,1.0,Feynman65,n
0.23471701580218052,0.0,1.0,1.0,Feynman65,n
0.24078062544454149,0.0,1.0,1.0,Feynman65,n
0.16800867154997312,0.0,1.0,1.0,Feynman65,n
0.6711798759824396,0.0,1.0,1.0,Feynman65,n
0.1584440107845827,0.0,1.0,1.0,Feynman65,n
0.656599074759563,0.0,1.0,1.0,Feynman65,n
0.7896915222765951,0.0,1.0,1.0,Feynman65,n
0.8668054355669865,0.0,1.0,1.0,Feynman65,n
0.4899078205898936,0.0,1.0,1.0,Feynman65,n
0.7598254096119944,0.0,1.0,1.0,Feynman65,n
0.009591200111912834,0.0,1.0,1.0,Feynman65,n
0.2201727967569057,0.0,1.0,1.0,Feynman65,n
0.03510217422749673,0.0,1.0,1.0,Feynman65,n
0.729544738738161,0.0,1.0,1.0,Feynman65,n
0.48000741778425027,0.0,1.0,1.0,Feynman65,n
0.1481455908481888,0.0,1.0,1.0,Feynman65,n
0.24412415630017725,0.0,1.0,1.0,Feynman65,n
0.4325084856928567,0.0,1.0,1.0,Feynman65,n
0.48318605107537116,0.0,1.0,1.0,Feynman65,n
0.6001830331337414,0.0,1.0,1.0,Feynman65,n
0.045049367037091836,0.0,1.0,1.0,Feynman65,n
0.44647673144332056,0.0,1.0,1.0,Feynman65,n
0.5078961123110717,0.0,1.0,1.0,Feynman65,n
0.4057218159690935,0.0,1.0,1.0,Feynman65,n
0.8723524768686955,0.0,1.0,1.0,Feynman65,n
0.8924985556579005,0.0,1.0,1.0,Feynman65,n
0.6429207077022487,0.0,1.0,1.0,Feynman65,n
0.5619958777771573,0.0,1.0,1.0,Feynman65,n
0.20932311733635034,0.0,1.0,1.0,Feynman65,n
0.9572427120633843,0.0,1.0,1.0,Feynman65,n
0.4936790696070311,0.0,1.0,1.0,Feynman65,n
0.8685151995438164,0.0,1.0,1.0,Feynman65,n
0.2880128620899104,0.0,1.0,1.0,Feynman65,n
