p_d,Ef,t,h,omega,omega_0,target,target_with_noise,equation_name,varied_variable_name
2.0,2.0,2.9891476892456055,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9623263932657216,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.605273068648248,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3128944645852019,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0249994008177086,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5613191329520077,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.508199477928085,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.7959752370039044,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0849576977499982,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.503540962190481,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3895438126357498,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6269345844405594,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.778584103676802,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.1858635332779874,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2296619023341093,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0747601686789308,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.510299385740762,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0216015088711146,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5519150694460953,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0628566884528503,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.56575609660364,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.1900700758730243,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7652667225316963,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.401418166730371,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1033154965006473,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.540647904533701,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7713370655303338,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4479906382524756,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2635421021622433,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2036937026363168,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.6973586431837555,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4784720481177107,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3032507888562228,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1496097359263826,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.155135326049952,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.134795051530573,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.194190711633773,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1740245240748284,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.1448485969312103,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.919499846586998,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.842054201514084,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4545614130306308,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2605717199120825,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.424571606477537,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.7469523967179654,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6840657278079518,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.3950779082327394,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.183684716705703,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.442646820755251,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5409149344809725,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1886192621142133,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.425761332161369,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.488127127321739,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.475735941533138,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9929296088398623,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.291138146899171,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4580490757379962,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.842482259059832,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.3516806162396415,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0459523915926519,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.3202664676198568,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.743091448909642,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.578566261200609,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7279671337887974,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.786239850941386,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.229663088714023,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0104193315888448,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.320462733081804,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0219047035879036,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.198066381544854,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8192869385769666,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4179470321660388,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3823609770273309,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4402146531184457,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4034737593666873,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.236603212889544,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.013817087751649,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5644386797245637,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5840585936089386,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.7174223142703884,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.904305458103708,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8432879318733213,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7241349101227221,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6209343645716774,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5733960036501724,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2238955508303004,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2006343253178517,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.365781433260867,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2845004215647386,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.656526965683937,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4730025329622498,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.112456889742166,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0003352428161254,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.867836251093695,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.452861800201118,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1370089646707968,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.790189810416849,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.235645764078437,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5548011667161898,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5436929471401726,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.7099923320985333,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9882264618897603,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.6515458125044464,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1943036710886652,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.380735007248291,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8695328422240407,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.017092453375921,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.756487769651172,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2246528299221056,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0695661103800274,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.639507826817732,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.775163329286208,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.681867784114166,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0527871338462003,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.7201331644099804,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.655346405664266,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.947916523602779,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9965003598081876,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4729254876427813,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.397000972748088,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.6427774122636873,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.184676056321102,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.745587716265038,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.879667253562465,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.328828051309311,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9265556195824556,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.132028214047091,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0404355597730692,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.806071569718969,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5666842855350214,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.455504642152768,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.856946044626172,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9693290274756095,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5990936237704965,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.870182452110111,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.600431781154264,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0067425230776061,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.773812213684603,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2689717705253736,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4120551559380123,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0902329790176593,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.268468287929209,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6549165474353507,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7022069189097082,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.944372316055904,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1835258266006539,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0659406885332992,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.211965761437544,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7655641909410849,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.300560719805059,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9300784088745804,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.658878145765552,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.143601194007724,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9982556501812416,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2518518678164705,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.377047700871074,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.817806147283986,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.875743892340664,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5938576416136225,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7075230593209367,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1315804197491186,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.24936789946525,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4170953730548246,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6849305325102495,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1761190330262445,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.275505343254057,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6202826874102103,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8173872387196341,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.188995838951188,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.1951649914344387,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.615107934164963,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4763526262914346,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.914072349347527,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8739919986011995,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5947323130924353,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.732612721266452,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.524337754601036,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4476781153675224,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.866703889226584,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3962004069622567,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.3539667075518946,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.957352467140126,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3753977982788803,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4177976810590938,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.11203546233431,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.243310402894534,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7852238150967352,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5313429964708787,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.8676940884792286,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.622092907957823,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6495086362015177,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1551644910773917,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.63388098317174,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0506422800199724,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.332224965271328,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4029219932659247,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2635751263734578,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.633631151886954,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.8430698387221467,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8703958345615994,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2971492756631733,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.213494203415056,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.746995631637925,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.1928597808287806,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.575574535362027,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4217772484867035,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2091652687236119,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7772700196200004,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.457167988996087,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.816663919001616,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9802319726351385,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3554301539829945,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1704869869360301,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3731017654250484,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.148735112980545,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.961314714804729,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5728004272511864,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.6062398057598903,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.302930396188833,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1459130532004003,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.7485839688420386,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.839865455001496,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6177084153802759,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3248254759305214,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1757753121054588,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0493298800571105,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4466907395962054,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4063713261056277,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0451339280153331,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.866571795346106,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.839143476690022,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.057419327863805,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0126090245252346,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.741882559542452,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9662084836350202,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.63693243514566,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.710832647022501,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6829933825871033,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.857599271057385,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.645235991687038,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.7257784627705144,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.507969445816652,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1753188974144462,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9805447784964962,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.603416351975099,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.3588077203966433,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5084354530004642,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5074506077225416,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.128655635892419,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9382005212484466,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.440567899342426,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.433689687236576,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7202088848450119,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.155988883197934,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0067189271044716,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.8173063593609764,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9658998064021262,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.26465731471964,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6827255262437646,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.006727996479125,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3597496187854428,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9433997340137579,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.472386015118847,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3647023600064503,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.6801725335389963,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2103690897079247,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8742898445521043,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4933344769202974,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5573144505825103,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.275025400221031,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2729160608380496,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.633511371940142,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.007194399170313,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2771877173551,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.441754358073788,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2732897522762074,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5335404333538305,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8725368359201449,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.237675906513464,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8922470948046477,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.731936622532595,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.1929444393950073,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2954338891514527,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4902552525066985,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.770240478830952,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7415578605498148,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.6719627514623436,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2104633470713027,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4083459263390143,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.815412107954463,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4587778113735257,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0412513549251294,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.348920581108317,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9828403376588106,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2822073122715767,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0540574557073086,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.22222641095106,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.1196946558113954,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0116104051779364,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.6645051258575225,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4103612478963754,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.412445435943392,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.644328184947641,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.1823302193158822,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.356043805326812,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4968387944889232,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.160977618680314,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.8628698332530007,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9501221614852335,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9301276398098348,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7095375399689288,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.092138883428109,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.8374695081442494,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.719989134911285,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.764130327000627,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.248980730203099,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2501986584947309,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4272637382880173,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.671896361462153,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9420764499234828,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4067138196812452,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.5409938364063764,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.0586292769178423,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.4806709653979706,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.928939609598546,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.511091699424095,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.8411779900976413,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.783458971337083,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.6708560965658776,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3488292213673911,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4040580721335263,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.715543123458927,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0251293092058256,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1475306669200402,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.5393545812555594,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.6581953112078036,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.201911015259207,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.2052933020171777,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.6493304058344282,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.945229173234266,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.9638884506800007,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.0198725245672278,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.7049772534683163,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.740125984063219,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.474365713054347,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1659001414093866,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.1349562287563426,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.360357099803722,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.947045369828812,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.55027032015225,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.657098967471326,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.8479613411711675,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,2.4777968775797223,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.3472018348422,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9083305812913096,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.1381105839501406,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.903322925074878,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.020774831560581,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9813883018452756,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.2803666373582085,2.0,3.0,3.0,,,Feynman90,t
2.0,2.0,1.9822032700192926,2.0,3.0,3.0,,,Feynman90,t
