omega,T,h,kb,c,target,target_with_noise,equation_name,varied_variable_name
1.0,1.0,1.0,2.9850757093021127,1.0,0.2944601651010329,0.23955169245641228,Feynman44,kb
1.0,1.0,1.0,1.8684569853165445,1.0,0.1813658417997881,0.20974978363908608,Feynman44,kb
1.0,1.0,1.0,3.7176668397597705,1.0,0.3686730484890179,0.380328639401476,Feynman44,kb
1.0,1.0,1.0,4.937713445013438,1.0,0.49227540088551275,0.5286064447331329,Feynman44,kb
1.0,1.0,1.0,4.0082698692676235,1.0,0.3981131208427218,0.39634571596489854,Feynman44,kb
1.0,1.0,1.0,3.6390845538533143,1.0,0.3607122404365623,0.40261848458460575,Feynman44,kb
1.0,1.0,1.0,1.2211855245505951,1.0,0.11584416651271305,0.14575562732825198,Feynman44,kb
1.0,1.0,1.0,2.8694728183199225,1.0,0.282750029420221,0.2699609324490871,Feynman44,kb
1.0,1.0,1.0,4.964716655272064,1.0,0.4950111625346039,0.5232969176714867,Feynman44,kb
1.0,1.0,1.0,3.513789886409301,1.0,0.34801933189438333,0.2702762364490997,Feynman44,kb
1.0,1.0,1.0,3.0673125759352704,1.0,0.3027905810991001,0.313399018042123,Feynman44,kb
1.0,1.0,1.0,3.1416495034386966,1.0,0.31032083693507384,0.29361357285060374,Feynman44,kb
1.0,1.0,1.0,1.327402037752726,1.0,0.12659214615710643,0.16557969919643367,Feynman44,kb
1.0,1.0,1.0,4.94876006493057,1.0,0.49339456080914773,0.4952158531251601,Feynman44,kb
1.0,1.0,1.0,2.845704131792672,1.0,0.2803423804187537,0.34160557988149404,Feynman44,kb
1.0,1.0,1.0,1.8305161717400398,1.0,0.17752400529793097,0.1456356724985178,Feynman44,kb
1.0,1.0,1.0,2.283180771950859,1.0,0.22336536106995883,0.18317747913346,Feynman44,kb
1.0,1.0,1.0,2.3213095450406844,1.0,0.22722707521177551,0.21159356389327702,Feynman44,kb
1.0,1.0,1.0,2.4683560048700297,1.0,0.2421205090424452,0.21146909311494497,Feynman44,kb
1.0,1.0,1.0,4.116735690551053,1.0,0.4091016004872781,0.45001102058462433,Feynman44,kb
1.0,1.0,1.0,3.242637002477715,1.0,0.3205508899637619,0.33304330731877746,Feynman44,kb
1.0,1.0,1.0,2.248871439919113,1.0,0.2198905276991797,0.15457243013492014,Feynman44,kb
1.0,1.0,1.0,4.505463160104977,1.0,0.4484834457085318,0.4377661079892536,Feynman44,kb
1.0,1.0,1.0,2.5893521508125326,1.0,0.2543759337163782,0.1766684404503443,Feynman44,kb
1.0,1.0,1.0,4.983461985796071,1.0,0.4969102995776694,0.5275627714704977,Feynman44,kb
1.0,1.0,1.0,1.1628617045474465,1.0,0.10994350426503627,0.07296811541867318,Feynman44,kb
1.0,1.0,1.0,3.07186083048547,1.0,0.3032513124083485,0.2915218041449891,Feynman44,kb
1.0,1.0,1.0,2.8349047405411762,1.0,0.27924845957551514,0.37166428992970785,Feynman44,kb
1.0,1.0,1.0,4.969748250914048,1.0,0.4955209261478704,0.5823094698133405,Feynman44,kb
1.0,1.0,1.0,2.6971621581246903,1.0,0.26529607029728486,0.23431889250826804,Feynman44,kb
1.0,1.0,1.0,4.904712260615293,1.0,0.48893197324560334,0.4860704238415733,Feynman44,kb
1.0,1.0,1.0,3.3659466431428635,1.0,0.33304235269157495,0.3494378511140412,Feynman44,kb
1.0,1.0,1.0,4.635312724188014,1.0,0.4616386275329722,0.4047030097994275,Feynman44,kb
1.0,1.0,1.0,4.755586254460844,1.0,0.4738237171142907,0.4798727150898792,Feynman44,kb
1.0,1.0,1.0,2.947580229614316,1.0,0.2906619900038023,0.31442877875780717,Feynman44,kb
1.0,1.0,1.0,2.9475493851025667,1.0,0.29065886556054743,0.3109819800856183,Feynman44,kb
1.0,1.0,1.0,3.389240140797884,1.0,0.3354020407924072,0.4013535305811127,Feynman44,kb
1.0,1.0,1.0,4.700588276910095,1.0,0.46825178309973425,0.43318632223432374,Feynman44,kb
1.0,1.0,1.0,4.387816938285068,1.0,0.4365646639493263,0.41942744363692364,Feynman44,kb
1.0,1.0,1.0,3.530910629971467,1.0,0.34975373079297095,0.40465644249092275,Feynman44,kb
1.0,1.0,1.0,3.0213540943024717,1.0,0.2981350738300748,0.25973969760478754,Feynman44,kb
1.0,1.0,1.0,4.401788910494718,1.0,0.43798016600413087,0.4240553536014442,Feynman44,kb
1.0,1.0,1.0,3.8665825258718827,1.0,0.38375914660997984,0.38251244115234656,Feynman44,kb
1.0,1.0,1.0,3.873942897528481,1.0,0.3845048030930154,0.41292452759528586,Feynman44,kb
1.0,1.0,1.0,3.7452802241386562,1.0,0.3714704451626921,0.40318509813188985,Feynman44,kb
1.0,1.0,1.0,2.5720817921247754,1.0,0.2526266350329738,0.21288762368052247,Feynman44,kb
1.0,1.0,1.0,3.4582390929854006,1.0,0.34239183738002976,0.35465891167492675,Feynman44,kb
1.0,1.0,1.0,4.060345835760983,1.0,0.4033888351129882,0.3698891843104994,Feynman44,kb
1.0,1.0,1.0,4.312913038440385,1.0,0.4289761586351612,0.41213469098277,Feynman44,kb
1.0,1.0,1.0,1.4234557262946765,1.0,0.13631355443268797,0.18540595115933542,Feynman44,kb
1.0,1.0,1.0,2.637919133874328,1.0,0.2592952774931974,0.27417931910184395,Feynman44,kb
1.0,1.0,1.0,1.461186016760327,1.0,0.14013255476755482,0.20429255742341929,Feynman44,kb
1.0,1.0,1.0,4.06206180228488,1.0,0.40356267662252765,0.41103164863649383,Feynman44,kb
1.0,1.0,1.0,2.4646975545639997,1.0,0.24174995911341032,0.24600930154756634,Feynman44,kb
1.0,1.0,1.0,1.8411708847953001,1.0,0.17860287755515766,0.1669330281050243,Feynman44,kb
1.0,1.0,1.0,2.6027358534305964,1.0,0.25573156165559663,0.22656028163773845,Feynman44,kb
1.0,1.0,1.0,3.827816622006024,1.0,0.379831899481492,0.46416692609514354,Feynman44,kb
1.0,1.0,1.0,3.4816248399779433,1.0,0.34476089358263656,0.35826420628652395,Feynman44,kb
1.0,1.0,1.0,1.4547908573334571,1.0,0.13948523269650565,0.17340617413380952,Feynman44,kb
1.0,1.0,1.0,3.8497103928195515,1.0,0.3820498845209761,0.4070061066578365,Feynman44,kb
1.0,1.0,1.0,2.695594470679682,1.0,0.2651372764583286,0.21075193438898765,Feynman44,kb
1.0,1.0,1.0,3.482827460116148,1.0,0.34488272326910757,0.4055575253805709,Feynman44,kb
1.0,1.0,1.0,1.9014723106445777,1.0,0.1847090068734173,0.14915787867708613,Feynman44,kb
1.0,1.0,1.0,1.1896973377354714,1.0,0.11265837753157584,0.1011511350890463,Feynman44,kb
1.0,1.0,1.0,2.9059636670009628,1.0,0.28644638959652585,0.25118513971630524,Feynman44,kb
1.0,1.0,1.0,1.3180932307922797,1.0,0.12565010389588388,0.11985978503642913,Feynman44,kb
1.0,1.0,1.0,4.718306235700341,1.0,0.47004681680811716,0.4385409162920333,Feynman44,kb
1.0,1.0,1.0,3.3344570089797614,1.0,0.3298523856778029,0.31184417543212556,Feynman44,kb
1.0,1.0,1.0,2.9143239236362315,1.0,0.2872932495954824,0.3320152499210094,Feynman44,kb
1.0,1.0,1.0,4.870270050096318,1.0,0.48544255607044146,0.5067896010282785,Feynman44,kb
1.0,1.0,1.0,3.9868742422427728,1.0,0.39594557691352766,0.4255811408108302,Feynman44,kb
1.0,1.0,1.0,3.045207033680849,1.0,0.30055132748159535,0.2616794213297169,Feynman44,kb
1.0,1.0,1.0,3.813108601118368,1.0,0.3783418808952499,0.390046723154135,Feynman44,kb
1.0,1.0,1.0,1.05765807265731,1.0,0.09930242321451026,0.09793281828658604,Feynman44,kb
1.0,1.0,1.0,4.786937384546754,1.0,0.4769999561951804,0.4669807032739902,Feynman44,kb
1.0,1.0,1.0,4.6280001771558705,1.0,0.46089778451263136,0.43250194121748203,Feynman44,kb
1.0,1.0,1.0,2.178781406474578,1.0,0.21279198116509662,0.24362980415232102,Feynman44,kb
1.0,1.0,1.0,4.263578742700201,1.0,0.423978123160615,0.3958880523510169,Feynman44,kb
1.0,1.0,1.0,1.8262132888120166,1.0,0.1770883072944119,0.22310093026264072,Feynman44,kb
1.0,1.0,1.0,4.323200767911611,1.0,0.430018405564572,0.4308550162561587,Feynman44,kb
1.0,1.0,1.0,3.0971538514162464,1.0,0.30581346271728804,0.25177345884764796,Feynman44,kb
1.0,1.0,1.0,2.1187729271291826,1.0,0.20671463043223748,0.2258441874160755,Feynman44,kb
1.0,1.0,1.0,1.0098183974103612,1.0,0.09446481919077547,0.10071082520858077,Feynman44,kb
1.0,1.0,1.0,2.265328142832778,1.0,0.22155724960303597,0.23338733612211748,Feynman44,kb
1.0,1.0,1.0,1.5681237178248213,1.0,0.15095763304473084,0.16780715630488935,Feynman44,kb
1.0,1.0,1.0,2.7459915758804962,1.0,0.27024211489183514,0.25721968901501985,Feynman44,kb
1.0,1.0,1.0,4.357714166905425,1.0,0.4335149522118596,0.44148573934679125,Feynman44,kb
1.0,1.0,1.0,2.2122919629959568,1.0,0.2161858238965629,0.28070100008991555,Feynman44,kb
1.0,1.0,1.0,4.078528771838722,1.0,0.40523091690473406,0.40626784010213274,Feynman44,kb
1.0,1.0,1.0,1.177700333053946,1.0,0.11144465646837733,0.1315261356240297,Feynman44,kb
1.0,1.0,1.0,2.230831953687532,1.0,0.21806351445313396,0.19512768314780501,Feynman44,kb
1.0,1.0,1.0,1.0952544718290134,1.0,0.10310480109486837,0.11117231596733927,Feynman44,kb
1.0,1.0,1.0,4.090422810543183,1.0,0.406435882514728,0.4333931118198112,Feynman44,kb
1.0,1.0,1.0,3.308979942566778,1.0,0.3272715129400261,0.283066401420465,Feynman44,kb
1.0,1.0,1.0,3.1743694533441174,1.0,0.3136353593688804,0.26285559652555013,Feynman44,kb
1.0,1.0,1.0,4.081756767576712,1.0,0.4055579397861354,0.45253618424060676,Feynman44,kb
1.0,1.0,1.0,3.139442206461345,1.0,0.31009723885062385,0.38966663128241336,Feynman44,kb
1.0,1.0,1.0,1.2522865390653628,1.0,0.11899101212500002,0.06899748908140357,Feynman44,kb
1.0,1.0,1.0,3.82947681226289,1.0,0.38000008770255783,0.3992873810046539,Feynman44,kb
1.0,1.0,1.0,2.53588813075579,1.0,0.2489606369906157,0.18596736581871312,Feynman44,kb
1.0,1.0,1.0,4.923023514563312,1.0,0.4907871289851712,0.4292859456275212,Feynman44,kb
1.0,1.0,1.0,1.7369754967399635,1.0,0.16805264293538882,0.15844850873544794,Feynman44,kb
1.0,1.0,1.0,4.686118067673768,1.0,0.46678578486179534,0.526457110350634,Feynman44,kb
1.0,1.0,1.0,2.9623763156895095,1.0,0.29216078460070305,0.30893086506475553,Feynman44,kb
1.0,1.0,1.0,4.736591144792507,1.0,0.4718992904653556,0.512189365619536,Feynman44,kb
1.0,1.0,1.0,3.9851217122260216,1.0,0.3957680320872113,0.3698055952021883,Feynman44,kb
1.0,1.0,1.0,3.6001191290995886,1.0,0.3567648535241551,0.3605422337285046,Feynman44,kb
1.0,1.0,1.0,4.470999878944072,1.0,0.44499195115401186,0.4162897833031069,Feynman44,kb
1.0,1.0,1.0,3.3990955049494334,1.0,0.33640041500933154,0.39635582260056873,Feynman44,kb
1.0,1.0,1.0,4.456535171253494,1.0,0.4435265251025238,0.5175328372590695,Feynman44,kb
1.0,1.0,1.0,4.906904909972788,1.0,0.4891541155895319,0.4823628590022776,Feynman44,kb
1.0,1.0,1.0,1.779955341863582,1.0,0.172404439753071,0.17179398414385663,Feynman44,kb
1.0,1.0,1.0,1.3022279641981438,1.0,0.1240445916969073,0.06976732272865788,Feynman44,kb
1.0,1.0,1.0,4.202512192605392,1.0,0.41779151689172384,0.4444299588170708,Feynman44,kb
1.0,1.0,1.0,2.3543447231751644,1.0,0.2305729460573787,0.23680319530264654,Feynman44,kb
1.0,1.0,1.0,3.8116338038275366,1.0,0.37819247438829595,0.39365805485882704,Feynman44,kb
1.0,1.0,1.0,2.787340461681473,1.0,0.2744304777306648,0.297422892498886,Feynman44,kb
1.0,1.0,1.0,4.405078066679445,1.0,0.4383133909248499,0.4371900368692037,Feynman44,kb
1.0,1.0,1.0,3.447904873210833,1.0,0.3413449473453105,0.36087571658138395,Feynman44,kb
1.0,1.0,1.0,2.8691687886328356,1.0,0.28271923266924637,0.30715871953586604,Feynman44,kb
1.0,1.0,1.0,4.629050672991621,1.0,0.46100421150732934,0.498732537644423,Feynman44,kb
1.0,1.0,1.0,1.9364606640385698,1.0,0.18825203666934476,0.26602985664156864,Feynman44,kb
1.0,1.0,1.0,4.8891035265281335,1.0,0.48735061703978894,0.4982175404273252,Feynman44,kb
1.0,1.0,1.0,2.2455801732687153,1.0,0.2195571920207344,0.23295401429739823,Feynman44,kb
1.0,1.0,1.0,2.951892505725045,1.0,0.29109880894047685,0.3179837348182623,Feynman44,kb
1.0,1.0,1.0,4.1113551469460745,1.0,0.4085565054258719,0.4018745457734341,Feynman44,kb
1.0,1.0,1.0,2.4876468235958744,1.0,0.244074405854176,0.294385109207307,Feynman44,kb
1.0,1.0,1.0,2.9896504570880094,1.0,0.294923574341758,0.28937969694473326,Feynman44,kb
1.0,1.0,1.0,2.2651867496009266,1.0,0.22154292936519338,0.1913565464076339,Feynman44,kb
1.0,1.0,1.0,4.667471479264746,1.0,0.46489667277510544,0.5386467407384709,Feynman44,kb
1.0,1.0,1.0,4.445058294718106,1.0,0.44236379829004036,0.3756006473150948,Feynman44,kb
1.0,1.0,1.0,3.274416446185738,1.0,0.3237701807545389,0.3419708735828401,Feynman44,kb
1.0,1.0,1.0,4.140141415308372,1.0,0.41147280253925916,0.4277932568074415,Feynman44,kb
1.0,1.0,1.0,3.1522811721565462,1.0,0.3113978206197716,0.3439626826066747,Feynman44,kb
1.0,1.0,1.0,2.8758055160097697,1.0,0.2833915017415863,0.32948396882888864,Feynman44,kb
1.0,1.0,1.0,2.024039623545669,1.0,0.19712086311597682,0.22261417689999374,Feynman44,kb
1.0,1.0,1.0,3.579725982771022,1.0,0.35469893420292736,0.30340040259467826,Feynman44,kb
1.0,1.0,1.0,3.8445311352294143,1.0,0.3815251908488658,0.3651231839360088,Feynman44,kb
1.0,1.0,1.0,4.579290658448513,1.0,0.4559629699588339,0.4418483461990872,Feynman44,kb
1.0,1.0,1.0,4.525573712979284,1.0,0.45052085979709583,0.5071812532260669,Feynman44,kb
1.0,1.0,1.0,3.6608906640514944,1.0,0.3629213112927936,0.4131056381043321,Feynman44,kb
1.0,1.0,1.0,3.3444238454954798,1.0,0.33086204622426874,0.29115909917476773,Feynman44,kb
1.0,1.0,1.0,4.98979594986498,1.0,0.49755200983908254,0.522341443793302,Feynman44,kb
1.0,1.0,1.0,1.4389139329664529,1.0,0.13787818509325064,0.17761693984797983,Feynman44,kb
1.0,1.0,1.0,1.1416602695290048,1.0,0.10779876205929606,0.09332435884980492,Feynman44,kb
1.0,1.0,1.0,3.628518203403738,1.0,0.3596418164302711,0.35342586771964896,Feynman44,kb
1.0,1.0,1.0,4.201692935194487,1.0,0.4177085186835104,0.49802306759680853,Feynman44,kb
1.0,1.0,1.0,4.070692298353762,1.0,0.40443701707837637,0.3725153408831418,Feynman44,kb
1.0,1.0,1.0,1.4727016784608375,1.0,0.1412981913829545,0.08955335407138468,Feynman44,kb
1.0,1.0,1.0,2.1072953730585455,1.0,0.20555226070503446,0.22618177358851152,Feynman44,kb
1.0,1.0,1.0,2.6083174862302885,1.0,0.25629692348533395,0.24693239570465159,Feynman44,kb
1.0,1.0,1.0,2.669342505390115,1.0,0.2624781764260487,0.30455096888383476,Feynman44,kb
1.0,1.0,1.0,4.737152346318469,1.0,0.4719561467192564,0.45025121204480617,Feynman44,kb
1.0,1.0,1.0,1.2818051411451,1.0,0.12197794188021607,0.11916472646281441,Feynman44,kb
1.0,1.0,1.0,2.734916231072377,1.0,0.2691202632018765,0.2919756111648046,Feynman44,kb
1.0,1.0,1.0,3.831344730377799,1.0,0.38018932015058626,0.33695319644405664,Feynman44,kb
1.0,1.0,1.0,4.42533230899293,1.0,0.4403653525280383,0.4596865222001802,Feynman44,kb
1.0,1.0,1.0,4.417703615859242,1.0,0.43959248776248605,0.43632726052394455,Feynman44,kb
1.0,1.0,1.0,2.6439500875776756,1.0,0.2599061559546258,0.2329805220760258,Feynman44,kb
1.0,1.0,1.0,2.568973096581755,1.0,0.2523117589237308,0.28678010196703246,Feynman44,kb
1.0,1.0,1.0,1.790328132489687,1.0,0.17345472728704758,0.16732500769233644,Feynman44,kb
1.0,1.0,1.0,3.886461419330032,1.0,0.38577301672447334,0.38394964171221546,Feynman44,kb
1.0,1.0,1.0,4.715704574673204,1.0,0.46978323843989106,0.43159169855777113,Feynman44,kb
1.0,1.0,1.0,2.250558712075053,1.0,0.22006141282900044,0.2383796735528799,Feynman44,kb
1.0,1.0,1.0,2.3761257467900094,1.0,0.23277899262121876,0.24493341853012698,Feynman44,kb
1.0,1.0,1.0,4.48525434104011,1.0,0.44643607810919295,0.3332312246112312,Feynman44,kb
1.0,1.0,1.0,1.9077817177484326,1.0,0.1853479116109243,0.20176097322262587,Feynman44,kb
1.0,1.0,1.0,3.9561942400594416,1.0,0.3928374587554734,0.4195969478038621,Feynman44,kb
1.0,1.0,1.0,4.984794081868487,1.0,0.49704525766027896,0.5718465765873096,Feynman44,kb
1.0,1.0,1.0,3.6291743686257005,1.0,0.3597082892112396,0.3121048024217521,Feynman44,kb
1.0,1.0,1.0,1.543504523892659,1.0,0.14846536146604106,0.14408226122303955,Feynman44,kb
1.0,1.0,1.0,4.340183669957794,1.0,0.43173893973589483,0.5117935173902266,Feynman44,kb
1.0,1.0,1.0,4.20282081085896,1.0,0.41782278272166873,0.43521283189325055,Feynman44,kb
1.0,1.0,1.0,4.268803545953688,1.0,0.42450744501759974,0.456562980425415,Feynman44,kb
1.0,1.0,1.0,1.173806182522723,1.0,0.11105069845317415,0.1922388336893886,Feynman44,kb
1.0,1.0,1.0,4.11970688914911,1.0,0.4094026083799078,0.4168059188615493,Feynman44,kb
1.0,1.0,1.0,4.421422780266487,1.0,0.4399692771814402,0.4293001729155417,Feynman44,kb
1.0,1.0,1.0,4.588681281821769,1.0,0.45691434345978843,0.4536795323871403,Feynman44,kb
1.0,1.0,1.0,1.612603505114083,1.0,0.15546061766599942,0.14378687621189218,Feynman44,kb
1.0,1.0,1.0,4.016365558034945,1.0,0.3989332780663997,0.38670386664274226,Feynman44,kb
1.0,1.0,1.0,1.300664347233865,1.0,0.12388636146879682,0.17294815458265872,Feynman44,kb
1.0,1.0,1.0,4.059137007118469,1.0,0.4032663708494473,0.43003710912605975,Feynman44,kb
1.0,1.0,1.0,3.6500430280303244,1.0,0.36182238957890267,0.3401589407286439,Feynman44,kb
1.0,1.0,1.0,3.5839601649035457,1.0,0.35512787596976186,0.37099099963475346,Feynman44,kb
1.0,1.0,1.0,1.1529153087697694,1.0,0.1089373088912281,0.08793863145099341,Feynman44,kb
1.0,1.0,1.0,2.9991512586989133,1.0,0.29588598021722723,0.2689519736738505,Feynman44,kb
1.0,1.0,1.0,3.1265139860801106,1.0,0.30878761792176207,0.35770120188745913,Feynman44,kb
1.0,1.0,1.0,3.5225608710701652,1.0,0.3489078669013706,0.28059602927586896,Feynman44,kb
1.0,1.0,1.0,1.474979383173321,1.0,0.1415287469889688,0.10162863903506882,Feynman44,kb
1.0,1.0,1.0,2.283417574679765,1.0,0.2233893444906033,0.19864017968510503,Feynman44,kb
1.0,1.0,1.0,3.1450045689954576,1.0,0.3106607035336055,0.34371725506890854,Feynman44,kb
1.0,1.0,1.0,4.161857188677756,1.0,0.41367280087498204,0.38736909190508173,Feynman44,kb
1.0,1.0,1.0,2.0426093463045416,1.0,0.1990014090606985,0.2372218358138875,Feynman44,kb
1.0,1.0,1.0,3.6370298069745677,1.0,0.3605040842506417,0.39138853205059526,Feynman44,kb
1.0,1.0,1.0,2.3843932022987766,1.0,0.23361634897596512,0.17227901984022398,Feynman44,kb
1.0,1.0,1.0,4.967633659452542,1.0,0.49530669155613366,0.5255642935512783,Feynman44,kb
1.0,1.0,1.0,3.5384908436622573,1.0,0.3505216372710063,0.3497244525479652,Feynman44,kb
1.0,1.0,1.0,3.2298259683227335,1.0,0.3192531224048879,0.3011488448337192,Feynman44,kb
1.0,1.0,1.0,1.5291234603259212,1.0,0.14700955755064432,0.14663494157057563,Feynman44,kb
1.0,1.0,1.0,4.32130968153826,1.0,0.4298268201029834,0.4325682341655827,Feynman44,kb
1.0,1.0,1.0,4.541855168845524,1.0,0.452170346774769,0.4734850533761213,Feynman44,kb
1.0,1.0,1.0,3.4075922399164242,1.0,0.3372611573785976,0.3441724264658078,Feynman44,kb
1.0,1.0,1.0,4.4477591962161185,1.0,0.44263742761067215,0.40901257674528724,Feynman44,kb
1.0,1.0,1.0,2.4366751670427376,1.0,0.23891169536786913,0.23783120352057327,Feynman44,kb
1.0,1.0,1.0,4.603303733503903,1.0,0.45839575952623857,0.43256822886041396,Feynman44,kb
1.0,1.0,1.0,2.2619265383075176,1.0,0.22121273695322727,0.21906776613700096,Feynman44,kb
1.0,1.0,1.0,1.9055815870491974,1.0,0.18512512115416846,0.1256431392143163,Feynman44,kb
1.0,1.0,1.0,2.8539032762604744,1.0,0.2811729115517988,0.32433645797746036,Feynman44,kb
1.0,1.0,1.0,1.9668113584710265,1.0,0.19132550117915983,0.258073292615387,Feynman44,kb
1.0,1.0,1.0,4.022894603967775,1.0,0.3995947223105971,0.40803603154886003,Feynman44,kb
1.0,1.0,1.0,4.594530515935281,1.0,0.45750693544963417,0.40773110256073464,Feynman44,kb
1.0,1.0,1.0,1.7313017705344813,1.0,0.1674781776270909,0.15289525996617923,Feynman44,kb
1.0,1.0,1.0,4.4912205674320145,1.0,0.44704051988877985,0.3662317494916908,Feynman44,kb
1.0,1.0,1.0,3.890497860322445,1.0,0.38618193661327455,0.4370267948984151,Feynman44,kb
1.0,1.0,1.0,2.391857091458963,1.0,0.23437231921695215,0.26441882932952754,Feynman44,kb
1.0,1.0,1.0,1.3008014212134986,1.0,0.12390023265203727,0.18401728406052742,Feynman44,kb
1.0,1.0,1.0,3.8181903788489695,1.0,0.37885669798497784,0.36201789005213336,Feynman44,kb
1.0,1.0,1.0,4.132309753419811,1.0,0.41067938718464236,0.41168511878487324,Feynman44,kb
1.0,1.0,1.0,2.2087290065406613,1.0,0.2158249768406649,0.1746050655279776,Feynman44,kb
1.0,1.0,1.0,2.1953937315591983,1.0,0.21447441901652403,0.17928512269946606,Feynman44,kb
1.0,1.0,1.0,4.897106810404323,1.0,0.48816144774672754,0.5500144164464563,Feynman44,kb
1.0,1.0,1.0,2.611299998340674,1.0,0.2565990215064434,0.28657261906219195,Feynman44,kb
1.0,1.0,1.0,4.1479579111098035,1.0,0.41226468180613735,0.39581591579619424,Feynman44,kb
1.0,1.0,1.0,1.2254828861582152,1.0,0.11627896664982583,0.07034079302770982,Feynman44,kb
1.0,1.0,1.0,3.1945739501172215,1.0,0.31568207682516336,0.31147618693255774,Feynman44,kb
1.0,1.0,1.0,1.2645473977041068,1.0,0.1202316422307776,0.13142677531496413,Feynman44,kb
1.0,1.0,1.0,2.83193043683352,1.0,0.27894717882702535,0.2711435692637219,Feynman44,kb
1.0,1.0,1.0,3.6561317988748097,1.0,0.36243921347519603,0.3335354081650458,Feynman44,kb
1.0,1.0,1.0,1.0020177853610734,1.0,0.09367609868784449,0.08113582257016387,Feynman44,kb
1.0,1.0,1.0,4.218484809838916,1.0,0.4194096886947062,0.43268524481557946,Feynman44,kb
1.0,1.0,1.0,2.6413120468164273,1.0,0.2596389473194476,0.19437689322497073,Feynman44,kb
1.0,1.0,1.0,1.9401699215268495,1.0,0.188627651946385,0.2076952870285637,Feynman44,kb
1.0,1.0,1.0,1.9216718712782126,1.0,0.18675446836396054,0.183542094200169,Feynman44,kb
1.0,1.0,1.0,4.408617670141662,1.0,0.43867198875837243,0.454774068109599,Feynman44,kb
1.0,1.0,1.0,1.8815867173020697,1.0,0.18269536332880423,0.18101082115083317,Feynman44,kb
1.0,1.0,1.0,2.5421446062063433,1.0,0.249594342962293,0.23491324043855136,Feynman44,kb
1.0,1.0,1.0,4.771493277399296,1.0,0.47543528558457554,0.5395273666692229,Feynman44,kb
1.0,1.0,1.0,1.1793486520628629,1.0,0.11161141251401575,0.11692068730000199,Feynman44,kb
1.0,1.0,1.0,3.33134570851453,1.0,0.32953720492924904,0.3008928165446992,Feynman44,kb
1.0,1.0,1.0,4.251981019644001,1.0,0.4228031649487433,0.45258838924823036,Feynman44,kb
1.0,1.0,1.0,1.3441054637256906,1.0,0.1282825561688707,0.14512840895594153,Feynman44,kb
1.0,1.0,1.0,2.1974399592391074,1.0,0.21468165453488633,0.16776648367235933,Feynman44,kb
1.0,1.0,1.0,4.308227772944717,1.0,0.4285014959150052,0.40376541391708975,Feynman44,kb
1.0,1.0,1.0,3.2399608510218236,1.0,0.320279793603421,0.37617168116429717,Feynman44,kb
1.0,1.0,1.0,3.1811724259600562,1.0,0.314324500541493,0.35198949061358176,Feynman44,kb
1.0,1.0,1.0,1.6270552526973492,1.0,0.15692370839319814,0.20403761094613018,Feynman44,kb
1.0,1.0,1.0,4.346209627070538,1.0,0.43234942852478553,0.3991684755465531,Feynman44,kb
1.0,1.0,1.0,4.688393604097044,1.0,0.46701632275526467,0.5096793699775795,Feynman44,kb
1.0,1.0,1.0,2.0923903670421593,1.0,0.2040427906206724,0.19954068458506957,Feynman44,kb
1.0,1.0,1.0,3.3212427315952686,1.0,0.3285137546208603,0.3378284361953124,Feynman44,kb
1.0,1.0,1.0,1.1410479424636115,1.0,0.10773682079004013,0.12273108660565893,Feynman44,kb
1.0,1.0,1.0,4.624235946987926,1.0,0.4605164258728409,0.4497444152150781,Feynman44,kb
1.0,1.0,1.0,2.835454104026683,1.0,0.27930410711942855,0.24325392515246413,Feynman44,kb
1.0,1.0,1.0,3.474877694929041,1.0,0.34407738412489525,0.39857552699971327,Feynman44,kb
1.0,1.0,1.0,3.4461570302033326,1.0,0.3411678852805314,0.3384293278434639,Feynman44,kb
1.0,1.0,1.0,2.644054064144959,1.0,0.2599166878030155,0.3236041063929453,Feynman44,kb
1.0,1.0,1.0,4.794582407856055,1.0,0.4777744877688588,0.5576455455380865,Feynman44,kb
1.0,1.0,1.0,2.5832977832296367,1.0,0.25376269157090947,0.2354164524762548,Feynman44,kb
1.0,1.0,1.0,4.922749990769863,1.0,0.49075941764441083,0.50431540626478,Feynman44,kb
1.0,1.0,1.0,3.2004419200909093,1.0,0.3162765037529007,0.3195828514862946,Feynman44,kb
1.0,1.0,1.0,1.611111055414845,1.0,0.1553095236947726,0.15968281034064202,Feynman44,kb
1.0,1.0,1.0,2.2013026044385238,1.0,0.21507285157913134,0.2214231341678864,Feynman44,kb
1.0,1.0,1.0,2.458035749973969,1.0,0.24107521231742654,0.21398165606692857,Feynman44,kb
1.0,1.0,1.0,2.4853090341183526,1.0,0.2438376191121526,0.3204498187003503,Feynman44,kb
1.0,1.0,1.0,1.884336252664626,1.0,0.18297378370761982,0.15935141734402453,Feynman44,kb
1.0,1.0,1.0,1.4700716105086746,1.0,0.14103196945329027,0.16271793235823573,Feynman44,kb
1.0,1.0,1.0,4.232560132988106,1.0,0.4208356485081137,0.43832220043395714,Feynman44,kb
1.0,1.0,1.0,2.09542187494044,1.0,0.20434979875377887,0.19473092020290994,Feynman44,kb
1.0,1.0,1.0,2.546946665860287,1.0,0.25008073473817005,0.299363318225692,Feynman44,kb
1.0,1.0,1.0,2.7076442839197172,1.0,0.26635782476323344,0.25464564198441275,Feynman44,kb
1.0,1.0,1.0,2.823742395488761,1.0,0.2781177757452934,0.2510972451047074,Feynman44,kb
