,filename,equation_name,varied_variable_name,errorfunction,RMSE,ConstraintsViolated,DataSize,ErrorWidthPercentage,NoiseLevelPercentage,ErrorScaling
5767,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.075_Square,c,s50,0.04186527687446686,True,50,0.075,0.02,0.5
5768,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.125_None,c,s50,0.034973314647340756,False,50,0.125,0.02,0.5
5769,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.125_Normal,c,s50,0.03997528341279384,True,50,0.125,0.02,0.5
5770,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.125_Spike,c,s50,0.04293601739499356,True,50,0.125,0.02,0.5
5771,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.125_Square,c,s50,0.05351155354450273,True,50,0.125,0.02,0.5
5772,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.15_None,c,s50,0.04484711783345984,False,50,0.15,0.02,0.5
5773,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.15_Normal,c,s50,0.05280088913790122,True,50,0.15,0.02,0.5
5774,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.15_Spike,c,s50,0.0596853643001901,True,50,0.15,0.02,0.5
5775,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.15_Square,c,s50,0.0648659169089303,True,50,0.15,0.02,0.5
5776,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.1_None,c,s50,0.0378016068750644,False,50,0.1,0.02,0.5
5777,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.1_Normal,c,s50,0.04601334633583864,True,50,0.1,0.02,0.5
5778,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.1_Spike,c,s50,0.051796026991047156,True,50,0.1,0.02,0.5
5779,Feynman33,Feynman33_c_s50_n0.02_es0.5_ew0.1_Square,c,s50,0.054128600637402456,True,50,0.1,0.02,0.5
5780,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.05_None,c,s50,0.0440315540174288,False,50,0.05,0.02,1.5
5781,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.05_Normal,c,s50,0.08124900945136326,True,50,0.05,0.02,1.5
5782,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.05_Spike,c,s50,0.0668635065726829,True,50,0.05,0.02,1.5
5783,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.05_Square,c,s50,0.08124900945136326,True,50,0.05,0.02,1.5
5784,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.075_None,c,s50,0.03159269630713202,False,50,0.075,0.02,1.5
5785,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.075_Normal,c,s50,0.05120592160889059,True,50,0.075,0.02,1.5
5786,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.075_Spike,c,s50,0.05120592160889059,True,50,0.075,0.02,1.5
5787,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.075_Square,c,s50,0.07141020231085467,True,50,0.075,0.02,1.5
5788,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.125_None,c,s50,0.04165656692371719,False,50,0.125,0.02,1.5
5789,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.125_Normal,c,s50,0.09509782361637237,True,50,0.125,0.02,1.5
5790,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.125_Spike,c,s50,0.09275541702864967,True,50,0.125,0.02,1.5
5791,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.125_Square,c,s50,0.11767148892569627,True,50,0.125,0.02,1.5
5792,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.15_None,c,s50,0.03463991763352625,False,50,0.15,0.02,1.5
5793,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.15_Normal,c,s50,0.06790663858250043,True,50,0.15,0.02,1.5
5794,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.15_Spike,c,s50,0.09436947689423363,True,50,0.15,0.02,1.5
5795,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.15_Square,c,s50,0.11726658340176035,True,50,0.15,0.02,1.5
5796,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.1_None,c,s50,0.03559512557947903,False,50,0.1,0.02,1.5
5797,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.1_Normal,c,s50,0.04694274285236655,True,50,0.1,0.02,1.5
5798,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.1_Spike,c,s50,0.06797680671475766,True,50,0.1,0.02,1.5
5799,Feynman33,Feynman33_c_s50_n0.02_es1.5_ew0.1_Square,c,s50,0.07660219630775973,True,50,0.1,0.02,1.5
5800,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.05_None,c,s50,0.03660812177746985,False,50,0.05,0.02,1.0
5801,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.05_Normal,c,s50,0.06526998890315007,True,50,0.05,0.02,1.0
5802,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.05_Spike,c,s50,0.05525947574194892,True,50,0.05,0.02,1.0
5803,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.05_Square,c,s50,0.06526998890315007,True,50,0.05,0.02,1.0
5804,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.075_None,c,s50,0.03610990363584698,False,50,0.075,0.02,1.0
5805,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.075_Normal,c,s50,0.05218510770434476,True,50,0.075,0.02,1.0
5806,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.075_Spike,c,s50,0.05218510770434476,True,50,0.075,0.02,1.0
5807,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.075_Square,c,s50,0.06304635779134908,True,50,0.075,0.02,1.0
5808,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.125_None,c,s50,0.035459083883984346,False,50,0.125,0.02,1.0
5809,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.125_Normal,c,s50,0.05497825424709381,True,50,0.125,0.02,1.0
5810,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.125_Spike,c,s50,0.053857464528032986,True,50,0.125,0.02,1.0
5811,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.125_Square,c,s50,0.06722415108856049,True,50,0.125,0.02,1.0
5812,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.15_None,c,s50,0.04222014579021786,False,50,0.15,0.02,1.0
5813,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.15_Normal,c,s50,0.0479170327792323,True,50,0.15,0.02,1.0
5814,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.15_Spike,c,s50,0.05666000733032317,True,50,0.15,0.02,1.0
5815,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.15_Square,c,s50,0.06627134800249712,True,50,0.15,0.02,1.0
5816,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.1_None,c,s50,0.03015715798987935,False,50,0.1,0.02,1.0
5817,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.1_Normal,c,s50,0.045142474690123065,True,50,0.1,0.02,1.0
5818,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.1_Spike,c,s50,0.057766137134651806,True,50,0.1,0.02,1.0
5819,Feynman33,Feynman33_c_s50_n0.02_es1_ew0.1_Square,c,s50,0.06342094536388924,True,50,0.1,0.02,1.0
5820,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.05_None,c,s50,0.041738519646836864,False,50,0.05,0.03,0.5
5821,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.05_Normal,c,s50,0.04573697183201436,True,50,0.05,0.03,0.5
5822,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.05_Spike,c,s50,0.042199386851906634,True,50,0.05,0.03,0.5
5823,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.05_Square,c,s50,0.04573697183201436,True,50,0.05,0.03,0.5
5824,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.075_None,c,s50,0.0492356083034674,False,50,0.075,0.03,0.5
5825,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.075_Normal,c,s50,0.0607822357203917,True,50,0.075,0.03,0.5
5826,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.075_Spike,c,s50,0.0607822357203917,True,50,0.075,0.03,0.5
5827,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.075_Square,c,s50,0.06978741995723925,True,50,0.075,0.03,0.5
5828,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.125_None,c,s50,0.040801179468220844,False,50,0.125,0.03,0.5
5829,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.125_Normal,c,s50,0.04389697478147119,True,50,0.125,0.03,0.5
5830,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.125_Spike,c,s50,0.04301591107431896,True,50,0.125,0.03,0.5
5831,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.125_Square,c,s50,0.04821724471082176,True,50,0.125,0.03,0.5
5832,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.15_None,c,s50,0.039572697389408204,False,50,0.15,0.03,0.5
5833,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.15_Normal,c,s50,0.04581066616253612,True,50,0.15,0.03,0.5
5834,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.15_Spike,c,s50,0.04323500664778268,True,50,0.15,0.03,0.5
5835,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.15_Square,c,s50,0.04962450379068851,True,50,0.15,0.03,0.5
5836,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.1_None,c,s50,0.04079853087205678,False,50,0.1,0.03,0.5
5837,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.1_Normal,c,s50,0.043174903234497686,True,50,0.1,0.03,0.5
5838,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.1_Spike,c,s50,0.04519854478646933,True,50,0.1,0.03,0.5
5839,Feynman33,Feynman33_c_s50_n0.03_es0.5_ew0.1_Square,c,s50,0.04696583543964394,True,50,0.1,0.03,0.5
5840,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.05_None,c,s50,0.04495986840005827,False,50,0.05,0.03,1.5
5841,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.05_Normal,c,s50,0.07585568536365472,True,50,0.05,0.03,1.5
5842,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.05_Spike,c,s50,0.06737121684205183,True,50,0.05,0.03,1.5
5843,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.05_Square,c,s50,0.07585568536365472,True,50,0.05,0.03,1.5
5844,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.075_None,c,s50,0.050483202766330726,False,50,0.075,0.03,1.5
5845,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.075_Normal,c,s50,0.07618297818307838,True,50,0.075,0.03,1.5
5846,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.075_Spike,c,s50,0.07618297818307838,True,50,0.075,0.03,1.5
5847,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.075_Square,c,s50,0.09346168119766295,True,50,0.075,0.03,1.5
5848,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.125_None,c,s50,0.04612545525617094,False,50,0.125,0.03,1.5
5849,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.125_Normal,c,s50,0.09214599097200595,True,50,0.125,0.03,1.5
5850,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.125_Spike,c,s50,0.09316011877844317,True,50,0.125,0.03,1.5
5851,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.125_Square,c,s50,0.11129303480926364,True,50,0.125,0.03,1.5
5852,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.15_None,c,s50,0.03830183520713513,False,50,0.15,0.03,1.5
5853,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.15_Normal,c,s50,0.07088591340653834,True,50,0.15,0.03,1.5
5854,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.15_Spike,c,s50,0.09067982996000072,True,50,0.15,0.03,1.5
5855,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.15_Square,c,s50,0.104230514687074,True,50,0.15,0.03,1.5
5856,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.1_None,c,s50,0.05197258413671571,False,50,0.1,0.03,1.5
5857,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.1_Normal,c,s50,0.07136668650234299,True,50,0.1,0.03,1.5
5858,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.1_Spike,c,s50,0.08934005905616342,True,50,0.1,0.03,1.5
5859,Feynman33,Feynman33_c_s50_n0.03_es1.5_ew0.1_Square,c,s50,0.10357052504939357,True,50,0.1,0.03,1.5
5860,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.05_None,c,s50,0.04297986353642673,False,50,0.05,0.03,1.0
5861,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.05_Normal,c,s50,0.06104239988129387,True,50,0.05,0.03,1.0
5862,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.05_Spike,c,s50,0.05829329951265905,True,50,0.05,0.03,1.0
5863,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.05_Square,c,s50,0.06104239988129387,True,50,0.05,0.03,1.0
5864,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.075_None,c,s50,0.048362926514599544,False,50,0.075,0.03,1.0
5865,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.075_Normal,c,s50,0.06321510569636342,True,50,0.075,0.03,1.0
5866,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.075_Spike,c,s50,0.06321510569636342,True,50,0.075,0.03,1.0
5867,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.075_Square,c,s50,0.08204220698791496,True,50,0.075,0.03,1.0
5868,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.125_None,c,s50,0.028936432005554995,False,50,0.125,0.03,1.0
5869,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.125_Normal,c,s50,0.04462286768444661,True,50,0.125,0.03,1.0
5870,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.125_Spike,c,s50,0.04648819179116997,True,50,0.125,0.03,1.0
5871,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.125_Square,c,s50,0.05888764143755318,True,50,0.125,0.03,1.0
5872,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.15_None,c,s50,0.05123576611972838,False,50,0.15,0.03,1.0
5873,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.15_Normal,c,s50,0.06135089350171605,True,50,0.15,0.03,1.0
5874,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.15_Spike,c,s50,0.06832562786148107,True,50,0.15,0.03,1.0
5875,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.15_Square,c,s50,0.06973520563491091,True,50,0.15,0.03,1.0
5876,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.1_None,c,s50,0.04340859182752795,False,50,0.1,0.03,1.0
5877,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.1_Normal,c,s50,0.051442151982499094,True,50,0.1,0.03,1.0
5878,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.1_Spike,c,s50,0.06782010937700861,True,50,0.1,0.03,1.0
5879,Feynman33,Feynman33_c_s50_n0.03_es1_ew0.1_Square,c,s50,0.070429366533178,True,50,0.1,0.03,1.0
5880,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.05_None,c,s50,0.06485497511710812,False,50,0.05,0.05,0.5
5881,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.05_Normal,c,s50,0.07064473470796556,True,50,0.05,0.05,0.5
5882,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.05_Spike,c,s50,0.066434257897909,True,50,0.05,0.05,0.5
5883,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.05_Square,c,s50,0.07064473470796556,True,50,0.05,0.05,0.5
5884,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.075_None,c,s50,0.057444648464635206,False,50,0.075,0.05,0.5
5885,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.075_Normal,c,s50,0.05927179838843159,True,50,0.075,0.05,0.5
5886,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.075_Spike,c,s50,0.05927179838843159,True,50,0.075,0.05,0.5
5887,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.075_Square,c,s50,0.06476431560428089,True,50,0.075,0.05,0.5
5888,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.125_None,c,s50,0.056038524814486484,False,50,0.125,0.05,0.5
5889,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.125_Normal,c,s50,0.061180461076645654,True,50,0.125,0.05,0.5
5890,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.125_Spike,c,s50,0.058714889629357996,True,50,0.125,0.05,0.5
5891,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.125_Square,c,s50,0.06110929325159669,True,50,0.125,0.05,0.5
5892,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.15_None,c,s50,0.048299533654689523,False,50,0.15,0.05,0.5
5893,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.15_Normal,c,s50,0.04902472241279339,True,50,0.15,0.05,0.5
5894,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.15_Spike,c,s50,0.052856140567141156,True,50,0.15,0.05,0.5
5895,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.15_Square,c,s50,0.056546528325960584,True,50,0.15,0.05,0.5
5896,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.1_None,c,s50,0.06245952478262792,False,50,0.1,0.05,0.5
5897,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.1_Normal,c,s50,0.06455203462183524,True,50,0.1,0.05,0.5
5898,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.1_Spike,c,s50,0.07372295184167388,True,50,0.1,0.05,0.5
5899,Feynman33,Feynman33_c_s50_n0.05_es0.5_ew0.1_Square,c,s50,0.06818758412331592,True,50,0.1,0.05,0.5
5900,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.05_None,c,s50,0.058623732153331484,False,50,0.05,0.05,1.5
5901,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.05_Normal,c,s50,0.08607377886475165,True,50,0.05,0.05,1.5
5902,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.05_Spike,c,s50,0.0766297921083193,True,50,0.05,0.05,1.5
5903,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.05_Square,c,s50,0.08607377886475165,True,50,0.05,0.05,1.5
5904,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.075_None,c,s50,0.06431545880055069,False,50,0.075,0.05,1.5
5905,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.075_Normal,c,s50,0.08615424452302871,True,50,0.075,0.05,1.5
5906,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.075_Spike,c,s50,0.08615424452302871,True,50,0.075,0.05,1.5
5907,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.075_Square,c,s50,0.11235504019774169,True,50,0.075,0.05,1.5
5908,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.125_None,c,s50,0.06193316618875998,False,50,0.125,0.05,1.5
5909,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.125_Normal,c,s50,0.09851454037418099,True,50,0.125,0.05,1.5
5910,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.125_Spike,c,s50,0.09049291403763934,True,50,0.125,0.05,1.5
5911,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.125_Square,c,s50,0.09800044305592413,True,50,0.125,0.05,1.5
5912,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.15_None,c,s50,0.05280253721814609,False,50,0.15,0.05,1.5
5913,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.15_Normal,c,s50,0.07362619522981348,True,50,0.15,0.05,1.5
5914,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.15_Spike,c,s50,0.07823331051472872,True,50,0.15,0.05,1.5
5915,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.15_Square,c,s50,0.09959041743213487,True,50,0.15,0.05,1.5
5916,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.1_None,c,s50,0.05008058572325874,False,50,0.1,0.05,1.5
5917,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.1_Normal,c,s50,0.05952323871697045,True,50,0.1,0.05,1.5
5918,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.1_Spike,c,s50,0.07279807938550595,True,50,0.1,0.05,1.5
5919,Feynman33,Feynman33_c_s50_n0.05_es1.5_ew0.1_Square,c,s50,0.07561802558219977,True,50,0.1,0.05,1.5
5920,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.05_None,c,s50,0.05528842319333918,False,50,0.05,0.05,1.0
5921,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.05_Normal,c,s50,0.05750541332494394,True,50,0.05,0.05,1.0
5922,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.05_Spike,c,s50,0.052121719199523776,True,50,0.05,0.05,1.0
5923,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.05_Square,c,s50,0.05750541332494394,True,50,0.05,0.05,1.0
5924,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.075_None,c,s50,0.05223173054489823,False,50,0.075,0.05,1.0
5925,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.075_Normal,c,s50,0.058474700726874496,True,50,0.075,0.05,1.0
5926,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.075_Spike,c,s50,0.058474700726874496,True,50,0.075,0.05,1.0
5927,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.075_Square,c,s50,0.08005652331500596,True,50,0.075,0.05,1.0
5928,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.125_None,c,s50,0.07014533189335351,False,50,0.125,0.05,1.0
5929,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.125_Normal,c,s50,0.08914380587472756,True,50,0.125,0.05,1.0
5930,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.125_Spike,c,s50,0.09145111697744981,True,50,0.125,0.05,1.0
5931,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.125_Square,c,s50,0.08838924341135398,True,50,0.125,0.05,1.0
5932,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.15_None,c,s50,0.0544139582687292,False,50,0.15,0.05,1.0
5933,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.15_Normal,c,s50,0.0605604931908429,True,50,0.15,0.05,1.0
5934,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.15_Spike,c,s50,0.06322549778530301,True,50,0.15,0.05,1.0
5935,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.15_Square,c,s50,0.07653191239583863,True,50,0.15,0.05,1.0
5936,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.1_None,c,s50,0.05479954885918544,False,50,0.1,0.05,1.0
5937,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.1_Normal,c,s50,0.06189343674842632,True,50,0.1,0.05,1.0
5938,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.1_Spike,c,s50,0.06817181824060949,True,50,0.1,0.05,1.0
5939,Feynman33,Feynman33_c_s50_n0.05_es1_ew0.1_Square,c,s50,0.07505446890566551,True,50,0.1,0.05,1.0
5940,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.05_None,c,s50,0.07141295468645985,False,50,0.05,0.1,0.5
5941,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.05_Normal,c,s50,0.07648762748925594,True,50,0.05,0.1,0.5
5942,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.05_Spike,c,s50,0.0763685594888862,True,50,0.05,0.1,0.5
5943,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.05_Square,c,s50,0.07648762748925594,True,50,0.05,0.1,0.5
5944,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.075_None,c,s50,0.07882434598818532,False,50,0.075,0.1,0.5
5945,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.075_Normal,c,s50,0.08215137245080541,True,50,0.075,0.1,0.5
5946,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.075_Spike,c,s50,0.08215137245080541,True,50,0.075,0.1,0.5
5947,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.075_Square,c,s50,0.08005046603901457,True,50,0.075,0.1,0.5
5948,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.125_None,c,s50,0.08180017935186254,False,50,0.125,0.1,0.5
5949,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.125_Normal,c,s50,0.08530716504069287,True,50,0.125,0.1,0.5
5950,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.125_Spike,c,s50,0.08349056296831239,True,50,0.125,0.1,0.5
5951,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.125_Square,c,s50,0.08411183244739051,True,50,0.125,0.1,0.5
5952,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.15_None,c,s50,0.07378105152898749,False,50,0.15,0.1,0.5
5953,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.15_Normal,c,s50,0.0737171377394727,True,50,0.15,0.1,0.5
5954,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.15_Spike,c,s50,0.07232301771548848,True,50,0.15,0.1,0.5
5955,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.15_Square,c,s50,0.07974442097839225,True,50,0.15,0.1,0.5
5956,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.1_None,c,s50,0.0795251768880679,False,50,0.1,0.1,0.5
5957,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.1_Normal,c,s50,0.07991684879257185,True,50,0.1,0.1,0.5
5958,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.1_Spike,c,s50,0.07537318526694083,True,50,0.1,0.1,0.5
5959,Feynman33,Feynman33_c_s50_n0.1_es0.5_ew0.1_Square,c,s50,0.0811909327700159,True,50,0.1,0.1,0.5
5960,Feynman33,Feynman33_c_s50_n0.1_es1.5_ew0.05_None,c,s50,0.08947310600465279,False,50,0.05,0.1,1.5
5961,Feynman33,Feynman33_c_s50_n0.1_es1.5_ew0.05_Normal,c,s50,0.09158914276181088,True,50,0.05,0.1,1.5
5962,Feynman33,Feynman33_c_s50_n0.1_es1.5_ew0.05_Spike,c,s50,0.08368841752511187,True,50,0.05,0.1,1.5
5963,Feynman33,Feynman33_c_s50_n0.1_es1.5_ew0.05_Square,c,s50,0.09158914276181088,True,50,0.05,0.1,1.5
5964,Feynman33,Feynman33_c_s50_n0.1_es1.5_ew0.075_None,c,s50,0.07016501386320755,False,50,0.075,0.1,1.5
5965,Feynman33,Feynman33_c_s50_n0.1_es1.5_ew0.075_Normal,c,s50,0.08114894277914056,True,50,0.075,0.1,1.5
5966,Feynman33,Feynman33_c_s50_n0.1_es1.5_ew0.075_Spike,c,s50,0.08114894277914056,True,50,0.075,0.1,1.5
5967,Feynman33,Feynman33_c_s50_n0.1_es1.5_ew0.075_Square,c,s50,0.08025644376127879,True,50,0.075,0.1,1.5
5968,Feynman33,Feynman33_c_s50_n0.1_es1.5_ew0.125_None,c,s50,0.08171021808440271,False,50,0.125,0.1,1.5
